Time (s),Resistance (Ω),Stage
1,11151.86,Calibration
2,11075.66,Calibration
3,11294.85,Calibration
4,11272.73,Calibration
5,11317.02,Calibration
6,11217.62,Calibration
7,11162.79,Calibration
8,10860.93,Calibration
9,11130.03,Calibration
10,10935.58,Calibration
11,11000,Calibration
12,10914.2,Calibration
13,10692.27,Calibration
14,10829.09,Calibration
15,10914.2,Calibration
16,10640.12,Calibration
17,10807.93,Calibration
18,10640.12,Calibration
19,10776.25,Calibration
20,10797.36,Normal
21,10577.89,Normal
22,10567.55,Normal
23,10660.95,Normal
24,10681.82,Normal
25,10640.12,Normal
26,10640.12,Normal
27,10352.88,Normal
28,10526.32,Normal
29,10352.88,Normal
30,10373.13,Normal
31,10619.33,Normal
32,10475,Normal
33,10640.12,Normal
34,10608.96,Normal
35,10464.77,Normal
36,10423.94,Normal
37,10464.77,Normal
38,10312.5,Normal
39,10403.59,Normal
40,10485.24,Normal
41,10485.24,Normal
42,10526.32,Normal
43,10332.67,Normal
44,10282.32,Normal
45,10262.25,Normal
46,10588.24,Normal
47,10302.43,Normal
48,10567.55,Normal
49,10373.13,Normal
50,10292.37,Normal
51,10495.5,Normal
52,10222.22,Normal
53,10526.32,Normal
54,10322.58,Normal
55,10526.32,Normal
56,10444.33,Normal
57,10619.33,Normal
58,10383.27,Normal
59,10495.5,Normal
60,10282.32,Normal
61,10454.54,Normal
62,10282.32,Normal
63,10413.76,Normal
64,10588.24,Normal
65,10485.24,Normal
66,10413.76,Normal
67,10252.23,Normal
68,10363,Normal
69,10222.22,Normal
70,10526.32,Normal
71,10588.24,Normal
72,10567.55,Normal
73,10373.13,Normal
74,10567.55,Normal
75,10322.58,Normal
76,10505.76,Normal
77,10363,Normal
78,10252.23,Normal
79,10322.58,Normal
80,10567.55,Normal
81,10282.32,Normal
82,10332.67,Normal
83,10363,Normal
84,10363,Normal
85,10671.38,Normal
86,10702.73,Normal
87,10567.55,Normal
88,10660.95,Normal
89,10629.72,Normal
90,10871.56,Normal
91,11130.03,Normal
92,11151.86,Normal
93,11086.51,Normal
94,11140.94,Normal
95,11097.37,Normal
96,10946.29,Normal
97,10957.01,Normal
98,10978.48,Normal
99,10829.09,Normal
100,10924.89,Normal
101,10755.2,Normal
102,10924.89,Normal
103,10957.01,Normal
104,10946.29,Normal
105,10924.89,Normal
106,10713.2,Normal
107,10903.52,Normal
108,10882.2,Normal
109,10702.73,Normal
110,10839.69,Normal
111,10765.72,Normal
112,10671.38,Normal
113,10640.12,Normal
114,10660.95,Normal
115,10526.32,Normal
116,10734.18,Normal
117,10536.61,Normal
118,10776.25,Normal
119,10692.27,Normal
120,10734.18,Normal
121,10702.73,Normal
122,10734.18,Normal
123,10723.68,Normal
124,10660.95,Normal
125,10702.73,Normal
126,10495.5,Normal
127,10475,Normal
128,10619.33,Normal
129,10475,Normal
130,10702.73,Normal
131,10475,Normal
132,10403.59,Normal
133,10629.72,Normal
134,10322.58,Normal
135,10536.61,Normal
136,10608.96,Normal
137,10495.5,Normal
138,10692.27,Normal
139,10797.36,Normal
140,10505.76,Normal
141,10797.36,Normal
142,10797.36,Normal
143,10485.24,Normal
144,10475,Normal
145,10681.82,Normal
146,10734.18,Normal
147,10702.73,Normal
148,10495.5,Normal
149,10640.12,Normal
150,10692.27,Normal
151,10423.94,Normal
152,10692.27,Normal
153,10505.76,Normal
154,10692.27,Normal
155,10702.73,Normal
156,10660.95,Normal
157,10640.12,Normal
158,10650.53,Normal
159,10342.77,Normal
160,10640.12,Normal
161,10413.76,Normal
162,10723.68,Normal
163,10807.93,Normal
164,10464.77,Normal
165,10475,Normal
166,10755.2,Normal
167,10640.12,Normal
168,10567.55,Normal
169,10755.2,Normal
170,10608.96,Normal
171,10692.27,Normal
172,10702.73,Normal
173,10734.18,Normal
174,10526.32,Normal
175,10860.93,Normal
176,10650.53,Normal
177,10860.93,Normal
178,10598.59,Normal
179,10882.2,Normal
180,10640.12,Normal
181,10860.93,Normal
182,10839.69,Normal
183,10807.93,Normal
184,10734.18,Normal
185,10588.24,Normal
186,10734.18,Normal
187,10755.2,Normal
188,10608.96,Normal
189,10692.27,Normal
190,10839.69,Normal
191,10871.56,Normal
192,10871.56,Normal
193,10734.18,Normal
194,10807.93,Normal
195,10797.36,Normal
196,10629.72,Normal
197,10536.61,Normal
198,10671.38,Normal
199,10734.18,Normal
200,10702.73,Normal
201,10713.2,Normal
202,10423.94,Normal
203,10702.73,Normal
204,10577.89,Normal
205,10608.96,Normal
206,10681.82,Normal
207,10671.38,Normal
208,10650.53,Normal
209,10383.27,Normal
210,10577.89,Normal
211,10413.76,Normal
212,10671.38,Normal
213,10619.33,Normal
214,10464.77,Normal
215,10608.96,Normal
216,10619.33,Normal
217,10619.33,Normal
218,10640.12,Normal
219,10640.12,Normal
220,10536.61,Normal
221,10444.33,Normal
222,10312.5,Normal
223,10475,Normal
224,10322.58,Normal
225,10546.91,Normal
226,10434.13,Normal
227,10332.67,Normal
228,10332.67,Normal
229,10536.61,Normal
230,10536.61,Normal
231,10475,Normal
232,10222.22,Normal
233,10495.5,Normal
234,10322.58,Normal
235,10577.89,Normal
236,10413.76,Normal
237,10702.73,Normal
238,10619.33,Normal
239,10640.12,Normal
240,10608.96,Normal
