df_hash,22ZHK4.FHJ395
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.JXQ5
person_label,V16
date_time_start,2025-05-23_09-42-38.064000_+03
date_time_start_unix,1747982558.064
date_time_end,2025-05-23_09-51-23.087000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
6.035,204098,168,85701
6.040,204025,168,85685
6.045,204002,168,85678
6.050,203966,168,85665
6.055,203910,168,85669
6.060,203890,168,85659
6.064,203815,168,85642
6.069,203786,168,85641
6.074,203728,168,85624
6.079,203694,168,85627
6.084,203660,168,85611
6.089,203637,168,85605
6.094,203601,168,85617
6.099,203597,168,85604
6.104,203587,168,85596
6.109,203541,168,85600
6.114,203507,168,85585
6.119,203499,168,85578
6.124,203469,168,85577
6.129,203448,168,85575
6.134,203439,168,85585
6.139,203411,168,85562
6.144,203389,168,85562
6.149,203384,168,85558
6.154,203367,168,85557
6.159,203339,168,85556
6.164,203337,168,85551
6.169,203314,168,85557
6.174,203294,168,85544
6.179,203296,168,85552
6.184,203274,168,85540
6.189,203254,168,85527
6.194,203234,168,85538
6.199,203223,168,85536
6.203,203213,168,85528
6.208,203213,168,85522
6.213,203191,168,85528
6.218,203177,168,85519
6.223,203165,168,85512
6.228,203163,168,85507
6.233,203151,168,85518
6.238,203141,168,85518
6.243,203146,168,85517
6.248,203160,168,85523
6.253,203146,168,85519
6.258,203154,168,85523
6.263,203149,168,85524
6.268,203163,168,85520
6.273,203149,168,85525
6.278,203174,168,85517
6.283,203160,168,85527
6.288,203181,168,85523
6.293,203187,168,85536
6.298,203167,168,85567
6.303,203164,168,85534
6.308,203184,168,85523
6.313,203159,168,85530
6.318,203177,168,102348
6.323,203161,168,102352
6.328,203173,168,102342
6.333,203165,168,102351
6.338,203155,168,102346
6.342,203139,168,102344
6.347,203172,168,102339
6.352,203134,168,102342
6.357,203149,168,102340
6.362,203136,168,102341
6.367,203144,168,102343
6.372,203124,168,102344
6.377,203153,168,102347
6.382,203153,168,102342
6.387,203134,168,102343
6.392,203156,168,102340
6.397,203126,168,102333
6.402,203140,168,102339
