df_hash,22ZHK4.FHJ395
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.JXQ5
person_label,V16
date_time_start,2025-05-23_09-42-38.064000_+03
date_time_start_unix,1747982558.064
date_time_end,2025-05-23_09-51-23.087000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.345,-0.650,0.740,0.191
5.355,-0.650,0.740,0.188
5.365,-0.650,0.742,0.191
5.374,-0.654,0.742,0.191
5.384,-0.652,0.744,0.189
5.394,-0.652,0.744,0.191
5.404,-0.652,0.744,0.191
5.414,-0.650,0.744,0.189
5.424,-0.652,0.744,0.191
5.434,-0.650,0.744,0.193
5.444,-0.650,0.746,0.193
5.454,-0.648,0.746,0.189
5.464,-0.645,0.740,0.191
5.474,-0.646,0.740,0.195
5.484,-0.648,0.740,0.193
5.494,-0.648,0.738,0.195
5.503,-0.648,0.740,0.193
5.513,-0.652,0.740,0.193
5.523,-0.652,0.742,0.191
5.533,-0.652,0.742,0.191
5.543,-0.652,0.744,0.191
5.553,-0.652,0.742,0.193
5.563,-0.652,0.738,0.191
5.573,-0.652,0.738,0.188
5.583,-0.654,0.740,0.191
5.593,-0.652,0.740,0.189
5.603,-0.654,0.742,0.193
5.613,-0.654,0.740,0.191
5.623,-0.652,0.740,0.191
5.632,-0.652,0.740,0.191
5.642,-0.654,0.738,0.193
5.652,-0.654,0.740,0.189
5.662,-0.656,0.738,0.191
5.672,-0.658,0.740,0.188
5.682,-0.660,0.742,0.191
5.692,-0.660,0.742,0.184
5.702,-0.660,0.742,0.186
5.712,-0.662,0.738,0.184
5.722,-0.658,0.742,0.186
5.732,-0.656,0.742,0.182
5.742,-0.656,0.740,0.186
5.752,-0.652,0.740,0.186
5.762,-0.652,0.740,0.184
5.771,-0.656,0.740,0.186
5.781,-0.650,0.738,0.188
5.791,-0.646,0.738,0.189
5.801,-0.648,0.738,0.188
5.811,-0.646,0.740,0.186
5.821,-0.648,0.740,0.188
5.831,-0.648,0.738,0.188
5.841,-0.648,0.740,0.188
5.851,-0.652,0.736,0.188
5.861,-0.656,0.736,0.184
5.871,-0.658,0.740,0.186
5.881,-0.658,0.740,0.188
5.891,-0.660,0.740,0.188
5.900,-0.658,0.740,0.188
5.910,-0.658,0.740,0.186
5.920,-0.656,0.738,0.188
5.930,-0.654,0.738,0.188
5.940,-0.648,0.738,0.189
5.950,-0.648,0.742,0.188
5.960,-0.646,0.740,0.191
5.970,-0.646,0.746,0.193
5.980,-0.643,0.744,0.188
5.990,-0.646,0.740,0.195
6.000,-0.645,0.740,0.189
6.010,-0.652,0.740,0.188
6.020,-0.654,0.742,0.189
6.029,-0.656,0.742,0.189
6.039,-0.656,0.744,0.189
6.049,-0.656,0.746,0.188
6.059,-0.656,0.746,0.191
6.069,-0.656,0.740,0.189
6.079,-0.654,0.740,0.186
6.089,-0.646,0.740,0.186
6.099,-0.645,0.746,0.189
6.109,-0.643,0.740,0.191
6.119,-0.645,0.742,0.188
6.129,-0.645,0.744,0.193
6.139,-0.645,0.744,0.191
6.149,-0.650,0.748,0.191
6.159,-0.648,0.746,0.191
6.168,-0.646,0.744,0.193
6.178,-0.650,0.746,0.195
6.188,-0.654,0.744,0.191
6.198,-0.654,0.742,0.195
6.208,-0.656,0.742,0.189
6.218,-0.656,0.740,0.193
6.228,-0.654,0.740,0.195
6.238,-0.650,0.744,0.193
6.248,-0.648,0.740,0.195
6.258,-0.646,0.742,0.193
6.268,-0.643,0.742,0.193
6.278,-0.643,0.738,0.195
6.288,-0.641,0.742,0.193
6.297,-0.643,0.742,0.195
6.307,-0.646,0.746,0.195
6.317,-0.650,0.748,0.195
6.327,-0.650,0.746,0.195
6.337,-0.648,0.744,0.195
6.347,-0.650,0.738,0.195
6.357,-0.652,0.738,0.193
6.367,-0.650,0.736,0.195
6.377,-0.654,0.738,0.193
6.387,-0.652,0.738,0.199
6.397,-0.650,0.742,0.197
6.407,-0.646,0.740,0.195
6.417,-0.646,0.740,0.193
6.426,-0.648,0.740,0.195
6.436,-0.646,0.744,0.197
6.446,-0.648,0.740,0.193
6.456,-0.650,0.738,0.193
6.466,-0.648,0.742,0.193
6.476,-0.652,0.742,0.191
6.486,-0.652,0.746,0.193
6.496,-0.652,0.746,0.195
6.506,-0.650,0.742,0.193
6.516,-0.652,0.742,0.193
6.526,-0.648,0.742,0.195
6.536,-0.648,0.740,0.191
6.546,-0.650,0.744,0.193
6.555,-0.646,0.738,0.191
6.565,-0.648,0.738,0.191
6.575,-0.645,0.740,0.193
6.585,-0.646,0.740,0.193
6.595,-0.648,0.742,0.191
6.605,-0.648,0.742,0.191
6.615,-0.650,0.742,0.193
6.625,-0.646,0.740,0.195
6.635,-0.648,0.740,0.195
6.645,-0.652,0.740,0.195
6.655,-0.652,0.740,0.193
6.665,-0.650,0.740,0.195
6.675,-0.650,0.738,0.195
6.685,-0.652,0.740,0.193
6.694,-0.652,0.744,0.193
6.704,-0.654,0.744,0.197
6.714,-0.652,0.738,0.195
6.724,-0.652,0.742,0.193
6.734,-0.652,0.738,0.193
6.744,-0.654,0.740,0.191
6.754,-0.652,0.744,0.193
6.764,-0.652,0.746,0.193
6.774,-0.650,0.744,0.195
6.784,-0.648,0.744,0.195
6.794,-0.648,0.742,0.195
6.804,-0.646,0.738,0.197
6.814,-0.652,0.736,0.193
6.823,-0.650,0.736,0.193
6.833,-0.650,0.740,0.199
6.843,-0.650,0.742,0.199
6.853,-0.654,0.740,0.197
6.863,-0.654,0.738,0.197
6.873,-0.654,0.740,0.197
6.883,-0.652,0.734,0.197
6.893,-0.658,0.736,0.195
6.903,-0.656,0.734,0.197
6.913,-0.656,0.732,0.193
6.923,-0.656,0.732,0.197
6.933,-0.652,0.736,0.199
6.943,-0.652,0.738,0.197
6.952,-0.652,0.740,0.195
6.962,-0.652,0.738,0.199
6.972,-0.652,0.738,0.197
6.982,-0.652,0.740,0.195
6.992,-0.654,0.734,0.197
7.002,-0.654,0.738,0.199
7.012,-0.660,0.736,0.199
7.022,-0.660,0.740,0.195
7.032,-0.664,0.736,0.195
7.042,-0.656,0.736,0.195
7.052,-0.654,0.742,0.195
7.062,-0.652,0.740,0.197
7.072,-0.652,0.738,0.197
7.081,-0.646,0.736,0.193
7.091,-0.648,0.734,0.195
7.101,-0.650,0.736,0.201
7.111,-0.650,0.738,0.199
7.121,-0.652,0.742,0.197
7.131,-0.654,0.742,0.197
7.141,-0.654,0.744,0.195
7.151,-0.654,0.742,0.195
7.161,-0.650,0.744,0.193
7.171,-0.648,0.742,0.195
7.181,-0.654,0.740,0.193
7.191,-0.650,0.740,0.193
7.201,-0.646,0.742,0.193
7.211,-0.648,0.742,0.195
7.220,-0.646,0.744,0.193
7.230,-0.652,0.740,0.195
7.240,-0.646,0.744,0.197
7.250,-0.646,0.740,0.195
7.260,-0.650,0.740,0.193
7.270,-0.650,0.740,0.189
7.280,-0.646,0.742,0.195
7.290,-0.652,0.744,0.197
7.300,-0.650,0.742,0.195
7.310,-0.650,0.740,0.195
7.320,-0.650,0.740,0.195
7.330,-0.652,0.740,0.191
7.340,-0.652,0.742,0.193
7.349,-0.650,0.740,0.193
7.359,-0.648,0.742,0.195
7.369,-0.648,0.742,0.197
7.379,-0.646,0.744,0.197
7.389,-0.646,0.746,0.195
7.399,-0.648,0.748,0.195
7.409,-0.648,0.746,0.193
7.419,-0.654,0.744,0.201
7.429,-0.654,0.744,0.203
7.439,-0.652,0.740,0.201
7.449,-0.654,0.738,0.199
7.459,-0.654,0.734,0.201
7.469,-0.654,0.727,0.201
7.478,-0.652,0.729,0.199
7.488,-0.652,0.723,0.197
7.498,-0.652,0.727,0.201
7.508,-0.654,0.729,0.199
7.518,-0.658,0.738,0.199
7.528,-0.660,0.736,0.199
7.538,-0.662,0.732,0.201
7.548,-0.666,0.736,0.199
7.558,-0.664,0.738,0.199
7.568,-0.660,0.734,0.195
7.578,-0.660,0.734,0.201
7.588,-0.662,0.734,0.203
7.598,-0.662,0.730,0.203
7.608,-0.664,0.742,0.203
7.617,-0.668,0.734,0.205
7.627,-0.664,0.734,0.207
7.637,-0.664,0.736,0.205
7.647,-0.660,0.738,0.203
7.657,-0.662,0.732,0.205
7.667,-0.664,0.732,0.203
7.677,-0.658,0.730,0.203
7.687,-0.654,0.736,0.205
7.697,-0.652,0.734,0.199
7.707,-0.646,0.732,0.199
7.717,-0.648,0.734,0.203
7.727,-0.639,0.734,0.201
7.737,-0.646,0.736,0.199
7.746,-0.646,0.740,0.199
7.756,-0.645,0.742,0.201
7.766,-0.648,0.738,0.203
7.776,-0.643,0.744,0.203
7.786,-0.643,0.740,0.195
7.796,-0.648,0.740,0.199
7.806,-0.646,0.740,0.197
7.816,-0.645,0.740,0.199
7.826,-0.648,0.746,0.195
7.836,-0.652,0.742,0.195
7.846,-0.648,0.738,0.189
7.856,-0.654,0.744,0.188
7.866,-0.652,0.742,0.189
7.875,-0.656,0.746,0.186
7.885,-0.652,0.738,0.188
7.895,-0.650,0.740,0.186
7.905,-0.648,0.740,0.186
7.915,-0.652,0.744,0.186
7.925,-0.646,0.740,0.188
7.935,-0.645,0.730,0.180
7.945,-0.648,0.729,0.180
7.955,-0.648,0.725,0.178
7.965,-0.650,0.734,0.184
7.975,-0.656,0.729,0.186
7.985,-0.648,0.744,0.195
7.995,-0.646,0.748,0.195
8.004,-0.648,0.760,0.195
8.014,-0.648,0.764,0.197
8.024,-0.650,0.766,0.199
8.034,-0.645,0.770,0.201
8.044,-0.637,0.770,0.199
8.054,-0.633,0.764,0.197
8.064,-0.635,0.762,0.199
8.074,-0.633,0.756,0.195
8.084,-0.633,0.754,0.195
8.094,-0.635,0.746,0.193
8.104,-0.637,0.744,0.195
8.114,-0.631,0.744,0.195
8.124,-0.633,0.744,0.188
8.134,-0.637,0.742,0.189
8.143,-0.639,0.740,0.189
8.153,-0.641,0.746,0.189
8.163,-0.641,0.746,0.188
8.173,-0.645,0.740,0.189
8.183,-0.648,0.742,0.188
8.193,-0.650,0.750,0.193
8.203,-0.650,0.748,0.191
8.213,-0.650,0.746,0.188
8.223,-0.650,0.744,0.191
8.233,-0.658,0.738,0.191
8.243,-0.658,0.740,0.191
8.253,-0.662,0.742,0.189
8.263,-0.664,0.740,0.195
8.272,-0.666,0.742,0.191
8.282,-0.662,0.742,0.197
8.292,-0.656,0.738,0.193
8.302,-0.656,0.742,0.197
8.312,-0.652,0.740,0.199
8.322,-0.648,0.738,0.197
8.332,-0.645,0.740,0.197
8.342,-0.646,0.738,0.193
8.352,-0.643,0.740,0.199
8.362,-0.643,0.736,0.199
8.372,-0.648,0.732,0.197
8.382,-0.658,0.727,0.197
8.392,-0.654,0.721,0.186
8.401,-0.662,0.729,0.201
8.411,-0.674,0.723,0.195
8.421,-0.678,0.717,0.193
8.431,-0.676,0.725,0.201
8.441,-0.678,0.725,0.201
8.451,-0.674,0.729,0.197
8.461,-0.658,0.742,0.201
8.471,-0.656,0.746,0.205
8.481,-0.646,0.742,0.203
8.491,-0.648,0.742,0.201
8.501,-0.646,0.746,0.197
8.511,-0.646,0.736,0.199
8.521,-0.646,0.732,0.193
8.530,-0.650,0.736,0.193
8.540,-0.660,0.732,0.191
8.550,-0.666,0.729,0.186
8.560,-0.666,0.729,0.188
8.570,-0.674,0.727,0.189
8.580,-0.676,0.727,0.188
8.590,-0.676,0.725,0.186
8.600,-0.678,0.729,0.188
8.610,-0.680,0.734,0.191
8.620,-0.676,0.725,0.189
8.630,-0.670,0.721,0.184
8.640,-0.666,0.719,0.180
8.650,-0.664,0.719,0.182
8.660,-0.666,0.729,0.178
8.669,-0.668,0.734,0.182
8.679,-0.670,0.729,0.180
8.689,-0.672,0.732,0.178
8.699,-0.672,0.732,0.180
8.709,-0.672,0.730,0.178
8.719,-0.670,0.730,0.172
8.729,-0.670,0.730,0.172
8.739,-0.682,0.727,0.176
8.749,-0.689,0.730,0.176
8.759,-0.688,0.732,0.178
8.769,-0.684,0.727,0.176
8.779,-0.680,0.729,0.178
8.789,-0.680,0.729,0.178
8.798,-0.676,0.727,0.178
8.808,-0.674,0.727,0.180
8.818,-0.674,0.727,0.182
8.828,-0.672,0.727,0.180
8.838,-0.674,0.729,0.184
8.848,-0.670,0.725,0.186
8.858,-0.668,0.729,0.182
8.868,-0.670,0.711,0.182
8.878,-0.674,0.727,0.182
8.888,-0.672,0.725,0.188
8.898,-0.674,0.717,0.186
8.908,-0.674,0.727,0.189
8.918,-0.672,0.725,0.193
8.927,-0.684,0.719,0.191
8.937,-0.686,0.713,0.193
8.947,-0.678,0.713,0.191
8.957,-0.678,0.713,0.189
8.967,-0.686,0.717,0.193
8.977,-0.693,0.717,0.193
8.987,-0.691,0.715,0.189
8.997,-0.688,0.701,0.191
9.007,-0.691,0.705,0.193
9.017,-0.691,0.701,0.195
9.027,-0.689,0.697,0.193
9.037,-0.689,0.709,0.191
9.047,-0.686,0.711,0.191
9.057,-0.684,0.711,0.188
9.066,-0.678,0.713,0.195
9.076,-0.676,0.721,0.195
9.086,-0.680,0.719,0.191
9.096,-0.678,0.717,0.189
9.106,-0.670,0.723,0.188
9.116,-0.672,0.721,0.188
9.126,-0.678,0.721,0.188
9.136,-0.686,0.725,0.188
9.146,-0.688,0.721,0.188
9.156,-0.689,0.723,0.186
9.166,-0.689,0.723,0.188
9.176,-0.688,0.717,0.188
9.186,-0.682,0.719,0.186
9.195,-0.680,0.719,0.184
9.205,-0.680,0.719,0.186
9.215,-0.676,0.721,0.182
9.225,-0.678,0.721,0.180
9.235,-0.676,0.721,0.182
9.245,-0.680,0.723,0.184
9.255,-0.680,0.721,0.184
9.265,-0.680,0.719,0.182
9.275,-0.678,0.717,0.184
9.285,-0.680,0.719,0.184
9.295,-0.680,0.717,0.184
9.305,-0.682,0.719,0.186
9.315,-0.688,0.715,0.186
9.324,-0.686,0.715,0.188
9.334,-0.686,0.721,0.186
9.344,-0.684,0.719,0.189
9.354,-0.680,0.719,0.182
9.364,-0.674,0.719,0.186
9.374,-0.678,0.717,0.180
9.384,-0.678,0.717,0.186
9.394,-0.680,0.715,0.184
9.404,-0.682,0.717,0.186
9.414,-0.682,0.717,0.182
9.424,-0.684,0.715,0.186
9.434,-0.684,0.719,0.180
9.444,-0.688,0.715,0.180
9.453,-0.688,0.717,0.182
9.463,-0.686,0.719,0.182
9.473,-0.688,0.717,0.184
9.483,-0.686,0.719,0.182
9.493,-0.688,0.721,0.184
9.503,-0.689,0.717,0.186
9.513,-0.686,0.717,0.182
9.523,-0.686,0.717,0.182
9.533,-0.684,0.719,0.182
9.543,-0.684,0.715,0.184
9.553,-0.684,0.717,0.184
9.563,-0.686,0.715,0.182
9.573,-0.684,0.717,0.180
9.583,-0.682,0.715,0.184
9.592,-0.684,0.715,0.180
9.602,-0.682,0.715,0.180
9.612,-0.680,0.715,0.180
9.622,-0.684,0.713,0.178
9.632,-0.686,0.715,0.176
9.642,-0.684,0.715,0.176
9.652,-0.684,0.719,0.176
9.662,-0.684,0.721,0.182
9.672,-0.682,0.721,0.178
9.682,-0.684,0.719,0.186
9.692,-0.686,0.717,0.182
9.702,-0.684,0.713,0.178
9.712,-0.688,0.715,0.182
9.721,-0.688,0.711,0.184
9.731,-0.686,0.711,0.184
9.741,-0.688,0.715,0.180
9.751,-0.686,0.709,0.184
9.761,-0.684,0.709,0.182
9.771,-0.684,0.709,0.184
9.781,-0.684,0.711,0.186
9.791,-0.686,0.715,0.182
9.801,-0.691,0.711,0.182
9.811,-0.691,0.715,0.184
9.821,-0.697,0.713,0.182
9.831,-0.695,0.713,0.186
9.841,-0.693,0.709,0.186
9.850,-0.691,0.711,0.184
9.860,-0.691,0.709,0.182
9.870,-0.691,0.713,0.180
9.880,-0.688,0.715,0.182
9.890,-0.686,0.713,0.184
9.900,-0.689,0.715,0.184
9.910,-0.688,0.713,0.182
9.920,-0.688,0.713,0.186
9.930,-0.688,0.711,0.180
9.940,-0.684,0.715,0.182
9.950,-0.684,0.717,0.184
9.960,-0.684,0.717,0.184
9.970,-0.680,0.715,0.182
9.979,-0.680,0.715,0.182
9.989,-0.684,0.719,0.184
9.999,-0.686,0.717,0.180
10.009,-0.684,0.713,0.178
10.019,-0.684,0.717,0.182
10.029,-0.682,0.719,0.182
10.039,-0.682,0.717,0.180
10.049,-0.680,0.717,0.178
10.059,-0.682,0.711,0.178
10.069,-0.678,0.717,0.180
10.079,-0.682,0.721,0.178
10.089,-0.678,0.717,0.178
10.099,-0.680,0.725,0.178
10.109,-0.684,0.721,0.178
10.118,-0.684,0.721,0.182
10.128,-0.680,0.725,0.182
10.138,-0.676,0.717,0.178
10.148,-0.676,0.717,0.182
10.158,-0.682,0.715,0.180
10.168,-0.678,0.719,0.178
10.178,-0.680,0.717,0.178
10.188,-0.682,0.717,0.178
10.198,-0.682,0.719,0.176
10.208,-0.684,0.717,0.180
10.218,-0.688,0.713,0.176
10.228,-0.688,0.715,0.178
10.238,-0.691,0.713,0.178
10.247,-0.693,0.715,0.180
10.257,-0.689,0.717,0.180
10.267,-0.691,0.713,0.182
10.277,-0.693,0.713,0.180
10.287,-0.693,0.711,0.180
10.297,-0.693,0.711,0.176
10.307,-0.695,0.707,0.180
10.317,-0.697,0.709,0.180
10.327,-0.695,0.705,0.182
10.337,-0.693,0.709,0.184
10.347,-0.695,0.705,0.186
10.357,-0.691,0.707,0.182
10.367,-0.693,0.703,0.184
10.376,-0.693,0.707,0.188
10.386,-0.693,0.705,0.184
10.396,-0.695,0.711,0.186
10.406,-0.695,0.711,0.188
10.416,-0.693,0.709,0.186
10.426,-0.693,0.711,0.186
10.436,-0.693,0.711,0.188
10.446,-0.691,0.709,0.188
10.456,-0.695,0.709,0.184
10.466,-0.693,0.707,0.186
10.476,-0.697,0.707,0.186
10.486,-0.695,0.705,0.184
10.496,-0.697,0.709,0.180
10.506,-0.693,0.711,0.182
10.515,-0.691,0.715,0.182
10.525,-0.691,0.703,0.186
10.535,-0.689,0.707,0.182
10.545,-0.689,0.707,0.182
10.555,-0.688,0.707,0.180
10.565,-0.688,0.711,0.180
10.575,-0.688,0.709,0.180
10.585,-0.686,0.709,0.182
10.595,-0.684,0.711,0.182
10.605,-0.689,0.711,0.178
10.615,-0.684,0.709,0.180
10.625,-0.682,0.711,0.182
10.635,-0.684,0.711,0.184
10.644,-0.684,0.713,0.182
10.654,-0.688,0.713,0.180
10.664,-0.691,0.717,0.180
10.674,-0.691,0.711,0.182
10.684,-0.691,0.711,0.184
10.694,-0.691,0.719,0.184
10.704,-0.693,0.715,0.180
10.714,-0.688,0.713,0.182
10.724,-0.689,0.707,0.182
10.734,-0.686,0.711,0.180
10.744,-0.688,0.713,0.178
10.754,-0.686,0.709,0.178
10.764,-0.689,0.711,0.180
10.773,-0.688,0.715,0.178
10.783,-0.693,0.717,0.184
10.793,-0.691,0.715,0.180
10.803,-0.695,0.713,0.186
10.813,-0.693,0.711,0.184
10.823,-0.693,0.711,0.180
10.833,-0.693,0.711,0.182
10.843,-0.693,0.711,0.182
10.853,-0.691,0.711,0.182
10.863,-0.691,0.713,0.184
10.873,-0.688,0.711,0.182
10.883,-0.689,0.715,0.184
10.893,-0.688,0.713,0.180
10.902,-0.686,0.713,0.184
10.912,-0.684,0.717,0.180
10.922,-0.688,0.715,0.182
10.932,-0.688,0.717,0.182
10.942,-0.686,0.715,0.184
10.952,-0.684,0.719,0.176
10.962,-0.682,0.719,0.178
10.972,-0.684,0.715,0.178
10.982,-0.684,0.715,0.178
10.992,-0.684,0.715,0.178
11.002,-0.682,0.713,0.182
11.012,-0.682,0.713,0.178
11.022,-0.684,0.711,0.180
11.032,-0.688,0.709,0.178
11.041,-0.688,0.711,0.180
11.051,-0.688,0.715,0.184
11.061,-0.689,0.713,0.182
11.071,-0.689,0.711,0.180
11.081,-0.689,0.709,0.180
11.091,-0.691,0.711,0.184
