df_hash,22ZHK4.FHJ395
320.082,36.469
321.101,36.438
322.076,36.438
323.099,36.438
324.123,36.375
325.098,36.406
326.232,36.406
327.292,36.406
328.121,36.375
329.096,36.375
330.126,36.344
331.094,36.375
332.123,36.438
333.137,36.438
334.117,36.438
335.092,36.438
336.116,36.438
337.237,36.406
338.138,36.406
339.164,36.469
340.113,36.438
341.089,36.406
342.160,36.344
343.087,36.375
344.145,36.375
345.086,36.375
346.117,36.406
347.145,36.438
348.108,36.438
349.089,36.438
350.119,36.438
351.130,36.438
352.352,36.406
353.089,36.406
354.105,36.375
355.080,36.406
356.104,36.375
357.382,36.344
358.102,36.344
359.077,36.344
360.106,36.375
361.076,36.375
362.103,36.406
363.367,36.438
364.106,36.438
365.127,36.438
366.221,36.438
367.076,36.500
368.348,36.500
369.130,36.469
370.095,36.469
371.118,36.594
372.094,36.562
373.117,36.531
374.528,36.531
375.141,36.469
376.094,36.469
377.264,36.375
378.535,36.375
379.114,36.375
380.089,36.406
381.161,36.281
382.087,36.312
383.151,36.344
384.138,36.375
385.113,36.438
386.085,36.438
387.109,36.531
388.492,36.562
389.108,36.594
390.089,36.531
391.132,36.531
392.081,36.500
393.105,36.500
394.080,36.500
395.207,36.469
396.079,36.469
397.103,36.438
398.078,36.406
399.347,36.406
400.076,36.438
401.100,36.438
402.081,36.438
403.491,36.375
404.089,36.406
405.098,36.406
406.073,36.375
407.098,36.406
408.081,36.469
409.095,36.469
410.094,36.469
411.104,36.469
412.076,36.500
413.093,36.531
414.216,36.500
415.101,36.500
416.105,36.531
417.090,36.500
418.086,36.500
419.089,36.469
420.189,36.469
421.092,36.469
422.111,36.406
423.087,36.406
424.110,36.344
425.113,36.344
426.109,36.344
427.084,36.312
428.120,36.344
429.145,36.344
430.107,36.375
431.082,36.344
432.185,36.406
433.080,36.406
434.142,36.500
435.373,36.500
436.103,36.500
437.126,36.531
438.156,36.500
439.222,36.531
440.100,36.500
441.322,36.500
442.100,36.469
443.074,36.438
444.101,36.438
445.123,36.438
446.389,36.406
447.082,36.406
448.095,36.375
449.103,36.375
450.094,36.375
451.069,36.375
452.093,36.406
453.214,36.406
454.140,36.375
455.075,36.375
456.091,36.375
457.165,36.375
458.089,36.375
459.113,36.344
460.342,36.312
461.076,36.312
462.115,36.281
463.117,36.312
464.085,36.312
465.166,36.344
466.084,36.375
467.108,36.375
468.089,36.375
469.107,36.406
470.216,36.406
471.081,36.406
472.086,36.406
473.104,36.406
474.079,36.406
475.252,36.438
476.128,36.438
477.156,36.438
478.077,36.469
479.106,36.500
480.080,36.500
481.099,36.500
482.075,36.500
483.147,36.531
484.073,36.531
485.097,36.500
486.269,36.469
487.102,36.438
488.177,36.375
489.104,36.344
490.218,36.375
491.098,36.375
492.100,36.375
493.103,36.375
494.067,36.375
495.096,36.375
496.312,36.344
497.089,36.344
498.070,36.375
499.088,36.375
500.407,36.375
501.087,36.375
502.208,36.375
503.086,36.375
504.061,36.375
505.085,36.344
506.060,36.344
507.166,36.344
508.155,36.344
509.103,36.344
510.057,36.344
511.132,36.344
512.056,36.375
513.085,36.344
514.103,36.375
515.079,36.438
516.202,36.406
517.077,36.406
518.148,36.406
519.076,36.406
