df_hash,22ZHK4.MC7JBY
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0QNP
person_label,V38
date_time_start,2025-10-27_13-06-31.896000_+03
date_time_start_unix,1761555991.896
date_time_end,2025-10-27_13-14-49.110000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.007,-0.598,0.803,-0.164
5.017,-0.600,0.801,-0.164
5.027,-0.598,0.799,-0.166
5.037,-0.596,0.797,-0.168
5.047,-0.600,0.801,-0.164
5.057,-0.605,0.803,-0.164
5.067,-0.604,0.805,-0.166
5.077,-0.607,0.807,-0.168
5.087,-0.607,0.801,-0.168
5.097,-0.602,0.809,-0.166
5.107,-0.598,0.812,-0.168
5.117,-0.600,0.812,-0.164
5.126,-0.600,0.809,-0.166
5.136,-0.596,0.805,-0.164
5.146,-0.598,0.805,-0.162
5.156,-0.602,0.801,-0.164
5.166,-0.600,0.803,-0.166
5.176,-0.607,0.807,-0.168
5.186,-0.609,0.803,-0.170
5.196,-0.609,0.807,-0.170
5.206,-0.609,0.803,-0.168
5.216,-0.607,0.799,-0.168
5.226,-0.607,0.799,-0.170
5.236,-0.602,0.797,-0.168
5.246,-0.602,0.797,-0.170
5.255,-0.604,0.799,-0.168
5.265,-0.605,0.801,-0.166
5.275,-0.607,0.803,-0.166
5.285,-0.609,0.807,-0.168
5.295,-0.609,0.807,-0.168
5.305,-0.611,0.803,-0.170
5.315,-0.611,0.805,-0.168
5.325,-0.609,0.801,-0.170
5.335,-0.605,0.797,-0.172
5.345,-0.609,0.801,-0.166
5.355,-0.611,0.801,-0.168
5.365,-0.607,0.799,-0.166
5.375,-0.609,0.803,-0.168
5.384,-0.611,0.797,-0.170
5.394,-0.615,0.795,-0.174
5.404,-0.613,0.795,-0.172
5.414,-0.615,0.795,-0.172
5.424,-0.619,0.797,-0.174
5.434,-0.621,0.797,-0.176
5.444,-0.617,0.795,-0.174
5.454,-0.615,0.797,-0.176
5.464,-0.613,0.797,-0.168
5.474,-0.609,0.793,-0.170
5.484,-0.607,0.795,-0.174
5.494,-0.605,0.793,-0.172
5.504,-0.611,0.795,-0.172
5.513,-0.611,0.799,-0.168
5.523,-0.611,0.795,-0.168
5.533,-0.605,0.797,-0.168
5.543,-0.609,0.797,-0.170
5.553,-0.611,0.797,-0.170
5.563,-0.609,0.799,-0.174
5.573,-0.613,0.795,-0.176
5.583,-0.613,0.795,-0.172
5.593,-0.615,0.799,-0.176
5.603,-0.613,0.801,-0.172
5.613,-0.611,0.799,-0.170
5.623,-0.609,0.799,-0.172
5.633,-0.611,0.797,-0.172
5.642,-0.611,0.799,-0.170
5.652,-0.609,0.799,-0.172
5.662,-0.604,0.797,-0.168
5.672,-0.607,0.797,-0.170
5.682,-0.609,0.793,-0.168
5.692,-0.609,0.799,-0.170
5.702,-0.617,0.807,-0.174
5.712,-0.613,0.807,-0.168
5.722,-0.611,0.809,-0.172
5.732,-0.609,0.799,-0.170
5.742,-0.609,0.791,-0.170
5.752,-0.609,0.791,-0.170
5.762,-0.615,0.795,-0.176
5.771,-0.619,0.797,-0.172
5.781,-0.617,0.797,-0.172
5.791,-0.617,0.801,-0.168
5.801,-0.617,0.801,-0.170
5.811,-0.613,0.797,-0.168
5.821,-0.611,0.797,-0.168
5.831,-0.609,0.795,-0.166
5.841,-0.605,0.793,-0.170
5.851,-0.607,0.793,-0.166
5.861,-0.604,0.793,-0.166
5.871,-0.609,0.799,-0.166
5.881,-0.607,0.795,-0.172
5.891,-0.611,0.799,-0.164
5.900,-0.613,0.803,-0.170
5.910,-0.611,0.799,-0.170
5.920,-0.609,0.795,-0.170
5.930,-0.613,0.801,-0.168
5.940,-0.613,0.803,-0.170
5.950,-0.617,0.801,-0.170
5.960,-0.611,0.801,-0.168
5.970,-0.609,0.795,-0.170
5.980,-0.609,0.797,-0.166
5.990,-0.609,0.799,-0.168
6.000,-0.611,0.799,-0.164
6.010,-0.609,0.803,-0.168
6.020,-0.613,0.803,-0.166
6.029,-0.609,0.801,-0.164
6.039,-0.607,0.797,-0.164
6.049,-0.604,0.797,-0.164
6.059,-0.607,0.797,-0.164
6.069,-0.605,0.799,-0.168
6.079,-0.607,0.801,-0.164
6.089,-0.607,0.799,-0.164
6.099,-0.604,0.801,-0.170
6.109,-0.605,0.801,-0.166
6.119,-0.607,0.805,-0.164
6.129,-0.605,0.805,-0.168
6.139,-0.602,0.803,-0.164
