df_hash,22ZHK4.QMMKCW
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.W7UH
person_label,V68
date_time_start,2025-10-31_17-48-12.872000_+03
date_time_start_unix,1761918492.872
date_time_end,2025-10-31_17-56-29.553000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.492,129905,1045,72066
5.497,129893,1039,72068
5.502,129899,1028,72068
5.507,129891,1021,72070
5.512,129905,1012,72071
5.517,129891,1009,72078
5.522,129906,1000,72073
5.527,129869,1003,72071
5.532,129900,989,72066
5.537,129891,987,72065
5.542,129896,982,72073
5.547,129906,977,72068
5.552,129895,978,72073
5.557,129907,971,72074
5.562,129907,965,72081
5.567,129903,965,72066
5.572,129907,960,72061
5.577,129894,963,72071
5.582,129908,958,72075
5.587,129908,958,72066
5.592,129914,952,72062
5.597,129913,953,72063
5.602,129926,950,72069
5.607,129916,952,72067
5.612,129931,945,72065
5.617,129935,946,72071
5.622,129930,944,72082
5.627,129919,938,72069
5.632,129925,934,72060
5.637,129946,935,72069
5.641,129944,931,72073
5.646,129956,932,72072
5.651,129953,927,72063
5.656,129965,928,72074
5.661,129953,924,72082
5.666,129984,931,72089
5.671,129968,926,72083
5.676,129976,922,72085
5.681,129980,920,72097
5.686,129995,919,72092
5.691,129990,915,72091
5.696,129986,916,72088
5.701,129964,913,72078
5.706,129970,913,72091
5.711,129953,909,72080
5.716,129940,917,72072
5.721,129921,920,72048
5.726,129914,913,72073
5.731,129891,910,72074
5.736,129870,909,72060
5.741,129860,907,72061
5.746,129842,907,72065
5.751,129829,902,72059
5.756,129810,906,72053
5.761,129810,902,72054
5.766,129798,902,72058
5.771,129794,901,72050
5.776,129789,903,72053
5.781,129773,902,72049
5.786,129771,901,72051
5.791,129761,899,86066
5.795,129765,899,85551
5.800,129766,898,85567
5.805,129757,898,85560
5.810,129769,895,85564
5.815,129762,894,85560
5.820,129754,897,85563
5.825,129764,896,85564
5.830,129761,893,85564
5.835,129747,894,85565
5.840,129748,894,85571
5.845,129756,893,85556
5.850,129758,891,85557
5.855,129758,889,85561
5.860,129762,889,85556
5.865,129753,889,85549
5.870,129752,891,85547
5.875,129754,892,85557
5.880,129769,890,85569
5.885,129766,891,85560
5.890,129770,888,85555
5.895,129776,889,85561
5.900,129777,887,85564
5.905,129790,887,85563
5.910,129773,885,85573
5.915,129786,884,85571
5.920,129782,880,85561
5.925,129791,879,85571
5.930,129800,879,85562
5.935,129800,878,85578
5.940,129810,877,85581
5.945,129802,877,85575
5.949,129812,876,85576
5.954,129800,876,85584
5.959,129797,876,85570
5.964,129796,876,85595
5.969,129798,872,85572
5.974,129797,872,85573
5.979,129784,873,85576
5.984,129799,872,85566
5.989,129790,871,85580
5.994,129793,871,85569
5.999,129801,871,85580
6.004,129791,870,85577
6.009,129806,876,85580
6.014,129778,871,85581
6.019,129807,870,85591
6.024,129820,871,85577
6.029,129805,869,85583
6.034,129816,868,85579
6.039,129815,870,85585
6.044,129814,869,85584
6.049,129808,868,85567
6.054,129813,867,85577
6.059,129802,869,85575
6.064,129806,871,85576
6.069,129807,869,85553
6.074,129816,867,85566
6.079,129803,870,85575
6.084,129811,868,85566
6.089,129811,867,85564
6.094,129808,864,85559
6.099,129813,866,85576
6.103,129815,864,85563
6.108,129816,864,85569
6.113,129835,866,85561
6.118,129829,867,85575
6.123,129823,866,85565
6.128,129823,866,85568
6.133,129829,864,85561
6.138,129838,865,85571
6.143,129837,862,85568
6.148,129849,863,85575
6.153,129851,861,85577
6.158,129856,871,85586
6.163,129854,863,85574
6.168,129858,862,85593
6.173,129876,861,85587
6.178,129875,863,85585
6.183,129873,861,85590
6.188,129880,861,85596
6.193,129875,859,85580
6.198,129862,861,85566
6.203,129839,853,85557
6.208,129828,854,85554
6.213,129827,854,85553
6.218,129818,856,85554
6.223,129797,854,85550
6.228,129786,855,85555
6.233,129764,852,85547
6.238,129753,855,85545
6.243,129733,854,85546
6.248,129728,853,85538
6.253,129704,851,85541
6.257,129692,850,85539
6.262,129692,856,85535
6.267,129666,849,85535
6.272,129650,847,85536
6.277,129648,850,85528
6.282,129652,847,85534
6.287,129647,848,85534
6.292,129641,847,85517
6.297,129622,849,85534
6.302,129635,848,85528
6.307,129621,853,85519
6.312,129626,849,85521
6.317,129627,853,85523
6.322,129624,851,85520
6.327,129625,850,85524
6.332,129619,519,85547
6.337,129597,316,85531
6.342,129604,368,85518
6.347,129599,404,85510
6.352,129599,430,85511
6.357,129610,454,85554
6.362,129604,471,85520
6.367,129609,489,85527
6.372,129612,502,85523
6.377,129599,518,85522
6.382,129617,528,85524
6.387,129626,539,85530
6.392,129619,538,85528
6.397,129610,550,85518
6.402,129631,558,85503
6.407,129700,568,85526
6.412,129621,573,85519
6.416,129626,583,85524
6.421,129642,588,85526
6.426,129629,594,85524
6.431,129643,600,85511
6.436,129637,608,85523
6.441,129661,1274,85514
6.446,129655,1179,85524
6.451,129663,1120,85518
6.456,129641,1087,85517
6.461,129647,1057,85524
6.466,129652,1035,85519
6.471,129646,1015,85519
6.476,129637,1003,85512
6.481,129648,988,85518
6.486,129632,979,85500
6.491,129634,959,85510
6.496,129636,955,85518
6.501,129629,959,85491
6.506,129644,942,85519
6.511,129638,935,85513
6.516,129636,932,85518
6.521,129640,926,85510
6.526,129635,916,85518
6.531,129638,910,85518
6.536,129631,908,85514
6.541,129630,904,85508
6.546,129637,903,85521
6.551,129634,900,85519
6.556,129633,894,85509
6.561,129640,889,85522
6.566,129640,888,85511
6.570,129628,884,85510
6.575,129642,885,85505
6.580,129634,882,85510
6.585,129647,883,85505
6.590,129639,878,85509
6.595,129640,880,85508
6.600,129655,872,85503
6.605,129663,874,85505
6.610,129657,869,85504
6.615,129671,870,85503
6.620,129663,869,85501
6.625,129665,870,85496
6.630,129668,866,85497
6.635,129673,867,85512
6.640,129684,866,85505
6.645,129681,866,85508
6.650,129676,859,85503
6.655,129697,860,85502
6.660,129703,860,85509
6.665,129707,861,85513
6.670,129724,857,85510
6.675,129693,852,85504
6.680,129712,852,85498
6.685,129707,851,85492
6.690,129708,849,85481
6.695,129681,850,85466
6.700,129675,849,85462
6.705,129668,850,85469
6.710,129672,849,85470
6.715,129652,848,85458
6.720,129638,848,85452
6.724,129615,850,85467
6.729,129614,849,85450
6.734,129599,848,85444
6.739,129589,850,85444
6.744,129569,846,85496
6.749,129538,843,85427
6.754,129512,844,85412
6.759,129507,844,85419
6.764,129514,845,85392
6.769,129499,842,85401
6.774,129483,842,85413
6.779,129486,842,85404
6.784,129474,843,85394
6.789,129472,841,85401
6.794,129429,843,85397
6.799,129461,837,85384
6.804,129463,836,85384
6.809,129457,835,85379
6.814,129455,835,85381
6.819,129438,837,85383
6.824,129455,837,85385
6.829,129449,835,85365
6.834,129430,835,85374
6.839,129428,837,85376
6.844,129437,831,85368
6.849,129413,831,85360
6.854,129419,830,85358
6.859,129419,832,85352
6.864,129436,831,85351
6.869,129439,831,85357
6.874,129437,832,85347
6.878,129448,833,85359
6.883,129434,833,85343
6.888,129446,833,85344
6.893,129447,828,85347
6.898,129446,829,85351
6.903,129454,828,85326
6.908,129445,827,85319
6.913,129441,828,85320
6.918,129450,830,85325
6.923,129445,829,85320
6.928,129436,829,85316
6.933,129441,829,85301
6.938,129438,832,85303
6.943,129439,825,85319
6.948,129444,826,85303
6.953,129442,825,85317
6.958,129440,826,85321
6.963,129456,827,85315
6.968,129435,826,85316
6.973,129444,826,85307
6.978,129449,828,85309
6.983,129443,826,85307
6.988,129438,827,85342
6.993,129454,821,85305
6.998,129439,824,85307
7.003,129446,824,85301
7.008,129434,825,85292
7.013,129439,824,85292
7.018,129451,828,85294
7.023,129435,828,85290
7.028,129445,828,85280
7.032,129430,818,85268
7.037,129399,819,85281
7.042,129455,824,85265
7.047,129422,824,85271
7.052,129444,824,85281
7.057,129445,820,85289
7.062,129451,819,85279
7.067,129453,821,85283
7.072,129454,820,85269
7.077,129457,824,85268
7.082,129454,823,85269
7.087,129477,822,85265
7.092,129463,820,85266
7.097,129481,823,85269
7.102,129480,822,85271
7.107,129470,823,85264
7.112,129469,822,85262
7.117,129475,815,85260
7.122,129475,816,85262
7.127,129473,817,85262
7.132,129485,818,85246
7.137,129482,816,85257
7.142,129471,816,85255
7.147,129456,818,85245
7.152,129466,816,85242
7.157,129475,820,85245
7.162,129481,819,85238
7.167,129476,821,85241
7.172,129482,813,85236
7.177,129483,816,85242
7.182,129485,814,85241
7.187,129478,819,85239
7.191,129451,817,85228
7.196,129443,821,85219
7.201,129433,819,85215
7.206,129422,813,85211
7.211,129403,812,85212
7.216,129378,814,85208
7.221,129357,812,85212
7.226,129359,813,85203
7.231,129329,810,85197
7.236,129317,819,85187
7.241,129308,810,85191
7.246,129297,812,85181
7.251,129269,809,85179
7.256,129284,812,85184
7.261,129259,810,85176
7.266,129245,811,85185
7.271,129247,809,85185
7.276,129240,810,85177
7.281,129249,809,85177
7.286,129225,817,85176
7.291,129229,813,85172
7.296,129243,815,85189
7.301,129239,814,85183
7.306,129231,816,85173
7.311,129230,813,85171
7.316,129208,817,85166
7.321,129209,816,85167
7.326,129214,816,85168
7.331,129205,811,85170
7.336,129188,283,85184
7.341,129198,337,85173
7.345,129197,374,85175
7.350,129201,401,85187
7.355,129203,417,85187
7.360,129209,433,85182
7.365,129219,453,85185
7.370,129208,466,85177
7.375,129208,481,85166
7.380,129220,503,85191
7.385,129217,503,85173
7.390,129222,511,85169
7.395,129230,523,85171
7.400,129239,532,85178
7.405,129232,540,85179
7.410,129233,547,85172
7.415,129232,555,85174
7.420,129236,561,85181
7.425,129239,567,85178
7.430,129249,568,85177
7.435,129247,578,85182
7.440,129265,1268,85178
7.445,129262,1161,85184
7.450,129263,1099,85168
7.455,129259,1055,85173
7.460,129276,1024,85162
7.465,129259,1003,85175
7.470,129261,981,85170
7.475,129272,968,85172
7.480,129248,957,85176
7.485,129260,947,85182
7.490,129269,936,85176
7.495,129257,923,85174
7.499,129272,915,85179
7.504,129253,908,85189
7.509,129257,899,85174
7.514,129254,897,85183
7.519,129254,891,85190
7.524,129260,885,85180
7.529,129276,885,85176
7.534,129262,875,85186
7.539,129277,871,85192
7.544,129278,871,85191
7.549,129274,867,85187
7.554,129272,865,85193
7.559,129281,862,85194
7.564,129286,862,85196
7.569,129269,858,85195
7.574,129281,852,85194
7.579,129280,851,85193
7.584,129306,849,85190
7.589,129294,845,85183
7.594,129279,844,85185
7.599,129296,842,85176
7.604,129296,842,85185
7.609,129288,839,85194
7.614,129295,839,85195
7.619,129300,839,85188
7.624,129312,840,85186
7.629,129306,838,85192
7.634,129318,839,85184
7.639,129308,839,85185
7.644,129312,831,85186
7.649,129309,828,85193
7.653,129320,827,85199
7.658,129328,828,85195
7.663,129324,826,85188
7.668,129344,826,85188
7.673,129343,828,85196
7.678,129356,828,85206
7.683,129373,828,85211
7.688,129363,826,85213
7.693,129347,825,85213
7.698,129361,825,85206
7.703,129347,825,85201
7.708,129342,824,85195
7.713,129326,822,85196
7.718,129324,824,85188
7.723,129315,819,85189
7.728,129297,818,85187
7.733,129278,817,85185
7.738,129262,818,85170
7.743,129241,817,85173
7.748,129221,816,85177
7.753,129207,815,85168
7.758,129194,817,85174
7.763,129179,816,85162
7.768,129165,821,85225
7.773,129142,812,85157
7.778,129134,814,85155
7.783,129136,812,85141
7.788,129128,814,85139
7.793,129106,813,85147
7.798,129119,816,85150
7.803,129105,815,85137
7.807,129103,815,85139
7.812,129093,809,85143
7.817,129107,814,85142
7.822,129088,811,85142
7.827,129079,811,85138
7.832,129079,810,85139
7.837,129083,811,85133
7.842,129079,812,85137
7.847,129090,811,85135
7.852,129075,810,85139
7.857,129082,812,85141
7.862,129068,811,85131
7.867,129070,808,85122
7.872,129052,809,85118
7.877,129052,812,85116
7.882,129059,809,85119
7.887,129059,809,85124
7.892,129075,809,85135
7.897,129089,812,85131
7.902,129076,811,85136
7.907,129076,804,85128
7.912,129076,802,85120
7.917,129086,808,85137
7.922,129092,805,85143
7.927,129089,806,85142
7.932,129079,804,85134
7.937,129109,807,85141
7.942,129089,804,85139
7.947,129100,807,85136
7.952,129101,805,85138
7.957,129102,807,85132
7.961,129120,806,85139
7.966,129106,800,85140
7.971,129113,800,85144
7.976,129113,801,85150
7.981,129101,800,85145
7.986,129108,801,85143
7.991,129113,799,85141
7.996,129111,800,85145
8.001,129119,804,85138
8.006,129108,805,85145
8.011,129122,804,85155
8.016,129108,801,85145
8.021,129108,799,85155
8.026,129107,800,85144
8.031,129113,796,85143
8.036,129113,801,85158
8.041,129121,798,85155
8.046,129114,798,85148
8.051,129122,797,85158
8.056,129129,801,85155
8.061,129121,798,85159
8.066,129124,802,85154
8.071,129113,799,85159
8.076,129120,803,85156
8.081,129134,800,85163
8.086,129140,800,85159
8.091,129134,798,85157
8.096,129145,801,85156
8.101,129133,800,85160
8.106,129143,800,85163
8.111,129132,792,85161
8.116,129141,796,85150
8.120,129140,793,85154
8.125,129130,795,85148
8.130,129139,792,85152
8.135,129145,794,85161
8.140,129144,794,85157
8.145,129147,794,85149
8.150,129157,792,85155
8.155,129151,795,85168
8.160,129162,796,85169
8.165,129173,797,85154
8.170,129174,797,85162
8.175,129169,800,85161
8.180,129175,798,85159
8.185,129188,799,85162
8.190,129181,797,85159
8.195,129183,800,85161
8.200,129201,800,85161
8.205,129195,786,85159
8.210,129190,796,85158
8.215,129194,794,85150
8.220,129197,792,85158
8.225,129213,793,85171
8.230,129214,792,85163
8.235,129215,795,85177
8.240,129240,793,85170
8.245,129238,795,85169
8.250,129246,792,85176
8.255,129247,796,85177
8.260,129245,791,85182
8.265,129235,792,85175
8.270,129226,791,85168
8.274,129222,794,85166
8.279,129217,793,85161
8.284,129192,796,85166
8.289,129189,793,85159
8.294,129171,795,85156
8.299,129158,797,85135
8.304,129137,784,85145
8.309,129123,790,85148
8.314,129103,793,85149
8.319,129089,792,85138
8.324,129077,793,85137
8.329,129057,791,85127
8.334,129037,257,85139
8.339,129034,314,85135
8.344,129021,353,85133
8.349,128997,379,85121
8.354,129012,409,85114
8.359,128998,418,85115
8.364,129010,437,85119
8.369,129000,450,85124
8.374,128989,466,85118
8.379,128997,477,85120
8.384,128996,489,85125
8.389,128979,500,85124
8.394,128994,512,85134
8.399,128989,517,85124
8.404,128992,520,85123
8.409,128994,527,85131
8.414,128993,535,85125
8.419,128993,541,85127
8.424,128987,548,85122
8.428,128971,551,85117
8.433,128983,559,85122
8.438,128990,565,85122
8.443,128978,572,85120
8.448,129005,1229,85116
8.453,129011,1134,85117
8.458,129003,1077,85116
8.463,129013,1039,85113
8.468,129001,1010,85123
8.473,129009,987,85123
8.478,129004,969,85121
8.483,129010,956,85119
8.488,129017,942,85123
8.493,129005,931,85124
