Time (s),Resistance (Ω),Conductance (µS),Stage
1,1000000000,0.001,callibration
2,1000000000,0.001,callibration
3,1000000000,0.001,callibration
4,1000000000,0.001,callibration
5,1000000000,0.001,callibration
6,1000000000,0.001,callibration
7,1000000000,0.001,callibration
8,1000000000,0.001,callibration
9,1000000000,0.001,callibration
10,1000000000,0.001,callibration
11,1000000000,0.001,callibration
12,1000000000,0.001,callibration
13,1000000000,0.001,callibration
14,1000000000,0.001,callibration
15,1000000000,0.001,callibration
16,1000000000,0.001,callibration
17,1000000000,0.001,callibration
18,1000000000,0.001,callibration
19,1000000000,0.001,callibration
20,1000000000,0.001,Normal stage
21,1000000000,0.001,Normal stage
22,1000000000,0.001,Normal stage
23,1000000000,0.001,Normal stage
24,1000000000,0.001,Normal stage
25,1000000000,0.001,Normal stage
26,1000000000,0.001,Normal stage
27,1000000000,0.001,Normal stage
28,1000000000,0.001,Normal stage
29,1000000000,0.001,Normal stage
30,1000000000,0.001,Normal stage
31,1000000000,0.001,Normal stage
32,1000000000,0.001,Normal stage
33,1000000000,0.001,Normal stage
34,1000000000,0.001,Normal stage
35,1000000000,0.001,Normal stage
36,1000000000,0.001,Normal stage
37,1000000000,0.001,Normal stage
38,1000000000,0.001,Normal stage
39,1000000000,0.001,Normal stage
40,1000000000,0.001,Normal stage
41,1000000000,0.001,Normal stage
42,1000000000,0.001,Normal stage
43,1000000000,0.001,Normal stage
44,1000000000,0.001,Normal stage
45,1000000000,0.001,Normal stage
46,1000000000,0.001,Normal stage
47,1000000000,0.001,Normal stage
48,1000000000,0.001,Normal stage
49,1000000000,0.001,Normal stage
50,1000000000,0.001,Normal stage
51,1000000000,0.001,Normal stage
52,1000000000,0.001,Normal stage
53,1000000000,0.001,Normal stage
54,1000000000,0.001,Normal stage
55,1000000000,0.001,Normal stage
56,1000000000,0.001,Normal stage
57,1000000000,0.001,Normal stage
58,1000000000,0.001,Normal stage
