df_hash,22ZHK4.GBZGPG
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.8F48
person_label,V13
date_time_start,2025-05-22_11-00-48.415000_+03
date_time_start_unix,1747900848.415
date_time_end,2025-05-22_11-08-33.854000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.339,-0.459,0.887,0.117
4.349,-0.457,0.885,0.117
4.359,-0.455,0.883,0.121
4.369,-0.457,0.889,0.119
4.379,-0.457,0.889,0.121
4.389,-0.459,0.889,0.123
4.399,-0.461,0.891,0.123
4.409,-0.455,0.891,0.121
4.419,-0.455,0.887,0.121
4.429,-0.453,0.891,0.121
4.439,-0.453,0.885,0.123
4.448,-0.459,0.887,0.119
4.458,-0.457,0.885,0.117
4.468,-0.463,0.891,0.117
4.478,-0.463,0.891,0.119
4.488,-0.465,0.891,0.119
4.498,-0.465,0.893,0.117
4.508,-0.461,0.893,0.119
4.518,-0.463,0.893,0.115
4.528,-0.457,0.893,0.115
4.538,-0.457,0.889,0.115
4.548,-0.453,0.889,0.117
4.558,-0.449,0.885,0.121
4.567,-0.453,0.887,0.115
4.577,-0.453,0.885,0.119
4.587,-0.455,0.891,0.115
4.597,-0.457,0.889,0.113
4.607,-0.463,0.887,0.113
4.617,-0.461,0.893,0.117
4.627,-0.461,0.893,0.117
4.637,-0.455,0.893,0.115
4.647,-0.453,0.893,0.115
4.657,-0.453,0.891,0.117
4.667,-0.453,0.887,0.115
4.677,-0.459,0.883,0.115
4.686,-0.461,0.879,0.115
4.696,-0.467,0.879,0.111
4.706,-0.475,0.881,0.111
4.716,-0.475,0.885,0.113
4.726,-0.469,0.891,0.119
4.736,-0.465,0.891,0.123
4.746,-0.457,0.895,0.123
4.756,-0.449,0.889,0.121
4.766,-0.443,0.889,0.123
4.776,-0.441,0.893,0.119
4.786,-0.449,0.891,0.123
4.795,-0.453,0.887,0.119
4.805,-0.465,0.891,0.117
4.815,-0.469,0.889,0.115
4.825,-0.469,0.885,0.113
4.835,-0.471,0.893,0.117
4.845,-0.469,0.896,0.121
4.855,-0.459,0.893,0.119
4.865,-0.457,0.889,0.113
4.875,-0.451,0.889,0.113
4.885,-0.447,0.889,0.117
4.895,-0.447,0.891,0.119
4.905,-0.445,0.895,0.123
4.914,-0.445,0.895,0.119
4.924,-0.441,0.895,0.115
4.934,-0.449,0.895,0.117
4.944,-0.449,0.891,0.117
4.954,-0.449,0.893,0.115
4.964,-0.451,0.887,0.115
4.974,-0.449,0.891,0.113
4.984,-0.451,0.893,0.115
4.994,-0.451,0.893,0.113
5.004,-0.453,0.889,0.115
5.014,-0.455,0.891,0.113
5.024,-0.457,0.893,0.113
5.033,-0.455,0.896,0.113
5.043,-0.455,0.889,0.117
5.053,-0.455,0.887,0.117
5.063,-0.453,0.887,0.119
5.073,-0.453,0.889,0.117
5.083,-0.455,0.889,0.117
5.093,-0.455,0.889,0.113
5.103,-0.457,0.889,0.115
5.113,-0.455,0.891,0.117
5.123,-0.455,0.889,0.117
5.133,-0.455,0.891,0.115
5.142,-0.455,0.891,0.119
5.152,-0.453,0.889,0.113
5.162,-0.451,0.893,0.115
5.172,-0.449,0.895,0.115
5.182,-0.449,0.895,0.115
5.192,-0.451,0.893,0.117
5.202,-0.451,0.898,0.113
5.212,-0.451,0.898,0.115
5.222,-0.451,0.898,0.113
5.232,-0.453,0.895,0.117
5.242,-0.449,0.896,0.115
5.252,-0.451,0.896,0.117
5.261,-0.451,0.889,0.119
5.271,-0.445,0.891,0.121
5.281,-0.445,0.895,0.119
5.291,-0.447,0.891,0.119
5.301,-0.445,0.891,0.119
5.311,-0.447,0.893,0.119
5.321,-0.445,0.893,0.117
5.331,-0.449,0.891,0.117
5.341,-0.451,0.895,0.117
5.351,-0.453,0.896,0.117
5.361,-0.451,0.895,0.117
5.371,-0.451,0.898,0.113
5.380,-0.451,0.889,0.113
5.390,-0.449,0.891,0.115
5.400,-0.447,0.893,0.115
5.410,-0.449,0.887,0.115
5.420,-0.449,0.891,0.115
5.430,-0.447,0.891,0.113
5.440,-0.451,0.889,0.119
5.450,-0.449,0.891,0.117
5.460,-0.447,0.891,0.119
5.470,-0.453,0.891,0.119
5.480,-0.449,0.895,0.115
5.489,-0.451,0.891,0.119
5.499,-0.451,0.895,0.113
5.509,-0.451,0.896,0.117
5.519,-0.449,0.895,0.117
