df_hash,22ZHK4.GBZGPG
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.8F48
person_label,V13
date_time_start,2025-05-22_11-00-48.415000_+03
date_time_start_unix,1747900848.415
date_time_end,2025-05-22_11-08-33.854000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
5.469,210,74,2
5.887,284,74,3
6.163,358,74,4
6.590,432,74,5
6.980,506,74,6
7.272,580,74,7
7.665,654,74,8
7.960,708,54,9
8.251,769,61,10
8.589,821,52,11
8.802,877,56,12
9.076,933,56,13
9.368,999,66,14
9.613,1061,62,15
9.908,1108,47,16
10.052,1143,35,17
10.197,1175,32,18
10.441,1208,33,19
10.587,1244,36,20
10.880,1276,32,21
10.894,1309,33,22
11.028,1341,32,23
11.319,1373,32,24
11.464,1405,32,25
11.709,1438,33,26
11.721,1471,33,27
11.905,1503,32,28
12.001,1535,32,29
12.246,1568,33,30
12.401,1600,32,31
12.537,1633,33,32
12.693,1665,32,33
12.832,1698,33,34
12.979,1732,34,35
13.222,1766,34,36
13.401,1798,32,37
13.514,1830,32,38
13.707,1862,32,39
13.805,1894,32,40
13.951,1926,32,41
14.050,1958,32,42
14.341,1990,32,43
14.633,2024,34,44
14.642,2059,35,45
14.783,2091,32,46
15.046,2129,38,47
15.170,2167,38,48
15.316,2209,42,49
15.758,2271,62,50
15.999,2333,62,51
16.291,2407,74,52
16.730,2481,74,53
17.120,2554,73,54
17.513,2628,74,55
18.242,2701,73,56
18.336,2775,74,57
18.538,2849,74,58
18.925,2923,74,59
19.461,2997,74,60
19.606,3071,74,61
20.047,3145,74,62
20.339,3219,74,63
20.770,3293,74,64
21.166,3367,74,65
21.411,3441,74,66
21.849,3515,74,67
22.287,3589,74,68
22.531,3663,74,69
22.970,3737,74,70
23.362,3811,74,71
23.652,3885,74,72
24.093,3959,74,73
24.481,4033,74,74
24.775,4107,74,75
25.164,4181,74,76
25.507,4255,74,77
25.916,4329,74,78
26.285,4403,74,79
26.577,4477,74,80
26.969,4551,74,81
27.416,4625,74,82
27.699,4699,74,83
28.089,4773,74,84
28.528,4847,74,85
28.771,4921,74,86
29.212,4995,74,87
29.649,5069,74,88
29.892,5143,74,89
30.336,5217,74,90
30.728,5291,74,91
31.023,5365,74,92
31.452,5439,74,93
31.811,5513,74,94
32.136,5587,74,95
32.527,5661,74,96
32.817,5735,74,97
33.262,5809,74,98
33.646,5883,74,99
33.941,5957,74,100
34.377,6031,74,101
34.767,6105,74,102
35.109,6179,74,103
35.450,6253,74,104
35.742,6327,74,105
36.181,6401,74,106
36.571,6475,74,107
36.865,6549,74,108
37.253,6623,74,109
37.692,6697,74,110
37.985,6771,74,111
38.380,6845,74,112
38.814,6919,74,113
39.057,6993,74,114
39.498,7067,74,115
39.886,7140,73,116
40.179,7214,74,117
40.617,7288,74,118
40.861,7362,74,119
41.315,7436,74,120
41.693,7510,74,121
41.983,7584,74,122
42.422,7658,74,123
42.811,7732,74,124
43.104,7806,74,125
43.542,7880,74,126
43.932,7954,74,127
44.226,8028,74,128
44.615,8102,74,129
44.907,8176,74,130
45.346,8250,74,131
45.739,8324,74,132
46.030,8398,74,133
46.419,8472,74,134
46.857,8546,74,135
47.150,8620,74,136
47.540,8694,74,137
47.979,8768,74,138
48.224,8842,74,139
48.662,8916,74,140
49.100,8990,74,141
49.782,9064,74,142
49.839,9138,74,143
50.026,9212,74,144
50.465,9286,74,145
50.903,9360,74,146
51.149,9434,74,147
51.587,9508,74,148
52.007,9582,74,149
52.269,9656,74,150
52.708,9730,74,151
53.098,9804,74,152
53.439,9878,74,153
53.829,9952,74,154
54.219,10026,74,155
54.511,10100,74,156
54.903,10174,74,157
55.194,10248,74,158
55.633,10322,74,159
56.023,10396,74,160
56.315,10470,74,161
56.710,10544,74,162
57.144,10618,74,163
57.485,10692,74,164
57.829,10766,74,165
58.271,10840,74,166
58.557,10914,74,167
58.947,10988,74,168
59.337,11062,74,169
59.630,11136,74,170
60.069,11210,74,171
60.339,11284,74,172
60.751,11358,74,173
61.190,11432,74,174
61.434,11506,74,175
61.873,11580,74,176
62.264,11654,74,177
62.558,11728,74,178
62.994,11802,74,179
63.384,11876,74,180
63.676,11950,74,181
64.066,12024,74,182
64.508,12098,74,183
64.797,12172,74,184
65.188,12246,74,185
65.480,12320,74,186
65.870,12394,74,187
66.309,12468,74,188
66.602,12542,74,189
66.991,12616,74,190
67.430,12690,74,191
67.674,12764,74,192
68.113,12835,71,193
68.552,12909,74,194
68.795,12983,74,195
69.240,13057,74,196
69.819,13131,74,197
69.916,13205,74,198
70.355,13279,74,199
70.599,13353,74,200
71.043,13427,74,201
71.428,13501,74,202
71.769,13575,74,203
72.208,13649,74,204
72.551,13723,74,205
72.841,13797,74,206
73.232,13871,74,207
73.670,13945,74,208
73.963,14019,74,209
74.401,14093,74,210
74.645,14167,74,211
75.039,14241,74,212
75.477,14315,74,213
75.766,14389,74,214
76.159,14463,74,215
76.595,14537,74,216
76.888,14611,74,217
77.278,14685,74,218
77.716,14759,74,219
77.963,14833,74,220
78.399,14907,74,221
78.789,14981,74,222
79.094,15053,72,223
79.522,15127,74,224
79.764,15201,74,225
80.208,15274,73,226
80.593,15348,74,227
81.134,15422,74,228
81.324,15496,74,229
81.714,15570,74,230
82.007,15644,74,231
82.396,15718,74,232
82.695,15792,74,233
83.128,15866,74,234
83.521,15940,74,235
83.810,16014,74,236
84.204,16088,74,237
84.640,16162,74,238
84.931,16236,74,239
85.323,16310,74,240
85.763,16384,74,241
86.053,16458,74,242
86.446,16532,74,243
86.881,16606,74,244
87.126,16680,74,245
87.564,16754,74,246
87.857,16828,74,247
88.246,16902,74,248
88.688,16976,74,249
88.929,17050,74,250
89.370,17124,74,251
89.758,17198,74,252
90.050,17272,74,253
90.541,17346,74,254
90.882,17420,74,255
91.171,17494,74,256
91.588,17568,74,257
92.049,17642,74,258
92.352,17716,74,259
92.683,17790,74,260
92.978,17864,74,261
93.414,17938,74,262
93.807,18012,74,263
94.096,18086,74,264
94.535,18160,74,265
94.925,18234,74,266
95.218,18308,74,267
95.608,18382,74,268
96.052,18456,74,269
96.290,18530,74,270
96.729,18604,74,271
97.120,18678,74,272
97.411,18752,74,273
97.859,18826,74,274
98.191,18900,74,275
98.533,18974,74,276
98.923,19048,74,277
99.605,19122,74,278
99.702,19196,74,279
100.044,19270,74,280
100.336,19344,74,281
100.775,19418,74,282
101.165,19492,74,283
101.465,19566,74,284
101.848,19636,70,285
102.140,19710,74,286
102.579,19784,74,287
102.969,19858,74,288
103.262,19932,74,289
103.654,20006,74,290
104.091,20080,74,291
104.385,20154,74,292
104.778,20228,74,293
105.211,20302,74,294
105.504,20376,74,295
105.894,20450,74,296
106.187,20524,74,297
106.578,20598,74,298
107.016,20672,74,299
107.264,20746,74,300
107.698,20820,74,301
108.088,20894,74,302
108.380,20968,74,303
108.819,21042,74,304
109.210,21116,74,305
109.504,21190,74,306
109.891,21264,74,307
110.330,21338,74,308
110.623,21412,74,309
111.013,21486,74,310
111.305,21560,74,311
111.695,21634,74,312
112.229,21708,74,313
112.426,21782,74,314
112.818,21856,74,315
113.265,21930,74,316
113.549,22004,74,317
113.938,22078,74,318
114.376,22152,74,319
114.672,22226,74,320
115.063,22300,74,321
115.449,22374,74,322
115.745,22448,74,323
116.226,22522,74,324
116.424,22596,74,325
116.866,22670,74,326
117.253,22744,74,327
117.549,22818,74,328
117.984,22892,74,329
118.374,22966,74,330
118.810,23040,74,331
119.057,23114,74,332
119.500,23188,74,333
119.788,23262,74,334
120.415,23336,74,335
120.617,23410,74,336
120.868,23484,74,337
121.299,23558,74,338
121.591,23631,73,339
121.982,23705,74,340
122.428,23779,74,341
122.814,23853,74,342
123.105,23927,74,343
123.493,24001,74,344
123.785,24075,74,345
124.224,24144,69,346
124.468,24217,73,347
124.908,24291,74,348
125.301,24365,74,349
125.590,24439,74,350
126.028,24513,74,351
126.471,24587,74,352
126.715,24661,74,353
127.100,24735,74,354
127.539,24809,74,355
127.832,24883,74,356
128.223,24957,74,357
128.514,25031,74,358
128.909,25105,74,359
129.343,25179,74,360
129.636,25253,74,361
130.026,25327,74,362
130.464,25401,74,363
130.708,25475,74,364
131.147,25549,74,365
131.585,25622,73,366
131.878,25696,74,367
132.273,25770,74,368
132.513,25844,74,369
132.958,25918,74,370
133.389,25992,74,371
133.633,26064,72,372
134.072,26138,74,373
134.474,26212,74,374
134.754,26286,74,375
135.193,26360,74,376
135.583,26434,74,377
135.876,26508,74,378
136.265,26582,74,379
136.753,26656,74,380
136.997,26730,74,381
137.402,26804,74,382
137.679,26878,74,383
138.213,26952,74,384
138.508,27026,74,385
138.804,27100,74,386
139.190,27174,74,387
139.629,27248,74,388
139.873,27322,74,389
140.312,27396,74,390
140.702,27470,74,391
140.994,27544,74,392
141.435,27618,74,393
141.677,27692,74,394
142.116,27766,74,395
142.505,27840,74,396
142.798,27914,74,397
143.237,27988,74,398
143.671,28062,74,399
143.919,28136,74,400
144.309,28210,74,401
144.749,28284,74,402
145.043,28358,74,403
145.432,28432,74,404
145.869,28506,74,405
146.117,28580,74,406
146.551,28654,74,407
146.845,28728,74,408
147.234,28802,74,409
147.673,28876,74,410
147.918,28950,74,411
148.408,29024,74,412
148.794,29098,74,413
149.038,29172,74,414
149.493,29246,74,415
149.868,29320,74,416
150.162,29394,74,417
150.604,29468,74,418
150.988,29542,74,419
151.302,29616,74,420
151.671,29690,74,421
151.964,29764,74,422
152.401,29838,74,423
152.792,29912,74,424
153.085,29986,74,425
153.477,30060,74,426
153.913,30134,74,427
154.205,30208,74,428
154.602,30282,74,429
155.039,30356,74,430
155.292,30430,74,431
155.717,30504,74,432
156.009,30570,66,433
156.402,30644,74,434
156.851,30718,74,435
157.082,30792,74,436
157.532,30866,74,437
157.813,30940,74,438
158.500,31014,74,439
158.642,31088,74,440
158.885,31162,74,441
159.324,31236,74,442
159.715,31310,74,443
160.007,31384,74,444
160.449,31458,74,445
160.835,31532,74,446
161.128,31606,74,447
161.567,31680,74,448
162.004,31754,74,449
162.249,31828,74,450
162.639,31902,74,451
162.932,31976,74,452
163.375,32050,74,453
163.760,32124,74,454
164.066,32198,74,455
164.467,32272,74,456
164.882,32346,74,457
165.174,32420,74,458
165.611,32494,74,459
166.006,32568,74,460
166.285,32642,74,461
166.689,32716,74,462
167.148,32790,74,463
167.371,32863,73,464
167.807,32937,74,465
168.054,33011,74,466
168.489,33085,74,467
168.879,33159,74,468
169.172,33233,74,469
169.622,33307,74,470
170.000,33381,74,471
170.294,33455,74,472
170.683,33529,74,473
171.123,33603,74,474
171.420,33677,74,475
171.804,33751,74,476
172.243,33825,74,477
172.511,33899,74,478
172.926,33973,74,479
173.218,34047,74,480
173.610,34121,74,481
174.047,34195,74,482
174.730,34269,74,483
174.783,34343,74,484
175.119,34417,74,485
175.412,34491,74,486
175.857,34565,74,487
176.243,34639,74,488
176.537,34713,74,489
177.213,34787,74,490
177.370,34861,74,491
177.654,34935,74,492
178.044,35009,74,493
178.349,35083,74,494
178.728,35157,74,495
