df_hash,22ZHK4.V6E3X1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.XBH0
person_label,v108
date_time_start,2026-03-02_14-01-49.567000_+03
date_time_start_unix,1772445709.567
date_time_end,2026-03-02_14-10-36.111000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
6.987,210,73,2
7.437,281,71,3
7.613,355,74,4
8.198,427,72,5
8.318,501,74,6
8.783,575,74,7
9.131,647,72,8
9.417,721,74,9
9.857,795,74,10
10.103,866,71,11
10.539,940,74,12
11.028,1012,72,13
11.222,1085,73,14
11.708,1159,74,15
12.009,1231,72,16
12.399,1305,74,17
12.830,1379,74,18
13.028,1451,72,19
13.464,1525,74,20
13.903,1599,74,21
14.244,1671,72,22
14.585,1745,74,23
15.026,1818,73,24
15.267,1891,73,25
15.711,1965,74,26
15.998,2037,72,27
16.388,2111,74,28
16.781,2185,74,29
17.071,2257,72,30
17.510,2331,74,31
18.046,2405,74,32
18.192,2477,72,33
18.631,2551,74,34
18.875,2624,73,35
19.314,2697,73,36
19.607,2771,74,37
19.996,2843,72,38
20.435,2917,74,39
20.728,2991,74,40
21.312,3062,71,41
21.421,3136,74,42
21.801,3210,74,43
22.254,3282,72,44
22.531,3356,74,45
23.116,3429,73,46
23.409,3502,73,47
23.652,3576,74,48
24.044,3648,72,49
24.335,3722,74,50
24.725,3796,74,51
25.215,3868,72,52
25.655,3942,74,53
26.000,4016,74,54
26.285,4088,72,55
26.626,4162,74,56
26.967,4235,73,57
27.211,4308,73,58
27.697,4382,74,59
28.089,4453,71,60
28.625,4527,74,61
28.776,4601,74,62
29.015,4673,72,63
29.454,4747,74,64
29.893,4821,74,65
30.198,4893,72,66
30.624,4967,74,67
30.967,5040,73,68
31.260,5112,72,69
31.986,5186,74,70
32.040,5258,72,71
32.380,5331,73,72
32.870,5405,74,73
33.079,5477,72,74
33.600,5551,74,75
33.856,5625,74,76
34.231,5697,72,77
34.621,5771,74,78
34.866,5844,73,79
35.352,5917,73,80
35.547,5991,74,81
35.991,6063,72,82
36.431,6137,74,83
36.669,6211,74,84
37.147,6283,72,85
37.497,6357,74,86
37.934,6431,74,87
38.278,6501,70,88
38.472,6575,74,89
38.960,6647,72,90
39.353,6720,73,91
39.617,6794,74,92
40.239,6867,73,93
40.426,6939,72,94
40.764,7013,74,95
41.155,7084,71,96
41.398,7158,74,97
41.837,7232,74,98
42.371,7304,72,99
42.584,7378,74,100
42.958,7451,73,101
43.251,7523,72,102
43.640,7597,74,103
44.079,7670,73,104
44.324,7743,73,105
45.102,7817,74,106
45.541,7889,72,107
45.737,7963,74,108
45.886,8037,74,109
46.224,8108,71,110
46.565,8182,74,111
46.861,8256,74,112
47.299,8328,72,113
47.689,8402,74,114
47.979,8475,73,115
48.370,8547,72,116
48.668,8621,74,117
49.172,8693,72,118
49.492,8767,74,119
49.734,8841,74,120
50.173,8913,72,121
50.465,8987,74,122
50.957,9061,74,123
51.297,9133,72,124
51.540,9207,74,125
51.977,9280,73,126
52.464,9353,73,127
52.659,9427,74,128
53.100,9498,71,129
53.488,9572,74,130
53.931,9646,74,131
54.219,9717,71,132
54.465,9791,74,133
54.950,9865,74,134
55.194,9937,72,135
55.925,10011,74,136
56.464,10084,73,137
56.499,10157,73,138
56.758,10231,74,139
56.998,10302,71,140
57.388,10376,74,141
57.826,10450,74,142
58.070,10521,71,143
58.509,10595,74,144
58.958,10669,74,145
59.240,10740,71,146
59.630,10814,74,147
59.925,10887,73,148
60.318,10960,73,149
60.805,11034,74,150
60.995,11106,72,151
61.434,11180,74,152
61.731,11254,74,153
62.117,11326,72,154
62.559,11400,74,155
62.894,11474,74,156
63.238,11546,72,157
63.530,11620,74,158
64.213,11693,73,159
64.362,11766,73,160
64.652,11840,74,161
65.045,11912,72,162
65.480,11986,74,163
65.724,12060,74,164
66.214,12131,71,165
66.498,12205,74,166
66.845,12279,74,167
67.285,12351,72,168
67.528,12425,74,169
68.015,12498,73,170
68.266,12571,73,171
68.652,12645,74,172
69.088,12716,71,173
69.380,12790,74,174
69.820,12864,74,175
70.064,12935,71,176
70.458,13009,74,177
70.891,13083,74,178
71.184,13155,72,179
71.575,13229,74,180
72.013,13302,73,181
72.281,13375,73,182
72.695,13449,74,183
73.088,13520,71,184
73.378,13594,74,185
73.817,13668,74,186
74.109,13740,72,187
74.499,13814,74,188
74.794,13888,74,189
75.230,13959,71,190
75.620,14033,74,191
75.913,14106,73,192
76.303,14179,73,193
76.837,14253,74,194
77.132,14325,72,195
77.428,14399,74,196
77.718,14473,74,197
78.107,14545,72,198
78.595,14619,74,199
78.865,14693,74,200
79.228,14765,72,201
79.520,14839,74,202
80.204,14912,73,203
80.353,14985,73,204
80.642,15059,74,205
81.032,15131,72,206
81.471,15205,74,207
81.722,15279,74,208
82.154,15351,72,209
82.448,15425,74,210
82.839,15499,74,211
83.274,15571,72,212
83.519,15645,74,213
83.957,15718,73,214
84.249,15791,73,215
84.687,15865,74,216
85.078,15937,72,217
85.370,16011,74,218
85.806,16085,74,219
86.248,16157,72,220
86.443,16231,74,221
86.930,16305,74,222
87.290,16377,72,223
87.567,16451,74,224
88.052,16524,73,225
88.296,16596,72,226
88.689,16670,74,227
88.982,16741,71,228
89.368,16815,74,229
89.953,16889,74,230
90.102,16961,72,231
90.733,17035,74,232
90.928,17109,74,233
91.172,17180,71,234
91.708,17254,74,235
91.908,17327,73,236
92.293,17400,73,237
92.786,17474,74,238
93.122,17546,72,239
93.469,17620,74,240
93.802,17694,74,241
94.097,17766,72,242
94.536,17840,74,243
94.878,17914,74,244
95.218,17986,72,245
95.898,18060,74,246
96.095,18133,73,247
96.339,18206,73,248
96.583,18280,74,249
97.024,18352,72,250
97.465,18426,74,251
97.709,18500,74,252
98.194,18571,71,253
98.436,18645,74,254
98.874,18719,74,255
99.316,18791,72,256
99.508,18865,74,257
99.947,18937,72,258
100.242,19010,73,259
100.630,19084,74,260
101.120,19156,72,261
101.360,19230,74,262
101.802,19304,74,263
102.333,19376,72,264
102.439,19450,74,265
102.920,19524,74,266
103.122,19596,72,267
103.558,19670,74,268
103.993,19742,72,269
104.239,19815,73,270
104.676,19889,74,271
105.017,19961,72,272
105.363,20035,74,273
105.797,20109,74,274
106.095,20181,72,275
106.527,20255,74,276
106.870,20329,74,277
107.310,20401,72,278
107.601,20475,74,279
107.844,20548,73,280
108.339,20620,72,281
108.746,20694,74,282
108.966,20766,72,283
109.424,20840,74,284
109.648,20914,74,285
110.164,20986,72,286
110.526,21060,74,287
110.769,21134,74,288
111.211,21206,72,289
111.474,21280,74,290
111.891,21353,73,291
112.330,21427,74,292
112.814,21501,74,293
113.012,21573,72,294
113.451,21647,74,295
113.695,21721,74,296
114.134,21793,72,297
114.426,21867,74,298
114.816,21941,74,299
115.352,22012,71,300
115.547,22086,74,301
115.938,22159,73,302
116.185,22231,72,303
116.679,22305,74,304
117.010,22377,72,305
117.302,22451,74,306
117.789,22525,74,307
118.228,22597,72,308
118.480,22671,74,309
118.911,22745,74,310
119.154,22817,72,311
119.547,22891,74,312
120.058,22964,73,313
120.232,23037,73,314
120.666,23111,74,315
120.957,23183,72,316
121.397,23257,74,317
121.741,23331,74,318
122.079,23403,72,319
122.566,23477,74,320
122.911,23551,74,321
123.155,23623,72,322
123.651,23697,74,323
123.835,23770,73,324
124.323,23843,73,325
124.670,23916,73,326
124.956,23989,73,327
125.395,24063,74,328
125.785,24137,74,329
126.078,24209,72,330
126.761,24283,74,331
126.784,24357,74,332
127.201,24429,72,333
127.588,24503,74,334
127.881,24576,73,335
128.322,24649,73,336
128.564,24723,74,337
129.094,24794,71,338
129.396,24868,74,339
129.836,24942,74,340
130.075,25014,72,341
130.408,25088,74,342
130.855,25162,74,343
131.196,25234,72,344
131.488,25308,74,345
131.932,25381,73,346
132.317,25454,73,347
132.658,25528,74,348
133.007,25599,71,349
133.292,25673,74,350
133.734,25747,74,351
134.173,25819,72,352
134.462,25893,74,353
134.899,25967,74,354
135.197,26038,71,355
135.732,26112,74,356
135.974,26185,73,357
136.219,26258,73,358
136.656,26332,74,359
137.068,26404,72,360
137.338,26478,74,361
137.777,26552,74,362
138.073,26624,72,363
138.557,26687,63,364
138.805,26755,68,365
139.191,26828,73,366
139.532,26902,74,367
139.828,26976,74,368
140.263,27048,72,369
140.556,27122,74,370
140.946,27194,72,371
141.288,27267,73,372
141.628,27341,74,373
142.067,27412,71,374
142.408,27481,69,375
142.653,27546,65,376
143.042,27618,72,377
143.286,27692,74,378
143.725,27766,74,379
144.165,27839,73,380
144.407,27913,74,381
144.895,27987,74,382
145.384,28059,72,383
145.542,28133,74,384
146.018,28206,73,385
146.308,28279,73,386
146.747,28353,74,387
147.040,28425,72,388
147.337,28499,74,389
147.771,28573,74,390
148.307,28646,73,391
148.502,28720,74,392
148.938,28794,74,393
149.136,28866,72,394
149.624,28940,74,395
149.965,29013,73,396
150.355,29086,73,397
150.650,29160,74,398
151.089,29233,73,399
151.427,29307,74,400
151.921,29381,74,401
152.166,29453,72,402
152.603,29527,74,403
152.890,29601,74,404
153.230,29674,73,405
153.575,29748,74,406
154.214,29821,73,407
154.352,29894,73,408
154.741,29968,74,409
155.035,30041,73,410
155.381,30115,74,411
155.815,30189,74,412
156.117,30262,73,413
156.498,30336,74,414
156.939,30410,74,415
157.217,30483,73,416
157.667,30557,74,417
157.960,30631,74,418
158.642,30704,73,419
158.740,30778,74,420
158.992,30851,73,421
159.477,30925,74,422
159.909,30999,74,423
160.144,31073,74,424
160.544,31147,74,425
160.787,31219,72,426
161.237,31292,73,427
161.665,31366,74,428
161.969,31440,74,429
162.347,31513,73,430
162.737,31587,74,431
163.030,31659,72,432
163.475,31733,74,433
163.714,31807,74,434
164.151,31881,74,435
164.541,31955,74,436
164.833,32029,74,437
165.321,32103,74,438
165.663,32177,74,439
165.957,32251,74,440
166.394,32325,74,441
166.879,32399,74,442
167.125,32473,74,443
167.468,32547,74,444
167.962,32621,74,445
168.249,32695,74,446
168.588,32769,74,447
168.888,32843,74,448
169.296,32915,72,449
169.757,32989,74,450
170.146,33063,74,451
170.440,33137,74,452
170.882,33211,74,453
171.171,33285,74,454
171.561,33359,74,455
171.951,33433,74,456
172.195,33507,74,457
172.659,33581,74,458
172.928,33655,74,459
173.374,33729,74,460
173.804,33803,74,461
174.049,33877,74,462
174.437,33951,74,463
174.827,34025,74,464
175.128,34099,74,465
175.559,34173,74,466
176.000,34247,74,467
176.290,34321,74,468
176.680,34395,74,469
177.119,34469,74,470
177.701,34543,74,471
177.779,34617,74,472
178.117,34691,74,473
178.485,34765,74,474
178.880,34839,74,475
179.215,34913,74,476
179.608,34987,74,477
179.998,35061,74,478
180.287,35135,74,479
180.736,35209,74,480
181.117,35283,74,481
181.360,35357,74,482
181.800,35431,74,483
182.237,35505,74,484
182.600,35579,74,485
183.017,35653,74,486
183.212,35727,74,487
183.603,35801,74,488
184.041,35875,74,489
184.285,35949,74,490
184.724,36023,74,491
185.114,36097,74,492
185.455,36171,74,493
185.845,36245,74,494
186.235,36319,74,495
186.625,36393,74,496
186.962,36467,74,497
187.356,36540,73,498
187.649,36614,74,499
188.044,36688,74,500
188.429,36762,74,501
188.771,36836,74,502
189.213,36910,74,503
189.452,36984,74,504
189.891,37058,74,505
190.282,37132,74,506
190.576,37206,74,507
191.115,37280,74,508
191.544,37354,74,509
191.647,37428,74,510
192.085,37502,74,511
192.385,37576,74,512
192.767,37650,74,513
193.208,37724,74,514
193.524,37798,74,515
193.891,37872,74,516
194.342,37946,74,517
194.580,38020,74,518
195.021,38094,74,519
195.403,38168,74,520
195.744,38242,74,521
196.131,38316,74,522
196.617,38390,74,523
197.058,38464,74,524
197.256,38538,74,525
197.545,38612,74,526
197.935,38686,74,527
198.325,38760,74,528
198.617,38834,74,529
199.063,38908,74,530
199.446,38982,74,531
199.749,39056,74,532
200.129,39130,74,533
200.616,39204,74,534
200.864,39278,74,535
201.250,39352,74,536
201.835,39426,74,537
201.933,39500,74,538
202.420,39574,74,539
202.664,39648,74,540
203.054,39722,74,541
203.512,39796,74,542
203.834,39870,74,543
204.180,39944,74,544
204.665,40018,74,545
204.858,40092,74,546
205.346,40166,74,547
205.692,40240,74,548
206.076,40314,74,549
206.422,40388,74,550
206.820,40462,74,551
207.107,40536,74,552
207.782,40610,74,553
207.878,40684,74,554
208.270,40758,74,555
208.617,40832,74,556
208.952,40906,74,557
209.346,40980,74,558
209.738,41054,74,559
210.074,41128,74,560
210.461,41202,74,561
210.900,41276,74,562
211.196,41350,74,563
211.536,41424,74,564
211.975,41498,74,565
212.245,41572,74,566
212.706,41646,74,567
212.952,41720,74,568
213.340,41794,74,569
213.779,41868,74,570
214.072,41942,74,571
214.461,42016,74,572
214.909,42090,74,573
215.193,42164,74,574
215.583,42238,74,575
215.978,42312,74,576
216.266,42386,74,577
216.704,42460,74,578
217.094,42534,74,579
217.390,42608,74,580
217.778,42682,74,581
218.069,42754,72,582
218.519,42828,74,583
218.995,42902,74,584
219.190,42976,74,585
219.629,43050,74,586
220.020,43124,74,587
220.334,43198,74,588
220.753,43272,74,589
221.141,43346,74,590
221.436,43420,74,591
221.919,43494,74,592
222.164,43568,74,593
222.535,43642,74,594
223.044,43716,74,595
223.382,43790,74,596
223.675,43864,74,597
224.065,43938,74,598
224.309,44012,74,599
224.943,44086,74,600
225.235,44160,74,601
225.431,44234,74,602
225.869,44308,74,603
226.357,44382,74,604
226.890,44456,74,605
226.990,44530,74,606
227.283,44604,74,607
227.673,44678,74,608
228.063,44752,74,609
228.648,44826,74,610
228.797,44900,74,611
229.185,44974,74,612
229.479,45048,74,613
229.868,45122,74,614
230.305,45196,74,615
230.598,45270,74,616
230.988,45344,74,617
231.488,45418,74,618
231.719,45492,74,619
232.109,45566,74,620
232.402,45640,74,621
232.796,45714,74,622
233.321,45788,74,623
233.523,45862,74,624
233.914,45936,74,625
234.352,46010,74,626
234.632,46084,74,627
235.042,46158,74,628
235.454,46232,74,629
235.721,46306,74,630
236.158,46380,74,631
236.550,46454,74,632
236.884,46528,74,633
237.277,46602,74,634
237.574,46676,74,635
237.959,46750,74,636
238.349,46824,74,637
238.696,46898,74,638
239.080,46972,74,639
239.470,47046,74,640
239.906,47120,74,641
240.156,47194,74,642
240.592,47268,74,643
240.884,47342,74,644
241.274,47416,74,645
241.713,47490,74,646
242.054,47564,74,647
242.596,47638,74,648
242.688,47712,74,649
243.078,47786,74,650
243.519,47860,74,651
243.760,47934,74,652
244.391,48008,74,653
244.644,48082,74,654
244.883,48156,74,655
245.320,48230,74,656
245.710,48304,74,657
246.003,48378,74,658
246.491,48452,74,659
246.832,48526,74,660
247.124,48600,74,661
247.514,48674,74,662
247.810,48748,74,663
248.287,48820,72,664
248.635,48894,74,665
248.929,48968,74,666
249.318,49042,74,667
249.805,49116,74,668
250.050,49190,74,669
250.439,49264,74,670
250.976,49338,74,671
251.219,49412,74,672
251.631,49486,74,673
251.853,49560,74,674
252.243,49634,74,675
252.682,49708,74,676
252.926,49782,74,677
253.364,49856,74,678
253.852,49930,74,679
254.047,50003,73,680
254.493,50077,74,681
254.902,50151,74,682
255.168,50225,74,683
255.607,50299,74,684
256.020,50372,73,685
256.289,50446,74,686
256.679,50520,74,687
256.982,50594,74,688
257.415,50668,74,689
257.802,50742,74,690
258.145,50802,60,691
258.385,50876,74,692
258.778,50950,74,693
259.214,51024,74,694
259.470,51098,74,695
259.898,51172,74,696
260.438,51246,74,697
260.579,51320,74,698
261.026,51394,74,699
261.408,51468,74,700
261.701,51542,74,701
262.091,51616,74,702
262.578,51690,74,703
262.822,51764,74,704
263.223,51838,74,705
263.533,51912,74,706
263.947,51986,74,707
264.626,52060,74,708
264.648,52134,74,709
265.016,52207,73,710
265.454,52281,74,711
265.751,52355,74,712
266.142,52429,74,713
266.576,52503,74,714
266.868,52577,74,715
267.259,52651,74,716
267.697,52725,74,717
267.946,52799,74,718
268.379,52873,74,719
268.626,52947,74,720
269.111,53021,74,721
269.549,53095,74,722
269.744,53169,74,723
270.284,53243,74,724
270.573,53317,74,725
270.917,53391,74,726
271.309,53465,74,727
271.694,53539,74,728
271.987,53613,74,729
272.667,53687,74,730
272.816,53761,74,731
273.254,53835,74,732
273.499,53909,74,733
273.791,53983,74,734
274.181,54057,74,735
274.668,54131,74,736
274.913,54205,74,737
275.350,54279,74,738
275.741,54353,74,739
275.985,54427,74,740
276.423,54501,74,741
276.862,54575,74,742
277.107,54649,74,743
277.599,54723,74,744
277.983,54797,74,745
278.276,54871,74,746
278.714,54945,74,747
