df_hash,22ZHK4.M8H0SD
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.P52Q
person_label,v109
date_time_start,2026-03-02_14-27-15.983000_+03
date_time_start_unix,1772447235.983
date_time_end,2026-03-02_14-35-31.391000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.795,-0.219,0.957,0.086
4.805,-0.221,0.961,0.088
4.814,-0.223,0.959,0.092
4.824,-0.225,0.961,0.090
4.834,-0.223,0.959,0.090
4.844,-0.223,0.953,0.088
4.854,-0.223,0.953,0.086
4.864,-0.221,0.951,0.086
4.874,-0.219,0.953,0.086
4.884,-0.215,0.949,0.086
4.894,-0.221,0.953,0.080
4.904,-0.219,0.955,0.084
4.914,-0.221,0.955,0.082
4.924,-0.221,0.953,0.080
4.934,-0.225,0.951,0.076
4.944,-0.225,0.949,0.078
4.953,-0.225,0.949,0.080
4.963,-0.223,0.951,0.080
4.973,-0.225,0.953,0.082
4.983,-0.229,0.953,0.080
4.993,-0.227,0.953,0.080
5.003,-0.229,0.957,0.078
5.013,-0.230,0.951,0.080
5.023,-0.225,0.953,0.078
5.033,-0.227,0.953,0.078
5.043,-0.227,0.951,0.078
5.053,-0.229,0.951,0.072
5.063,-0.227,0.953,0.078
5.073,-0.225,0.957,0.076
5.082,-0.225,0.957,0.076
5.092,-0.225,0.955,0.078
5.102,-0.227,0.957,0.076
5.112,-0.225,0.955,0.076
5.122,-0.225,0.953,0.076
5.132,-0.227,0.953,0.076
5.142,-0.225,0.953,0.074
5.152,-0.227,0.953,0.076
5.162,-0.225,0.953,0.074
5.172,-0.225,0.953,0.074
5.182,-0.227,0.951,0.074
5.192,-0.225,0.955,0.074
5.202,-0.225,0.955,0.072
5.211,-0.223,0.955,0.074
5.221,-0.223,0.951,0.072
5.231,-0.221,0.953,0.074
5.241,-0.221,0.955,0.074
5.251,-0.223,0.955,0.072
5.261,-0.223,0.953,0.070
5.271,-0.223,0.955,0.068
5.281,-0.223,0.953,0.072
5.291,-0.225,0.953,0.070
5.301,-0.225,0.949,0.074
5.311,-0.227,0.953,0.070
5.321,-0.225,0.949,0.070
5.331,-0.227,0.949,0.072
5.340,-0.229,0.955,0.074
5.350,-0.225,0.951,0.070
5.360,-0.229,0.953,0.074
5.370,-0.230,0.951,0.074
5.380,-0.230,0.951,0.076
5.390,-0.236,0.955,0.074
5.400,-0.234,0.951,0.074
5.410,-0.234,0.953,0.078
5.420,-0.234,0.951,0.078
5.430,-0.234,0.953,0.080
5.440,-0.234,0.953,0.080
5.450,-0.236,0.951,0.078
5.460,-0.232,0.951,0.078
5.470,-0.234,0.949,0.078
5.479,-0.238,0.951,0.076
5.489,-0.234,0.951,0.076
5.499,-0.232,0.949,0.082
5.509,-0.230,0.947,0.082
5.519,-0.232,0.951,0.078
5.529,-0.236,0.947,0.082
5.539,-0.236,0.955,0.084
5.549,-0.238,0.955,0.084
5.559,-0.234,0.949,0.084
5.569,-0.238,0.953,0.088
5.579,-0.238,0.957,0.086
5.589,-0.240,0.955,0.086
5.599,-0.240,0.953,0.084
5.608,-0.240,0.955,0.086
5.618,-0.240,0.955,0.086
5.628,-0.236,0.953,0.086
5.638,-0.238,0.943,0.086
5.648,-0.229,0.941,0.088
5.658,-0.234,0.947,0.090
5.668,-0.236,0.949,0.090
5.678,-0.234,0.949,0.092
5.688,-0.234,0.953,0.094
5.698,-0.234,0.961,0.092
5.708,-0.229,0.957,0.090
5.718,-0.230,0.957,0.090
5.728,-0.229,0.959,0.088
5.737,-0.229,0.955,0.088
5.747,-0.229,0.953,0.086
5.757,-0.229,0.951,0.092
5.767,-0.227,0.949,0.086
5.777,-0.227,0.947,0.090
5.787,-0.227,0.951,0.090
5.797,-0.227,0.953,0.090
5.807,-0.229,0.955,0.090
5.817,-0.229,0.957,0.090
5.827,-0.232,0.953,0.094
5.837,-0.227,0.957,0.094
