df_hash,22ZHK4.QHHSTC
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.V73B
person_label,V54
date_time_start,2025-10-31_14-24-46.756000_+03
date_time_start_unix,1761906286.756
date_time_end,2025-10-31_14-33-03.437000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
14.744,-0.393,0.910,-0.191
14.754,-0.393,0.912,-0.188
14.764,-0.393,0.912,-0.188
14.774,-0.391,0.912,-0.188
14.784,-0.393,0.908,-0.184
14.794,-0.391,0.908,-0.186
14.804,-0.391,0.906,-0.186
14.814,-0.391,0.908,-0.184
14.823,-0.395,0.910,-0.191
14.833,-0.398,0.914,-0.188
14.843,-0.398,0.918,-0.189
14.853,-0.396,0.914,-0.186
14.863,-0.398,0.914,-0.188
14.873,-0.396,0.910,-0.189
14.883,-0.393,0.912,-0.188
14.893,-0.396,0.910,-0.189
14.903,-0.400,0.910,-0.189
14.913,-0.393,0.912,-0.188
14.923,-0.393,0.912,-0.188
14.933,-0.393,0.914,-0.186
14.943,-0.393,0.912,-0.186
14.953,-0.393,0.914,-0.186
14.962,-0.393,0.912,-0.186
14.972,-0.393,0.914,-0.186
14.982,-0.395,0.914,-0.184
14.992,-0.396,0.910,-0.189
15.002,-0.398,0.910,-0.188
15.012,-0.398,0.912,-0.186
15.022,-0.398,0.910,-0.184
15.032,-0.398,0.910,-0.184
15.042,-0.396,0.912,-0.184
15.052,-0.395,0.912,-0.186
15.062,-0.393,0.916,-0.182
15.072,-0.391,0.916,-0.186
15.082,-0.395,0.908,-0.180
15.092,-0.395,0.912,-0.182
15.101,-0.396,0.908,-0.188
15.111,-0.396,0.912,-0.189
15.121,-0.393,0.914,-0.182
15.131,-0.396,0.914,-0.186
15.141,-0.398,0.914,-0.184
15.151,-0.395,0.914,-0.180
15.161,-0.396,0.912,-0.178
15.171,-0.393,0.912,-0.186
15.181,-0.395,0.910,-0.182
15.191,-0.396,0.906,-0.182
15.201,-0.400,0.910,-0.184
15.211,-0.398,0.910,-0.184
15.221,-0.396,0.910,-0.184
15.231,-0.400,0.910,-0.182
15.241,-0.404,0.910,-0.184
15.250,-0.398,0.910,-0.180
15.260,-0.398,0.906,-0.178
15.270,-0.400,0.908,-0.176
15.280,-0.402,0.908,-0.182
15.290,-0.398,0.906,-0.182
15.300,-0.398,0.912,-0.182
15.310,-0.402,0.906,-0.180
15.320,-0.404,0.906,-0.182
15.330,-0.402,0.912,-0.182
15.340,-0.400,0.912,-0.184
15.350,-0.400,0.914,-0.180
15.360,-0.396,0.914,-0.180
15.370,-0.395,0.910,-0.178
15.380,-0.391,0.908,-0.180
15.389,-0.393,0.906,-0.178
15.399,-0.396,0.908,-0.180
15.409,-0.393,0.910,-0.178
15.419,-0.393,0.918,-0.180
15.429,-0.395,0.918,-0.182
15.439,-0.398,0.924,-0.182
15.449,-0.398,0.930,-0.182
15.459,-0.398,0.908,-0.188
15.469,-0.395,0.904,-0.182
