df_hash,22ZHK4.QHHSTC
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.V73B
person_label,V54
date_time_start,2025-10-31_14-24-46.756000_+03
date_time_start_unix,1761906286.756
date_time_end,2025-10-31_14-33-03.437000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
15.881,209,74,2
16.289,283,74,3
16.566,357,74,4
17.009,431,74,5
17.442,505,74,6
17.733,579,74,7
18.123,653,74,8
18.367,727,74,9
18.806,801,74,10
19.245,875,74,11
19.488,949,74,12
19.976,1023,74,13
20.318,1097,74,14
20.610,1171,74,15
21.052,1245,74,16
21.441,1319,74,17
21.780,1393,74,18
22.121,1467,74,19
22.561,1541,74,20
22.852,1615,74,21
23.242,1689,74,22
23.634,1763,74,23
23.925,1837,74,24
24.363,1911,74,25
24.702,1985,74,26
25.046,2059,74,27
25.485,2133,74,28
25.777,2207,74,29
26.167,2281,74,30
26.609,2355,74,31
26.850,2429,74,32
27.295,2503,74,33
27.679,2577,74,34
27.972,2651,74,35
28.410,2725,74,36
28.654,2799,74,37
29.128,2873,74,38
29.482,2947,74,39
29.777,3021,74,40
30.262,3095,74,41
30.605,3169,74,42
30.908,3243,74,43
31.335,3317,74,44
31.725,3391,74,45
32.017,3465,74,46
32.408,3539,74,47
32.846,3613,74,48
33.282,3687,74,49
33.529,3761,74,50
33.822,3835,74,51
34.261,3909,74,52
34.698,3983,74,53
34.943,4057,74,54
35.332,4131,74,55
35.792,4205,74,56
36.070,4279,74,57
36.502,4353,74,58
36.892,4427,74,59
37.207,4501,74,60
37.575,4575,74,61
38.018,4649,74,62
38.257,4723,74,63
38.696,4797,74,64
39.135,4871,74,65
39.379,4945,74,66
39.817,5019,74,67
40.061,5093,74,68
40.500,5167,74,69
40.939,5241,74,70
41.182,5315,74,71
41.646,5389,74,72
42.011,5463,74,73
42.304,5537,74,74
42.742,5611,74,75
43.181,5685,74,76
43.478,5759,74,77
43.864,5833,74,78
44.107,5907,74,79
44.595,5981,74,80
44.936,6055,74,81
45.229,6129,74,82
45.725,6203,74,83
46.059,6277,74,84
46.350,6351,74,85
46.744,6425,74,86
47.179,6499,74,87
47.568,6573,74,88
48.317,6647,74,89
48.345,6721,74,90
48.592,6795,74,91
48.986,6869,74,92
49.323,6943,74,93
49.774,7017,74,94
50.155,7091,74,95
50.396,7165,74,96
50.787,7238,73,97
51.226,7312,74,98
51.470,7386,74,99
51.956,7460,74,100
52.346,7534,74,101
52.686,7608,74,102
53.029,7682,74,103
53.321,7756,74,104
53.760,7830,74,105
54.150,7904,74,106
54.394,7978,74,107
54.832,8052,74,108
55.273,8126,74,109
55.566,8200,74,110
55.954,8274,74,111
56.344,8348,74,112
56.636,8422,74,113
57.079,8496,74,114
57.518,8570,74,115
57.757,8644,74,116
58.154,8718,74,117
58.440,8792,74,118
58.879,8866,74,119
59.273,8940,74,120
59.561,9014,74,121
59.955,9088,74,122
60.408,9162,74,123
60.784,9236,74,124
61.072,9310,74,125
61.560,9384,74,126
61.804,9458,74,127
62.198,9532,74,128
62.632,9606,74,129
62.876,9680,74,130
63.316,9754,74,131
