df_hash,22ZHK4.W8ZZR3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2MA8
person_label,V92
date_time_start,2025-11-04_16-32-02.909000_+03
date_time_start_unix,1762259522.909
date_time_end,2025-11-04_16-40-18.078000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.258,-0.318,0.908,-0.234
5.268,-0.320,0.910,-0.234
5.278,-0.318,0.912,-0.234
5.288,-0.320,0.916,-0.234
5.298,-0.318,0.906,-0.234
5.308,-0.312,0.908,-0.238
5.318,-0.312,0.906,-0.232
5.328,-0.314,0.910,-0.234
5.338,-0.312,0.908,-0.234
5.348,-0.314,0.912,-0.236
5.358,-0.314,0.908,-0.230
5.368,-0.312,0.906,-0.232
5.378,-0.312,0.902,-0.232
5.388,-0.318,0.906,-0.234
5.398,-0.318,0.918,-0.236
5.408,-0.314,0.916,-0.236
5.417,-0.311,0.906,-0.232
5.427,-0.311,0.906,-0.234
5.437,-0.311,0.908,-0.238
5.447,-0.311,0.902,-0.238
5.457,-0.316,0.900,-0.238
5.467,-0.326,0.910,-0.238
5.477,-0.330,0.920,-0.234
5.487,-0.324,0.920,-0.236
5.497,-0.316,0.920,-0.232
5.507,-0.312,0.918,-0.234
5.517,-0.311,0.908,-0.232
5.527,-0.309,0.908,-0.230
5.537,-0.312,0.910,-0.232
5.547,-0.312,0.910,-0.232
5.557,-0.309,0.908,-0.234
5.566,-0.307,0.912,-0.234
5.576,-0.312,0.910,-0.232
5.586,-0.311,0.912,-0.232
5.596,-0.309,0.912,-0.230
5.606,-0.309,0.912,-0.230
5.616,-0.314,0.912,-0.230
5.626,-0.314,0.914,-0.232
5.636,-0.314,0.910,-0.230
5.646,-0.314,0.910,-0.234
5.656,-0.316,0.904,-0.232
5.666,-0.314,0.902,-0.232
5.676,-0.311,0.916,-0.236
5.686,-0.320,0.912,-0.236
5.696,-0.312,0.908,-0.232
5.706,-0.309,0.904,-0.238
5.716,-0.314,0.902,-0.238
5.725,-0.316,0.916,-0.236
5.735,-0.320,0.918,-0.238
5.745,-0.318,0.916,-0.236
5.755,-0.312,0.912,-0.236
5.765,-0.311,0.912,-0.238
5.775,-0.307,0.910,-0.238
5.785,-0.311,0.908,-0.238
5.795,-0.309,0.910,-0.236
5.805,-0.311,0.908,-0.242
5.815,-0.309,0.906,-0.242
5.825,-0.309,0.904,-0.238
5.835,-0.311,0.906,-0.240
5.845,-0.312,0.910,-0.244
5.855,-0.314,0.912,-0.242
5.865,-0.311,0.912,-0.242
5.875,-0.311,0.908,-0.242
5.884,-0.309,0.910,-0.244
5.894,-0.309,0.912,-0.242
5.904,-0.311,0.916,-0.244
5.914,-0.311,0.910,-0.246
5.924,-0.307,0.912,-0.246
5.934,-0.311,0.912,-0.246
5.944,-0.311,0.912,-0.246
5.954,-0.311,0.912,-0.248
5.964,-0.312,0.906,-0.244
5.974,-0.309,0.908,-0.246
5.984,-0.309,0.904,-0.248
5.994,-0.311,0.910,-0.250
6.004,-0.311,0.908,-0.246
6.014,-0.311,0.910,-0.246
6.024,-0.311,0.912,-0.246
6.033,-0.311,0.908,-0.244
6.043,-0.309,0.914,-0.248
6.053,-0.309,0.910,-0.246
6.063,-0.307,0.908,-0.246
6.073,-0.309,0.906,-0.242
6.083,-0.312,0.910,-0.242
6.093,-0.307,0.912,-0.244
6.103,-0.309,0.908,-0.244
6.113,-0.311,0.910,-0.242
6.123,-0.311,0.910,-0.242
6.133,-0.312,0.910,-0.242
6.143,-0.311,0.908,-0.240
6.153,-0.312,0.910,-0.242
6.163,-0.312,0.910,-0.244
6.173,-0.312,0.908,-0.240
6.183,-0.311,0.908,-0.240
6.192,-0.311,0.908,-0.238
6.202,-0.314,0.908,-0.240
6.212,-0.311,0.912,-0.238
6.222,-0.312,0.912,-0.236
6.232,-0.309,0.910,-0.238
6.242,-0.309,0.916,-0.238
6.252,-0.307,0.910,-0.240
6.262,-0.309,0.902,-0.242
6.272,-0.312,0.904,-0.238
6.282,-0.316,0.910,-0.236
6.292,-0.318,0.924,-0.236
6.302,-0.314,0.924,-0.242
6.312,-0.314,0.916,-0.238
6.322,-0.314,0.912,-0.238
6.332,-0.311,0.906,-0.236
6.341,-0.312,0.908,-0.236
6.351,-0.314,0.904,-0.238
6.361,-0.311,0.906,-0.236
6.371,-0.311,0.904,-0.232
6.381,-0.312,0.908,-0.238
6.391,-0.314,0.916,-0.236
6.401,-0.312,0.908,-0.234
6.411,-0.311,0.908,-0.234
6.421,-0.312,0.910,-0.234
