df_hash,22ZHK4.U116G3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.0HMD
person_label,V22-2
date_time_start,2025-05-27_09-51-37.125000_+03
date_time_start_unix,1748328697.125
date_time_end,2025-05-27_09-59-17.135000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
6.231,243175,174,265410
6.236,243073,182,265323
6.241,243025,178,265235
6.246,242997,178,265222
6.251,243001,176,265189
6.256,242998,175,265190
6.261,243004,180,265172
6.266,242979,179,265150
6.271,242955,181,265128
6.276,242927,180,265094
6.281,242935,176,265081
6.286,242903,176,265050
6.291,242873,173,264992
6.296,242847,182,264926
6.301,242828,178,264904
6.306,242815,178,264882
6.311,242811,174,264838
6.316,242785,175,264833
6.321,242773,174,264801
6.326,242803,174,264799
6.331,242791,178,264753
6.336,242790,178,264743
6.341,242783,173,264734
6.346,242795,182,264748
6.351,242792,177,264718
6.356,242794,177,264708
6.361,242803,172,264679
6.365,242774,190,264661
6.370,242780,176,264635
6.375,242780,176,264642
6.380,242804,179,264624
6.385,242775,179,264634
6.390,242782,175,264612
6.395,242827,184,264619
6.400,242828,178,264635
6.405,242863,178,264630
6.410,242873,173,264651
6.415,242874,177,264647
6.420,242889,180,264629
6.425,242923,180,264648
6.430,242917,174,264612
6.435,242925,183,264648
6.440,242945,177,264649
6.445,242963,177,264634
6.450,242973,179,264647
6.455,243014,179,264660
6.460,243017,173,264679
6.465,243013,177,264660
6.470,243057,181,264681
6.475,243078,180,264674
6.480,243120,174,264676
6.485,243129,182,264702
6.490,243154,177,264707
6.495,243200,177,264732
6.499,243203,179,264752
6.504,243244,179,264753
6.509,243267,174,264758
6.514,243302,178,264793
6.519,243297,174,264780
6.524,243338,183,264785
6.529,243321,178,264808
6.534,243343,177,264791
6.539,243365,172,264797
6.544,243389,180,264808
6.549,243391,175,264831
6.554,243436,175,264800
6.559,243417,178,264808
6.564,243443,178,264812
6.569,243474,174,264824
6.574,243475,183,264830
6.579,243507,177,264843
6.584,243505,177,264833
6.589,243548,172,264866
6.594,243582,180,264875
6.599,243620,175,264902
6.604,243626,174,264897
6.609,243668,178,264921
6.614,243678,177,264931
6.619,243703,182,264960
6.624,243749,179,264971
6.628,243774,175,264990
6.633,243799,183,264976
6.638,243820,178,265015
6.643,243864,177,265009
6.648,243890,173,265042
6.653,243907,179,265048
6.658,243942,185,265066
6.663,243949,175,265051
6.668,243948,180,265044
6.673,243972,178,265044
6.678,243970,175,265024
6.683,243961,174,265038
6.688,243938,180,265009
6.693,243912,178,265000
6.698,243857,175,264935
6.703,243802,182,264901
6.708,243745,174,264881
6.713,243657,180,264856
6.718,243600,177,264762
6.723,243502,175,264755
6.728,243434,182,264708
6.733,243336,179,264643
6.738,243292,176,264636
6.743,243213,174,264616
6.748,243173,180,264601
6.753,243114,177,264573
6.758,243060,179,264575
6.762,242999,176,264555
6.767,242967,174,264549
6.772,242942,179,264565
6.777,242935,176,264572
6.782,242943,175,264593
6.787,242925,174,264611
6.792,242911,181,264608
6.797,242924,179,264615
6.802,242926,178,264652
6.807,242938,180,264689
6.812,242935,178,264668
6.817,242883,176,264666
6.822,242873,173,264658
6.827,242891,181,264675
6.832,242855,178,264676
6.837,242875,175,264680
6.842,242881,173,264693
6.847,242863,180,264709
6.852,242832,176,264677
6.857,242833,179,264683
6.862,242798,176,264679
6.867,242763,175,264688
6.872,242768,172,264681
6.877,242744,180,264635
6.882,242690,177,264633
6.887,242663,176,264593
6.892,242619,172,264563
6.896,242569,179,264519
6.901,242549,175,264510
6.906,242514,178,264475
6.911,242487,175,264457
6.916,242464,174,264415
6.921,242462,179,264449
6.926,242450,177,264434
6.931,242422,174,264407
6.936,242414,181,264396
6.941,242417,177,264389
6.946,242430,177,264388
6.951,242443,172,264393
6.956,242430,176,264370
6.961,242443,179,264393
6.966,242468,179,264429
6.971,242500,174,264440
6.976,242505,182,264466
6.981,242535,177,264487
6.986,242522,177,264505
6.991,242519,173,264500
6.996,242531,181,264503
7.001,242518,172,264497
7.006,242512,180,264502
7.011,242530,176,264530
7.016,242518,175,264539
7.021,242524,179,264537
7.026,242524,180,264563
7.030,242534,175,264564
7.035,242572,175,264579
7.040,242561,179,264596
7.045,242582,179,264615
7.050,242590,173,264645
7.055,242594,175,264647
7.060,242593,179,264648
7.065,242585,178,264640
7.070,242581,173,264644
7.075,242542,182,264609
7.080,242524,176,264585
7.085,242501,177,264524
7.090,242444,180,264466
7.095,242409,179,264429
7.100,242378,178,264370
7.105,242353,177,264345
7.110,242333,173,264329
7.115,242359,182,264329
7.120,242375,176,264353
7.125,242370,176,264335
7.130,242404,179,264349
7.135,242425,179,264390
7.140,242451,174,264408
7.145,242494,182,264434
7.150,242507,173,264466
7.155,242524,180,264457
7.159,242530,175,264470
7.164,242519,176,264454
7.169,242537,180,264450
7.174,242512,179,264467
7.179,242520,175,264457
7.184,242558,175,264484
7.189,242551,179,264503
7.194,242565,180,264545
7.199,242584,175,264564
7.204,242614,182,264586
7.209,242609,178,264600
7.214,242624,177,264643
7.219,242659,173,264664
7.224,242678,181,264686
7.229,242721,177,264735
7.234,242759,177,264731
7.239,242763,181,264784
7.244,242775,180,264799
7.249,242821,180,264846
7.254,242826,179,264850
7.259,242843,175,264869
7.264,242841,175,264894
7.269,242888,180,264877
7.274,242893,178,264926
7.279,242877,174,264917
7.284,242863,174,264920
7.289,242891,180,264904
7.293,242922,174,264924
7.298,242918,180,264944
7.303,242955,178,264942
7.308,242909,180,264945
7.313,242959,183,264947
7.318,242974,179,264912
7.323,242977,177,264920
7.328,242983,174,264927
7.333,242995,182,264922
7.338,243026,178,264943
7.343,243033,181,264988
7.348,243060,178,264992
7.353,243109,176,264970
7.358,243120,173,265023
7.363,243166,179,265043
7.368,243214,177,265064
7.373,243227,175,265101
7.378,243270,181,265100
7.383,243323,178,265142
7.388,243353,176,265179
7.393,243396,178,265224
7.398,243434,176,265250
7.403,243477,174,265295
7.408,243533,182,265311
7.413,243581,180,265331
7.418,243612,178,265357
7.423,243634,175,265368
7.427,243682,173,265386
7.432,243703,178,265351
7.437,243701,176,265357
7.442,243659,178,265320
7.447,243623,177,265267
7.452,243559,174,265208
7.457,243497,182,265118
7.462,243392,178,265045
7.467,243312,177,264963
7.472,243220,174,264917
7.477,243127,181,264830
7.482,243033,177,264782
7.487,242945,177,264701
7.492,242851,174,264673
7.497,242768,181,264604
7.502,242663,177,264545
7.507,242604,176,264502
7.512,242516,173,264435
7.517,242444,180,264416
7.522,242379,178,264349
7.527,242321,177,264328
7.532,242267,174,264296
7.537,242235,176,264229
7.542,242150,174,264197
7.547,242101,182,264169
7.552,242045,178,264111
7.557,241980,177,264061
7.561,241956,174,264014
7.566,241915,174,263997
7.571,241856,179,263928
7.576,241811,179,263883
7.581,241778,176,263839
7.586,241732,179,263817
7.591,241711,176,263777
7.596,241676,176,263759
7.601,241649,173,263753
7.606,241637,181,263735
7.611,241614,177,263702
7.616,241595,176,263734
7.621,241611,173,263717
7.626,241585,182,263727
7.631,241579,178,263681
7.636,241573,182,263691
7.641,241573,178,263693
7.646,241563,178,263702
7.651,241537,174,263699
7.656,241534,174,263677
7.661,241546,178,263718
7.666,241542,178,263687
7.671,241559,175,263700
7.676,241550,174,263692
7.681,241570,178,263684
7.686,241570,174,263697
7.690,241599,178,263711
7.695,241625,177,263758
7.700,241661,173,263812
7.705,241681,174,263839
7.710,241742,179,263874
7.715,241788,180,263911
7.720,241836,176,263969
7.725,241876,178,264019
7.730,241918,174,264067
7.735,241985,179,264134
7.740,242017,176,264172
7.745,242053,177,264209
7.750,242101,173,264250
7.755,242129,182,264299
7.760,242161,177,264324
7.765,242172,177,264361
7.770,242185,173,264363
7.775,242191,182,264368
7.780,242216,180,264393
7.785,242240,177,264422
7.790,242259,174,264442
7.795,242285,182,264465
7.800,242322,177,264496
7.805,242323,176,264536
7.810,242367,172,264543
7.815,242408,180,264588
7.820,242428,176,264609
7.824,242465,176,264639
7.829,242488,176,264691
7.834,242531,176,264718
7.839,242593,172,264758
7.844,242604,180,264782
7.849,242642,176,264829
7.854,242680,176,264851
7.859,242705,179,264874
7.864,242748,179,264910
7.869,242766,175,264966
7.874,242807,175,264957
7.879,242849,174,264984
7.884,242857,175,265000
7.889,242901,180,265027
7.894,242937,180,265039
7.899,242960,175,265069
7.904,242984,175,265109
7.909,243023,172,265119
7.914,243050,180,265129
7.919,243070,176,265153
7.924,243104,176,265166
7.929,243116,177,265187
7.934,243160,177,265203
7.939,243174,174,265241
7.944,243212,182,265234
7.949,243255,178,265288
7.954,243282,177,265306
7.958,243312,173,265335
7.963,243340,181,265346
7.968,243373,177,265362
7.973,243387,176,265381
7.978,243399,177,265387
7.983,243423,176,265410
7.988,243465,181,265414
7.993,243487,179,265404
7.998,243504,175,265421
8.003,243525,182,265405
8.008,243528,178,265420
8.013,243545,176,265410
8.018,243566,181,265429
8.023,243586,179,265453
8.028,243609,181,265452
8.033,243619,179,265463
8.038,243630,176,265476
8.043,243666,175,265497
8.048,243688,182,265516
8.053,243742,179,265539
8.058,243755,177,265561
8.063,243781,176,265563
8.068,243818,174,265616
8.073,243852,174,265633
8.078,243894,178,265645
8.083,243913,176,265670
8.088,243968,174,265692
8.092,244006,181,265733
8.097,244033,178,265719
8.102,244060,175,265764
8.107,244089,181,265770
8.112,244116,178,265801
8.117,244164,176,265810
8.122,244194,176,265838
8.127,244225,175,265862
8.132,244272,173,265883
8.137,244307,179,265924
8.142,244340,176,265953
8.147,244404,175,265977
8.152,244431,181,265994
8.157,244465,180,266023
8.162,244523,176,266054
8.167,244539,176,266068
8.172,244584,173,266098
8.177,244634,181,266141
8.182,244654,177,266161
8.187,244698,177,266184
8.192,244727,173,266230
8.197,244775,181,266222
8.202,244799,176,266266
8.207,244857,176,266274
8.212,244878,173,266297
8.217,244891,181,266320
8.221,244910,173,266325
8.226,244930,181,266322
8.231,244903,176,266304
8.236,244860,176,266274
8.241,244810,180,266225
8.246,244760,180,266184
8.251,244692,175,266132
8.256,244598,175,266103
8.261,244513,179,266028
8.266,244443,177,265967
8.271,244356,178,265930
8.276,244216,177,265864
8.281,244171,173,265804
8.286,244106,180,265767
8.291,244010,176,265719
8.296,243961,176,265649
8.301,243904,172,265627
8.306,243841,181,265597
8.311,243817,176,265581
8.316,243775,176,265573
8.321,243721,175,265560
8.326,243694,175,265521
8.331,243702,179,265534
8.336,243667,179,265519
8.341,243662,174,265546
8.346,243673,175,265538
8.351,243644,177,265533
8.355,243663,177,265540
8.360,243663,172,265551
8.365,243652,182,265558
8.370,243661,179,265563
8.375,243668,179,265577
8.380,243677,174,265601
8.385,243691,182,265619
8.390,243686,177,265635
8.395,243697,176,265621
8.400,243711,172,265649
8.405,243720,180,265656
8.410,243722,175,265669
8.415,243722,178,265643
8.420,243695,174,265672
8.425,243701,174,265657
8.430,243706,177,265662
8.435,243726,176,265692
8.440,243724,180,265681
8.445,243724,179,265674
8.450,243762,174,265685
8.455,243769,182,265692
8.460,243790,177,265700
8.465,243808,174,265721
8.470,243820,172,265754
8.475,243839,181,265748
8.480,243837,175,265757
8.485,243864,175,265786
8.489,243880,179,265789
8.494,243874,179,265784
8.499,243893,174,265799
8.504,243884,182,265806
8.509,243911,177,265815
8.514,243895,182,265824
8.519,243911,177,265853
8.524,243942,177,265835
8.529,243932,173,265842
8.534,243941,181,265847
8.539,243939,176,265871
8.544,243917,175,265881
8.549,243943,179,265893
8.554,243951,178,265949
8.559,243961,174,265972
8.564,243978,177,265989
8.569,243997,173,266016
8.574,244013,182,266044
8.579,244033,177,266075
8.584,244054,176,266095
8.589,244053,173,266096
8.594,244067,181,266127
8.599,244105,177,266158
8.604,244106,175,266173
8.609,244117,180,266189
8.614,244156,175,266200
8.618,244166,180,266220
8.623,244159,178,266233
8.628,244208,175,266246
8.633,244230,174,266239
8.638,244220,178,266276
8.643,244245,176,266264
8.648,244237,173,266281
8.653,244273,179,266267
8.658,244283,184,266295
8.663,244277,175,266289
8.668,244322,181,266292
8.673,244343,178,266323
8.678,244351,176,266333
8.683,244380,173,266306
8.688,244406,178,266352
8.693,244427,176,266358
8.698,244432,174,266375
8.703,244477,179,266401
8.708,244506,181,266440
8.713,244541,178,266431
8.718,244554,175,266429
8.723,244578,180,266468
8.728,244605,177,266494
8.733,244637,174,266498
8.738,244680,180,266520
8.743,244708,176,266531
8.748,244730,174,266550
8.752,244750,179,266564
8.757,244774,182,266585
8.762,244802,177,266602
8.767,244833,176,266626
8.772,244883,174,266626
8.777,244889,181,266644
8.782,244945,177,266674
8.787,244950,176,266684
8.792,244990,174,266708
8.797,245003,182,266723
8.802,245055,180,266738
8.807,245095,175,266772
8.812,245154,173,266812
8.817,245195,181,266835
8.822,245247,176,266882
8.827,245275,176,266896
8.832,245333,173,266974
8.837,245379,181,266973
8.842,245414,177,267033
8.847,245478,177,267051
8.852,245535,173,267126
8.857,245561,181,267159
8.862,245629,176,267208
8.867,245654,176,267242
8.872,245709,181,267263
8.877,245752,179,267295
8.882,245815,175,267352
8.886,245893,174,267390
8.891,245940,178,267461
8.896,246005,177,267511
8.901,246064,173,267585
8.906,246137,174,267640
8.911,246175,178,267673
8.916,246278,176,267737
8.921,246334,173,267789
8.926,246411,180,267854
8.931,246452,175,267920
8.936,246480,175,267956
8.941,246512,179,267991
8.946,246501,179,267981
