df_hash,22ZHK4.RJ56NA
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.Z1J9
person_label,V85(2)
date_time_start,2025-11-04_14-29-31.433000_+03
date_time_start_unix,1762252171.433
date_time_end,2025-11-04_14-37-48.767000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.325,-0.738,0.748,-0.006
4.335,-0.736,0.746,-0.006
4.344,-0.734,0.744,-0.006
4.354,-0.734,0.740,-0.010
4.364,-0.736,0.744,-0.004
4.374,-0.736,0.748,-0.004
4.384,-0.736,0.746,-0.002
4.394,-0.734,0.746,-0.008
4.404,-0.738,0.744,0.000
4.414,-0.736,0.742,-0.006
4.424,-0.736,0.740,-0.008
4.434,-0.738,0.744,-0.008
4.444,-0.740,0.742,-0.006
4.454,-0.742,0.744,-0.004
4.464,-0.742,0.746,-0.006
4.474,-0.744,0.746,-0.006
4.484,-0.742,0.748,-0.004
4.493,-0.742,0.748,-0.002
4.503,-0.738,0.746,-0.008
4.513,-0.734,0.746,-0.002
4.523,-0.734,0.748,-0.008
4.533,-0.730,0.744,-0.006
4.543,-0.732,0.746,-0.006
4.553,-0.730,0.746,-0.006
4.563,-0.736,0.746,-0.008
4.573,-0.736,0.746,-0.006
4.583,-0.740,0.748,-0.008
4.593,-0.736,0.750,-0.008
4.603,-0.740,0.746,-0.006
4.613,-0.740,0.746,-0.006
4.623,-0.740,0.748,-0.006
4.633,-0.740,0.746,-0.004
4.642,-0.740,0.744,-0.006
4.652,-0.738,0.742,-0.004
4.662,-0.738,0.742,-0.002
4.672,-0.734,0.744,-0.004
4.682,-0.732,0.738,-0.008
4.692,-0.734,0.742,-0.006
4.702,-0.740,0.748,-0.008
4.712,-0.738,0.748,-0.006
4.722,-0.742,0.748,-0.006
4.732,-0.738,0.752,-0.008
4.742,-0.740,0.746,-0.006
4.752,-0.740,0.742,-0.004
4.762,-0.734,0.742,-0.006
4.772,-0.740,0.740,-0.010
4.782,-0.740,0.742,-0.012
4.791,-0.740,0.746,-0.006
4.801,-0.740,0.744,-0.008
4.811,-0.740,0.748,-0.008
4.821,-0.740,0.746,-0.010
4.831,-0.736,0.746,-0.006
4.841,-0.738,0.748,-0.004
4.851,-0.736,0.746,-0.006
4.861,-0.736,0.748,-0.006
4.871,-0.734,0.750,-0.004
4.881,-0.738,0.748,-0.004
4.891,-0.734,0.746,-0.008
4.901,-0.734,0.748,-0.004
4.911,-0.740,0.748,-0.008
4.921,-0.738,0.748,-0.006
4.930,-0.738,0.746,-0.004
4.940,-0.738,0.748,-0.004
4.950,-0.738,0.744,-0.006
4.960,-0.738,0.744,-0.010
4.970,-0.740,0.748,-0.002
4.980,-0.736,0.748,-0.002
4.990,-0.736,0.746,-0.004
5.000,-0.734,0.744,-0.004
5.010,-0.732,0.748,-0.002
5.020,-0.729,0.748,-0.008
5.030,-0.730,0.746,-0.006
5.040,-0.730,0.744,-0.010
5.050,-0.734,0.746,-0.006
5.060,-0.738,0.752,-0.006
5.070,-0.734,0.750,-0.004
5.079,-0.738,0.752,-0.006
5.089,-0.740,0.752,-0.004
5.099,-0.738,0.750,-0.004
5.109,-0.734,0.746,-0.008
5.119,-0.734,0.742,-0.012
5.129,-0.736,0.740,-0.010
5.139,-0.740,0.742,-0.008
5.149,-0.742,0.748,-0.008
5.159,-0.744,0.752,-0.006
5.169,-0.744,0.752,-0.008
5.179,-0.742,0.750,-0.008
5.189,-0.738,0.750,-0.006
5.199,-0.734,0.746,-0.006
5.209,-0.734,0.744,-0.008
5.219,-0.734,0.742,-0.008
5.228,-0.730,0.744,-0.002
5.238,-0.734,0.746,-0.010
5.248,-0.732,0.748,-0.006
5.258,-0.736,0.744,-0.006
5.268,-0.738,0.744,-0.004
5.278,-0.740,0.746,-0.006
5.288,-0.740,0.746,-0.010
5.298,-0.738,0.744,-0.008
5.308,-0.742,0.746,-0.008
5.318,-0.740,0.744,-0.004
5.328,-0.740,0.744,-0.006
5.338,-0.738,0.746,-0.006
5.348,-0.742,0.746,-0.002
5.358,-0.740,0.746,-0.002
5.367,-0.738,0.746,-0.006
5.377,-0.738,0.746,-0.004
5.387,-0.736,0.750,-0.002
5.397,-0.734,0.744,-0.004
5.407,-0.730,0.744,-0.006
