df_hash,22ZHK4.L5WD3N
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.65DX
person_label,v131
date_time_start,2026-04-07_18-07-56.885000_+03
date_time_start_unix,1775567276.885
date_time_end,2026-04-07_18-16-43.799000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
4.972,311350,214,341748
4.977,311344,212,341730
4.982,311348,208,341752
4.987,311331,207,341734
4.992,311362,215,341748
4.997,311364,211,341767
5.002,311386,208,341792
5.007,311396,206,341787
5.012,311413,214,341824
5.017,311461,212,341859
5.021,311522,208,341882
5.026,311585,206,341966
5.031,311635,213,342006
5.036,311734,212,342067
5.041,311842,208,342140
5.046,311908,207,342176
5.051,311971,203,342232
5.056,312051,214,342270
5.061,312073,204,342282
5.066,312111,215,342302
5.071,312143,211,342366
5.076,312172,210,342364
5.081,312230,206,342405
5.086,312251,205,342429
5.091,312264,214,342438
5.096,312256,212,342461
5.101,312319,208,342448
5.106,312311,209,342476
5.111,312363,209,342512
5.116,312375,208,342547
5.121,312409,205,342566
5.126,312426,205,342588
5.131,312478,214,342594
5.136,312497,213,342600
5.141,312485,209,342630
5.146,312558,209,342646
5.150,312551,207,342672
5.155,312570,208,342695
5.160,312624,208,342715
5.165,312620,208,342706
5.170,312652,206,342735
5.175,312668,207,342772
5.180,312722,205,342759
5.185,312734,218,342788
5.190,312757,213,342823
5.195,312813,212,342840
5.200,312842,208,342875
5.205,312883,214,342925
5.210,312948,210,342918
5.215,312961,208,342955
5.220,313041,204,342992
5.225,313106,217,343038
5.230,313138,212,343083
5.235,313228,210,343116
5.240,313264,207,343168
5.245,313298,206,343171
5.250,313378,216,343234
5.255,313411,207,343267
5.260,313490,205,343285
5.265,313520,217,343371
5.270,313605,215,343377
5.275,313670,215,343424
5.279,313721,210,343472
5.284,313798,209,343519
5.289,313842,206,343580
5.294,313911,205,343596
5.299,313969,214,343663
5.304,314039,206,343697
5.309,314117,215,343734
5.314,314173,213,343778
5.319,314231,210,343818
5.324,314295,208,343844
5.329,314351,205,343927
5.334,314422,217,343961
5.339,314496,212,343999
5.344,314550,210,344030
5.349,314620,207,344071
5.354,314678,205,344112
5.359,314719,214,344165
5.364,314794,211,344195
5.369,314842,207,344240
5.374,314933,205,344297
5.379,314999,215,344341
5.384,315070,213,344366
5.389,315108,208,344411
5.394,315189,206,344456
5.399,315250,209,344482
5.404,315307,208,344554
5.408,315373,206,344584
5.413,315475,216,344615
5.418,315555,212,344690
5.423,315614,209,344724
5.428,315702,206,344782
5.433,315761,204,344842
5.438,315854,215,344880
5.443,315880,212,344925
5.448,315994,215,344973
5.453,316007,207,345012
5.458,316053,205,344991
5.463,315974,217,344925
5.468,315885,214,344830
5.473,315674,212,344641
5.478,315440,211,344466
5.483,315175,209,344252
5.488,314902,207,344072
5.493,314647,205,343882
5.498,314410,210,343699
5.503,314176,207,343488
5.508,313951,205,343389
5.513,313729,215,343260
5.518,313524,213,343117
5.523,313345,210,343005
5.528,313164,208,342881
5.533,312988,205,342779
5.537,312837,217,342678
5.542,312715,213,342610
5.547,312611,206,342540
5.552,312509,215,342463
5.557,312424,212,342402
5.562,312358,208,342395
5.567,312274,207,342314
5.572,312244,204,342274
5.577,312175,217,342241
5.582,312152,213,342251
5.587,312111,212,342216
5.592,312081,207,342194
5.597,312052,214,342187
5.602,312034,210,342174
5.607,312005,208,342160
5.612,312002,205,342147
5.617,311984,215,342139
5.622,311982,211,342158
5.627,311967,209,342117
5.632,311941,205,342126
5.637,311928,205,342094
5.642,311910,216,342086
5.647,311911,205,342105
5.652,311892,216,342090
5.657,311860,213,342069
5.661,311869,208,342051
5.666,311883,205,342049
5.671,311851,216,342054
5.676,311858,214,342050
5.681,311879,210,342052
5.686,311886,209,342060
5.691,311888,215,342076
5.696,311930,210,342100
5.701,311982,207,342125
5.706,312017,206,342200
5.711,312079,216,342218
5.716,312160,215,342277
5.721,312231,212,342297
5.726,312295,213,342376
5.731,312357,210,342408
5.736,312423,211,342413
5.741,312471,214,342457
5.746,312502,207,342479
5.751,312516,203,342470
5.756,312529,215,342479
5.761,312555,211,342486
5.766,312550,208,342493
5.771,312559,204,342511
