df_hash,22ZHK4.L5WD3N
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.65DX
person_label,v131
date_time_start,2026-04-07_18-07-56.885000_+03
date_time_start_unix,1775567276.885
date_time_end,2026-04-07_18-16-43.799000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.446,-0.854,0.461,-0.146
4.456,-0.854,0.459,-0.146
4.466,-0.852,0.455,-0.146
4.476,-0.850,0.451,-0.146
4.486,-0.850,0.455,-0.145
4.496,-0.850,0.455,-0.145
4.506,-0.850,0.455,-0.146
4.515,-0.854,0.455,-0.143
4.525,-0.852,0.449,-0.145
4.535,-0.855,0.449,-0.141
4.545,-0.861,0.453,-0.143
4.555,-0.865,0.451,-0.143
4.565,-0.861,0.447,-0.141
4.575,-0.863,0.447,-0.143
4.585,-0.869,0.449,-0.143
4.595,-0.869,0.445,-0.143
4.605,-0.875,0.443,-0.141
4.615,-0.877,0.441,-0.145
4.625,-0.877,0.439,-0.145
4.635,-0.873,0.438,-0.145
4.644,-0.877,0.439,-0.141
4.654,-0.879,0.438,-0.143
4.664,-0.873,0.432,-0.143
4.674,-0.875,0.434,-0.143
4.684,-0.873,0.441,-0.143
4.694,-0.869,0.439,-0.137
4.704,-0.871,0.441,-0.139
4.714,-0.867,0.441,-0.139
4.724,-0.865,0.441,-0.139
4.734,-0.865,0.441,-0.139
4.744,-0.869,0.447,-0.135
4.754,-0.863,0.443,-0.137
4.764,-0.861,0.439,-0.137
4.773,-0.859,0.439,-0.139
4.783,-0.855,0.434,-0.137
4.793,-0.861,0.432,-0.139
4.803,-0.875,0.434,-0.141
4.813,-0.873,0.436,-0.141
4.823,-0.875,0.439,-0.141
4.833,-0.875,0.445,-0.139
4.843,-0.875,0.445,-0.139
4.853,-0.875,0.443,-0.139
4.863,-0.873,0.441,-0.139
4.873,-0.873,0.441,-0.139
4.883,-0.869,0.436,-0.143
4.893,-0.865,0.434,-0.143
4.902,-0.861,0.436,-0.145
4.912,-0.863,0.441,-0.141
4.922,-0.865,0.445,-0.139
4.932,-0.865,0.451,-0.139
4.942,-0.865,0.453,-0.139
4.952,-0.865,0.453,-0.141
4.962,-0.869,0.447,-0.145
4.972,-0.867,0.449,-0.139
4.982,-0.869,0.443,-0.137
4.992,-0.863,0.441,-0.139
5.002,-0.863,0.439,-0.141
5.012,-0.863,0.441,-0.139
5.022,-0.865,0.443,-0.137
5.031,-0.865,0.443,-0.137
5.041,-0.861,0.451,-0.139
5.051,-0.859,0.447,-0.137
5.061,-0.859,0.441,-0.139
5.071,-0.867,0.443,-0.143
5.081,-0.871,0.445,-0.141
5.091,-0.869,0.445,-0.143
5.101,-0.869,0.445,-0.139
5.111,-0.871,0.449,-0.141
5.121,-0.869,0.451,-0.139
5.131,-0.867,0.451,-0.139
5.141,-0.869,0.443,-0.141
5.151,-0.865,0.443,-0.141
5.161,-0.863,0.443,-0.137
5.170,-0.865,0.439,-0.139
5.180,-0.861,0.434,-0.137
5.190,-0.867,0.436,-0.139
5.200,-0.867,0.436,-0.139
5.210,-0.865,0.438,-0.143
5.220,-0.867,0.441,-0.137
5.230,-0.869,0.441,-0.139
5.240,-0.869,0.443,-0.139
5.250,-0.867,0.441,-0.143
5.260,-0.865,0.439,-0.137
5.270,-0.867,0.441,-0.141
5.280,-0.867,0.441,-0.139
5.290,-0.873,0.441,-0.141
5.299,-0.871,0.439,-0.139
5.309,-0.871,0.436,-0.141
5.319,-0.873,0.438,-0.139
5.329,-0.873,0.445,-0.141
5.339,-0.871,0.441,-0.139
5.349,-0.869,0.441,-0.143
5.359,-0.867,0.443,-0.139
5.369,-0.867,0.443,-0.139
5.379,-0.865,0.443,-0.139
5.389,-0.863,0.445,-0.141
5.399,-0.863,0.439,-0.135
5.409,-0.859,0.434,-0.141
5.419,-0.865,0.441,-0.141
5.428,-0.865,0.445,-0.137
5.438,-0.863,0.441,-0.135
5.448,-0.863,0.441,-0.137
5.458,-0.859,0.443,-0.141
5.468,-0.863,0.441,-0.141
5.478,-0.865,0.443,-0.139
5.488,-0.871,0.447,-0.141
5.498,-0.871,0.441,-0.141
5.508,-0.875,0.443,-0.141
5.518,-0.871,0.445,-0.135
5.528,-0.871,0.443,-0.135
5.538,-0.869,0.439,-0.141
5.548,-0.867,0.443,-0.141
5.557,-0.871,0.441,-0.139
5.567,-0.871,0.439,-0.137
5.577,-0.865,0.434,-0.139
5.587,-0.867,0.434,-0.141
5.597,-0.865,0.439,-0.137
5.607,-0.867,0.439,-0.133
5.617,-0.867,0.445,-0.135
5.627,-0.869,0.445,-0.139
5.637,-0.867,0.441,-0.139
5.647,-0.867,0.445,-0.141
5.657,-0.869,0.449,-0.139
5.667,-0.869,0.441,-0.137
5.677,-0.871,0.436,-0.137
5.686,-0.869,0.436,-0.135
5.696,-0.869,0.438,-0.133
5.706,-0.865,0.438,-0.135
5.716,-0.865,0.439,-0.135
5.726,-0.861,0.445,-0.137
5.736,-0.859,0.443,-0.131
5.746,-0.863,0.445,-0.137
5.756,-0.867,0.441,-0.137
5.766,-0.867,0.445,-0.135
5.776,-0.869,0.441,-0.135
5.786,-0.869,0.441,-0.137
5.796,-0.869,0.438,-0.137
5.806,-0.869,0.441,-0.139
5.815,-0.865,0.443,-0.135
5.825,-0.871,0.445,-0.133
5.835,-0.865,0.443,-0.135
5.845,-0.867,0.438,-0.135
5.855,-0.865,0.436,-0.137
5.865,-0.867,0.436,-0.131
5.875,-0.869,0.432,-0.137
5.885,-0.871,0.436,-0.133
5.895,-0.869,0.438,-0.137
5.905,-0.875,0.439,-0.137
5.915,-0.875,0.439,-0.139
5.925,-0.873,0.441,-0.139
5.935,-0.871,0.441,-0.137
5.944,-0.871,0.438,-0.137
5.954,-0.871,0.441,-0.137
5.964,-0.871,0.439,-0.139
5.974,-0.873,0.439,-0.143
5.984,-0.871,0.438,-0.145
5.994,-0.871,0.438,-0.139
6.004,-0.873,0.436,-0.139
6.014,-0.879,0.441,-0.137
6.024,-0.875,0.441,-0.139
6.034,-0.873,0.439,-0.139
