df_hash,22ZHK4.S8EAUS
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.JA8X
person_label,V47(2)
date_time_start,2025-10-30_17-18-53.474000_+03
date_time_start_unix,1761830333.474
date_time_end,2025-10-30_17-27-40.229000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.622,122491,194,21096
5.627,122484,187,21096
5.632,122481,187,21097
5.636,122486,187,21100
5.641,122506,187,21102
5.646,122510,187,21107
5.651,122516,187,21106
5.656,122526,188,21101
5.661,122525,188,21106
5.666,122543,188,21106
5.671,122543,187,21109
5.676,122554,193,21102
5.681,122552,191,21101
5.686,122566,192,21101
5.691,122592,191,21110
5.696,122587,191,21104
5.701,122598,191,21109
5.706,122602,190,21114
5.711,122625,190,21108
5.716,122625,189,21106
5.721,122607,189,21113
5.726,122620,193,21111
5.731,122594,193,21106
5.736,122574,193,21097
5.741,122538,193,21095
5.746,122508,192,21095
5.751,122473,191,21081
5.756,122425,191,21084
5.761,122361,191,21083
5.766,122334,190,21078
5.771,122309,193,21045
5.776,122252,187,21069
5.781,122203,187,21066
5.786,122172,188,21065
5.791,122143,187,21066
5.796,122106,188,21056
5.800,122100,189,21061
5.805,122067,190,21057
5.810,122051,192,21054
5.815,122019,193,21053
5.820,121989,186,21050
5.825,121981,192,21050
5.830,121970,193,21050
5.835,121958,195,21040
5.840,121930,183,21048
5.845,121918,194,21038
5.850,121911,193,21042
5.855,121890,194,21039
5.860,121888,183,21042
5.865,121872,184,21044
5.870,121873,189,20998
5.875,121845,192,21036
5.880,121835,193,21034
5.885,121836,194,21034
5.890,121829,195,25051
5.895,121811,183,25047
5.900,121797,184,25047
5.905,121795,184,25048
5.910,121789,183,25049
5.915,121768,183,25053
5.920,121773,188,25042
5.925,121774,187,25045
5.930,121761,187,25044
5.935,121753,188,25046
5.940,121745,189,25040
5.945,121746,188,25041
5.950,121734,188,25045
5.955,121739,189,25046
5.960,121736,190,25043
5.964,121726,191,25043
5.969,121728,185,25046
5.974,121743,186,25044
5.979,121745,187,25050
5.984,121743,187,25050
5.989,121758,187,25055
5.994,121768,188,25050
5.999,121772,189,25054
6.004,121797,189,25058
6.009,121785,190,25057
6.014,121807,190,25016
6.019,121794,184,25055
6.024,121807,185,25061
6.029,121796,185,25053
6.034,121801,186,25064
6.039,121808,188,25063
6.044,121817,188,25057
6.049,121819,189,25061
6.054,121807,190,25057
6.059,121811,191,25057
6.064,121837,184,25043
6.069,121822,190,25062
6.074,121827,191,25060
6.079,121805,193,25056
6.084,121823,193,25057
6.089,121810,194,25065
6.094,121816,193,25059
6.099,121826,183,25061
6.104,121830,183,25068
6.109,121838,183,25064
6.114,121827,187,25062
6.119,121832,188,25063
6.124,121833,190,25059
6.128,121841,190,25059
6.133,121861,190,25064
6.138,121848,191,25065
6.143,121856,190,25063
6.148,121865,191,25064
6.153,121864,191,25067
6.158,121881,193,25061
6.163,121878,186,25068
6.168,121881,187,25053
6.173,121879,187,25069
6.178,121895,187,25066
6.183,121895,187,25069
6.188,121911,187,25069
6.193,121909,187,25067
6.198,121912,187,25072
6.203,121918,187,25074
6.208,121938,187,25070
6.213,121946,190,25074
6.218,121949,191,25070
6.223,121964,191,25080
6.228,121986,190,25086
6.233,121997,190,25080
6.238,121999,191,25082
6.243,122032,191,25094
6.248,122057,191,25097
6.253,122083,190,25104
6.258,122109,190,25107
6.263,122126,193,25110
6.268,122150,193,25115
6.273,122163,192,25122
6.278,122174,192,25128
