Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
0,,,1310.0,,0.7565543071161049
1,81.355182081033,Calibration,340.0,0.882251946685642,0.02996254681647939
2,82.7309143917044,Calibration,705.0,0.9389840910945053,0.303370786516854
3,80.23769615107796,Calibration,350.0,0.8361693093431031,0.03745318352059926
4,81.43554580138685,Calibration,810.0,0.8855659679912278,0.3820224719101124
5,80.39645097906798,Calibration,815.0,0.8427160057878051,0.38576779026217234
6,79.05550803441129,Calibration,812.5,0.7874184975514948,0.38389513108614237
7,79.05550803441129,Calibration,810.0,0.7874184975514948,0.3820224719101124
8,78.82096448484982,Calibration,785.0,0.7777464425879859,0.36329588014981273
9,79.52653084595552,Calibration,790.0,0.8068424319587306,0.36704119850187267
10,77.73438471679809,Calibration,725.0,0.7329383067066848,0.31835205992509363
11,79.05550803441129,Calibration,790.0,0.7874184975514948,0.36704119850187267
12,78.97727586841438,Calibration,715.0,0.7841923768125052,0.31086142322097376
13,80.15839298453744,Calibration,695.0,0.8328990229208406,0.29588014981273414
14,77.88877794065186,Calibration,675.0,0.7393051402857753,0.2808988764044944
15,78.5091427822227,Calibration,670.0,0.7648876082595066,0.27715355805243447
16,78.04348114508517,Calibration,740.0,0.7456847567753675,0.32958801498127344
17,79.44786908897922,Calibration,765.0,0.803598595842054,0.3483146067415731
18,77.4263481862878,Calibration,770.0,0.7202355644678353,0.35205992509363304
19,78.58700563861765,Calibration,680.0,0.7680984994909044,0.28464419475655434
20,76.66089665651165,Normal,725.0,0.6886700437714053,0.31835205992509363
21,76.73713693742087,Normal,770.0,0.6918140235941976,0.35205992509363304
22,77.11937539475481,Normal,775.0,0.7075766884613963,0.35580524344569286
23,78.04348114508517,Normal,1065.0,0.7456847567753675,0.5730337078651686
24,78.04348114508517,Normal,867.5,0.7456847567753675,0.42509363295880154
25,80.07911816875072,Normal,670.0,0.8296299056206853,0.27715355805243447
26,76.2048172113152,Normal,735.0,0.6698623405968163,0.3258426966292135
27,76.2048172113152,Normal,765.0,0.6698623405968163,0.3483146067415731
28,76.35656991016648,Normal,795.0,0.6761202847905263,0.3707865168539326
29,75.44988882458881,Normal,805.0,0.6387307709434071,0.37827715355805247
30,76.43255629448852,Normal,815.0,0.6792537944820749,0.38576779026217234
31,75.82650894752805,Normal,795.0,0.6542617481808652,0.3707865168539326
32,76.12905092196087,Normal,770.0,0.6667379071328119,0.35205992509363304
33,76.35656991016648,Normal,755.0,0.6761202847905263,0.34082397003745324
34,76.50863552969223,Normal,740.0,0.6823911331377222,0.32958801498127344
35,76.88983685514415,Normal,780.0,0.6981110289900152,0.3595505617977528
36,76.12905092196087,Normal,820.0,0.6667379071328119,0.3895131086142323
37,76.12905092196087,Normal,805.0,0.6667379071328119,0.37827715355805247
38,79.60528515409196,Normal,765.0,0.8100900846796555,0.3483146067415731
39,77.4263481862878,Normal,760.0,0.7202355644678353,0.3445692883895132
40,77.3495107256699,Normal,735.0,0.7170669582804461,0.3258426966292135
41,77.11937539475481,Normal,815.0,0.7075766884613963,0.38576779026217234
42,77.3495107256699,Normal,805.0,0.7170669582804461,0.37827715355805247
43,79.44786908897922,Normal,465.0,0.803598595842054,0.12359550561797752
44,77.50327838867584,Normal,825.0,0.7234079951198069,0.3932584269662922
45,80.47596705957717,Normal,800.0,0.8459950723091643,0.37453183520599254
46,77.96608319448873,Normal,785.0,0.7424930372263483,0.36329588014981273
47,77.96608319448873,Normal,800.0,0.7424930372263483,0.37453183520599254
48,79.1338327205737,Normal,775.0,0.7906484336165827,0.35580524344569286
49,78.89907388267076,Normal,805.0,0.7809675006401187,0.37827715355805247
50,78.2759870406276,Normal,805.0,0.7552727834136226,0.37827715355805247
51,80.8745449795913,Normal,805.0,0.8624315403204381,0.37827715355805247
52,80.55557569444947,Normal,800.0,0.8492779555668553,0.37453183520599254
53,80.23769615107796,Normal,760.0,0.8361693093431031,0.3445692883895132
54,77.81156528857198,Normal,755.0,0.7361210620359526,0.34082397003745324
55,79.05550803441129,Normal,730.0,0.7874184975514948,0.32209737827715357
56,77.0427895653246,Normal,790.0,0.7044184589852076,0.36704119850187267
57,76.96629645878069,Normal,800.0,0.7012640531948735,0.37453183520599254
58,77.11937539475481,Normal,810.0,0.7075766884613963,0.3820224719101124
59,78.5091427822227,Normal,705.0,0.7648876082595066,0.303370786516854
60,78.6648993285951,Normal,725.0,0.7713106622307491,0.31835205992509363
61,77.96608319448873,Normal,780.0,0.7424930372263483,0.3595505617977528
62,78.2759870406276,Normal,760.0,0.7552727834136226,0.3445692883895132
63,77.88877794065186,Normal,725.0,0.7393051402857753,0.31835205992509363
64,77.3495107256699,Normal,665.0,0.7170669582804461,0.27340823970037453
65,77.4263481862878,Normal,790.0,0.7202355644678353,0.36704119850187267
66,77.4263481862878,Normal,760.0,0.7202355644678353,0.3445692883895132
67,79.05550803441129,Normal,790.0,0.7874184975514948,0.36704119850187267
68,78.35363345386733,Normal,787.5,0.7584747490101105,0.3651685393258427
69,78.35363345386733,Normal,785.0,0.7584747490101105,0.36329588014981273
70,76.81347001010097,Normal,715.0,0.694961829943491,0.31086142322097376
71,75.7510910050882,Normal,732.5,0.651151679769788,0.32397003745318353
72,75.67565113222125,Normal,750.0,0.6480407069966141,0.3370786516853933
73,75.82650894752805,Normal,755.0,0.6542617481808652,0.34082397003745324
74,76.50863552969223,Normal,720.0,0.6823911331377222,0.3146067415730337
75,76.12905092196087,Normal,765.0,0.6667379071328119,0.3483146067415731
76,76.58474906624045,Normal,770.0,0.6855298863046198,0.35205992509363304
77,76.66089665651165,Normal,755.0,0.6886700437714053,0.34082397003745324
78,76.58474906624045,Normal,710.0,0.6855298863046198,0.30711610486891383
79,76.58474906624045,Normal,705.0,0.6855298863046198,0.303370786516854
80,78.43137254901961,Normal,740.0,0.7616805366027863,0.32958801498127344
81,78.12091085857224,Normal,700.0,0.7488777861554379,0.2996254681647941
82,75.14971702374055,Normal,785.0,0.6263523526849295,0.36329588014981273
83,76.58474906624045,Normal,780.0,0.6855298863046198,0.3595505617977528
84,74.40376542576067,Normal,775.0,0.5955909658581828,0.35580524344569286
85,75.22467730494053,Normal,780.0,0.6294435481631333,0.3595505617977528
86,73.00378451618933,Normal,760.0,0.5378588630970778,0.3445692883895132
87,74.32949223293971,Normal,740.0,0.5925281043784159,0.32958801498127344
88,73.95919079770165,Normal,740.0,0.5772576957852773,0.32958801498127344
89,74.10712036033847,Normal,710.0,0.5833579823343054,0.30711610486891383
90,74.5524245193978,Normal,765.0,0.6017213366450669,0.3483146067415731
91,74.5524245193978,Normal,755.0,0.6017213366450669,0.34082397003745324
92,75.00001875000468,Normal,760.0,0.620179128419232,0.3445692883895132
93,74.47807626108141,Normal,765.0,0.5986553796310208,0.3483146067415731
94,74.92522462582343,Normal,770.0,0.6170947848873758,0.35205992509363304
95,75.44988882458881,Normal,760.0,0.6387307709434071,0.3445692883895132
