Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
0,,,1675.0,,0.9999999999999999
1,14447.756191224722,Calibration,305.0,0.028635599562418734,0.0
2,14698.42506375442,Calibration,625.0,0.03187407384199781,0.23357664233576644
3,14187.838468621467,Calibration,690.0,0.025277636322057928,0.2810218978102189
4,14535.644306969549,Calibration,705.0,0.029771055271170827,0.291970802919708
5,14202.124637845822,Calibration,740.0,0.02546220407919461,0.3175182481751825
6,13961.391168861632,Calibration,720.0,0.022352088572344914,0.302919708029197
7,14302.6731696154,Calibration,705.0,0.02676122390043964,0.291970802919708
8,13697.917094726576,Calibration,690.0,0.018948179647349822,0.2810218978102189
9,13697.917094726576,Calibration,640.0,0.018948179647349822,0.24452554744525548
10,13975.40050003983,Calibration,710.0,0.022533079766970887,0.2956204379562043
11,14230.76321006172,Calibration,775.0,0.025832195289467702,0.34306569343065685
12,13697.917094726576,Calibration,750.0,0.018948179647349822,0.3248175182481752
13,13835.851458298745,Calibration,820.0,0.020730199425835316,0.375912408759124
14,13821.986634138924,Calibration,762.5,0.020551075165294558,0.333941605839416
15,13919.39556416702,Calibration,705.0,0.021809533430629968,0.291970802919708
16,13919.39556416702,Calibration,670.0,0.021809533430629968,0.26642335766423353
17,13919.39556416702,Calibration,650.0,0.021809533430629968,0.25182481751824815
18,14003.523286458872,Calibration,720.0,0.022896407369513067,0.302919708029197
19,13548.024359347799,Calibration,715.0,0.017011665698405454,0.2992700729927007
20,13711.646809916812,Normal,675.0,0.01912555839031385,0.27007299270072993
21,13426.765720392974,Normal,630.0,0.015445085135493919,0.2372262773722628
22,13919.39556416702,Normal,605.0,0.021809533430629968,0.218978102189781
23,13520.968317667039,Normal,635.0,0.016662119724842328,0.24087591240875914
24,13933.37894192707,Normal,725.0,0.02199018932444144,0.3065693430656934
25,14273.866976124104,Normal,695.0,0.026389067135330763,0.2846715328467153
26,14088.237448789258,Normal,720.0,0.023990857721702424,0.302919708029197
27,13480.504494400197,Normal,750.0,0.016139354175292192,0.3248175182481752
28,14059.931865570179,Normal,705.0,0.02362516850668986,0.291970802919708
29,13534.491976076433,Normal,720.0,0.016836836351931506,0.302919708029197
30,13467.052183480506,Normal,705.0,0.01596555931007948,0.291970802919708
31,13426.765720392974,Normal,420.0,0.015445085135493919,0.08394160583941604
32,13480.504494400197,Normal,670.0,0.016139354175292192,0.26642335766423353
33,13947.370990305184,Normal,530.0,0.022170957236842592,0.16423357664233576
34,13739.132346314065,Normal,655.0,0.01948065314852876,0.25547445255474455
35,13947.370990305184,Normal,650.0,0.022170957236842592,0.25182481751824815
