Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
0,,,1785.0,,1.0
1,13697.917094726576,Calibration,470.0,0.10270659064288301,0.11447811447811446
2,13739.132346314065,Calibration,885.0,0.10664941719915899,0.393939393939394
3,13989.457544794242,Calibration,905.0,0.13059659214670405,0.4074074074074074
4,13697.917094726576,Calibration,900.0,0.10270659064288301,0.40404040404040403
5,14045.792091376305,Calibration,895.0,0.1359857948749228,0.4006734006734007
6,13919.39556416702,Calibration,965.0,0.12389416459471114,0.4478114478114478
7,13615.90882787449,Calibration,945.0,0.09486133045583323,0.4343434343434343
8,13480.504494400197,Calibration,445.0,0.0819079750523366,0.09764309764309764
9,13670.521297988658,Calibration,865.0,0.10008579201256773,0.38047138047138046
10,14375.003593750898,Calibration,505.0,0.16747956973248201,0.13804713804713803
11,13933.37894192707,Calibration,775.0,0.1252318740846492,0.3198653198653199
12,14187.838468621467,Calibration,695.0,0.14957455648265294,0.265993265993266
13,14187.838468621467,Calibration,700.0,0.14957455648265294,0.26936026936026936
14,13821.986634138924,Calibration,775.0,0.11457561135676908,0.3198653198653199
15,14088.237448789258,Calibration,815.0,0.14004629859508477,0.34680134680134683
16,13480.504494400197,Calibration,875.0,0.0819079750523366,0.38720538720538716
17,13480.504494400197,Calibration,730.0,0.0819079750523366,0.2895622895622896
18,13507.471657947592,Calibration,840.0,0.08448776880553988,0.3636363636363636
19,14074.080329220888,Calibration,825.0,0.13869196822357033,0.35353535353535354
20,13534.491976076433,Normal,780.0,0.0870726475524588,0.32323232323232326
21,13739.132346314065,Normal,840.0,0.10664941719915899,0.3636363636363636
22,13697.917094726576,Normal,845.0,0.10270659064288301,0.36700336700336705
23,13933.37894192707,Normal,765.0,0.1252318740846492,0.3131313131313131
24,13905.420889279476,Normal,855.0,0.12255728765863405,0.37373737373737376
25,13933.37894192707,Normal,655.0,0.1252318740846492,0.23905723905723908
26,13453.60859416517,Normal,570.0,0.07933499865119775,0.18181818181818182
27,13548.024359347799,Normal,485.0,0.08836721298823647,0.12457912457912457
28,13877.555551854872,Normal,685.0,0.119891570765845,0.25925925925925924
29,13877.555551854872,Normal,500.0,0.119891570765845,0.13468013468013468
30,13752.907020721505,Normal,780.0,0.10796716123724703,0.32323232323232326
31,14088.237448789258,Normal,795.0,0.14004629859508477,0.3333333333333333
32,14045.792091376305,Normal,845.0,0.1359857948749228,0.36700336700336705
33,13947.370990305184,Normal,830.0,0.12657041304285044,0.3569023569023569
34,13989.457544794242,Normal,855.0,0.13059659214670405,0.37373737373737376
35,13280.26539282361,Normal,885.0,0.06275224951648539,0.393939393939394
36,13780.482427128809,Normal,865.0,0.1106051420937273,0.38047138047138046
37,13467.052183480506,Normal,920.0,0.08062106967885252,0.41750841750841755
38,14116.597448283846,Normal,895.0,0.14275933696889842,0.4006734006734007
39,13588.710499317167,Normal,795.0,0.0922594224729476,0.3333333333333333
40,13821.986634138924,Normal,830.0,0.11457561135676908,0.3569023569023569
41,14404.053876923123,Normal,850.0,0.170258643583715,0.3703703703703704
42,14433.18014918135,Normal,1070.0,0.17304498687465153,0.5185185185185186
43,14698.42506375442,Normal,810.0,0.1984194454261381,0.3434343434343435
44,14609.374543457045,Normal,1058.3333333333333,0.189900493272386,0.510662177328844
45,13794.302125564014,Normal,1306.6666666666667,0.1119271933221273,0.6778900112233446
46,14216.439606432086,Normal,1555.0,0.1523106631751001,0.8451178451178452
47,13919.39556416702,Normal,1380.0,0.12389416459471114,0.7272727272727273
48,13919.39556416702,Normal,775.0,0.12389416459471114,0.3198653198653199
49,13989.457544794242,Normal,830.0,0.13059659214670405,0.3569023569023569
50,14404.053876923123,Normal,840.0,0.170258643583715,0.3636363636363636
51,14173.560922925593,Normal,855.0,0.14820870563472988,0.37373737373737376
52,14404.053876923123,Normal,835.0,0.170258643583715,0.36026936026936024
53,14565.093588008847,Normal,915.0,0.1856643884239706,0.4141414141414142
54,14302.6731696154,Normal,900.0,0.16056013321023332,0.40404040404040403
55,14302.6731696154,Normal,815.0,0.16056013321023332,0.34680134680134683
56,14331.554787384219,Normal,850.0,0.16332307181041084,0.3703703703703704
57,14375.003593750898,Normal,890.0,0.16747956973248201,0.39730639730639733
58,15107.29198769662,Normal,800.0,0.23753339726700262,0.33670033670033667
59,15076.543611917707,Normal,795.0,0.23459187664262626,0.3333333333333333
60,14609.374543457045,Normal,440.0,0.189900493272386,0.09427609427609429
61,15045.874872486213,Normal,750.0,0.23165797437051916,0.30303030303030304
62,15199.993920002431,Normal,600.0,0.24640165904959943,0.20202020202020204
63,15169.028484401688,Normal,705.0,0.24343937355792655,0.2727272727272727
64,14520.953736241396,Normal,765.0,0.18144178215479956,0.3131313131313131
65,14447.756191224722,Normal,830.0,0.1744393931548609,0.3569023569023569
66,14565.093588008847,Normal,825.0,0.1856643884239706,0.35353535353535354
67,14743.19564662919,Normal,825.0,0.20270239012014035,0.35353535353535354
68,14462.36170366621,Normal,795.0,0.17583661869890688,0.3333333333333333
69,14803.147741335715,Normal,860.0,0.2084376629137925,0.3771043771043771
70,14923.925290829993,Normal,825.0,0.21999175784724478,0.35353535353535354
71,15514.026231115551,Normal,830.0,0.27644332780314773,0.3569023569023569
72,15625.781289064455,Normal,905.0,0.2871342927568312,0.4074074074074074
73,15593.739425495454,Normal,915.0,0.2840690315798069,0.4141414141414142
74,14939.108194997192,Normal,855.0,0.2214442191436352,0.37373737373737376
75,14999.99250000375,Normal,795.0,0.22726867114608584,0.3333333333333333
76,15169.028484401688,Normal,885.0,0.24343937355792655,0.393939393939394
77,14818.173600831002,Normal,515.0,0.20987510064781012,0.1447811447811448
78,15545.861847034937,Normal,905.0,0.27948885845133287,0.4074074074074074
79,15577.75558813037,Normal,780.0,0.28253994960148954,0.32323232323232326
80,15545.861847034937,Normal,770.0,0.27948885845133287,0.31649831649831656
81,15138.120208784952,Normal,765.0,0.24048255623384285,0.3131313131313131
82,15514.026231115551,Normal,610.0,0.27644332780314773,0.20875420875420875
83,15184.506943875025,Normal,750.0,0.24492010893405713,0.30303030303030304
84,15641.839417748171,Normal,820.0,0.2886704817591925,0.3501683501683502
85,15434.790326090815,Normal,735.0,0.268863283559601,0.29292929292929293
86,15309.01241560907,Normal,790.0,0.2568308327910398,0.32996632996632996
87,14863.390577204911,Normal,790.0,0.21420074924571075,0.32996632996632996
88,15356.029545000845,Normal,765.0,0.26132869169582507,0.3131313131313131
89,15076.543611917707,Normal,785.0,0.23459187664262626,0.3265993265993266
90,15107.29198769662,Normal,835.0,0.23753339726700262,0.36026936026936024
91,15498.133249850056,Normal,805.0,0.2749229375063915,0.34006734006734
92,15625.781289064455,Normal,860.0,0.2871342927568312,0.3771043771043771
93,15514.026231115551,Normal,800.0,0.27644332780314773,0.33670033670033667
94,15434.790326090815,Normal,840.0,0.268863283559601,0.3636363636363636
95,14999.99250000375,Normal,880.0,0.22726867114608584,0.3905723905723906
96,14999.99250000375,Normal,895.0,0.22726867114608584,0.4006734006734007
97,15122.69038711063,Normal,815.0,0.23900647375677764,0.34680134680134683
98,15593.739425495454,Normal,865.0,0.2840690315798069,0.38047138047138046
99,15514.026231115551,Normal,895.0,0.27644332780314773,0.4006734006734007
100,15061.193629717543,Normal,805.0,0.23312343194979968,0.34006734006734
101,15577.75558813037,Normal,805.0,0.28253994960148954,0.34006734006734
