Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,77.3495107256699,Calibration,715.0,0.9593576339693686,0.2603174603174603
2,75.82650894752805,Calibration,770.0,0.9309250094126316,0.2952380952380952
3,75.00001875000468,Calibration,587.5,0.9154954243502453,0.17936507936507937
4,78.5091427822227,Calibration,405.0,0.9810065797297272,0.06349206349206346
5,76.66089665651165,Calibration,735.0,0.9465020315834338,0.27301587301587305
6,78.82096448484982,Calibration,430.0,0.9868279185664135,0.07936507936507933
7,75.67565113222125,Calibration,520.0,0.9281086741426221,0.1365079365079365
8,75.22467730494053,Calibration,735.0,0.9196895313024664,0.27301587301587305
9,75.7510910050882,Calibration,805.0,0.9295170464850702,0.31746031746031744
10,76.50863552969223,Calibration,615.0,0.9436594981632007,0.19682539682539682
11,76.58474906624045,Calibration,690.0,0.9450804470021452,0.24444444444444444
12,77.0427895653246,Calibration,705.0,0.9536315161664435,0.25396825396825395
13,75.90207721214705,Calibration,680.0,0.9323357786757756,0.2380952380952381
14,75.07479326278805,Calibration,490.0,0.9168913752144499,0.11746031746031746
15,76.81347001010097,Calibration,695.0,0.9493503939046255,0.2476190476190476
16,75.7510910050882,Calibration,695.0,0.9295170464850702,0.2476190476190476
17,75.90207721214705,Calibration,555.0,0.9323357786757756,0.15873015873015875
18,77.11937539475481,Calibration,715.0,0.9550612821495221,0.2603174603174603
19,76.2048172113152,Calibration,730.0,0.9379875729534926,0.2698412698412699
20,75.29967387711244,Normal,740.0,0.9210896277502905,0.2761904761904762
21,75.14971702374055,Normal,755.0,0.9182901123637526,0.2857142857142857
22,74.18122473202033,Normal,745.0,0.9002095177697191,0.27936507936507937
23,71.98657018546619,Normal,735.0,0.8592379380582096,0.27301587301587305
24,74.32949223293971,Normal,700.0,0.9029774949632521,0.2507936507936508
25,72.78481242989912,Normal,700.0,0.8741401675677372,0.2507936507936508
26,74.5524245193978,Normal,745.0,0.9071393745443588,0.27936507936507937
27,74.18122473202033,Normal,745.0,0.9002095177697191,0.27936507936507937
28,75.37476332324316,Normal,697.5,0.9224914580440233,0.24920634920634918
29,73.51697874624145,Normal,650.0,0.8878088384021527,0.21904761904761902
30,74.32949223293971,Normal,665.0,0.9029774949632521,0.22857142857142856
31,74.18122473202033,Normal,675.0,0.9002095177697191,0.2349206349206349
32,74.5524245193978,Normal,685.0,0.9071393745443588,0.24126984126984127
33,77.4263481862878,Normal,695.0,0.9607920976062445,0.2476190476190476
34,77.50327838867584,Normal,655.0,0.9622282926212244,0.22222222222222224
35,74.70134402658174,Normal,595.0,0.9099195239162794,0.1841269841269841
36,76.28067627396358,Normal,615.0,0.9394037710685983,0.19682539682539682
37,74.70134402658174,Normal,600.0,0.9099195239162794,0.18730158730158727
38,75.07479326278805,Normal,405.0,0.9168913752144499,0.06349206349206346
39,73.66411960695773,Normal,685.0,0.8905557825684329,0.24126984126984127
40,72.05882882785507,Normal,390.0,0.8605869206263908,0.05396825396825397
41,72.56636012217272,Normal,532.5,0.8700619238399359,0.14444444444444446
42,72.93073622119601,Normal,675.0,0.8768643905012798,0.2349206349206349
43,70.34109805267704,Normal,672.5,0.8285189382240479,0.2333333333333333
44,72.05882882785507,Normal,670.0,0.8605869206263908,0.23174603174603173
45,70.34109805267704,Normal,320.0,0.8285189382240479,0.009523809523809518
46,70.90986576053312,Normal,365.0,0.8391371521549589,0.0380952380952381
47,70.83853701419817,Normal,685.0,0.8378055296357003,0.24126984126984127
48,73.51697874624145,Normal,760.0,0.8878088384021527,0.28888888888888886
49,71.12410943724471,Normal,1465.0,0.8431368257673086,0.7365079365079366
50,71.8422287183562,Normal,1085.0,0.8565432552277572,0.49523809523809526
51,74.0331638960989,Normal,705.0,0.8974453987649162,0.25396825396825395
52,71.48238745455507,Normal,755.0,0.8498254485248906,0.2857142857142857
53,70.76730154371792,Normal,715.0,0.8364756484652669,0.2603174603174603
54,71.05260166206246,Normal,755.0,0.841801860993252,0.2857142857142857
55,72.49365861721246,Normal,735.0,0.8687046735563762,0.27301587301587305
56,71.77014605942423,Normal,732.5,0.855197558060572,0.27142857142857146
57,73.95919079770165,Normal,730.0,0.8960644093503185,0.2698412698412699
58,71.8422287183562,Normal,780.0,0.8565432552277572,0.3015873015873016
59,71.48238745455507,Normal,765.0,0.8498254485248906,0.292063492063492
60,72.85772780061463,Normal,695.0,0.8755014104695666,0.2476190476190476
61,74.25531203938503,Normal,755.0,0.9015926393293605,0.2857142857142857
62,72.20352151015109,Normal,775.0,0.8632881602249745,0.29841269841269835
63,72.56636012217272,Normal,780.0,0.8700619238399359,0.3015873015873016
64,72.20352151015109,Normal,720.0,0.8632881602249745,0.26349206349206344
65,74.5524245193978,Normal,730.0,0.9071393745443588,0.2698412698412699
66,73.73777519859426,Normal,775.0,0.8919308445109482,0.29841269841269835
67,72.85772780061463,Normal,765.0,0.8755014104695666,0.292063492063492
68,73.07692588757408,Normal,730.0,0.8795935770051022,0.2698412698412699
69,73.15010694545634,Normal,710.0,0.8809597799690736,0.2571428571428571
70,72.93073622119601,Normal,750.0,0.8768643905012798,0.28253968253968254
71,72.78481242989912,Normal,745.0,0.8741401675677372,0.27936507936507937
72,74.25531203938503,Normal,680.0,0.9015926393293605,0.2380952380952381
73,74.5524245193978,Normal,745.0,0.9071393745443588,0.27936507936507937
