Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,51.386325995879844,Calibration,1250.0,1.0,0.5709969788519638
2,48.31583092358127,Calibration,807.5,0.9186215040387682,0.3036253776435045
3,44.59746329628771,Calibration,365.0,0.8200721959255457,0.03625377643504532
4,43.785118401527924,Calibration,655.0,0.7985423109458418,0.21148036253776434
5,44.75079846612163,Calibration,420.0,0.8241360961127242,0.06948640483383686
6,47.51440280334976,Calibration,522.5,0.8973809504766177,0.13141993957703926
7,46.30225556807774,Calibration,625.0,0.8652549523664308,0.19335347432024172
8,44.75079846612163,Calibration,525.0,0.8241360961127242,0.1329305135951662
9,45.41903602637937,Calibration,640.0,0.8418466497264347,0.20241691842900303
10,45.78142482781607,Calibration,470.0,0.8514511776347096,0.09969788519637465
11,43.68420339889313,Calibration,650.0,0.7958677223401043,0.2084592145015106
12,42.335765805317294,Calibration,645.0,0.7601295691501571,0.20543806646525678
13,43.68420339889313,Calibration,612.5,0.7958677223401043,0.18580060422960729
14,44.64853787200603,Calibration,580.0,0.8214258447854033,0.16616314199395774
15,44.64853787200603,Calibration,635.0,0.8214258447854033,0.19939577039274928
16,45.41903602637937,Calibration,630.0,0.8418466497264347,0.19637462235649547
17,43.38234815635866,Calibration,845.0,0.7878675383121001,0.3262839879154078
18,41.59751080495343,Calibration,1260.0,0.7405633167540915,0.5770392749244713
19,41.59751080495343,Calibration,305.0,0.7405633167540915,0.0
20,41.793632238604864,Normal,1155.0,0.7457611975259262,0.5135951661631419
21,39.6657604362599,Normal,700.0,0.6893654037546246,0.23867069486404832
22,40.57672510932384,Normal,532.5,0.7135090461387377,0.13746223564954682
23,41.45077720207254,Normal,365.0,0.7366743804007492,0.03625377643504532
24,42.583561723169375,Normal,320.0,0.766696998383984,0.009063444108761337
25,43.03177810749683,Normal,565.0,0.7785762472877915,0.15709969788519637
26,41.45077720207254,Normal,580.0,0.7366743804007492,0.16616314199395774
27,40.432106003278236,Normal,585.0,0.70967615109734,0.1691842900302115
28,41.59751080495343,Normal,657.5,0.7405633167540915,0.21299093655589127
29,42.434789398261955,Normal,730.0,0.7627540290072059,0.25679758308157097
30,42.187506591797906,Normal,680.0,0.7562001989591896,0.22658610271903326
31,42.13815753434471,Normal,652.5,0.7548922821646384,0.20996978851963746
32,40.528475103965675,Normal,625.0,0.7122302579388826,0.19335347432024172
33,41.54856487102079,Normal,585.0,0.7392660840951657,0.1691842900302115
34,40.86686800410303,Normal,330.0,0.7211988133700828,0.015105740181268895
35,41.012399278673925,Normal,495.0,0.725055883960017,0.11480362537764352
36,38.25118636054497,Normal,675.0,0.6518744102839023,0.22356495468277945
37,39.19103434545486,Normal,625.0,0.6767835580412722,0.19335347432024172
38,40.1437306130871,Normal,587.5,0.7020332287107491,0.17069486404833836
39,41.401935788909746,Normal,550.0,0.7353799178954461,0.14803625377643506
40,40.04788124681869,Normal,625.0,0.6994928965877207,0.19335347432024172
41,40.383954485667935,Normal,645.0,0.7083999731556365,0.20543806646525678
42,40.383954485667935,Normal,420.0,0.7083999731556365,0.06948640483383686
43,40.432106003278236,Normal,635.0,0.70967615109734,0.19939577039274928
44,41.49964787548778,Normal,350.0,0.7379696184016258,0.027190332326283984
45,39.95215330120648,Normal,360.0,0.6969557825224151,0.03323262839879154
46,39.47548138375774,Normal,615.0,0.6843223658272057,0.18731117824773416
47,39.618144476279824,Normal,485.0,0.6881034199000051,0.10876132930513596
48,38.86063720564039,Normal,552.5,0.6680269172797981,0.14954682779456194
49,37.647058823529406,Normal,620.0,0.6358629889419081,0.1903323262839879
50,38.48495507651194,Normal,380.0,0.6580700712637257,0.04531722054380666
51,39.096465054015674,Normal,360.0,0.6742771522271507,0.03323262839879154
52,39.80880626526916,Normal,340.0,0.6931566016377682,0.021148036253776453
53,39.14372322569331,Normal,635.0,0.675529653482632,0.19939577039274928
54,39.19103434545486,Normal,680.0,0.6767835580412722,0.22658610271903326
55,38.34460217283523,Normal,680.0,0.6543502450024667,0.22658610271903326
56,36.819244388102824,Normal,340.0,0.6139231088561923,0.021148036253776453
57,34.92585938569604,Normal,550.0,0.563742007716671,0.14803625377643506
58,35.865960298533906,Normal,635.0,0.5886578589188862,0.19939577039274928
59,36.864973188105,Normal,650.0,0.6151350765938586,0.2084592145015106
60,37.139983569271266,Normal,395.0,0.6224237810750817,0.054380664652567995
61,37.554580888999546,Normal,435.0,0.6334120111534931,0.07854984894259817
62,38.86063720564039,Normal,390.0,0.6680269172797981,0.051359516616314216
63,39.096465054015674,Normal,507.5,0.6742771522271507,0.12235649546827795
64,37.41610374138588,Normal,625.0,0.6297418987669048,0.19335347432024172
65,36.864973188105,Normal,665.0,0.6151350765938586,0.2175226586102719
66,37.32394760464235,Normal,705.0,0.627299449707323,0.24169184290030213
67,37.92523192227452,Normal,670.0,0.6432355161271759,0.2205438066465257
68,38.39134137043268,Normal,655.0,0.655588991690983,0.21148036253776434
69,37.97170348656181,Normal,540.0,0.6444671696285229,0.1419939577039275
70,38.39134137043268,Normal,575.0,0.655588991690983,0.16314199395770393
71,36.864973188105,Normal,610.0,0.6151350765938586,0.18429003021148035
72,36.864973188105,Normal,650.0,0.6151350765938586,0.2084592145015106
73,33.911053341747795,Normal,600.0,0.5368462180787303,0.1782477341389728
74,34.57114153217916,Normal,560.0,0.5543407858517582,0.15407854984894262
75,35.46145818225274,Normal,560.0,0.5779371858479294,0.15407854984894262
76,36.77354775743874,Normal,587.5,0.6127119937146999,0.17069486404833836
77,36.956526559546944,Normal,615.0,0.6175615503359408,0.18731117824773416
78,36.864973188105,Normal,445.0,0.6151350765938586,0.08459214501510573
79,36.91073397363614,Normal,575.0,0.6163478920561356,0.16314199395770393
80,36.91073397363614,Normal,595.0,0.6163478920561356,0.17522658610271905
81,35.50628230405947,Normal,575.0,0.5791251765561132,0.16314199395770393
82,35.911052631956956,Normal,545.0,0.5898529581413068,0.14501510574018125
83,35.77585852222092,Normal,570.0,0.5862698573532961,0.16012084592145018
84,37.18593226433695,Normal,635.0,0.6236415767750523,0.19939577039274928
85,33.30077627439573,Normal,695.0,0.520671813400867,0.23564954682779457
86,33.30077627439573,Normal,765.0,0.520671813400867,0.27794561933534745
87,33.040932097910854,Normal,730.0,0.5137850645969373,0.25679758308157097
88,34.43860595278191,Normal,635.0,0.5508281451020616,0.19939577039274928
89,35.46145818225274,Normal,605.0,0.5779371858479294,0.1812688821752266
90,36.54551341695434,Normal,580.0,0.6066683130641266,0.16616314199395774
91,36.409061632895444,Normal,595.0,0.6030518796563284,0.17522658610271905
92,34.350391165079394,Normal,665.0,0.5484901551116084,0.2175226586102719
93,34.262298452029356,Normal,360.0,0.5461554005119893,0.03323262839879154
94,32.868269235825885,Normal,420.0,0.5092089152483836,0.06948640483383686
95,33.040932097910854,Normal,440.0,0.5137850645969373,0.08157099697885198
96,34.837015025204586,Normal,425.0,0.5613873319197091,0.07250755287009067
97,35.014839288890634,Normal,385.0,0.566100275853324,0.04833836858006044
98,33.95485430481341,Normal,465.0,0.5380070916225737,0.09667673716012085
99,34.04255319148937,Normal,600.0,0.540331408492368,0.1782477341389728
100,33.30077627439573,Normal,735.0,0.520671813400867,0.25981873111782483
101,33.12743528058607,Normal,945.0,0.5160776912699054,0.3867069486404834
102,32.09677305463064,Normal,1155.0,0.4887616592238027,0.5135951661631419
103,34.04255319148937,Normal,1365.0,0.540331408492368,0.6404833836858006
104,33.998687650656684,Normal,735.0,0.5391688234194607,0.25981873111782483
105,33.95485430481341,Normal,760.0,0.5380070916225737,0.2749244712990937
106,32.01160612791774,Normal,587.5,0.48650444784962904,0.17069486404833836
107,31.714377776593775,Normal,415.0,0.4786268920749919,0.06646525679758311
108,33.30077627439573,Normal,380.0,0.520671813400867,0.04531722054380666
109,34.262298452029356,Normal,545.0,0.5461554005119893,0.14501510574018125
110,32.6530612244898,Normal,725.0,0.5035051756660145,0.2537764350453172
111,29.876306117412692,Normal,365.0,0.4299117814589221,0.03625377643504532
112,30.91432835839352,Normal,335.0,0.4574228787759064,0.018126888217522674
113,32.26744289227288,Normal,525.0,0.49328498668932313,0.1329305135951662
114,34.04255319148937,Normal,715.0,0.540331408492368,0.2477341389728097
115,34.04255319148937,Normal,550.0,0.540331408492368,0.14803625377643506
116,29.057671341464832,Normal,640.0,0.40821519337147555,0.20241691842900303
117,29.67067626295459,Normal,515.0,0.42446189540259954,0.12688821752265864
118,31.460678399192595,Normal,562.5,0.4719030012127429,0.1555891238670695
119,31.926543408924744,Normal,610.0,0.48424999833219645,0.18429003021148035
120,32.911387405865206,Normal,910.0,0.5103516924695741,0.3655589123867069
121,31.20794729102535,Normal,680.0,0.4652047727573983,0.22658610271903326
122,29.75284608287417,Normal,650.0,0.4266396733182159,0.2084592145015106
123,30.53873380301906,Normal,695.0,0.44746835376026467,0.23564954682779457
124,30.58035707459742,Normal,697.5,0.4485715111203242,0.23716012084592145
125,31.292078066224672,Normal,700.0,0.46743452261485313,0.23867069486404832
126,29.506637222976934,Normal,355.0,0.420114306483555,0.030211480362537763
127,29.465695595202632,Normal,610.0,0.41902921498787543,0.18429003021148035
128,29.547614207438432,Normal,625.0,0.4212003350509311,0.19335347432024172
129,29.83513403284789,Normal,700.0,0.42882058207948,0.23867069486404832
130,30.165284644150695,Normal,725.0,0.4375706890022672,0.2537764350453172
131,30.082588739124393,Normal,715.0,0.43537896805345105,0.2477341389728097
132,29.95874979740395,Normal,720.0,0.4320968175919309,0.25075528700906347
133,29.547614207438432,Normal,480.0,0.4212003350509311,0.10574018126888221
134,29.711757328627787,Normal,700.0,0.4255506824738215,0.23867069486404832
135,29.95874979740395,Normal,670.0,0.4320968175919309,0.2205438066465257
136,29.75284608287417,Normal,625.0,0.4266396733182159,0.19335347432024172
137,30.663691062086002,Normal,590.0,0.4507801434107504,0.17220543806646524
138,29.506637222976934,Normal,550.0,0.420114306483555,0.14803625377643506
139,29.506637222976934,Normal,662.5,0.420114306483555,0.21601208459214502
140,29.424780844232274,Normal,775.0,0.4179448358183288,0.28398791540785495
141,30.041288747254228,Normal,775.0,0.4342843786981621,0.28398791540785495
142,26.42790638918422,Normal,760.0,0.3385175350104897,0.2749244712990937
143,25.38273354780051,Normal,725.0,0.31081692261782384,0.2537764350453172
144,26.11641811236276,Normal,575.0,0.33026204301964596,0.16314199395770393
145,26.780186090157102,Normal,605.0,0.34785413759340306,0.1812688821752266
146,26.46695759146451,Normal,615.0,0.3395525238420038,0.18731117824773416
147,26.937383782024845,Normal,725.0,0.3520204076676285,0.2537764350453172
148,25.536483207464006,Normal,740.0,0.31489180818622836,0.2628398791540786
149,26.271970592206998,Normal,715.0,0.33438470941535775,0.2477341389728097
150,26.349891780994454,Normal,665.0,0.33644988424799066,0.2175226586102719
151,26.233044927237405,Normal,375.0,0.3333530477468227,0.04229607250755288
152,25.076357508613732,Normal,600.0,0.3026969222007853,0.1782477341389728
153,25.30600015386048,Normal,610.0,0.3087832283627259,0.18429003021148035
154,23.716009326083505,Normal,690.0,0.2666430981524593,0.23262839879154082
155,24.885638050339665,Normal,510.0,0.29764221203208735,0.12386706948640483
156,25.690608515460475,Normal,480.0,0.3189766497049366,0.10574018126888221
157,25.883802434112784,Normal,630.0,0.3240969414359414,0.19637462235649547
158,25.30600015386048,Normal,450.0,0.3087832283627259,0.08761329305135954
159,25.152815933202167,Normal,490.0,0.3047233288388243,0.11178247734138971
160,25.152815933202167,Normal,675.0,0.3047233288388243,0.22356495468277945
161,25.038170691218763,Normal,725.0,0.30168484248986677,0.2537764350453172
162,24.543798285321166,Normal,730.0,0.28858230303307325,0.25679758308157097
163,23.194946099584257,Normal,630.0,0.2528331617497696,0.19637462235649547
164,23.194946099584257,Normal,610.0,0.2528331617497696,0.18429003021148035
165,24.885638050339665,Normal,590.0,0.29764221203208735,0.17220543806646524
166,24.31694314625742,Normal,610.0,0.28256987520518434,0.18429003021148035
167,23.940678828371905,Normal,670.0,0.2725975992195792,0.2205438066465257
168,24.090911390496085,Normal,695.0,0.2765792698173815,0.23564954682779457
169,24.16615877456309,Normal,675.0,0.2785735797889673,0.22356495468277945
170,21.802499874635625,Normal,590.0,0.21592863110403665,0.17220543806646524
171,20.974887606064765,Normal,600.0,0.19399410912320786,0.1782477341389728
172,22.67825162472664,Normal,615.0,0.239139012029505,0.18731117824773416
173,23.603983691535586,Normal,660.0,0.2636740402533408,0.21450151057401814
174,23.716009326083505,Normal,635.0,0.2666430981524593,0.19939577039274928
175,24.50592982236877,Normal,600.0,0.28757866079074174,0.1782477341389728
176,22.093022228231522,Normal,385.0,0.2236284552763818,0.04833836858006044
177,21.693908068593537,Normal,570.0,0.2130505812647306,0.16012084592145018
178,22.825432462056142,Normal,700.0,0.24303980160713595,0.23867069486404832
179,22.788605150498228,Normal,450.0,0.24206375339526393,0.08761329305135954
180,23.194946099584257,Normal,700.0,0.2528331617497696,0.23867069486404832
181,23.269115229124,Normal,430.0,0.2547988943324894,0.07552870090634442
182,23.08386066489367,Normal,365.0,0.24988902232421678,0.03625377643504532
183,22.67825162472664,Normal,330.0,0.239139012029505,0.015105740181268895
184,22.862284911623547,Normal,605.0,0.24401651606121172,0.1812688821752266
185,22.42152466367713,Normal,415.0,0.2323348799690464,0.06646525679758311
186,21.369293009762345,Normal,675.0,0.20444718518949329,0.22356495468277945
187,22.56809584399488,Normal,595.0,0.23621951157556836,0.17522658610271905
188,22.862284911623547,Normal,515.0,0.24401651606121172,0.12688821752265864
189,21.54942057917947,Normal,605.0,0.20922117450885874,0.1812688821752266
190,21.65775377906146,Normal,580.0,0.212092370410979,0.16616314199395774
191,21.369293009762345,Normal,550.0,0.20444718518949329,0.14803625377643506
192,19.70184023068491,Normal,615.0,0.1602540514919633,0.18731117824773416
193,20.547542698821104,Normal,685.0,0.18266802489596717,0.229607250755287
194,22.494763781360795,Normal,710.0,0.2342759640946635,0.24471299093655588
195,22.020262164433223,Normal,650.0,0.22170006769765943,0.2084592145015106
196,22.34837132891685,Normal,595.0,0.230396069380797,0.17522658610271905
197,22.458132426623667,Normal,330.0,0.23330510940076615,0.015105740181268895
198,20.79645861265577,Normal,545.0,0.18926513780828874,0.14501510574018125
199,20.760839078376527,Normal,485.0,0.188321099775909,0.10876132930513596
200,21.54942057917947,Normal,550.0,0.20922117450885874,0.14803625377643506
201,21.83873882156855,Normal,610.0,0.21688908566500514,0.18429003021148035
202,21.9112816587892,Normal,811.6666666666666,0.21881171600531618,0.3061430010070493
203,21.83873882156855,Normal,1013.3333333333333,0.21688908566500514,0.4279959718026183
204,22.458132426623667,Normal,1215.0,0.23330510940076615,0.5498489425981873
205,20.017587452335622,Normal,1115.0,0.16862241991361898,0.4894259818731118
206,20.123206343156607,Normal,717.5,0.17142167745278553,0.24924471299093656
207,21.29739468970761,Normal,320.0,0.20254163673218423,0.009063444108761337
208,21.11800848732761,Normal,1960.0,0.19778729614470586,0.9999999999999999
209,21.83873882156855,Normal,1402.5,0.21688908566500514,0.6631419939577039
210,21.9112816587892,Normal,845.0,0.21881171600531618,0.3262839879154078
211,22.165871650736793,Normal,310.0,0.22555921116282113,0.003021148036253779
212,21.47730804280084,Normal,620.0,0.20730994859503588,0.1903323262839879
213,21.369293009762345,Normal,390.0,0.20444718518949329,0.051359516616314216
214,22.093022228231522,Normal,1345.0,0.2236284552763818,0.6283987915407855
215,21.730084106290533,Normal,922.5,0.21400936851834912,0.37311178247734134
216,21.082199919128684,Normal,500.0,0.1968382480746262,0.11782477341389727
217,21.333333333333336,Normal,1002.5,0.20349413224065577,0.4214501510574018
218,21.189704431169798,Normal,1505.0,0.1996874809484646,0.7250755287009063
219,21.29739468970761,Normal,940.0,0.20254163673218423,0.38368580060422963
220,20.974887606064765,Normal,375.0,0.19399410912320786,0.04229607250755288
221,20.370369993141296,Normal,625.0,0.177972349451417,0.19335347432024172
222,20.867769500461073,Normal,490.0,0.19115511732579743,0.11178247734138971
223,20.79645861265577,Normal,1260.0,0.18926513780828874,0.5770392749244713
224,20.123206343156607,Normal,1295.0,0.17142167745278553,0.5981873111782477
225,19.66686300751569,Normal,1225.0,0.15932703687464939,0.5558912386706949
226,20.689652318668646,Normal,1155.0,0.18643441007246514,0.5135951661631419
227,21.333333333333336,Normal,1135.0,0.20349413224065577,0.5015105740181268
