Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,20975.793933800393,Calibration,720.0,0.12109008162534618,0.34285714285714286
2,21917.37587642107,Calibration,685.0,0.15699629760183564,0.3142857142857143
3,17800.40406917237,Calibration,670.0,0.0,0.30204081632653057
4,20582.526669808933,Calibration,695.0,0.10609325694319616,0.3224489795918367
5,21670.53846953989,Calibration,395.0,0.14758341823216115,0.07755102040816328
6,20400.877237721223,Calibration,640.0,0.09916625097025389,0.27755102040816326
7,21597.245919200384,Calibration,735.0,0.14478848555255452,0.35510204081632646
8,21572.87857705293,Calibration,300.0,0.14385926313407404,0.0
9,28925.89475023936,Calibration,1115.0,0.42425863661634033,0.6653061224489796
10,25423.87963318426,Calibration,715.0,0.2907130518359736,0.3387755102040816
11,25858.167948800827,Calibration,705.0,0.30727417025886206,0.33061224489795915
12,25608.719256732533,Calibration,705.0,0.297761712333503,0.33061224489795915
13,25639.710784062354,Calibration,345.0,0.2989435409385086,0.03673469387755099
14,26047.568068807253,Calibration,675.0,0.3144967403901411,0.30612244897959184
15,25764.16513799287,Calibration,705.0,0.3036894740423296,0.33061224489795915
16,26142.97067804409,Calibration,535.0,0.3181348164161577,0.19183673469387755
17,26627.896449436288,Calibration,745.0,0.3366269398225521,0.363265306122449
18,26529.913804310047,Calibration,745.0,0.33289047689925244,0.363265306122449
19,27637.899298550117,Calibration,430.0,0.3751423135734704,0.1061224489795918
20,27397.260273972603,Normal,380.0,0.36596580285492,0.06530612244897957
21,28632.046704594584,Normal,395.0,0.4130530570341484,0.07755102040816328
22,27092.414936590205,Normal,835.0,0.35434085336511467,0.43673469387755104
23,28022.272101866565,Normal,1275.0,0.38979995755181185,0.7959183673469388
24,26047.568068807253,Normal,430.0,0.3144967403901411,0.1061224489795918
25,27637.899298550117,Normal,470.0,0.3751423135734704,0.1387755102040816
26,27092.414936590205,Normal,680.0,0.35434085336511467,0.310204081632653
27,26399.991552002706,Normal,582.5,0.3279360313642039,0.2306122448979592
28,25952.58980893704,Normal,485.0,0.3108748464714034,0.1510204081632653
29,25059.955944597452,Normal,430.0,0.2768352128823194,0.1061224489795918
30,24880.7589626714,Normal,655.0,0.27000172846197934,0.28979591836734686
31,25000.0,Normal,1240.0,0.27454885733709866,0.7673469387755103
32,25485.238949600393,Normal,365.0,0.29305292345806033,0.053061224489795916
33,25701.853360645837,Normal,675.0,0.3013132813457341,0.30612244897959184
34,25150.209626997243,Normal,420.0,0.28027694011415305,0.09795918367346937
35,25393.27839920773,Normal,635.0,0.2895461066487601,0.273469387755102
36,25150.209626997243,Normal,690.0,0.28027694011415305,0.31836734693877544
37,25059.955944597452,Normal,580.0,0.2768352128823194,0.22857142857142856
38,24469.68084195278,Normal,470.0,0.25432570589016745,0.1387755102040816
39,24068.19965052974,Normal,705.0,0.23901565190844887,0.33061224489795915
40,24673.99484313508,Normal,720.0,0.262117000860262,0.34285714285714286
41,24762.28209191759,Normal,695.0,0.2654837402583561,0.3224489795918367
42,23955.251590029824,Normal,725.0,0.2347084989450563,0.346938775510204
43,24296.494987633087,Normal,645.0,0.2477214493642106,0.2816326530612244
44,23703.7037037037,Normal,945.0,0.22511599050153586,0.5265306122448979
45,25485.238949600393,Normal,425.0,0.29305292345806033,0.10204081632653059
46,23483.218891779936,Normal,430.0,0.21670803903377944,0.1061224489795918
47,24791.872232607264,Normal,635.0,0.2666121284891466,0.273469387755102
48,24011.621624866435,Normal,650.0,0.23685810967337184,0.2857142857142857
49,24732.823672280196,Normal,350.0,0.26436037506840526,0.04081632653061221
50,24615.384615384617,Normal,425.0,0.2598819627814921,0.10204081632653059
51,24556.931562287427,Normal,1310.0,0.2576529183892948,0.8244897959183672
52,23648.321087444398,Normal,755.0,0.22300403392002488,0.37142857142857144
53,23510.658557056842,Normal,707.5,0.21775442119464905,0.3326530612244898
54,22891.571781101633,Normal,660.0,0.19414621198901483,0.29387755102040813
55,23104.29277759808,Normal,420.0,0.2022580986949949,0.09795918367346937
56,22168.082837691945,Normal,725.0,0.1665567382716585,0.346938775510204
57,22891.571781101633,Normal,607.5,0.19414621198901483,0.2510204081632653
58,21942.287395691852,Normal,490.0,0.15794627163038344,0.15510204081632653
59,22269.48301395183,Normal,475.0,0.17042352507378,0.14285714285714288
60,22397.168997838675,Normal,425.0,0.17529269291471283,0.10204081632653059
61,22655.495996773854,Normal,385.0,0.18514371553575903,0.06938775510204079
62,21818.19768596195,Normal,575.0,0.1532142438414683,0.22448979591836735
63,22397.168997838675,Normal,625.0,0.17529269291471283,0.26530612244897955
64,22142.8523979602,Normal,675.0,0.16559460255390201,0.30612244897959184
65,22142.8523979602,Normal,325.0,0.16559460255390201,0.020408163265306117
66,21259.54287730905,Normal,495.0,0.13191054279558234,0.15918367346938775
67,21992.183977814282,Normal,665.0,0.15984902419293812,0.2979591836734694
68,21427.454139891277,Normal,450.0,0.13831365843136223,0.12244897959183673
