Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
0,,,1140.0,,0.875
1,825695.648583932,Calibration,360.0,0.0007977661699731905,0.0625
2,777484.0615767377,Calibration,340.0,0.00074955323532877,0.041666666666666685
3,650491.120796201,Calibration,615.0,0.0006225567447705741,0.328125
4,601178.3094865937,Calibration,320.0,0.0005732425550417032,0.020833333333333315
5,610463.3416763324,Calibration,645.0,0.0005825278467718513,0.359375
6,748334.9547257352,Calibration,625.0,0.0007204033136856408,0.33854166666666663
7,629841.9096806702,Calibration,615.0,0.0006019069564567529,0.328125
8,543389.6647285769,Calibration,605.0,0.0005154522949431891,0.31770833333333337
9,412167.1750061825,Calibration,600.0,0.00038422613721641953,0.3125
10,295595.6251847473,Calibration,650.0,0.0002676513289218698,0.36458333333333337
11,334112.9301703976,Calibration,375.0,0.0003061697105647571,0.078125
12,358924.6617135063,Calibration,760.0,0.00033098213565925364,0.47916666666666663
13,376321.83042938315,Calibration,1145.0,0.0003483797906705139,0.8802083333333333
14,435104.20745768613,Calibration,910.0,0.0004071638108166741,0.6354166666666666
15,416562.5260351579,Calibration,860.0,0.00038862161110670345,0.5833333333333334
16,444998.22000712,Calibration,810.0,0.0004170580999290766,0.53125
17,383744.579607813,Calibration,305.0,0.00035580274733377755,0.005208333333333315
18,416562.5260351579,Calibration,655.0,0.00038862161110670345,0.36979166666666663
19,407863.61040867935,Calibration,655.0,0.00037992245232327333,0.36979166666666663
20,407863.61040867935,Normal,655.0,0.00037992245232327333,0.36979166666666663
21,412167.1750061825,Normal,1200.0,0.00038422613721641953,0.9375
22,403632.6942482341,Normal,355.0,0.00037569141789789483,0.057291666666666685
23,315000.315000315,Normal,595.0,0.0002870565611481729,0.30729166666666663
24,425640.58908657526,Normal,590.0,0.0003976999279132131,0.30208333333333337
25,425640.58908657526,Normal,605.0,0.0003976999279132131,0.31770833333333337
26,629841.9096806702,Normal,590.0,0.0006019069564567529,0.30208333333333337
27,661331.9224918986,Normal,595.0,0.0006333978494944197,0.30729166666666663
28,734537.9756133392,Normal,620.0,0.0007066059489123733,0.33333333333333337
29,777484.0615767377,Normal,615.0,0.00074955323532877,0.328125
30,843099.2327796982,Normal,595.0,0.0008151702406436693,0.30729166666666663
31,988826.2632255512,Normal,645.0,0.0009609013445329267,0.359375
32,1127522.8323373548,Normal,685.0,0.0010996017905687498,0.40104166666666663
33,1269680.0406297613,Normal,655.0,0.0012417629725188966,0.36979166666666663
34,1851508.979818552,Normal,635.0,0.0018236081753153896,0.34895833333333337
35,1851508.979818552,Normal,620.0,0.0018236081753153896,0.33333333333333337
36,1269680.0406297613,Normal,340.0,0.0012417629725188966,0.041666666666666685
37,1355013.5501355014,Normal,600.0,0.0013270988673145887,0.3125
38,1696352.8413910093,Normal,650.0,0.0016684476998767462,0.36458333333333337
39,1851508.979818552,Normal,645.0,0.0018236081753153896,0.359375
40,1939864.209505335,Normal,655.0,0.001911965874756936,0.36979166666666663
41,1506704.8365225252,Normal,625.0,0.0014787943938612325,0.33854166666666663
42,1770538.2436260623,Normal,605.0,0.001742635175783626,0.31770833333333337
43,1851508.979818552,Normal,350.0,0.0018236081753153896,0.052083333333333315
44,2398656.7522187573,Normal,635.0,0.0023707712418959393,0.34895833333333337
45,1696352.8413910093,Normal,625.0,0.0016684476998767462,0.33854166666666663
46,2549069.5895997966,Normal,410.0,0.0025211882837006777,0.11458333333333331
47,2914602.156805596,Normal,605.0,0.0028867310684770977,0.31770833333333337
48,2549069.5895997966,Normal,625.0,0.0025211882837006777,0.33854166666666663
49,3139717.425431711,Normal,620.0,0.0031118526296510223,0.33333333333333337
50,2398656.7522187573,Normal,620.0,0.0023707712418959393,0.33333333333333337
51,1564945.2269170578,Normal,640.0,0.001537036412223709,0.35416666666666663
52,2265005.662514156,Normal,730.0,0.002237116416301379,0.44791666666666663
53,2720348.2045701854,Normal,705.0,0.0026924716863466424,0.421875
54,4539264.6391284615,Normal,630.0,0.00451143896427372,0.34375
55,1770538.2436260623,Normal,630.0,0.001742635175783626,0.34375
56,2914602.156805596,Normal,640.0,0.0028867310684770977,0.35416666666666663
57,2265005.662514156,Normal,635.0,0.002237116416301379,0.34895833333333337
58,3139717.425431711,Normal,650.0,0.0031118526296510223,0.36458333333333337
59,1000000000.0,Normal,650.0,1.0,0.36458333333333337
60,4084967.3202614384,Normal,655.0,0.004057128946634126,0.36979166666666663
61,3713330.8577794284,Normal,620.0,0.003685482095962003,0.33333333333333337
62,3713330.8577794284,Normal,650.0,0.003685482095962003,0.36458333333333337
63,2720348.2045701854,Normal,655.0,0.0026924716863466424,0.36979166666666663
64,13642564.802182809,Normal,615.0,0.013614993587862214,0.328125
65,40983606.55737704,Normal,605.0,0.04095679959513696,0.31770833333333337
66,10224948.875255624,Normal,600.0,0.010197282129824478,0.3125
67,5109862.033725089,Normal,635.0,0.005082052308527639,0.34895833333333337
68,4084967.3202614384,Normal,600.0,0.004057128946634126,0.3125
69,8183306.055646481,Normal,615.0,0.008155582241074131,0.328125
70,2720348.2045701854,Normal,665.0,0.0026924716863466424,0.38020833333333337
71,2549069.5895997966,Normal,385.0,0.0025211882837006777,0.08854166666666669
72,4084967.3202614384,Normal,600.0,0.004057128946634126,0.3125
73,1000000000.0,Normal,620.0,1.0,0.33333333333333337
74,1000000000.0,Normal,630.0,1.0,0.34375
75,1000000000.0,Normal,605.0,1.0,0.31770833333333337
76,1000000000.0,Normal,590.0,1.0,0.30208333333333337
77,6816632.583503749,Normal,615.0,0.006788870566910649,0.328125
78,1000000000.0,Normal,630.0,1.0,0.34375
79,40983606.55737704,Normal,645.0,0.04095679959513696,0.359375
80,1000000000.0,Normal,645.0,1.0,0.359375
81,20449897.750511248,Normal,655.0,0.02042251681856596,0.36979166666666663
82,1000000000.0,Normal,625.0,1.0,0.33854166666666663
83,1000000000.0,Normal,615.0,1.0,0.328125
84,5841121.495327103,Normal,615.0,0.005813332210702836,0.328125
85,40983606.55737704,Normal,650.0,0.04095679959513696,0.36458333333333337
86,8183306.055646481,Normal,640.0,0.008155582241074131,0.35416666666666663
87,1000000000.0,Normal,630.0,1.0,0.34375
88,1000000000.0,Normal,650.0,1.0,0.36458333333333337
89,1000000000.0,Normal,635.0,1.0,0.34895833333333337
90,1000000000.0,Normal,695.0,1.0,0.41145833333333337
91,1000000000.0,Normal,610.0,1.0,0.32291666666666663
92,1000000000.0,Normal,650.0,1.0,0.36458333333333337
93,1000000000.0,Normal,650.0,1.0,0.36458333333333337
94,1000000000.0,Normal,615.0,1.0,0.328125
95,1000000000.0,Normal,610.0,1.0,0.32291666666666663
96,1000000000.0,Normal,635.0,1.0,0.34895833333333337
97,1000000000.0,Normal,680.0,1.0,0.39583333333333337
98,1000000000.0,Normal,665.0,1.0,0.38020833333333337
99,1000000000.0,Normal,325.0,1.0,0.026041666666666685
100,1000000000.0,Normal,610.0,1.0,0.32291666666666663
101,1000000000.0,Normal,560.0,1.0,0.27083333333333337
102,1000000000.0,Normal,640.0,1.0,0.35416666666666663
103,1000000000.0,Normal,710.0,1.0,0.42708333333333337
104,1000000000.0,Normal,735.0,1.0,0.453125
105,1000000000.0,Normal,640.0,1.0,0.35416666666666663
106,1000000000.0,Normal,580.0,1.0,0.29166666666666663
107,1000000000.0,Normal,620.0,1.0,0.33333333333333337
108,1000000000.0,Normal,610.0,1.0,0.32291666666666663
109,1000000000.0,Normal,590.0,1.0,0.30208333333333337
110,1000000000.0,Normal,625.0,1.0,0.33854166666666663
111,1000000000.0,Normal,665.0,1.0,0.38020833333333337
112,1000000000.0,Normal,660.0,1.0,0.375
113,1000000000.0,Normal,715.0,1.0,0.43229166666666663
114,1000000000.0,Normal,555.0,1.0,0.265625
115,1000000000.0,Normal,547.5,1.0,0.2578125
116,1000000000.0,Normal,540.0,1.0,0.25
