Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,2.2216675952496656,Calibration,670.0,0.19127537894450136,0.26241134751773054
2,2.4006001500375094,Calibration,430.0,0.20668758755049252,0.09219858156028368
3,2.1451734091683594,Calibration,590.0,0.1846866150695964,0.20567375886524827
4,1.2861736334405145,Calibration,600.0,0.11069737509191634,0.2127659574468085
5,1.1360829980430516,Calibration,620.0,0.0977694415177593,0.2269503546099291
6,1.0362694300518134,Calibration,475.0,0.08917208183990064,0.124113475177305
7,1.1860637509266123,Calibration,450.0,0.10207449260608292,0.10638297872340427
8,1.3112320795550727,Calibration,590.0,0.11285576376142074,0.20567375886524827
9,1.5625,Calibration,575.0,0.13449851966172327,0.19503546099290783
10,1.764413529410021,Calibration,580.0,0.15189017563695328,0.19858156028368798
11,1.6381235648399448,Calibration,575.0,0.14101229329125572,0.19503546099290783
12,2.01793720163285,Calibration,550.0,0.17372722886344988,0.1773049645390071
13,2.2982763226356155,Calibration,545.0,0.19787400874058128,0.17375886524822695
14,2.3238381924480094,Calibration,585.0,0.2000757593967149,0.20212765957446813
15,2.2471910112359548,Calibration,460.0,0.1934738174119149,0.11347517730496456
16,2.3750000653125016,Calibration,435.0,0.20448254528425605,0.09574468085106383
17,2.426212979720232,Calibration,565.0,0.20889372759319125,0.18794326241134754
18,2.554470311550096,Calibration,605.0,0.21994106750153522,0.21631205673758866
19,2.81195079086116,Calibration,640.0,0.2421189370558926,0.2411347517730497
20,2.8377699691176845,Normal,480.0,0.24434285076347168,0.12765957446808515
21,2.91530527983651,Normal,620.0,0.2510212910537014,0.2269503546099291
22,2.863602325817809,Normal,630.0,0.24656789958546355,0.2340425531914894
23,2.8377699691176845,Normal,652.5,0.24434285076347168,0.25
24,2.9411764705882355,Normal,675.0,0.2532496848148242,0.26595744680851063
25,2.9411764705882355,Normal,620.0,0.2532496848148242,0.2269503546099291
26,2.9670608476234155,Normal,570.0,0.25547921436563914,0.1914893617021277
27,3.2786885245901636,Normal,625.0,0.28232100830585644,0.23049645390070925
28,3.0966769219316292,Normal,620.0,0.2666435884410914,0.2269503546099291
29,3.1746031746031744,Normal,670.0,0.2733557021952433,0.26241134751773054
30,3.3829839224027385,Normal,440.0,0.2913044067133633,0.09929078014184398
31,3.4874906500375675,Normal,615.0,0.3003060078414935,0.22340425531914895
32,3.4874906500375675,Normal,615.0,0.3003060078414935,0.22340425531914895
33,3.5136502324929655,Normal,625.0,0.3025592419850861,0.23049645390070925
34,3.6971386808550033,Normal,625.0,0.31836386874123124,0.23049645390070925
35,3.5660091290546903,Normal,610.0,0.30706913252538276,0.2198581560283688
36,3.775975596926991,Normal,595.0,0.32515442173923176,0.20921985815602842
37,3.6971386808550033,Normal,590.0,0.31836386874123124,0.20567375886524827
38,3.8022813688212924,Normal,610.0,0.32742024779004353,0.2198581560283688
39,3.6971386808550033,Normal,580.0,0.31836386874123124,0.19858156028368798
40,3.8286003027810267,Normal,600.0,0.3296872075445481,0.2127659574468085
41,4.357798055193169,Normal,610.0,0.3752692211902377,0.2198581560283688
42,4.039634143262473,Normal,650.0,0.34786443402119416,0.24822695035460998
43,4.4376434107674,Normal,625.0,0.3821466352962883,0.23049645390070925
44,4.4909416584014625,Normal,600.0,0.38673743606948413,0.2127659574468085
45,4.544294304495075,Normal,610.0,0.39133292240930273,0.2198581560283688
46,4.411014833360682,Normal,600.0,0.37985300465786287,0.2127659574468085
47,4.4909416584014625,Normal,435.0,0.38673743606948413,0.09574468085106383
48,4.4909416584014625,Normal,585.0,0.38673743606948413,0.20212765957446813
49,4.624425224408327,Normal,595.0,0.3982349333650917,0.20921985815602842
50,4.973083681880191,Normal,590.0,0.4282663431617652,0.20567375886524827
51,5.080831197563599,Normal,625.0,0.43754708690601535,0.23049645390070925
52,4.865557115290981,Normal,615.0,0.4190046306862247,0.22340425531914895
53,4.865557115290981,Normal,590.0,0.4190046306862247,0.20567375886524827
54,4.838709833506769,Normal,595.0,0.4166921621259188,0.20921985815602842
55,5.0,Normal,655.0,0.4305847581101214,0.25177304964539005
56,5.188800203068885,Normal,485.0,0.44684690849410974,0.13120567375886524
57,5.296991451874105,Normal,660.0,0.4561658728262617,0.25531914893617025
58,5.0,Normal,430.0,0.4305847581101214,0.09219858156028368
59,5.351170568561873,Normal,585.0,0.46083254653172734,0.20212765957446813
60,5.080831197563599,Normal,660.0,0.43754708690601535,0.25531914893617025
61,5.0,Normal,755.0,0.4305847581101214,0.322695035460993
62,5.351170568561873,Normal,675.0,0.46083254653172734,0.26595744680851063
63,5.215827553892147,Normal,635.0,0.44917488715315995,0.23758865248226954
64,5.37828084543563,Normal,595.0,0.4631676679580096,0.20921985815602842
65,5.351170568561873,Normal,570.0,0.46083254653172734,0.1914893617021277
66,5.541237306202845,Normal,580.0,0.4772037888305707,0.19858156028368798
67,5.32407427126201,Normal,615.0,0.4584986292245576,0.22340425531914895
68,5.351170568561873,Normal,445.0,0.46083254653172734,0.10283687943262412
69,5.704698235439856,Normal,460.0,0.49128336168033543,0.11347517730496456
70,5.514042778164434,Normal,465.0,0.4748614104994368,0.11702127659574471
71,5.7319910156772815,Normal,645.0,0.4936342028839131,0.24468085106382984
72,5.868665831594643,Normal,655.0,0.5054065758688145,0.25177304964539005
73,5.786618444846293,Normal,650.0,0.4983394916166429,0.24822695035460998
74,5.541237306202845,Normal,635.0,0.4772037888305707,0.23758865248226954
75,5.62290451920146,Normal,610.0,0.48423812712913766,0.2198581560283688
76,5.650154842493459,Normal,590.0,0.4865853113386011,0.20567375886524827
77,5.704698235439856,Normal,585.0,0.49128336168033543,0.20212765957446813
78,5.896043901942894,Normal,600.0,0.5077647634660187,0.2127659574468085
79,6.22568093385214,Normal,590.0,0.5361577783987614,0.20567375886524827
80,5.868665831594643,Normal,575.0,0.5054065758688145,0.19503546099290783
81,6.22568093385214,Normal,600.0,0.5361577783987614,0.2127659574468085
82,5.950840818102552,Normal,620.0,0.5124846508214472,0.2269503546099291
83,6.115574325204471,Normal,635.0,0.5266738361201293,0.23758865248226954
84,6.0606060606060606,Normal,370.0,0.5219391898076988,0.049645390070921974
85,6.143079320484509,Normal,580.0,0.5290429562920587,0.19858156028368798
86,6.41891907071768,Normal,565.0,0.5528021865643744,0.18794326241134754
87,6.52965662298827,Normal,550.0,0.56234047465362,0.1773049645390071
88,6.52965662298827,Normal,590.0,0.56234047465362,0.20567375886524827
89,6.557377049180327,Normal,590.0,0.5647281507901706,0.20567375886524827
90,6.22568093385214,Normal,600.0,0.5361577783987614,0.2127659574468085
91,6.336016171540795,Normal,605.0,0.5456614134520106,0.21631205673758866
92,6.50195143068289,Normal,580.0,0.5599541106753831,0.19858156028368798
