Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,130.83422518663502,Calibration,1660.0,0.01638443084197405,0.8143712574850299
2,130.96444839083983,Calibration,560.0,0.03280147750874818,0.155688622754491
3,130.7042606974902,Calibration,365.0,0.0,0.038922155688622756
4,130.7042606974902,Calibration,825.0,0.0,0.3143712574850299
5,130.7042606974902,Calibration,745.0,0.0,0.2664670658682635
6,131.3559878627067,Calibration,740.0,0.08216227937792198,0.26347305389221554
7,134.805044944002,Calibration,765.0,0.5169798021516492,0.2784431137724551
8,134.93983707364072,Calibration,780.0,0.5339728464873765,0.28742514970059885
9,134.67052183480507,Calibration,790.0,0.5000206728249594,0.2934131736526946
10,134.93983707364072,Calibration,750.0,0.5339728464873765,0.2694610778443114
11,134.93983707364072,Calibration,745.0,0.5339728464873765,0.2664670658682635
12,134.93983707364072,Calibration,760.0,0.5339728464873765,0.27544910179640714
13,135.20968317667038,Calibration,775.0,0.5679919454132296,0.28443113772455086
14,135.34491976076433,Calibration,775.0,0.5850410214644803,0.28443113772455086
15,134.93983707364072,Calibration,740.0,0.5339728464873765,0.26347305389221554
16,134.93983707364072,Calibration,750.0,0.5339728464873765,0.2694610778443114
17,134.93983707364072,Calibration,740.0,0.5339728464873765,0.26347305389221554
18,135.20968317667038,Calibration,755.0,0.5679919454132296,0.27245508982035926
19,134.93983707364072,Calibration,765.0,0.5339728464873765,0.2784431137724551
20,134.5360859416517,Normal,740.0,0.48307253869582567,0.26347305389221554
21,134.93983707364072,Normal,730.0,0.5339728464873765,0.2574850299401198
22,134.93983707364072,Normal,750.0,0.5339728464873765,0.2694610778443114
23,134.93983707364072,Normal,780.0,0.5339728464873765,0.28742514970059885
24,134.93983707364072,Normal,765.0,0.5339728464873765,0.2784431137724551
25,134.805044944002,Normal,745.0,0.5169798021516492,0.2664670658682635
26,134.93983707364072,Normal,700.0,0.5339728464873765,0.2395209580838323
27,134.93983707364072,Normal,725.0,0.5339728464873765,0.2544910179640718
28,134.805044944002,Normal,750.0,0.5169798021516492,0.2694610778443114
29,134.93983707364072,Normal,732.5,0.5339728464873765,0.25898203592814373
30,134.93983707364072,Normal,715.0,0.5339728464873765,0.24850299401197604
31,134.93983707364072,Normal,1425.0,0.5339728464873765,0.6736526946107785
32,135.0745341279318,Normal,760.0,0.5509539048147047,0.27544910179640714
33,134.93983707364072,Normal,755.0,0.5339728464873765,0.27245508982035926
34,,Normal,745.0,,0.2664670658682635
35,134.93983707364072,Normal,740.0,0.5339728464873765,0.26347305389221554
36,134.5360859416517,Normal,750.0,0.48307253869582567,0.2694610778443114
37,135.61565438621713,Normal,760.0,0.6191721350975001,0.27544910179640714
38,134.805044944002,Normal,770.0,0.5169798021516492,0.281437125748503
39,135.0745341279318,Normal,765.0,0.5509539048147047,0.2784431137724551
40,135.20968317667038,Normal,740.0,0.5679919454132296,0.26347305389221554
41,135.34491976076433,Normal,775.0,0.5850410214644803,0.28443113772455086
42,134.93983707364072,Normal,750.0,0.5339728464873765,0.2694610778443114
43,134.93983707364072,Normal,800.0,0.5339728464873765,0.29940119760479045
44,134.805044944002,Normal,760.0,0.5169798021516492,0.27544910179640714
45,134.93983707364072,Normal,780.0,0.5339728464873765,0.28742514970059885
46,134.805044944002,Normal,785.0,0.5169798021516492,0.2904191616766467
47,134.93983707364072,Normal,790.0,0.5339728464873765,0.2934131736526946
48,135.0745341279318,Normal,745.0,0.5509539048147047,0.2664670658682635
49,134.93983707364072,Normal,745.0,0.5339728464873765,0.2664670658682635
50,134.805044944002,Normal,765.0,0.5169798021516492,0.2784431137724551
51,135.34491976076433,Normal,760.0,0.5850410214644803,0.27544910179640714
52,135.0745341279318,Normal,810.0,0.5509539048147047,0.3053892215568862
53,135.20968317667038,Normal,700.0,0.5679919454132296,0.2395209580838323
54,135.20968317667038,Normal,717.5,0.5679919454132296,0.24999999999999997
55,134.93983707364072,Normal,735.0,0.5339728464873765,0.26047904191616766
56,134.93983707364072,Normal,765.0,0.5339728464873765,0.2784431137724551
57,134.93983707364072,Normal,770.0,0.5339728464873765,0.281437125748503
58,134.93983707364072,Normal,750.0,0.5339728464873765,0.2694610778443114
59,135.34491976076433,Normal,730.0,0.5850410214644803,0.2574850299401198
60,134.93983707364072,Normal,740.0,0.5339728464873765,0.26347305389221554
61,135.0745341279318,Normal,765.0,0.5509539048147047,0.2784431137724551
62,134.93983707364072,Normal,745.0,0.5339728464873765,0.2664670658682635
63,134.93983707364072,Normal,765.0,0.5339728464873765,0.2784431137724551
64,134.93983707364072,Normal,775.0,0.5339728464873765,0.28443113772455086
65,135.20968317667038,Normal,775.0,0.5679919454132296,0.28443113772455086
66,134.805044944002,Normal,735.0,0.5169798021516492,0.26047904191616766
67,134.805044944002,Normal,750.0,0.5169798021516492,0.2694610778443114
68,134.93983707364072,Normal,770.0,0.5339728464873765,0.281437125748503
69,134.93983707364072,Normal,795.0,0.5339728464873765,0.29640718562874246
70,134.93983707364072,Normal,740.0,0.5339728464873765,0.26347305389221554
71,134.93983707364072,Normal,720.0,0.5339728464873765,0.25149700598802394
72,134.93983707364072,Normal,737.5,0.5339728464873765,0.2619760479041916
73,134.93983707364072,Normal,755.0,0.5339728464873765,0.27245508982035926
74,134.93983707364072,Normal,750.0,0.5339728464873765,0.2694610778443114
75,134.93983707364072,Normal,725.0,0.5339728464873765,0.2544910179640718
76,135.0745341279318,Normal,740.0,0.5509539048147047,0.26347305389221554
77,134.93983707364072,Normal,745.0,0.5339728464873765,0.2664670658682635
78,134.805044944002,Normal,735.0,0.5169798021516492,0.26047904191616766
79,134.93983707364072,Normal,710.0,0.5339728464873765,0.24550898203592816
80,134.67052183480507,Normal,705.0,0.5000206728249594,0.24251497005988024
81,134.805044944002,Normal,720.0,0.5169798021516492,0.25149700598802394
82,134.93983707364072,Normal,735.0,0.5339728464873765,0.26047904191616766
83,134.93983707364072,Normal,780.0,0.5339728464873765,0.28742514970059885
84,134.93983707364072,Normal,705.0,0.5339728464873765,0.24251497005988024
85,134.805044944002,Normal,680.0,0.5169798021516492,0.2275449101796407
86,134.67052183480507,Normal,735.0,0.5000206728249594,0.26047904191616766
87,134.67052183480507,Normal,740.0,0.5000206728249594,0.26347305389221554
88,134.805044944002,Normal,745.0,0.5169798021516492,0.2664670658682635
89,134.67052183480507,Normal,700.0,0.5000206728249594,0.2395209580838323
90,134.93983707364072,Normal,735.0,0.5339728464873765,0.26047904191616766
91,134.26765720392973,Normal,755.0,0.4492321249170814,0.27245508982035926
92,134.93983707364072,Normal,770.0,0.5339728464873765,0.281437125748503
93,134.93983707364072,Normal,725.0,0.5339728464873765,0.2544910179640718
94,134.805044944002,Normal,720.0,0.5169798021516492,0.25149700598802394
