Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
0,,,1715.0,,0.9155844155844155
1,11518.653884032496,Calibration,1062.5,0.5384708630537232,0.4918831168831169
2,11957.102698359366,Calibration,410.0,0.6058714935145739,0.06818181818181815
3,12039.822918284519,Calibration,895.0,0.6185876756380795,0.3831168831168832
4,11980.682347782436,Calibration,910.0,0.6094962797729213,0.3928571428571429
5,11541.293594351231,Calibration,900.0,0.5419511569878657,0.38636363636363635
6,11541.293594351231,Calibration,925.0,0.5419511569878657,0.4025974025974026
7,11496.063173166349,Calibration,915.0,0.5349981015700942,0.39610389610389607
8,11350.3641764346,Calibration,935.0,0.512600494560232,0.40909090909090906
9,11816.727286477646,Calibration,950.0,0.5842922556357917,0.4188311688311689
10,11507.347441341297,Calibration,880.0,0.5367327779209665,0.37337662337662336
11,11496.063173166349,Calibration,910.0,0.5349981015700942,0.3928571428571429
12,11758.77116137855,Calibration,925.0,0.5753829388738247,0.4025974025974026
13,11701.106924715079,Calibration,865.0,0.5665184927191951,0.36363636363636365
14,11507.347441341297,Calibration,855.0,0.5367327779209665,0.3571428571428572
15,11473.52140729624,Calibration,890.0,0.5315328641656354,0.3798701298701299
16,11886.691303815509,Calibration,845.0,0.5950474880005674,0.35064935064935066
17,11666.664722222547,Calibration,890.0,0.5612238583477442,0.3798701298701299
18,11758.77116137855,Calibration,865.0,0.5753829388738247,0.36363636363636365
19,11541.293594351231,Calibration,855.0,0.5419511569878657,0.3571428571428572
20,11507.347441341297,Normal,850.0,0.5367327779209665,0.35389610389610393
21,11910.10727433622,Normal,865.0,0.598647112687366,0.36363636363636365
22,11898.401925637369,Normal,875.0,0.596847705649904,0.3701298701298702
23,11886.691303815509,Normal,870.0,0.5950474880005674,0.3668831168831169
24,11394.985522670893,Normal,835.0,0.5194599198113994,0.3441558441558442
25,11689.617281930188,Normal,825.0,0.5647522451159019,0.33766233766233766
26,11770.3279448772,Normal,835.0,0.577159507696583,0.3441558441558442
27,11863.32500527918,Normal,800.0,0.5914554991493648,0.3214285714285714
28,12075.471698113208,Normal,785.0,0.6240677913485131,0.3116883116883117
29,12004.29753851879,Normal,820.0,0.6131265296266633,0.3344155844155844
30,11933.587200511713,Normal,820.0,0.6022565689698105,0.3344155844155844
31,11643.761447272971,Normal,850.0,0.557703047888741,0.35389610389610393
32,12039.822918284519,Normal,900.0,0.6185876756380795,0.38636363636363635
33,11620.907406933964,Normal,830.0,0.5541898060299584,0.34090909090909094
34,12063.584742460562,Normal,867.5,0.6222404667462591,0.3652597402597403
35,11632.329967324786,Normal,905.0,0.5559457413789921,0.38961038961038963
36,11361.50608124613,Normal,825.0,0.5143132860749835,0.33766233766233766
37,11162.794851272503,Normal,825.0,0.48376636305402476,0.33766233766233766
38,12087.382102696814,Normal,840.0,0.6258987206423039,0.3474025974025974
39,11875.003710938661,Normal,805.0,0.5932508104803449,0.3246753246753247
40,11886.691303815509,Normal,830.0,0.5950474880005674,0.34090909090909094
41,12051.692117831804,Normal,315.0,0.6204122706795345,0.006493506493506496
42,11839.994316802728,Normal,367.5,0.5878689844616407,0.040584415584415584
43,11620.907406933964,Normal,420.0,0.5541898060299584,0.07467532467532464
44,11712.619175900114,Normal,765.0,0.5682882158032598,0.2987012987012987
45,11586.720228212042,Normal,305.0,0.5489343752379445,0.0
46,11496.063173166349,Normal,810.0,0.5349981015700942,0.32792207792207795
47,12004.29753851879,Normal,785.0,0.6131265296266633,0.3116883116883117
48,11793.509795689235,Normal,785.0,0.5807231422849886,0.3116883116883117
49,11575.346826329283,Normal,475.0,0.5471859967902588,0.1103896103896104
50,11910.10727433622,Normal,430.0,0.598647112687366,0.08116883116883114
51,11541.293594351231,Normal,780.0,0.5419511569878657,0.3084415584415584
52,12183.10228079858,Normal,665.0,0.6406133239005853,0.23376623376623376
53,12171.091466969483,Normal,550.0,0.6387669591757272,0.1590909090909091
54,12027.977074675697,Normal,795.0,0.6167666709928712,0.31818181818181823
55,12123.18121973751,Normal,760.0,0.6314019469703052,0.2954545454545454
56,12279.656906386035,Normal,770.0,0.6554562027631889,0.30194805194805197
57,11620.907406933964,Normal,830.0,0.5541898060299584,0.34090909090909094
58,11863.32500527918,Normal,450.0,0.5914554991493648,0.09415584415584413
59,12243.348800763984,Normal,642.5,0.6498747320651272,0.21915584415584413
60,11678.13654310809,Normal,835.0,0.5629873662760452,0.3441558441558442
61,11898.401925637369,Normal,790.0,0.596847705649904,0.31493506493506496
62,12087.382102696814,Normal,830.0,0.6258987206423039,0.34090909090909094
63,11563.982357988516,Normal,807.5,0.5454389916530773,0.3262987012987013
64,11968.88090963495,Normal,785.0,0.6076821013660154,0.3116883116883117
65,11678.13654310809,Normal,885.0,0.5629873662760452,0.37662337662337664
66,11933.587200511713,Normal,555.0,0.6022565689698105,0.1623376623376623
67,11898.401925637369,Normal,535.0,0.596847705649904,0.14935064935064932
68,11921.835676570136,Normal,925.0,0.6004500636340528,0.4025974025974026
69,11507.347441341297,Normal,875.0,0.5367327779209665,0.3701298701298702
70,11793.509795689235,Normal,385.0,0.5807231422849886,0.05194805194805194
71,11921.835676570136,Normal,865.0,0.6004500636340528,0.36363636363636365
72,11473.52140729624,Normal,810.0,0.5315328641656354,0.32792207792207795
73,12075.471698113208,Normal,650.0,0.6240677913485131,0.224025974025974
74,12159.08952737619,Normal,732.5,0.6369219586445185,0.2775974025974026
75,12135.141793064282,Normal,815.0,0.6332405884640342,0.3311688311688312
76,11529.969272631886,Normal,1280.0,0.5402103233979809,0.6331168831168832
77,12183.10228079858,Normal,310.0,0.6406133239005853,0.003246753246753248
78,11945.333376336534,Normal,520.0,0.6040622521652648,0.1396103896103896
79,11747.20945039506,Normal,730.0,0.5736056125724871,0.275974025974026
80,11758.77116137855,Normal,850.0,0.5753829388738247,0.35389610389610393
81,12087.382102696814,Normal,800.0,0.6258987206423039,0.3214285714285714
82,11816.727286477646,Normal,830.0,0.5842922556357917,0.34090909090909094
83,11575.346826329283,Normal,790.0,0.5471859967902588,0.31493506493506496
84,11563.982357988516,Normal,885.0,0.5454389916530773,0.37662337662337664
85,12195.121951219513,Normal,825.0,0.6424610501067707,0.33766233766233766
86,12183.10228079858,Normal,785.0,0.6406133239005853,0.3116883116883117
87,12051.692117831804,Normal,850.0,0.6204122706795345,0.35389610389610393
88,11921.835676570136,Normal,832.5,0.6004500636340528,0.3425324675324676
89,11609.493779633232,Normal,815.0,0.5524352439219606,0.3311688311688312
90,12219.20272146083,Normal,750.0,0.6461628712617427,0.288961038961039
91,11805.107125444609,Normal,705.0,0.582505944089059,0.2597402597402597
92,12255.427622508318,Normal,640.0,0.6517315513201687,0.21753246753246755
93,11980.682347782436,Normal,750.0,0.6094962797729213,0.288961038961039
94,11875.003710938661,Normal,840.0,0.5932508104803449,0.3474025974025974
95,11712.619175900114,Normal,920.0,0.5682882158032598,0.39935064935064934
96,11518.653884032496,Normal,895.0,0.5384708630537232,0.3831168831168832
97,11875.003710938661,Normal,890.0,0.5932508104803449,0.3798701298701299
98,11875.003710938661,Normal,880.0,0.5932508104803449,0.37337662337662336
