Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,11032.352373334805,Calibration,675.0,0.01703373182629908,0.25167785234899326
2,10957.00689634014,Calibration,665.0,0.011315117815138831,0.2449664429530201
3,10807.924802782392,Calibration,710.0,0.0,0.2751677852348993
4,10818.50657007904,Calibration,685.0,0.0008031410130927563,0.25838926174496646
5,11119.129238751053,Calibration,685.0,0.023619971879555002,0.25838926174496646
6,11272.724403306516,Calibration,690.0,0.03527762533280143,0.26174496644295303
7,11140.944083601644,Calibration,680.0,0.025275687423338855,0.25503355704697983
8,11021.567002310121,Calibration,665.0,0.01621513758126314,0.2449664429530201
9,10860.923699838824,Calibration,675.0,0.004022540534243668,0.25167785234899326
10,11184.681460272011,Calibration,655.0,0.02859529179794884,0.23825503355704697
11,11032.352373334805,Calibration,675.0,0.01703373182629908,0.25167785234899326
12,11075.656703375085,Calibration,750.0,0.02032046858064729,0.3020134228187919
13,11151.864982140289,Calibration,700.0,0.02610456801297234,0.2684563758389262
14,10807.924802782392,Calibration,705.0,0.0,0.27181208053691275
15,11119.129238751053,Calibration,685.0,0.023619971879555002,0.25838926174496646
16,10999.998900000111,Calibration,690.0,0.014578149443635557,0.26174496644295303
17,10882.19802988687,Calibration,720.0,0.005637231777082419,0.28187919463087246
18,10957.00689634014,Calibration,700.0,0.011315117815138831,0.2684563758389262
19,11439.78895877329,Calibration,710.0,0.047957586304157585,0.2751677852348993
20,11361.50608124613,Normal,690.0,0.04201602779106384,0.26174496644295303
21,11272.724403306516,Normal,695.0,0.03527762533280143,0.2651006711409396
22,11383.816766085334,Normal,755.0,0.04370937688126986,0.3053691275167785
23,11010.778451025708,Normal,730.0,0.015396301959059389,0.2885906040268456
24,11383.816766085334,Normal,715.0,0.04370937688126986,0.2785234899328859
25,11451.028531382688,Normal,730.0,0.048810653800274384,0.2885906040268456
26,11130.03216579296,Normal,675.0,0.024447488458273048,0.25167785234899326
27,11620.907406933964,Normal,702.5,0.06170421764348266,0.27013422818791943
28,11473.52140729624,Normal,730.0,0.050517830932614194,0.2885906040268456
29,11428.57142857143,Normal,700.0,0.04710619179526743,0.2684563758389262
30,11339.244103309586,Normal,580.0,0.040326375485151944,0.18791946308724833
31,11575.346826329283,Normal,635.0,0.05824623469619872,0.22483221476510068
32,11805.107125444609,Normal,675.0,0.07568471299825164,0.25167785234899326
33,11886.691303815509,Normal,315.0,0.08187683552677283,0.010067114093959745
34,11529.969272631886,Normal,960.0,0.05480214322957366,0.44295302013422816
35,11328.12013244838,Normal,1082.5,0.03948208199649128,0.5251677852348993
36,11563.982357988516,Normal,1205.0,0.057383687792586846,0.6073825503355705
37,11305.924756809558,Normal,980.0,0.037797484709780504,0.45637583892617445
38,11575.346826329283,Normal,755.0,0.05824623469619872,0.3053691275167785
39,11875.003710938661,Normal,1485.0,0.08098976393272062,0.7953020134228188
40,11875.003710938661,Normal,765.0,0.08098976393272062,0.31208053691275167
41,11945.333376336534,Normal,720.0,0.08632768501288002,0.28187919463087246
42,11462.263934674265,Normal,690.0,0.049663404851127746,0.26174496644295303
43,11632.329967324786,Normal,710.0,0.06257117365066145,0.2751677852348993
44,11875.003710938661,Normal,690.0,0.08098976393272062,0.26174496644295303
45,11839.994316802728,Normal,710.0,0.07833260095740147,0.2751677852348993
46,11875.003710938661,Normal,665.0,0.08098976393272062,0.2449664429530201
47,12027.977074675697,Normal,685.0,0.09260022359260012,0.25838926174496646
48,11507.347441341297,Normal,755.0,0.05308517856843509,0.3053691275167785
49,11406.163206226855,Normal,745.0,0.04540543974781597,0.2986577181208054
50,11816.727286477646,Normal,765.0,0.07656666661174027,0.31208053691275167
51,11851.655202165533,Normal,775.0,0.07921764548931143,0.3187919463087248
52,11886.691303815509,Normal,715.0,0.08187683552677283,0.2785234899328859
53,11875.003710938661,Normal,735.0,0.08098976393272062,0.2919463087248322
54,11496.063173166349,Normal,710.0,0.05222871874277735,0.2751677852348993
55,11507.347441341297,Normal,755.0,0.05308517856843509,0.3053691275167785
56,11428.57142857143,Normal,745.0,0.04710619179526743,0.2986577181208054
57,11805.107125444609,Normal,700.0,0.07568471299825164,0.2684563758389262
58,11863.32500527918,Normal,705.0,0.0801033668657638,0.27181208053691275
59,11666.664722222547,Normal,705.0,0.06517713247207813,0.27181208053691275
60,12004.29753851879,Normal,750.0,0.0908029806439059,0.3020134228187919
61,11724.140356718694,Normal,725.0,0.06953945097930947,0.28523489932885904
62,11507.347441341297,Normal,740.0,0.05308517856843509,0.29530201342281875
63,11793.509795689235,Normal,710.0,0.07480449224610453,0.2751677852348993
64,11957.102698359366,Normal,700.0,0.08722095973229538,0.2684563758389262
65,12039.822918284519,Normal,705.0,0.09349930619101843,0.27181208053691275
66,11805.107125444609,Normal,675.0,0.07568471299825164,0.25167785234899326
67,12087.382102696814,Normal,695.0,0.09710898031065762,0.2651006711409396
68,11655.215417518953,Normal,615.0,0.06430814660978612,0.21140939597315433
