Time_sec,Conductance_microS,Stage,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,84.54257394938944,Calibration,720.0,0.7223936596618188,0.3306772908366534
2,84.21052631578948,Calibration,550.0,0.7139545816868402,0.1952191235059761
3,86.98632401013913,Calibration,625.0,0.784502210445444,0.2549800796812749
4,,Calibration,700.0,,0.31474103585657376
5,81.75765885308721,Calibration,745.0,0.651614309733656,0.350597609561753
6,80.8745449795913,Calibration,840.0,0.6291697382773926,0.42629482071713154
7,80.7946966361128,Calibration,925.0,0.6271403716185122,0.4940239043824701
8,80.23769615107796,Calibration,905.0,0.6129840577356274,0.47808764940239046
9,79.60528515409196,Calibration,710.0,0.5969111658497943,0.3227091633466136
10,78.89907388267076,Calibration,305.0,0.57896262057116,0.0
11,80.23769615107796,Calibration,420.0,0.6129840577356274,0.0916334661354582
12,81.59648417069006,Calibration,710.0,0.6475180127728994,0.3227091633466136
13,78.89907388267076,Calibration,850.0,0.57896262057116,0.4342629482071714
14,77.58024124351817,Calibration,860.0,0.5454441420411653,0.4422310756972112
15,79.44786908897922,Calibration,850.0,0.5929103951362733,0.4342629482071714
16,78.04348114508517,Calibration,775.0,0.5572175060253073,0.3745019920318725
17,76.58474906624045,Calibration,410.0,0.5201434464257604,0.08366533864541831
18,77.11937539475481,Calibration,610.0,0.533731115233679,0.24302788844621515
19,80.23769615107796,Calibration,605.0,0.6129840577356274,0.23904382470119523
20,79.76294452886023,Normal,615.0,0.6009181203422296,0.24701195219123506
21,80.71494065837562,Normal,625.0,0.62511335245925,0.2549800796812749
22,81.43554580138685,Normal,665.0,0.6434277217716029,0.28685258964143423
23,81.51593555024071,Normal,605.0,0.6454708483905507,0.23904382470119523
24,81.59648417069006,Normal,625.0,0.6475180127728994,0.2549800796812749
25,80.8745449795913,Normal,670.0,0.6291697382773926,0.29083665338645415
26,82.48660829914263,Normal,670.0,0.6701407517033964,0.29083665338645415
27,82.0000131200021,Normal,710.0,0.6577738071945762,0.3227091633466136
28,82.16190990289283,Normal,715.0,0.6618884565293737,0.3266932270916335
29,81.83835125184034,Normal,695.0,0.6536651282794255,0.31075697211155384
30,77.73438471679809,Normal,880.0,0.5493617389721841,0.4581673306772909
31,76.58474906624045,Normal,800.0,0.5201434464257604,0.3944223107569721
32,78.04348114508517,Normal,775.0,0.5572175060253073,0.3745019920318725
33,79.76294452886023,Normal,730.0,0.6009181203422296,0.33864541832669326
34,79.92091026719957,Normal,725.0,0.604932861145433,0.33466135458167334
35,80.8745449795913,Normal,720.0,0.6291697382773926,0.3306772908366534
36,76.81347001010097,Normal,980.0,0.5259564493941089,0.5378486055776893
37,75.90207721214705,Normal,825.0,0.5027931616321084,0.4143426294820717
38,75.60036136972735,Normal,850.0,0.49512497411075485,0.4342629482071714
39,79.05550803441129,Normal,920.0,0.5829384356979692,0.4900398406374502
40,78.2759870406276,Normal,870.0,0.5631267045365329,0.45019920318725104
41,79.2906971396674,Normal,840.0,0.5889158286900633,0.42629482071713154
42,71.9143528822913,Normal,825.0,0.4014440985548624,0.4143426294820717
43,73.00378451618933,Normal,627.5,0.42913229017724386,0.25697211155378485
44,74.40376542576067,Normal,430.0,0.464713173351337,0.09960159362549803
45,78.35363345386733,Normal,860.0,0.5651001085590321,0.4422310756972112
46,76.81347001010097,Normal,830.0,0.5259564493941089,0.4183266932270917
47,77.73438471679809,Normal,870.0,0.5493617389721841,0.45019920318725104
48,76.66089665651165,Normal,732.5,0.5220787574681502,0.3406374501992032
49,78.97727586841438,Normal,595.0,0.5809501446150254,0.2310756972111554
50,,Normal,855.0,,0.4382470119521913
51,,Normal,870.0,,0.45019920318725104
52,79.44786908897922,Normal,870.0,0.5929103951362733,0.45019920318725104
53,,Normal,895.0,,0.4701195219123506
54,77.81156528857198,Normal,870.0,0.5513233035112588,0.45019920318725104
55,79.60528515409196,Normal,845.0,0.5969111658497943,0.43027888446215146
56,79.1338327205737,Normal,825.0,0.5849290782052625,0.4143426294820717
57,,Normal,700.0,,0.31474103585657376
