Time (s),Resistance (Ω),Stage
1,10588.24,Calibration
2,10608.96,Calibration
3,10485.24,Calibration
4,10312.5,Calibration
5,10588.24,Calibration
6,10588.24,Calibration
7,10162.48,Calibration
13,10660.95,Calibration
13,10650.53,Calibration
13,10640.12,Calibration
13,10162.48,Calibration
13,10152.56,Calibration
13,10444.33,Calibration
14,10608.96,Calibration
15,10302.43,Calibration
16,10444.33,Calibration
17,10598.59,Calibration
18,10423.94,Calibration
19,10495.5,Calibration
20,10567.55,Normal
21,10640.12,Normal
22,10640.12,Normal
23,10505.76,Normal
24,10212.24,Normal
25,10485.24,Normal
26,10342.77,Normal
27,10650.53,Normal
28,10588.24,Normal
29,10516.03,Normal
30,10464.77,Normal
31,10567.55,Normal
32,10567.55,Normal
33,10485.24,Normal
34,10252.23,Normal
35,10444.33,Normal
36,10162.48,Normal
37,10373.13,Normal
38,10212.24,Normal
39,10444.33,Normal
40,10702.73,Normal
41,10363,Normal
43,10282.32,Normal
43,10619.33,Normal
44,10475,Normal
45,10640.12,Normal
46,10332.67,Normal
47,10393.43,Normal
48,10423.94,Normal
49,10650.53,Normal
50,10640.12,Normal
51,10413.76,Normal
52,10546.91,Normal
53,10475,Normal
54,10567.55,Normal
55,10383.27,Normal
56,10619.33,Normal
57,10322.58,Normal
58,10577.89,Normal
59,10212.24,Normal
60,10202.27,Normal
61,10505.76,Normal
62,10640.12,Normal
63,10660.95,Normal
64,10454.54,Normal
65,10475,Normal
66,10242.21,Normal
67,10660.95,Normal
68,10577.89,Normal
69,10650.53,Normal
70,10403.59,Normal
71,10322.58,Normal
72,10262.25,Normal
73,10475,Normal
74,10629.72,Normal
75,10660.95,Normal
76,10577.89,Normal
77,10342.77,Normal
78,10629.72,Normal
79,10577.89,Normal
80,10252.23,Normal
81,10671.38,Normal
82,10172.42,Normal
83,10650.53,Normal
84,10292.37,Normal
85,10577.89,Normal
86,10403.59,Normal
87,10322.58,Normal
88,10475,Normal
89,10172.42,Normal
90,10650.53,Normal
91,10444.33,Normal
92,10282.32,Normal
93,10536.61,Normal
94,10403.59,Normal
95,10242.21,Normal
96,10495.5,Normal
97,10671.38,Normal
98,10454.54,Normal
99,10373.13,Normal
100,10162.48,Normal
101,10322.58,Normal
102,10536.61,Normal
103,10567.55,Normal
104,10526.32,Normal
105,10332.67,Normal
106,10444.33,Normal
107,10671.38,Normal
108,10650.53,Normal
109,10202.27,Normal
110,10262.25,Normal
111,10475,Normal
112,10505.76,Normal
113,10485.24,Normal
114,10393.43,Normal
115,10282.32,Normal
116,10342.77,Normal
117,10312.5,Normal
118,10629.72,Normal
119,10567.55,Normal
120,10434.13,Normal
121,10495.5,Normal
122,10495.5,Normal
123,10588.24,Normal
124,10650.53,Normal
125,10282.32,Normal
126,10577.89,Normal
127,10262.25,Normal
128,10505.76,Normal
129,10282.32,Normal
130,10588.24,Normal
131,10444.33,Normal
132,10650.53,Normal
133,10640.12,Normal
134,10475,Normal
135,10640.12,Normal
136,10536.61,Normal
137,10640.12,Normal
138,10650.53,Normal
139,10142.65,Normal
140,10567.55,Normal
141,10526.32,Normal
142,10526.32,Normal
143,10162.48,Normal
144,10363,Normal
145,10152.56,Normal
146,10526.32,Normal
147,10671.38,Normal
148,10363,Normal
149,10413.76,Normal
150,10485.24,Normal
151,10282.32,Normal
152,10403.59,Normal
153,10162.48,Normal
154,10242.21,Normal
160,10671.38,Normal
160,10485.24,Normal
160,10650.53,Normal
160,10475,Normal
160,10444.33,Normal
161,10660.95,Normal
162,10252.23,Normal
163,10342.77,Normal
