df_hash,22ZHK4.L745P3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.HN75
person_label,V121
date_time_start,2026-04-06_13-33-18.934000_+03
date_time_start_unix,1775464398.934
date_time_end,2026-04-06_13-41-40.504000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
4.879,208,74,2
5.514,282,74,3
5.545,356,74,4
5.954,430,74,5
6.196,504,74,6
6.635,578,74,7
7.025,652,74,8
7.318,726,74,9
7.758,800,74,10
8.146,874,74,11
8.439,948,74,12
8.878,1022,74,13
9.268,1096,74,14
9.560,1170,74,15
9.950,1244,74,16
10.390,1318,74,17
10.682,1392,74,18
11.076,1466,74,19
11.366,1540,74,20
11.755,1614,74,21
12.193,1688,74,22
12.485,1762,74,23
12.875,1836,74,24
13.314,1910,74,25
13.587,1984,74,26
13.996,2058,74,27
14.435,2132,74,28
14.680,2206,74,29
15.128,2280,74,30
15.508,2354,74,31
15.895,2428,74,32
16.244,2502,74,33
16.488,2576,74,34
16.921,2650,74,35
17.311,2724,74,36
17.604,2798,74,37
18.043,2872,74,38
18.433,2946,74,39
18.725,3020,74,40
19.115,3094,74,41
19.554,3168,74,42
19.846,3242,74,43
20.237,3316,74,44
20.676,3390,74,45
20.924,3464,74,46
21.358,3538,74,47
21.650,3612,74,48
22.097,3686,74,49
22.479,3760,74,50
22.771,3834,74,51
23.161,3908,74,52
23.600,3982,74,53
23.893,4056,74,54
24.283,4130,74,55
24.681,4204,74,56
24.971,4278,74,57
25.404,4352,74,58
25.796,4426,74,59
26.087,4500,74,60
26.477,4574,74,61
26.781,4648,74,62
27.208,4722,74,63
27.598,4796,74,64
27.892,4870,74,65
28.333,4944,74,66
28.778,5018,74,67
29.047,5092,74,68
29.596,5166,74,69
29.854,5240,74,70
30.240,5314,74,71
30.666,5388,74,72
30.968,5462,74,73
31.205,5536,74,74
31.649,5610,74,75
31.942,5684,74,76
32.332,5758,74,77
32.765,5832,74,78
33.059,5906,74,79
33.449,5980,74,80
33.886,6054,74,81
34.130,6128,74,82
34.569,6202,74,83
35.251,6276,74,84
35.307,6350,74,85
35.769,6424,74,86
36.080,6498,74,87
36.434,6572,74,88
36.781,6646,74,89
37.108,6720,74,90
37.494,6794,74,91
37.894,6868,74,92
38.176,6942,74,93
38.620,7016,74,94
39.005,7090,74,95
39.302,7164,74,96
39.688,7238,74,97
40.126,7312,74,98
40.419,7386,74,99
40.812,7460,74,100
41.492,7534,74,101
41.521,7608,74,102
41.937,7682,74,103
42.223,7756,74,104
42.613,7830,74,105
43.051,7904,74,106
43.445,7978,74,107
43.740,8052,74,108
44.186,8126,74,109
44.416,8200,74,110
44.856,8274,74,111
45.245,8348,74,112
45.538,8422,74,113
45.977,8496,74,114
46.366,8570,74,115
