df_hash,22ZHK4.BKX4E3
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.5MD9
person_label,V100
date_time_start,2025-11-04_19-27-19.165000_+03
date_time_start_unix,1762270039.165
date_time_end,2025-11-04_19-35-36.362000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.281,172471,189,224173
5.286,172482,192,224183
5.291,172458,192,224177
5.296,172447,194,224181
5.301,172459,195,224166
5.306,172453,188,224186
5.311,172448,188,224165
5.316,172449,189,224158
5.321,172442,196,224182
5.326,172431,190,224142
5.330,172430,191,224140
5.335,172412,194,224149
5.340,172406,194,224134
5.345,172402,198,224132
5.350,172392,187,224115
5.355,172395,188,224116
5.360,172380,188,224104
5.365,172385,191,224110
5.370,172395,194,224105
5.375,172391,195,224110
5.380,172377,195,224112
5.385,172383,188,224110
5.390,172395,187,224122
5.395,172398,189,224117
5.400,172397,190,224106
5.405,172394,193,224113
5.410,172404,193,224110
5.415,172375,195,224113
5.420,172398,188,224124
5.425,172392,191,224120
5.430,172406,191,224116
5.435,172378,193,224120
5.440,172403,194,224120
5.445,172395,197,224115
5.450,172397,186,224116
5.455,172411,188,224129
5.460,172407,188,224158
5.465,172411,191,224135
5.470,172403,194,224116
5.474,172410,196,224134
5.479,172409,186,224136
5.484,172423,189,224133
5.489,172425,189,224138
5.494,172416,190,224148
5.499,172415,191,224146
5.504,172426,194,224141
5.509,172427,195,224158
5.514,172379,190,224163
5.519,172427,194,224159
5.524,172433,187,224138
5.529,172430,187,224161
5.534,172428,189,224160
5.539,172448,190,224171
5.544,172426,191,224185
5.549,172453,192,224176
5.554,172455,194,224189
5.559,172460,194,224194
5.564,172455,189,224198
5.569,172462,189,224195
5.574,172466,191,224186
5.579,172479,192,224200
5.584,172458,194,224173
5.589,172470,195,224200
5.594,172474,197,224193
5.599,172477,187,224199
5.604,172492,189,224193
5.609,172463,189,224204
5.614,172498,194,224207
5.618,172477,196,224190
5.623,172488,188,224186
5.628,172477,188,224195
5.633,172486,190,224197
5.638,172475,191,224171
5.643,172479,192,224175
5.648,172474,194,224172
5.653,172470,194,224173
5.658,172458,193,224132
5.663,172459,190,224138
5.668,172451,191,224105
5.673,172451,193,224118
5.678,172452,194,224113
5.683,172428,195,224102
5.688,172447,197,224087
5.693,172437,187,224066
5.698,172432,187,224051
5.703,172402,189,224051
5.708,172409,190,224033
5.713,172420,195,224019
5.718,172409,196,224019
5.723,172433,187,223999
5.728,172429,188,223995
5.733,172426,189,224008
5.738,172410,190,224001
5.743,172419,191,223990
5.748,172422,193,223987
5.753,172419,194,223989
5.758,172419,189,223989
5.763,172430,192,223993
5.767,172432,194,223976
5.772,172449,194,223974
5.777,172426,194,223974
5.782,172452,195,223981
5.787,172444,197,223994
5.792,172449,187,223980
5.797,172451,188,223984
5.802,172453,190,223969
5.807,172463,198,223986
5.812,172453,191,223973
5.817,172453,193,223986
5.822,172469,194,223981
5.827,172462,196,223974
5.832,172477,197,223982
5.837,172471,188,223965
5.842,172485,188,223967
5.847,172469,189,223964
5.852,172484,188,223972
5.857,172478,193,223987
5.862,172495,193,223959
5.867,172485,195,223946
5.872,172507,194,223960
5.877,172498,196,223978
5.882,172509,196,223969
5.887,172490,187,223971
5.892,172511,187,223965
5.897,172506,187,223979
5.902,172504,190,223977
5.907,172505,193,223976
5.911,172496,192,223982
5.916,172499,193,223981
5.921,172495,194,223993
5.926,172474,196,223979
5.931,172491,196,223980
5.936,172472,187,223977
5.941,172453,187,223952
5.946,172465,191,223979
5.951,172457,191,223955
5.956,172467,195,223961
5.961,172465,194,223966
5.966,172441,195,223955
5.971,172427,193,223960
5.976,172439,192,223950
5.981,172450,191,223954
5.986,172429,191,223942
5.991,172433,189,223935
5.996,172413,188,223942
6.001,172431,187,223932
6.006,172416,192,223939
6.011,172409,190,223944
6.016,172412,189,223931
6.021,172389,187,223919
6.026,172415,188,223930
6.031,172388,197,223926
6.036,172397,196,223924
6.041,172384,194,223912
6.046,172389,194,223917
6.051,172374,187,223937
6.055,172379,196,223902
6.060,172379,194,223932
6.065,172368,194,223919
6.070,172363,192,223928
6.075,172374,193,223925
6.080,172356,192,223921
6.085,172357,192,223916
6.090,172346,190,223923
6.095,172334,190,223913
6.100,172362,193,223912
6.105,172345,192,223919
6.110,172341,191,223898
6.115,172341,190,223894
6.120,172321,189,223907
6.125,172325,190,223896
6.130,172329,188,223901
6.135,172331,188,223922
6.140,172337,187,223906
6.145,172329,168,223935
6.150,172295,192,223907
6.155,172316,188,223910
6.160,172324,186,223902
6.165,172308,187,223914
6.170,172343,186,223916
6.175,172329,187,223915
6.180,172341,186,223924
6.185,172332,187,223929
6.190,172322,185,223926
6.195,172335,186,223928
6.200,172329,188,223939
6.204,172321,189,223925
6.209,172332,187,223941
6.214,172326,187,223913
6.219,172322,186,223927
6.224,172313,187,223927
6.229,172327,185,223944
6.234,172324,185,223923
6.239,172321,194,223939
6.244,172339,196,223928
6.249,172328,186,223958
6.254,172321,189,223959
6.259,172325,188,223977
6.264,172337,189,223967
