df_hash,22ZHK4.9VZJG1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.P9YT
person_label,V19
date_time_start,2025-05-23_10-38-40.608000_+03
date_time_start_unix,1747985920.608
date_time_end,2025-05-23_10-47-26.620000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.821,-0.623,0.775,0.154
4.831,-0.623,0.777,0.158
4.841,-0.621,0.779,0.154
4.851,-0.621,0.781,0.160
4.861,-0.621,0.777,0.154
4.871,-0.625,0.775,0.158
4.881,-0.623,0.773,0.150
4.891,-0.625,0.781,0.160
4.901,-0.627,0.779,0.156
4.911,-0.625,0.773,0.158
4.921,-0.629,0.777,0.154
4.930,-0.629,0.781,0.158
4.940,-0.623,0.781,0.158
4.950,-0.619,0.777,0.158
4.960,-0.617,0.777,0.156
4.970,-0.617,0.777,0.160
4.980,-0.617,0.779,0.156
4.990,-0.613,0.773,0.156
5.000,-0.615,0.777,0.154
5.010,-0.617,0.779,0.158
5.020,-0.617,0.781,0.158
5.030,-0.619,0.779,0.158
5.040,-0.621,0.779,0.158
5.050,-0.619,0.777,0.154
5.060,-0.619,0.777,0.158
5.069,-0.621,0.777,0.154
5.079,-0.617,0.777,0.158
5.089,-0.617,0.779,0.156
5.099,-0.617,0.775,0.158
5.109,-0.617,0.775,0.158
5.119,-0.613,0.775,0.156
5.129,-0.617,0.777,0.156
5.139,-0.617,0.777,0.158
5.149,-0.621,0.775,0.154
5.159,-0.625,0.779,0.156
5.169,-0.623,0.783,0.158
5.179,-0.625,0.781,0.154
5.189,-0.623,0.775,0.156
5.199,-0.621,0.773,0.158
5.208,-0.623,0.775,0.156
5.218,-0.623,0.781,0.156
5.228,-0.625,0.785,0.156
5.238,-0.625,0.779,0.152
5.248,-0.627,0.781,0.154
5.258,-0.629,0.781,0.156
5.268,-0.629,0.775,0.154
5.278,-0.627,0.779,0.158
5.288,-0.625,0.779,0.156
5.298,-0.621,0.777,0.156
5.308,-0.617,0.777,0.156
5.318,-0.619,0.773,0.156
5.328,-0.617,0.771,0.156
5.338,-0.619,0.773,0.162
5.347,-0.621,0.771,0.154
5.357,-0.619,0.771,0.158
5.367,-0.619,0.771,0.160
5.377,-0.623,0.770,0.160
