df_hash,22ZHK4.BUJ0BH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.9UES
person_label,V95
date_time_start,2025-11-04_18-12-10.948000_+03
date_time_start_unix,1762265530.948
date_time_end,2025-11-04_18-20-27.976000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
5.702,208,74,2
6.111,282,74,3
6.433,356,74,4
6.823,430,74,5
7.072,504,74,6
7.505,578,74,7
7.948,652,74,8
8.193,726,74,9
8.628,800,74,10
9.065,874,74,11
9.309,948,74,12
9.796,1022,74,13
10.138,1096,74,14
10.439,1170,74,15
10.821,1244,74,16
11.259,1318,74,17
11.646,1392,74,18
11.948,1466,74,19
12.237,1540,74,20
12.673,1614,74,21
13.111,1688,74,22
13.355,1762,74,23
13.745,1836,74,24
14.185,1910,74,25
14.477,1984,74,26
14.918,2058,74,27
15.305,2132,74,28
15.549,2206,74,29
16.424,2280,74,30
16.475,2354,74,31
16.719,2428,74,32
17.207,2502,74,33
17.450,2576,74,34
17.791,2650,74,35
18.230,2724,74,36
18.523,2798,74,37
18.913,2872,74,38
19.303,2946,74,39
19.598,3020,74,40
20.034,3094,74,41
20.521,3168,74,42
20.765,3242,74,43
21.204,3316,74,44
21.594,3390,74,45
21.838,3464,74,46
22.228,3538,74,47
22.540,3612,74,48
22.959,3686,74,49
23.368,3760,74,50
23.691,3834,74,51
24.031,3908,74,52
24.470,3982,74,53
24.767,4056,74,54
25.153,4130,74,55
25.592,4204,74,56
25.887,4278,74,57
26.274,4352,74,58
26.713,4426,74,59
27.006,4500,74,60
27.444,4574,74,61
27.693,4648,74,62
28.078,4722,74,63
28.517,4796,74,64
28.810,4870,74,65
29.199,4944,74,66
29.656,5018,74,67
29.890,5092,74,68
30.321,5166,74,69
30.711,5240,74,70
31.049,5314,74,71
31.442,5388,74,72
31.831,5462,74,73
32.125,5536,74,74
32.514,5610,74,75
32.807,5684,74,76
33.245,5758,74,77
33.640,5832,74,78
33.928,5906,74,79
34.367,5980,74,80
34.762,6054,74,81
35.052,6128,74,82
35.439,6202,74,83
35.926,6276,74,84
36.170,6350,74,85
36.609,6424,74,86
36.999,6498,74,87
37.298,6572,74,88
37.828,6646,74,89
37.989,6720,74,90
38.510,6794,74,91
38.803,6868,74,92
39.095,6942,74,93
39.491,7016,74,94
39.973,7090,74,95
40.172,7164,74,96
40.607,7238,74,97
40.997,7312,74,98
41.291,7386,74,99
