df_hash,22ZHK4.BUJ0BH
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.9UES
person_label,V95
date_time_start,2025-11-04_18-12-10.948000_+03
date_time_start_unix,1762265530.948
date_time_end,2025-11-04_18-20-27.976000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.643,-0.299,0.943,-0.127
4.653,-0.301,0.943,-0.129
4.663,-0.299,0.943,-0.129
4.673,-0.299,0.943,-0.129
4.683,-0.301,0.945,-0.127
4.693,-0.297,0.945,-0.133
4.703,-0.297,0.943,-0.127
4.713,-0.297,0.943,-0.131
4.723,-0.297,0.943,-0.129
4.733,-0.295,0.941,-0.129
4.743,-0.295,0.941,-0.127
4.753,-0.295,0.941,-0.129
4.763,-0.299,0.943,-0.127
4.773,-0.303,0.947,-0.129
4.782,-0.303,0.943,-0.129
4.792,-0.303,0.945,-0.129
4.802,-0.301,0.945,-0.127
4.812,-0.303,0.947,-0.129
4.822,-0.305,0.943,-0.131
4.832,-0.299,0.945,-0.125
4.842,-0.301,0.945,-0.125
4.852,-0.305,0.943,-0.127
4.862,-0.305,0.945,-0.127
4.872,-0.307,0.941,-0.129
4.882,-0.307,0.943,-0.125
4.892,-0.307,0.938,-0.125
4.902,-0.309,0.939,-0.127
4.912,-0.309,0.943,-0.127
4.921,-0.309,0.939,-0.123
4.931,-0.309,0.939,-0.123
4.941,-0.312,0.943,-0.123
4.951,-0.311,0.943,-0.125
4.961,-0.305,0.945,-0.125
4.971,-0.305,0.945,-0.123
4.981,-0.307,0.949,-0.125
4.991,-0.307,0.938,-0.127
5.001,-0.311,0.936,-0.129
5.011,-0.312,0.938,-0.125
5.021,-0.312,0.947,-0.127
5.031,-0.312,0.947,-0.127
5.041,-0.309,0.947,-0.127
5.051,-0.309,0.943,-0.123
5.060,-0.305,0.943,-0.123
5.070,-0.305,0.943,-0.119
5.080,-0.303,0.941,-0.119
5.090,-0.303,0.938,-0.123
5.100,-0.307,0.939,-0.123
5.110,-0.320,0.941,-0.125
5.120,-0.318,0.939,-0.123
5.130,-0.312,0.939,-0.123
5.140,-0.314,0.938,-0.123
5.150,-0.316,0.943,-0.119
5.160,-0.318,0.943,-0.121
5.170,-0.318,0.939,-0.119
5.180,-0.311,0.936,-0.117
5.190,-0.312,0.939,-0.117
5.199,-0.314,0.938,-0.117
5.209,-0.320,0.939,-0.113
5.219,-0.314,0.943,-0.119
5.229,-0.312,0.945,-0.115
5.239,-0.311,0.943,-0.121
5.249,-0.311,0.938,-0.117
5.259,-0.312,0.934,-0.119
5.269,-0.312,0.938,-0.119
5.279,-0.314,0.941,-0.119
5.289,-0.314,0.943,-0.117
5.299,-0.314,0.943,-0.119
5.309,-0.314,0.943,-0.117
5.319,-0.318,0.941,-0.117
5.329,-0.312,0.941,-0.119
5.339,-0.314,0.939,-0.115
5.348,-0.316,0.941,-0.119
5.358,-0.316,0.941,-0.119
5.368,-0.318,0.939,-0.119
5.378,-0.318,0.939,-0.121
5.388,-0.318,0.939,-0.123
5.398,-0.318,0.939,-0.117
5.408,-0.314,0.943,-0.121
5.418,-0.312,0.939,-0.123
5.428,-0.314,0.945,-0.119
5.438,-0.314,0.941,-0.123
5.448,-0.312,0.943,-0.123
5.458,-0.314,0.941,-0.121
5.468,-0.312,0.941,-0.123
5.478,-0.311,0.939,-0.121
5.487,-0.314,0.941,-0.123
5.497,-0.311,0.938,-0.125
5.507,-0.312,0.939,-0.125
5.517,-0.311,0.938,-0.123
5.527,-0.312,0.941,-0.121
5.537,-0.311,0.939,-0.123
5.547,-0.314,0.939,-0.123
5.557,-0.314,0.941,-0.123
5.567,-0.316,0.939,-0.123
5.577,-0.314,0.945,-0.121
5.587,-0.316,0.939,-0.125
5.597,-0.314,0.941,-0.125
5.607,-0.316,0.939,-0.121
5.617,-0.314,0.939,-0.127
5.626,-0.316,0.934,-0.125
5.636,-0.318,0.934,-0.127
