df_hash,22ZHK4.A1FC45
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FG7V
person_label,V89
date_time_start,2025-11-04_15-27-15.507000_+03
date_time_start_unix,1762255635.507
date_time_end,2025-11-04_15-36-02.416000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.550,-0.543,0.865,-0.014
4.560,-0.543,0.865,-0.016
4.570,-0.545,0.865,-0.014
4.580,-0.543,0.865,-0.012
4.590,-0.541,0.865,-0.012
4.600,-0.539,0.865,-0.008
4.610,-0.541,0.869,-0.014
4.620,-0.543,0.869,-0.014
4.630,-0.543,0.867,-0.012
4.640,-0.545,0.867,-0.016
4.650,-0.547,0.863,-0.014
4.659,-0.545,0.863,-0.010
4.669,-0.543,0.865,-0.012
4.679,-0.541,0.863,-0.014
4.689,-0.541,0.861,-0.014
4.699,-0.539,0.865,-0.012
4.709,-0.543,0.865,-0.014
4.719,-0.545,0.865,-0.014
4.729,-0.543,0.861,-0.018
4.739,-0.547,0.867,-0.010
4.749,-0.549,0.867,-0.012
4.759,-0.551,0.871,-0.008
4.769,-0.545,0.869,-0.008
4.779,-0.543,0.867,-0.012
4.789,-0.543,0.865,-0.008
4.799,-0.543,0.859,-0.012
4.808,-0.541,0.859,-0.010
4.818,-0.541,0.861,-0.010
4.828,-0.547,0.861,-0.012
4.838,-0.547,0.861,-0.012
4.848,-0.547,0.861,-0.014
4.858,-0.547,0.861,-0.012
4.868,-0.549,0.863,-0.014
4.878,-0.547,0.865,-0.008
4.888,-0.549,0.863,-0.010
4.898,-0.547,0.867,-0.012
4.908,-0.549,0.865,-0.014
4.918,-0.545,0.863,-0.014
4.928,-0.545,0.865,-0.012
4.938,-0.547,0.867,-0.012
4.948,-0.547,0.869,-0.012
4.958,-0.551,0.867,-0.014
4.967,-0.551,0.867,-0.010
4.977,-0.543,0.869,-0.010
4.987,-0.545,0.861,-0.012
4.997,-0.541,0.859,-0.012
5.007,-0.539,0.859,-0.010
5.017,-0.539,0.863,-0.012
5.027,-0.543,0.869,-0.010
5.037,-0.545,0.871,-0.006
5.047,-0.545,0.867,-0.008
5.057,-0.545,0.869,-0.006
5.067,-0.543,0.869,-0.010
5.077,-0.547,0.863,-0.008
5.087,-0.539,0.863,-0.008
5.097,-0.539,0.861,-0.012
5.107,-0.537,0.861,-0.010
5.116,-0.541,0.863,-0.010
5.126,-0.543,0.863,-0.012
5.136,-0.545,0.865,-0.010
5.146,-0.543,0.865,-0.014
5.156,-0.545,0.865,-0.012
5.166,-0.545,0.863,-0.014
5.176,-0.543,0.865,-0.014
5.186,-0.543,0.863,-0.012
5.196,-0.543,0.867,-0.012
5.206,-0.545,0.867,-0.012
5.216,-0.543,0.863,-0.010
5.226,-0.543,0.863,-0.010
5.236,-0.545,0.867,-0.010
5.246,-0.545,0.867,-0.012
5.256,-0.547,0.867,-0.014
5.266,-0.547,0.871,-0.012
5.275,-0.543,0.867,-0.012
5.285,-0.547,0.865,-0.012
5.295,-0.551,0.863,-0.012
5.305,-0.541,0.863,-0.010
5.315,-0.541,0.863,-0.012
5.325,-0.543,0.859,-0.012
5.335,-0.541,0.859,-0.008
5.345,-0.541,0.867,-0.010
5.355,-0.545,0.867,-0.012
5.365,-0.541,0.865,-0.016
5.375,-0.545,0.861,-0.014
5.385,-0.551,0.865,-0.014
