time,heart_rate,Stage
215,0.4444444444444444,Normal - Watch Video (4 min)
216,0.5,Normal - Watch Video (4 min)
217,0.5,Normal - Watch Video (4 min)
218,0.4444444444444444,Normal - Watch Video (4 min)
219,0.4444444444444444,Normal - Watch Video (4 min)
220,0.4444444444444444,Normal - Watch Video (4 min)
221,0.4444444444444444,Normal - Watch Video (4 min)
222,0.7777777777777778,Normal - Watch Video (4 min)
223,0.7777777777777778,Normal - Watch Video (4 min)
224,0.8888888888888888,Normal - Watch Video (4 min)
225,0.9444444444444444,Normal - Watch Video (4 min)
226,0.9444444444444444,Normal - Watch Video (4 min)
227,0.8888888888888888,Normal - Watch Video (4 min)
228,0.8333333333333334,Normal - Watch Video (4 min)
229,0.7777777777777778,Normal - Watch Video (4 min)
230,0.7222222222222222,Normal - Watch Video (4 min)
231,0.7222222222222222,Normal - Watch Video (4 min)
232,0.7222222222222222,Normal - Watch Video (4 min)
233,0.7222222222222222,Normal - Watch Video (4 min)
234,0.7222222222222222,Normal - Watch Video (4 min)
235,0.6666666666666666,Normal - Watch Video (4 min)
236,0.6666666666666666,Normal - Watch Video (4 min)
237,0.6111111111111112,Normal - Watch Video (4 min)
238,0.5555555555555556,Normal - Watch Video (4 min)
239,0.5,Normal - Watch Video (4 min)
240,0.4444444444444444,Normal - Watch Video (4 min)
241,0.4444444444444444,Normal - Watch Video (4 min)
242,0.3888888888888889,Normal - Watch Video (4 min)
243,0.3888888888888889,Normal - Watch Video (4 min)
244,0.4444444444444444,Normal - Watch Video (4 min)
245,0.5,Normal - Watch Video (4 min)
246,0.5555555555555556,Normal - Watch Video (4 min)
247,0.6111111111111112,Normal - Watch Video (4 min)
248,0.6666666666666666,Normal - Watch Video (4 min)
249,0.7222222222222222,Normal - Watch Video (4 min)
250,0.7222222222222222,Normal - Watch Video (4 min)
251,0.7222222222222222,Normal - Watch Video (4 min)
252,0.7222222222222222,Normal - Watch Video (4 min)
253,0.7222222222222222,Normal - Watch Video (4 min)
254,0.7222222222222222,Normal - Watch Video (4 min)
255,0.7222222222222222,Normal - Watch Video (4 min)
256,0.7222222222222222,Normal - Watch Video (4 min)
257,0.7222222222222222,Normal - Watch Video (4 min)
258,0.7222222222222222,Normal - Watch Video (4 min)
259,0.7222222222222222,Normal - Watch Video (4 min)
260,0.7222222222222222,Remove 5 Easy Pieces (3 min)
261,0.7222222222222222,Remove 5 Easy Pieces (3 min)
262,0.7222222222222222,Remove 5 Easy Pieces (3 min)
263,0.7222222222222222,Remove 5 Easy Pieces (3 min)
264,0.7222222222222222,Remove 5 Easy Pieces (3 min)
265,0.7777777777777778,Remove 5 Easy Pieces (3 min)
266,0.7777777777777778,Remove 5 Easy Pieces (3 min)
267,0.8333333333333334,Remove 5 Easy Pieces (3 min)
268,0.8333333333333334,Remove 5 Easy Pieces (3 min)
269,0.8333333333333334,Remove 5 Easy Pieces (3 min)
270,0.8333333333333334,Remove 5 Easy Pieces (3 min)
271,0.8333333333333334,Remove 5 Easy Pieces (3 min)
272,0.8333333333333334,Remove 5 Easy Pieces (3 min)
273,0.7777777777777778,Remove 5 Easy Pieces (3 min)
274,0.75,Remove 5 Easy Pieces (3 min)
275,0.7222222222222222,Remove 5 Easy Pieces (3 min)
276,0.7222222222222222,Remove 5 Easy Pieces (3 min)
277,0.7222222222222222,Remove 5 Easy Pieces (3 min)
278,0.7222222222222222,Remove 5 Easy Pieces (3 min)
279,0.7222222222222222,Remove 5 Easy Pieces (3 min)
280,0.6944444444444444,Remove 5 Easy Pieces (3 min)
281,0.6666666666666666,Remove 5 Easy Pieces (3 min)
282,0.6666666666666666,Remove 5 Easy Pieces (3 min)
283,0.6944444444444444,Remove 5 Easy Pieces (3 min)
284,0.7222222222222222,Remove 5 Easy Pieces (3 min)
285,0.7222222222222222,Remove 5 Easy Pieces (3 min)
286,0.6805555555555556,Remove 5 Easy Pieces (3 min)
287,0.6388888888888888,Remove 5 Easy Pieces (3 min)
288,0.5555555555555556,Remove 5 Easy Pieces (3 min)
289,0.5416666666666666,Remove 5 Easy Pieces (3 min)
290,0.5277777777777778,Remove 5 Easy Pieces (3 min)
291,0.5,Remove 5 Easy Pieces (3 min)
292,0.5,Remove 5 Easy Pieces (3 min)
293,0.5,Remove 5 Easy Pieces (3 min)
294,0.5,Remove 5 Easy Pieces (3 min)
295,0.5,Remove 5 Easy Pieces (3 min)
296,0.5,Remove 5 Easy Pieces (3 min)
297,0.5555555555555556,Remove 5 Easy Pieces (3 min)
298,0.6111111111111112,Remove 5 Easy Pieces (3 min)
299,0.6666666666666666,Remove 5 Easy Pieces (3 min)
300,0.7222222222222222,Remove 5 Easy Pieces (3 min)
301,0.7777777777777778,Remove 5 Easy Pieces (3 min)
302,0.7777777777777778,Remove 5 Easy Pieces (3 min)
303,0.7777777777777778,Remove 5 Easy Pieces (3 min)
304,0.7222222222222222,Remove 5 Easy Pieces (3 min)
305,0.6666666666666666,Remove 5 Easy Pieces (3 min)
306,0.6111111111111112,Remove 5 Easy Pieces (3 min)
307,0.5555555555555556,Remove 5 Easy Pieces (3 min)
308,0.5555555555555556,Remove 5 Easy Pieces (3 min)
309,0.5555555555555556,Remove 5 Easy Pieces (3 min)
310,0.5555555555555556,Remove 5 Easy Pieces (3 min)
311,0.5555555555555556,Remove 5 Easy Pieces (3 min)
312,0.5555555555555556,Remove 5 Easy Pieces (3 min)
313,0.5555555555555556,Remove 5 Easy Pieces (3 min)
314,0.5555555555555556,Remove 5 Easy Pieces (3 min)
315,0.5555555555555556,Remove 5 Easy Pieces (3 min)
316,0.5555555555555556,Remove 5 Easy Pieces (3 min)
317,0.5555555555555556,Remove 5 Easy Pieces (3 min)
318,0.6111111111111112,Remove 5 Easy Pieces (3 min)
319,0.6111111111111112,Remove 5 Easy Pieces (3 min)
320,0.6111111111111112,Remove 5 Easy Pieces (3 min)
321,0.5555555555555556,Remove 5 Easy Pieces (3 min)
322,0.5555555555555556,Remove 5 Easy Pieces (3 min)
323,0.5555555555555556,Remove 5 Easy Pieces (3 min)
324,0.5555555555555556,Remove 5 Easy Pieces (3 min)
325,0.5555555555555556,Remove 5 Easy Pieces (3 min)
326,0.5555555555555556,Remove 5 Easy Pieces (3 min)
327,0.5555555555555556,Remove 5 Easy Pieces (3 min)
328,0.5555555555555556,Remove 5 Easy Pieces (3 min)
329,0.5555555555555556,Remove 5 Easy Pieces (3 min)
330,0.5555555555555556,Remove 5 Easy Pieces (3 min)
331,0.5555555555555556,Remove 5 Easy Pieces (3 min)
332,0.5555555555555556,Remove 5 Easy Pieces (3 min)
333,0.5555555555555556,Remove 5 Easy Pieces (3 min)
334,0.5,Remove 5 Easy Pieces (3 min)
335,0.5,Remove 5 Easy Pieces (3 min)
336,0.5,Remove 5 Easy Pieces (3 min)
337,0.5555555555555556,Remove 5 Easy Pieces (3 min)
338,0.6111111111111112,Remove 5 Easy Pieces (3 min)
339,0.6666666666666666,Remove 5 Easy Pieces (3 min)
340,0.7222222222222222,Remove 5 Easy Pieces (3 min)
341,0.7222222222222222,Remove 5 Easy Pieces (3 min)
342,0.7222222222222222,Remove 5 Easy Pieces (3 min)
343,0.7222222222222222,Remove 5 Easy Pieces (3 min)
344,0.7222222222222222,Remove 5 Easy Pieces (3 min)
345,0.6666666666666666,Remove 5 Easy Pieces (3 min)
346,0.6666666666666666,Remove 5 Easy Pieces (3 min)
347,0.6666666666666666,Remove 5 Easy Pieces (3 min)
348,0.7222222222222222,Remove 5 Easy Pieces (3 min)
349,0.7222222222222222,Remove 5 Easy Pieces (3 min)
350,0.7777777777777778,Remove 5 Easy Pieces (3 min)
351,0.7777777777777778,Remove 5 Easy Pieces (3 min)
352,0.7777777777777778,Remove 5 Easy Pieces (3 min)
353,0.7222222222222222,Remove 5 Easy Pieces (3 min)
354,0.7222222222222222,Remove 5 Easy Pieces (3 min)
355,0.7222222222222222,Remove 5 Easy Pieces (3 min)
356,0.7222222222222222,Remove 5 Easy Pieces (3 min)
357,0.7222222222222222,Remove 5 Easy Pieces (3 min)
358,0.7777777777777778,Remove 5 Easy Pieces (3 min)
359,0.7777777777777778,Remove 5 Easy Pieces (3 min)
360,0.7777777777777778,Remove 5 Easy Pieces (3 min)
361,0.7777777777777778,Remove 5 Easy Pieces (3 min)
362,0.7777777777777778,Remove 5 Easy Pieces (3 min)
363,0.7777777777777778,Remove 5 Easy Pieces (3 min)
364,0.7222222222222222,Remove 5 Easy Pieces (3 min)
365,0.7222222222222222,Remove 5 Easy Pieces (3 min)
366,0.7222222222222222,Remove 5 Easy Pieces (3 min)
367,0.7222222222222222,Remove 5 Easy Pieces (3 min)
368,0.7222222222222222,Remove 5 Easy Pieces (3 min)
369,0.7222222222222222,Remove 5 Easy Pieces (3 min)
370,0.6666666666666666,Remove 5 Easy Pieces (3 min)
371,0.6666666666666666,Remove 5 Easy Pieces (3 min)
372,0.6666666666666666,Remove 5 Easy Pieces (3 min)
373,0.6666666666666666,Remove 5 Easy Pieces (3 min)
374,0.6666666666666666,Remove 5 Easy Pieces (3 min)
375,0.6666666666666666,Remove 5 Easy Pieces (3 min)
376,0.6111111111111112,Remove 5 Easy Pieces (3 min)
377,0.6111111111111112,Remove 5 Easy Pieces (3 min)
378,0.6111111111111112,Remove 5 Easy Pieces (3 min)
379,0.6111111111111112,Remove 5 Easy Pieces (3 min)
380,0.6666666666666666,Remove 5 Easy Pieces (3 min)
381,0.6666666666666666,Remove 5 Easy Pieces (3 min)
382,0.6666666666666666,Remove 5 Easy Pieces (3 min)
383,0.6666666666666666,Remove 5 Easy Pieces (3 min)
384,0.6666666666666666,Remove 5 Easy Pieces (3 min)
385,0.6666666666666666,Remove 5 Easy Pieces (3 min)
386,0.6666666666666666,Remove 5 Easy Pieces (3 min)
387,0.7222222222222222,Remove 5 Easy Pieces (3 min)
388,0.7777777777777778,Remove 5 Easy Pieces (3 min)
389,0.8333333333333334,Remove 5 Easy Pieces (3 min)
390,0.8888888888888888,Remove 5 Easy Pieces (3 min)
391,0.8888888888888888,Remove 5 Easy Pieces (3 min)
392,0.9444444444444444,Remove 5 Easy Pieces (3 min)
393,0.9444444444444444,Remove 5 Easy Pieces (3 min)
394,0.9444444444444444,Remove 5 Easy Pieces (3 min)
395,0.9444444444444444,Remove 5 Easy Pieces (3 min)
396,0.8888888888888888,Remove 5 Easy Pieces (3 min)
397,0.8888888888888888,Remove 5 Easy Pieces (3 min)
398,0.8333333333333334,Remove 5 Easy Pieces (3 min)
399,0.7777777777777778,Remove 5 Easy Pieces (3 min)
400,0.7777777777777778,Remove 5 Easy Pieces (3 min)
401,0.7777777777777778,Remove 5 Easy Pieces (3 min)
402,0.7777777777777778,Remove 5 Easy Pieces (3 min)
403,0.7777777777777778,Remove 5 Easy Pieces (3 min)
404,0.7777777777777778,Remove 5 Easy Pieces (3 min)
405,0.7777777777777778,Remove 5 Easy Pieces (3 min)
406,0.7777777777777778,Remove 5 Easy Pieces (3 min)
407,0.8055555555555556,Remove 5 Easy Pieces (3 min)
408,0.8472222222222222,Remove 5 Easy Pieces (3 min)
409,0.8888888888888888,Remove 5 Easy Pieces (3 min)
410,0.9166666666666666,Remove 5 Easy Pieces (3 min)
411,0.9027777777777778,Remove 5 Easy Pieces (3 min)
412,0.8888888888888888,Remove 5 Easy Pieces (3 min)
413,0.8888888888888888,Remove 5 Easy Pieces (3 min)
414,0.8611111111111112,Remove 5 Easy Pieces (3 min)
415,0.8333333333333334,Remove 5 Easy Pieces (3 min)
416,0.8055555555555556,Remove 5 Easy Pieces (3 min)
417,0.7916666666666666,Remove 5 Easy Pieces (3 min)
418,0.7777777777777778,Remove 5 Easy Pieces (3 min)
419,0.8055555555555556,Remove 5 Easy Pieces (3 min)
420,0.8611111111111112,Remove 5 Easy Pieces (3 min)
421,0.9166666666666666,Remove 5 Easy Pieces (3 min)
422,1.0,Remove 5 Easy Pieces (3 min)
423,0.9861111111111112,Remove 5 Easy Pieces (3 min)
424,0.9722222222222222,Remove 5 Easy Pieces (3 min)
425,0.8888888888888888,Remove 5 Easy Pieces (3 min)
426,0.8888888888888888,Remove 5 Easy Pieces (3 min)
427,0.8888888888888888,Remove 5 Easy Pieces (3 min)
428,0.9444444444444444,Remove 5 Easy Pieces (3 min)
