df_hash,22ZHK4.LL4ER7
318.666,32.656
319.690,32.719
320.664,32.719
321.688,32.781
322.663,32.750
323.687,32.781
324.954,32.750
325.712,32.812
326.757,32.844
327.691,32.875
328.662,32.844
329.780,32.812
330.904,32.844
331.695,32.812
332.660,32.812
333.680,32.844
334.806,32.875
335.683,32.875
336.654,32.875
337.678,32.875
338.654,32.875
339.676,32.875
340.652,32.875
341.676,32.875
342.656,32.875
343.675,32.812
344.649,32.781
345.917,32.812
346.892,32.781
347.672,32.750
348.647,32.750
349.671,32.781
350.792,32.750
351.670,32.719
352.645,32.719
353.669,32.688
354.644,32.719
355.911,32.688
356.791,32.656
357.684,32.688
358.690,32.625
359.665,32.656
360.738,32.656
361.664,32.688
362.688,32.688
363.664,32.719
364.686,32.688
365.670,32.719
366.689,32.844
367.678,32.844
368.683,32.875
369.659,32.844
370.682,32.875
371.659,32.875
372.682,32.875
373.756,32.875
374.878,32.844
375.655,32.875
376.679,32.750
377.939,32.781
378.678,32.781
379.688,32.781
380.677,32.750
381.801,32.781
382.727,32.781
383.654,32.812
384.674,32.875
385.649,32.875
386.673,32.906
387.648,32.875
388.671,32.875
389.661,32.875
390.674,32.875
391.694,32.875
392.669,32.844
393.644,32.844
394.668,32.844
395.643,32.844
396.684,32.812
397.657,32.875
398.666,32.875
399.641,32.906
400.862,32.938
401.688,32.938
402.663,32.969
403.882,32.938
404.670,32.938
405.737,32.969
406.661,32.969
407.684,32.938
408.687,32.906
409.684,32.844
410.659,32.812
411.682,32.844
412.657,32.812
413.681,32.875
414.656,32.875
415.683,32.844
416.654,32.844
417.685,32.844
418.654,32.812
419.752,32.844
420.653,32.844
421.676,32.812
422.651,32.812
423.772,32.750
424.698,32.750
425.680,32.719
426.649,32.750
427.672,32.750
428.647,32.781
429.671,32.812
430.646,32.812
431.670,32.844
432.645,32.844
433.676,32.844
434.644,32.812
435.668,32.844
436.837,32.844
437.669,32.812
438.641,32.781
439.669,32.812
440.640,32.812
441.664,32.812
442.689,32.781
443.662,32.812
444.655,32.812
445.662,32.812
446.637,32.781
447.857,32.844
448.635,32.875
449.710,32.844
450.780,32.844
451.663,32.812
452.634,32.844
453.660,32.844
454.638,32.844
455.707,32.844
456.679,32.844
457.654,32.844
458.678,32.844
459.653,32.844
460.677,32.844
461.750,32.844
462.676,32.875
463.651,32.875
464.674,32.906
465.649,32.906
466.673,33.000
467.655,32.938
468.672,32.938
469.647,33.000
470.771,33.000
471.664,33.031
472.669,33.000
473.679,33.000
474.668,32.938
475.804,32.969
476.667,32.875
477.739,32.875
478.666,32.875
479.641,32.812
480.908,32.812
481.640,32.812
482.663,32.812
483.638,32.875
484.664,32.969
485.637,33.125
486.661,33.281
487.636,33.438
488.661,33.594
489.635,33.750
490.658,33.906
491.633,34.062
492.657,34.219
493.638,34.281
494.656,34.344
495.631,34.375
496.655,34.375
497.630,34.375
498.653,34.375
499.679,34.312
500.652,34.312
501.922,34.312
502.700,34.281
503.675,34.281
504.651,34.312
505.673,34.281
506.649,34.281
507.672,34.312
508.647,34.281
509.674,34.375
510.649,34.375
511.675,34.375
512.648,34.406
513.669,34.438
514.654,34.375
515.667,34.375
516.648,34.344
517.666,34.312
518.643,34.312
519.665,34.281
520.643,34.250
521.663,34.250
522.639,34.219
523.662,34.188
524.637,34.219
525.661,34.219
526.638,34.219
527.662,34.219
528.635,34.219
529.660,34.219
530.634,34.219
531.657,34.219
532.635,34.188
533.656,34.188
534.631,34.125
535.655,34.156
536.630,34.156
537.657,34.125
538.629,34.125
539.653,34.094
540.629,34.094
541.651,34.094
542.626,34.125
543.650,34.125
544.625,34.094
545.648,34.094
546.672,34.031
547.648,34.062
548.673,34.000
549.662,33.969
550.638,33.969
551.688,33.969
552.669,33.938
553.644,33.906
554.765,33.875
555.643,33.844
556.669,33.844
557.641,33.875
558.665,33.938
559.644,33.969
560.694,33.969
561.639,33.969
562.844,34.000
563.642,34.000
564.661,34.031
565.736,34.031
566.660,34.031
567.635,34.000
568.682,34.000
569.681,34.000
570.658,33.969
571.659,34.000
572.657,34.000
573.682,34.031
574.753,34.000
575.650,34.000
576.653,34.031
577.677,34.031
578.652,34.000
579.788,33.969
580.653,33.969
582.134,33.938
582.655,33.938
583.629,33.906
584.649,33.938
585.624,33.969
586.648,33.938
587.623,33.906
588.666,33.938
589.625,33.969
590.653,33.938
591.623,33.938
592.683,33.906
593.624,33.906
594.661,33.875
595.667,33.844
596.642,33.875
597.617,33.875
598.657,33.875
599.621,33.844
600.788,33.875
601.926,33.844
602.638,33.875
603.672,33.844
604.637,33.844
605.660,33.906
606.735,33.875
607.858,33.812
608.634,33.812
609.658,33.844
610.639,33.844
611.679,33.969
612.632,33.938
613.655,33.969
614.641,33.969
615.661,33.969
616.925,33.938
617.655,33.969
618.628,33.969
619.652,33.906
620.627,33.969
621.662,33.875
622.650,33.844
623.749,33.875
624.819,33.875
625.648,33.844
626.623,33.875
627.893,33.906
628.689,33.906
629.646,33.938
630.621,33.875
631.644,33.875
632.671,33.875
633.643,33.875
634.618,33.875
635.641,33.875
636.657,33.875
637.643,33.844
638.917,33.844
639.644,33.844
640.614,33.844
641.638,33.844
642.613,33.844
643.883,33.844
644.858,33.844
645.636,33.844
646.659,33.875
647.660,33.906
648.769,33.875
649.633,33.875
650.657,33.875
651.632,33.906
652.655,33.875
653.972,33.875
654.654,33.812
655.629,33.781
656.653,33.781
657.628,33.781
658.895,33.750
659.727,33.719
660.651,33.750
661.670,33.781
662.660,33.812
663.624,33.812
664.648,33.906
665.623,33.906
666.647,33.875
667.622,33.906
668.663,33.938
669.915,33.969
670.644,33.969
671.619,33.938
672.691,33.969
673.628,33.938
674.659,33.875
675.635,33.875
676.641,33.906
677.616,33.906
678.639,33.875
679.760,33.875
680.638,33.875
681.662,33.875
682.637,33.875
683.615,33.906
684.636,33.906
685.611,33.906
686.693,33.875
687.611,33.875
688.633,33.875
689.657,33.875
690.632,33.875
691.609,33.844
692.631,33.844
693.656,33.812
694.629,33.812
695.605,33.844
696.628,33.875
697.765,33.844
698.627,33.875
699.651,33.906
700.774,33.875
701.650,33.875
702.625,33.875
703.696,33.812
704.623,33.781
705.647,33.719
706.661,33.656
707.646,33.656
708.625,33.562
709.680,33.438
710.621,33.375
711.643,33.375
712.618,33.312
713.642,33.344
714.665,33.250
715.641,33.188
716.619,33.125
717.693,33.062
718.614,33.094
719.680,33.094
720.638,33.094
721.738,33.031
722.612,33.031
723.636,33.000
724.623,33.062
725.634,33.125
726.758,33.156
727.633,33.219
728.733,33.250
729.632,33.281
730.612,33.312
731.874,33.344
732.930,33.344
733.630,33.375
734.799,33.375
735.643,33.375
736.626,33.312
737.627,33.312
738.602,33.312
739.627,33.281
740.649,33.312
741.773,33.281
742.894,33.281
743.623,33.312
744.612,33.312
745.622,33.344
746.645,33.438
747.864,33.438
748.696,33.469
749.620,33.500
750.643,33.531
751.618,33.562
752.650,33.469
753.621,33.531
754.641,33.531
755.616,33.531
756.639,33.531
757.760,33.531
758.638,33.594
759.808,33.594
760.637,33.594
761.612,33.625
762.636,33.719
763.690,33.688
764.635,33.688
765.610,33.688
766.633,33.656
767.903,33.719
768.632,33.625
769.607,33.625
770.631,33.625
771.606,33.656
772.646,33.625
773.704,33.625
774.632,33.625
775.603,33.656
776.627,33.656
777.751,33.625
778.626,33.625
779.616,33.656
780.625,33.625
781.799,33.625
782.918,33.625
783.714,33.625
784.622,33.656
785.613,33.656
786.621,33.656
787.645,33.656
788.622,33.656
789.595,33.625
790.618,33.625
791.595,33.625
792.617,33.625
793.612,33.656
794.665,33.625
795.615,33.594
796.616,33.625
797.638,33.625
798.635,33.656
799.617,33.625
800.612,33.625
801.636,33.625
802.610,33.625
803.635,33.594
804.610,33.562
805.636,33.625
806.628,33.594
807.632,33.625
808.607,33.625
809.631,33.656
810.606,33.656
811.630,33.656
812.605,33.656
813.696,33.688
814.604,33.688
815.627,33.656
816.612,33.656
817.629,33.656
818.614,33.656
819.643,33.656
820.600,33.656
821.672,33.656
822.599,33.656
823.622,33.625
824.597,33.656
825.639,33.688
826.596,33.688
827.635,33.656
828.595,33.656
829.618,33.656
830.642,33.688
831.617,33.688
832.594,33.719
833.616,33.750
834.639,33.750
835.615,33.688
836.600,33.688
837.662,33.688
838.589,33.688
839.615,33.656
840.671,33.625
841.611,33.625
842.586,33.625
843.614,33.625
844.634,33.500
845.609,33.531
846.635,33.531
847.663,33.562
848.634,33.562
849.906,33.594
850.630,33.531
851.673,33.500
852.628,33.531
853.606,33.500
854.627,33.562
855.751,33.562
856.642,33.562
857.603,33.500
858.624,33.531
859.599,33.531
860.623,33.656
861.598,33.656
862.621,33.656
863.600,33.688
864.621,33.750
865.791,33.750
866.619,33.750
867.643,33.781
868.618,33.781
869.617,33.812
870.863,33.781
871.689,33.812
872.615,33.844
873.591,33.812
874.614,33.844
875.900,33.844
876.649,33.844
877.592,33.875
878.612,33.844
879.587,33.844
880.640,33.812
881.585,33.812
882.609,33.781
883.584,33.750
884.608,33.719
885.583,33.719
886.653,33.719
887.581,33.688
888.605,33.719
889.628,33.719
890.603,33.781
891.725,33.781
892.603,33.812
893.578,33.812
894.627,33.781
895.627,33.781
896.786,33.812
897.624,33.750
898.599,33.750
899.622,33.719
900.597,33.688
901.621,33.656
902.596,33.656
903.620,33.688
1116.620,27.188
1117.546,27.266
1118.588,27.359
1119.594,27.484
1120.589,27.656
1121.641,27.828
1122.567,28.000
1123.591,28.203
1124.566,28.391
1125.590,28.516
1126.599,28.625
1127.588,28.797
1128.566,28.906
1129.588,29.016
1130.563,29.094
1131.586,29.188
1132.562,29.281
1133.585,29.344
1134.807,29.406
1135.584,29.547
1136.559,29.672
1137.590,29.703
1138.557,29.812
1139.607,29.875
1140.564,29.969
1141.588,30.062
