df_hash,22ZHK4.PMY16R
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.EM1Q
person_label,V41
date_time_start,2025-10-27_13-47-49.203000_+03
date_time_start_unix,1761558469.203
date_time_end,2025-10-27_13-56-02.654000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.850,179957,207,207913
5.855,179954,207,207913
5.860,179971,205,207945
5.865,179961,205,207929
5.870,179968,204,207921
5.875,179978,203,207934
5.880,179987,213,207944
5.885,179972,204,207931
5.890,179979,202,207937
5.895,179967,215,207943
5.899,179976,211,207918
5.904,179965,210,207931
5.909,179961,207,207907
5.914,179936,208,207902
5.919,179915,205,207902
5.924,179913,205,207894
5.929,179868,203,207870
5.934,179875,210,207833
5.939,179846,212,207837
5.944,179818,212,207815
5.949,179816,209,207813
5.954,179796,210,207817
5.959,179785,207,207815
5.964,179761,206,207810
5.969,179774,204,207805
5.974,179758,204,207801
5.979,179744,212,207806
5.984,179749,205,207818
5.989,179735,203,207810
5.994,179729,204,207821
5.999,179743,213,207828
6.004,179723,213,207819
6.009,179710,210,207803
6.014,179711,211,207813
6.019,179719,209,207830
6.024,179709,209,207851
6.028,179708,206,207822
6.033,179713,213,207818
6.038,179709,211,207849
6.043,179711,212,207850
6.048,179701,211,207840
6.053,179701,213,207836
6.058,179701,211,207844
6.063,179693,210,207855
6.068,179696,208,207853
6.073,179690,208,207855
6.078,179688,212,207845
6.083,179701,203,207844
6.088,179680,201,207837
6.093,179684,215,207840
6.098,179678,211,207855
6.103,179687,212,207850
6.108,179669,208,207874
6.113,179672,209,207881
6.118,179688,206,207873
6.123,179696,206,207877
6.128,179700,209,207877
6.133,179707,204,207910
6.138,179693,201,207907
6.143,179721,212,207909
6.148,179725,209,207914
6.153,179730,210,207922
6.158,179724,208,207936
6.162,179734,208,207944
6.167,179725,204,207945
6.172,179720,205,207949
6.177,179736,206,207958
6.182,179726,205,207956
6.187,179725,202,207968
6.192,179731,215,207971
