Time (s),Resistance (Ω),Stage
1,10403.59,Calibration
2,10475,Calibration
3,10475,Calibration
4,10536.61,Calibration
5,10403.59,Calibration
6,10444.33,Calibration
7,10332.67,Calibration
8,10423.94,Calibration
9,10363,Calibration
10,10332.67,Calibration
11,10383.27,Calibration
12,10302.43,Calibration
13,10262.25,Calibration
14,10252.23,Calibration
15,10202.27,Calibration
16,10222.22,Calibration
17,10262.25,Calibration
18,10272.28,Calibration
19,10222.22,Calibration
20,10252.23,Normal
21,10152.56,Normal
22,10182.36,Normal
23,10122.85,Normal
24,10152.56,Normal
25,10132.74,Normal
26,10142.65,Normal
27,10192.31,Normal
28,9869,Normal
29,9715.94,Normal
30,9593.3,Normal
31,9659.14,Normal
32,9678.04,Normal
33,9678.04,Normal
34,9630.87,Normal
35,9659.14,Normal
36,9715.94,Normal
37,9668.59,Normal
38,9696.97,Normal
39,9687.5,Normal
40,9630.87,Normal
41,9668.59,Normal
42,9630.87,Normal
43,9668.59,Normal
44,9583.93,Normal
45,9630.87,Normal
46,9612.07,Normal
47,9546.54,Normal
48,9583.93,Normal
49,9537.21,Normal
50,9574.57,Normal
51,9537.21,Normal
52,9537.21,Normal
54,9537.21,Normal
55,9527.9,Normal
56,9435.22,Normal
56,9472.18,Normal
57,9490.72,Normal
58,9481.45,Normal
59,9490.72,Normal
60,9481.45,Normal
62,9389.21,Normal
63,9472.18,Normal
63,9444.44,Normal
64,9370.86,Normal
65,9380.03,Normal
66,9370.86,Normal
72,9361.7,Normal
76,9270.59,Normal
77,9297.83,Normal
79,9270.59,Normal
79,9297.83,Normal
80,9261.52,Normal
82,9270.59,Normal
82,9234.38,Normal
82,9243.42,Normal
82,9243.42,Normal
82,9261.52,Normal
82,9243.42,Normal
82,9234.38,Normal
82,9234.38,Normal
82,9288.74,Normal
82,9234.38,Normal
83,9243.42,Normal
84,9243.42,Normal
85,9270.59,Normal
86,9243.42,Normal
87,9243.42,Normal
88,9243.42,Normal
89,9216.33,Normal
90,9198.31,Normal
91,9180.33,Normal
92,9216.33,Normal
93,9198.31,Normal
94,9198.31,Normal
95,9198.31,Normal
96,9180.33,Normal
97,9234.38,Normal
98,9216.33,Normal
99,9153.42,Normal
100,9117.65,Normal
101,9117.65,Normal
102,9153.42,Normal
103,9108.73,Normal
104,9135.51,Normal
105,9126.58,Normal
106,9180.33,Normal
107,9162.38,Normal
108,9126.58,Normal
109,9162.38,Normal
110,9108.73,Normal
111,9090.91,Normal
112,9126.58,Normal
113,9117.65,Normal
114,9108.73,Normal
115,9073.12,Normal
116,9073.12,Normal
117,9055.37,Normal
118,9055.37,Normal
119,9002.32,Normal
120,8993.51,Normal
121,8967.11,Normal
122,9011.14,Normal
123,8984.7,Normal
124,8993.51,Normal
125,8967.11,Normal
126,8958.33,Normal
127,8958.33,Normal
128,8975.9,Normal
129,8940.8,Normal
130,8958.33,Normal
131,8958.33,Normal
132,8914.55,Normal
133,8914.55,Normal
134,8958.33,Normal
135,8923.29,Normal
136,8949.56,Normal
137,8932.04,Normal
138,8932.04,Normal
139,8870.97,Normal
140,8932.04,Normal
141,8862.27,Normal
142,8888.38,Normal
143,8862.27,Normal
144,8853.59,Normal
145,8818.93,Normal
146,8836.25,Normal
147,8914.55,Normal
148,8836.25,Normal
149,8862.27,Normal
150,8836.25,Normal
151,8862.27,Normal
152,8827.59,Normal
153,8844.91,Normal
154,8844.91,Normal
155,8801.65,Normal
156,8818.93,Normal
157,8793.02,Normal
158,8844.91,Normal
159,8827.59,Normal
160,8801.65,Normal
161,8758.59,Normal
162,8793.02,Normal
163,8827.59,Normal
164,8827.59,Normal
165,8801.65,Normal
166,8793.02,Normal
167,8818.93,Normal
168,8793.02,Normal
169,8818.93,Normal
170,8810.29,Normal
171,8758.59,Normal
172,8793.02,Normal
173,8775.79,Normal
174,8801.65,Normal
175,8810.29,Normal
176,8818.93,Normal
177,8784.4,Normal
178,8818.93,Normal
179,8810.29,Normal
180,8767.19,Normal
181,8767.19,Normal
182,8810.29,Normal
183,8793.02,Normal
184,8810.29,Normal
185,8793.02,Normal
186,8775.79,Normal
187,8810.29,Normal
188,8810.29,Normal
189,8784.4,Normal
190,8818.93,Normal
191,8546.2,Normal
192,8546.2,Normal
193,8521.03,Normal
194,8462.58,Normal
195,8479.24,Normal
196,8429.34,Normal
197,8470.91,Normal
198,8504.29,Normal
199,8537.8,Normal
200,8462.58,Normal
201,8470.91,Normal
202,8412.77,Normal
203,8470.91,Normal
204,8495.94,Normal
205,8462.58,Normal
206,8504.29,Normal
207,8487.58,Normal
208,8521.03,Normal
209,8504.29,Normal
210,8437.64,Normal
211,8529.41,Normal
212,8462.58,Normal
213,8462.58,Normal
214,8495.94,Normal
215,8529.41,Normal
216,8470.91,Normal
217,8537.8,Normal
218,8554.6,Normal
219,8445.95,Normal
220,8521.03,Normal
221,8470.91,Normal
222,8487.58,Normal
223,8470.91,Normal
224,8454.26,Normal
225,8504.29,Normal
226,8495.94,Normal
227,8512.66,Normal
228,8487.58,Normal
229,8504.29,Normal
230,8546.2,Normal
231,8537.8,Normal
232,8537.8,Normal
233,8487.58,Normal
234,8454.26,Normal
235,8512.66,Normal
236,8487.58,Normal
237,8537.8,Normal
238,8521.03,Normal
239,8546.2,Normal
240,8462.58,Normal
241,8470.91,Normal
242,8495.94,Normal
243,8495.94,Normal
244,8529.41,Normal
245,8504.29,Normal
246,8537.8,Normal
247,8454.26,Normal
248,8529.41,Normal
249,8495.94,Normal
250,8470.91,Normal
251,8429.34,Normal
252,8504.29,Normal
253,8495.94,Normal
254,8470.91,Normal
255,8421.05,Normal
256,8487.58,Normal
257,8681.57,Normal
258,8698.63,Normal
259,8793.02,Normal
260,8793.02,Stress
261,9352.55,Stress
262,9343.41,Stress
268,10608.96,Stress
268,10629.72,Stress
268,10650.53,Stress
269,10713.2,Stress
269,10692.27,Stress
269,10681.82,Stress
269,10692.27,Stress
270,11283.78,Stress
271,11261.68,Stress
272,11140.94,Stress
273,11064.82,Stress
274,10967.74,Stress
275,11130.03,Stress
276,10989.24,Stress
277,11361.5,Stress
278,11886.69,Stress
279,12255.43,Stress
280,12524.75,Stress
281,12649.34,Stress
282,12661.87,Stress
283,12775.31,Stress
284,12889.88,Stress
285,12826.09,Stress
286,12826.09,Stress
287,13534.48,Stress
288,14346.02,Stress
289,14259.48,Stress
290,13333.33,Stress
291,13044.46,Stress
292,13240.64,Stress
293,12838.82,Stress
294,12737.37,Stress
295,12724.75,Stress
296,12674.42,Stress
297,12524.75,Stress
298,12450.66,Stress
299,12851.56,Stress
300,12915.5,Stress
301,12649.34,Stress
