df_hash,22ZHK4.566DMF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FGR3
person_label,v127
date_time_start,2026-04-07_17-16-48.279000_+03
date_time_start_unix,1775564208.279
date_time_end,2026-04-07_17-25-07.622000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.351,-0.662,0.664,-0.186
4.361,-0.658,0.666,-0.186
4.371,-0.660,0.676,-0.182
4.381,-0.662,0.674,-0.180
4.391,-0.664,0.676,-0.188
4.401,-0.670,0.680,-0.188
4.411,-0.674,0.684,-0.182
4.421,-0.676,0.684,-0.189
4.431,-0.674,0.678,-0.184
4.441,-0.666,0.668,-0.188
4.451,-0.664,0.670,-0.186
4.461,-0.666,0.668,-0.184
4.470,-0.660,0.670,-0.186
4.480,-0.660,0.668,-0.182
4.490,-0.660,0.668,-0.182
4.500,-0.662,0.670,-0.182
4.510,-0.664,0.670,-0.180
4.520,-0.664,0.668,-0.182
4.530,-0.666,0.670,-0.186
4.540,-0.664,0.668,-0.188
4.550,-0.670,0.670,-0.188
4.560,-0.666,0.670,-0.182
4.570,-0.672,0.674,-0.186
4.580,-0.672,0.676,-0.186
4.590,-0.664,0.680,-0.184
4.600,-0.666,0.682,-0.184
4.609,-0.666,0.678,-0.184
4.619,-0.662,0.668,-0.184
4.629,-0.656,0.668,-0.186
4.639,-0.656,0.668,-0.186
4.649,-0.662,0.672,-0.182
4.659,-0.666,0.674,-0.186
4.669,-0.668,0.678,-0.182
4.679,-0.662,0.680,-0.182
4.689,-0.664,0.678,-0.186
4.699,-0.662,0.676,-0.186
4.709,-0.662,0.674,-0.184
4.719,-0.662,0.674,-0.186
4.729,-0.662,0.668,-0.188
4.739,-0.660,0.670,-0.189
4.748,-0.662,0.676,-0.182
4.758,-0.656,0.674,-0.186
4.768,-0.660,0.680,-0.186
4.778,-0.656,0.676,-0.186
4.788,-0.654,0.676,-0.189
4.798,-0.658,0.676,-0.182
4.808,-0.662,0.680,-0.184
4.818,-0.656,0.674,-0.186
4.828,-0.656,0.674,-0.186
4.838,-0.660,0.678,-0.188
4.848,-0.662,0.674,-0.188
4.858,-0.664,0.678,-0.186
4.868,-0.662,0.674,-0.186
4.878,-0.662,0.672,-0.188
4.887,-0.662,0.676,-0.188
4.897,-0.666,0.672,-0.189
4.907,-0.670,0.674,-0.188
4.917,-0.660,0.676,-0.188
4.927,-0.660,0.680,-0.188
4.937,-0.664,0.676,-0.184
4.947,-0.660,0.674,-0.186
4.957,-0.658,0.670,-0.184
4.967,-0.652,0.666,-0.184
4.977,-0.652,0.674,-0.184
4.987,-0.658,0.682,-0.182
4.997,-0.658,0.680,-0.186
5.007,-0.664,0.678,-0.184
5.017,-0.670,0.686,-0.188
5.026,-0.674,0.684,-0.188
5.036,-0.674,0.678,-0.184
5.046,-0.668,0.674,-0.186
5.056,-0.664,0.668,-0.184
5.066,-0.660,0.668,-0.184
5.076,-0.662,0.664,-0.186
5.086,-0.660,0.670,-0.182
5.096,-0.660,0.670,-0.180
5.106,-0.662,0.670,-0.186
5.116,-0.662,0.674,-0.184
5.126,-0.662,0.670,-0.184
5.136,-0.666,0.672,-0.184
5.146,-0.662,0.672,-0.182
5.156,-0.664,0.670,-0.182
5.165,-0.668,0.666,-0.184
5.175,-0.666,0.668,-0.188
5.185,-0.668,0.678,-0.188
5.195,-0.668,0.674,-0.184
5.205,-0.666,0.678,-0.182
5.215,-0.668,0.682,-0.186
5.225,-0.666,0.670,-0.184
5.235,-0.658,0.666,-0.186
5.245,-0.662,0.668,-0.186
5.255,-0.662,0.670,-0.186
5.265,-0.660,0.676,-0.189
5.275,-0.664,0.680,-0.184
5.285,-0.664,0.682,-0.184
5.295,-0.656,0.678,-0.188
5.304,-0.656,0.676,-0.184
5.314,-0.658,0.674,-0.189
5.324,-0.656,0.674,-0.186
5.334,-0.660,0.670,-0.188
5.344,-0.660,0.676,-0.188
5.354,-0.656,0.678,-0.188
5.364,-0.658,0.680,-0.186
5.374,-0.656,0.678,-0.186
5.384,-0.652,0.680,-0.186
5.394,-0.654,0.680,-0.188
5.404,-0.654,0.678,-0.189
5.414,-0.658,0.684,-0.188
5.424,-0.656,0.678,-0.189
5.434,-0.652,0.678,-0.191
5.443,-0.658,0.680,-0.186
5.453,-0.662,0.676,-0.189
5.463,-0.656,0.676,-0.189
5.473,-0.658,0.672,-0.191
5.483,-0.662,0.674,-0.191
5.493,-0.664,0.680,-0.189
5.503,-0.660,0.678,-0.189
5.513,-0.662,0.680,-0.191
5.523,-0.662,0.682,-0.189
5.533,-0.664,0.678,-0.189
5.543,-0.660,0.678,-0.189
5.553,-0.654,0.666,-0.189
5.563,-0.652,0.668,-0.188
5.573,-0.650,0.678,-0.184
5.582,-0.656,0.680,-0.189
5.592,-0.654,0.678,-0.186
5.602,-0.668,0.682,-0.188
5.612,-0.670,0.686,-0.191
5.622,-0.676,0.680,-0.188
5.632,-0.672,0.680,-0.189
5.642,-0.668,0.670,-0.184
5.652,-0.660,0.670,-0.186
5.662,-0.662,0.670,-0.189
5.672,-0.658,0.670,-0.186
5.682,-0.660,0.670,-0.184
5.692,-0.660,0.674,-0.184
5.702,-0.658,0.674,-0.186
5.712,-0.660,0.678,-0.186
5.721,-0.658,0.672,-0.188
5.731,-0.662,0.670,-0.186
5.741,-0.660,0.672,-0.188
5.751,-0.662,0.678,-0.186
5.761,-0.666,0.676,-0.189
5.771,-0.666,0.680,-0.189
5.781,-0.666,0.680,-0.188
5.791,-0.668,0.680,-0.184
5.801,-0.662,0.684,-0.188
5.811,-0.660,0.682,-0.189
5.821,-0.656,0.674,-0.184
5.831,-0.650,0.668,-0.182
5.841,-0.654,0.672,-0.184
5.851,-0.660,0.678,-0.186
5.860,-0.662,0.676,-0.184
5.870,-0.658,0.680,-0.184
5.880,-0.658,0.682,-0.182
5.890,-0.658,0.680,-0.184
5.900,-0.654,0.676,-0.186
5.910,-0.654,0.676,-0.184
5.920,-0.654,0.672,-0.186
5.930,-0.650,0.676,-0.189
5.940,-0.654,0.676,-0.184
5.950,-0.652,0.682,-0.182
5.960,-0.656,0.684,-0.186
5.970,-0.656,0.686,-0.184
5.980,-0.652,0.680,-0.188
5.990,-0.650,0.680,-0.186
5.999,-0.656,0.682,-0.188
6.009,-0.654,0.682,-0.184
6.019,-0.652,0.684,-0.186
6.029,-0.652,0.680,-0.184
6.039,-0.656,0.678,-0.184
6.049,-0.656,0.676,-0.188
6.059,-0.658,0.676,-0.188
6.069,-0.662,0.674,-0.188
6.079,-0.660,0.678,-0.186
6.089,-0.658,0.676,-0.189
6.099,-0.656,0.676,-0.186
6.109,-0.660,0.676,-0.188
6.119,-0.662,0.678,-0.186
6.129,-0.660,0.678,-0.188
6.138,-0.664,0.680,-0.186
6.148,-0.662,0.680,-0.188
6.158,-0.666,0.680,-0.184
6.168,-0.654,0.674,-0.182
6.178,-0.652,0.682,-0.184
6.188,-0.652,0.682,-0.184
6.198,-0.650,0.674,-0.182
6.208,-0.652,0.680,-0.182
6.218,-0.660,0.680,-0.186
6.228,-0.666,0.686,-0.188
6.238,-0.668,0.682,-0.186
6.248,-0.664,0.676,-0.186
6.258,-0.664,0.676,-0.186
6.268,-0.662,0.676,-0.184
6.277,-0.662,0.670,-0.186
6.287,-0.658,0.672,-0.184
6.297,-0.658,0.674,-0.186
6.307,-0.658,0.674,-0.184
6.317,-0.662,0.674,-0.186
6.327,-0.658,0.670,-0.188
6.337,-0.662,0.676,-0.186
6.347,-0.660,0.674,-0.184
