Time (s),Resistance (Ω),Stage
1,12039.83,Calibration
2,12649.34,Calibration
3,12686.98,Calibration
4,12661.87,Calibration
5,12611.82,Calibration
6,12512.37,Calibration
7,12364.83,Calibration
8,12561.98,Calibration
9,12219.21,Calibration
10,12864.32,Calibration
11,12475.3,Calibration
12,12864.32,Calibration
13,12787.98,Calibration
14,13070.42,Calibration
15,13548.02,Calibration
16,12915.5,Calibration
17,12826.09,Calibration
18,12255.43,Calibration
19,12487.65,Calibration
20,12649.34,Normal
21,12686.98,Normal
22,13320.05,Normal
23,13821.99,Normal
24,13780.49,Normal
25,13253.83,Normal
26,12826.09,Normal
27,12561.98,Normal
28,12712.15,Normal
29,12674.42,Normal
30,12826.09,Normal
31,13863.64,Normal
32,14045.8,Normal
33,13306.77,Normal
34,13122.53,Normal
35,12674.42,Normal
37,12737.37,Normal
38,12574.42,Normal
38,12586.87,Normal
39,12183.1,Normal
40,12915.5,Normal
41,14116.61,Normal
42,14159.29,Normal
43,13656.84,Normal
44,13333.33,Normal
45,13018.55,Normal
46,12813.37,Normal
47,12851.56,Normal
48,12838.82,Normal
49,12800.67,Normal
50,12599.34,Normal
51,12219.21,Normal
52,12438.36,Normal
53,12377.05,Normal
54,12255.43,Normal
55,11875,Normal
56,11770.33,Normal
57,11945.34,Normal
58,11575.34,Normal
59,11875,Normal
60,11793.51,Normal
61,11439.79,Normal
62,11462.26,Normal
63,11518.66,Normal
64,11507.35,Normal
65,11439.79,Normal
66,11518.66,Normal
67,11473.52,Normal
68,11086.51,Normal
69,11097.37,Normal
70,11339.24,Normal
71,11032.36,Normal
72,11228.62,Normal
73,11130.03,Normal
74,11217.62,Normal
75,11119.13,Normal
76,11151.86,Normal
77,10967.74,Normal
78,11097.37,Normal
84,10871.56,Normal
84,10946.29,Normal
84,10776.25,Normal
84,10989.24,Normal
84,10786.8,Normal
84,10734.18,Normal
85,10967.74,Normal
86,10924.89,Normal
87,10903.52,Normal
88,10734.18,Normal
89,10640.12,Normal
90,10776.25,Normal
91,10797.36,Normal
92,10776.25,Normal
93,10567.55,Normal
94,10671.38,Normal
95,10650.53,Normal
96,10671.38,Normal
97,10660.95,Normal
98,10423.94,Normal
99,10619.33,Normal
100,10444.33,Normal
101,10322.58,Normal
102,10526.32,Normal
103,10485.24,Normal
104,10475,Normal
105,10403.59,Normal
106,10342.77,Normal
107,10262.25,Normal
108,10363,Normal
109,10192.31,Normal
110,10152.56,Normal
111,10152.56,Normal
112,10152.56,Normal
113,10322.58,Normal
114,10302.43,Normal
115,10232.21,Normal
116,10252.23,Normal
117,10192.31,Normal
118,10152.56,Normal
119,10093.23,Normal
120,10004.88,Normal
121,10103.09,Normal
122,10132.74,Normal
123,10103.09,Normal
124,9888.29,Normal
125,9782.61,Normal
126,10024.45,Normal
127,9907.63,Normal
128,9801.74,Normal
129,9744.46,Normal
130,9696.97,Normal
131,9907.63,Normal
132,9927.01,Normal
133,9753.98,Normal
134,9849.73,Normal
135,9840.12,Normal
136,9640.29,Normal
137,9630.87,Normal
138,9820.91,Normal
139,9734.94,Normal
140,9565.22,Normal
141,9820.91,Normal
142,9773.06,Normal
143,9621.47,Normal
144,9715.94,Normal
145,9687.5,Normal
146,9574.57,Normal
147,9565.22,Normal
148,9687.5,Normal
149,9687.5,Normal
150,9435.22,Normal
151,9426,Normal
152,9546.54,Normal
153,9565.22,Normal
154,9490.72,Normal
155,9435.22,Normal
156,9602.68,Normal
157,9583.93,Normal
158,9555.87,Normal
159,9546.54,Normal
160,9527.9,Normal
161,9389.21,Normal
162,9407.58,Normal
163,9555.87,Normal
164,9343.41,Normal
165,9370.86,Normal
166,9416.79,Normal
167,9435.22,Normal
168,9481.45,Normal
169,9297.83,Normal
170,9370.86,Normal
171,9426,Normal
172,9472.18,Normal
173,9389.21,Normal
174,9389.21,Normal
175,9435.22,Normal
176,9435.22,Normal
177,9416.79,Normal
178,9380.03,Normal
179,9243.42,Normal
180,9334.28,Normal
181,9297.83,Normal
182,9389.21,Normal
183,9380.03,Normal
184,9198.31,Normal
185,9189.32,Normal
186,9343.41,Normal
187,9361.7,Normal
188,9288.74,Normal
189,9234.38,Normal
190,9361.7,Normal
191,9306.93,Normal
192,9334.28,Normal
193,9243.42,Normal
194,9343.41,Normal
195,9297.83,Normal
196,9325.15,Normal
197,9325.15,Normal
198,9180.33,Normal
199,9279.66,Normal
200,9234.38,Normal
201,9117.65,Normal
202,9243.42,Normal
203,9270.59,Normal
204,9108.73,Normal
205,9189.32,Normal
206,9270.59,Normal
207,9243.42,Normal
208,9243.42,Normal
209,9243.42,Normal
210,9144.46,Normal
211,9243.42,Normal
212,9234.38,Normal
213,9153.42,Normal
214,9207.32,Normal
215,9117.65,Normal
216,9082.01,Normal
217,9225.35,Normal
218,9234.38,Normal
219,9090.91,Normal
220,9073.12,Normal
221,9243.42,Normal
222,9126.58,Normal
223,9225.35,Normal
224,9126.58,Normal
225,9207.32,Normal
226,9216.33,Normal
227,9198.31,Normal
228,9153.42,Normal
229,9144.46,Normal
230,9243.42,Normal
231,9225.35,Normal
232,9216.33,Normal
233,9261.52,Normal
234,9243.42,Normal
235,9243.42,Normal
236,9144.46,Normal
237,9198.31,Normal
238,9216.33,Normal
239,9198.31,Normal
240,9261.52,Normal
241,9306.93,Normal
242,9153.42,Normal
243,9343.41,Normal
244,9207.32,Normal
245,9306.93,Normal
246,9216.33,Normal
247,9621.47,Normal
248,9640.29,Normal
249,10192.31,Normal
250,10475,Normal
251,10485.24,Normal
252,10454.54,Normal
253,10516.03,Normal
254,11032.36,Normal
255,10967.74,Normal
256,11250.65,Normal
257,11552.63,Normal
258,11518.66,Normal
259,12051.7,Normal
260,12864.32,Stress
261,13096.45,Stress
262,12712.15,Stress
263,13096.45,Stress
264,13766.69,Stress
265,14173.55,Stress
266,14863.39,Stress
267,15561.8,Stress
268,15803.4,Stress
269,15950.57,Stress
270,15466.42,Stress
271,14848.3,Stress
272,16923.08,Stress
273,16199.62,Stress
274,15673.98,Stress
275,15884.96,Stress
276,16677.53,Stress
277,16116.07,Stress
278,16149.43,Stress
279,16216.39,Stress
280,17391.3,Stress
281,16940.79,Stress
282,16677.53,Stress
283,16677.53,Stress
284,16250,Stress
285,17029.7,Stress
286,17173.19,Stress
287,16149.43,Stress
288,16677.53,Stress
289,15673.98,Stress
290,15967.03,Stress
291,17819.29,Stress
292,17762.71,Stress
293,17762.71,Stress
294,17857.14,Stress
295,17409.64,Stress
296,16747.22,Stress
297,16677.53,Stress
298,15917.72,Stress
299,16066.2,Stress
300,16334.41,Stress
301,17557.2,Stress
302,18028.75,Stress
303,17137.18,Stress
304,16677.53,Stress
305,16677.53,Stress
306,16677.53,Stress
307,16000,Stress
308,16166.13,Stress
309,15593.75,Stress
310,15770.92,Stress
311,15641.83,Stress
312,15356.04,Stress
313,15418.99,Stress
314,15593.75,Stress
315,14939.1,Stress
316,14848.3,Stress
317,15673.98,Stress
318,16923.08,Stress
319,17281.81,Stress
320,16677.53,Stress
321,16940.79,Stress
322,16266.84,Stress
323,16266.84,Stress
324,16677.53,Stress
325,16677.53,Stress
326,15706.21,Stress
327,15690.09,Stress
328,15450.59,Stress
329,15309.02,Stress
330,15231.05,Stress
331,16940.79,Stress
332,17501.68,Stress
333,16905.39,Stress
334,15787.15,Stress
335,16082.8,Stress
336,15722.36,Stress
337,16283.7,Stress
338,15673.98,Stress
339,15641.83,Stress
340,15371.75,Stress
341,15340.35,Stress
342,15514.02,Stress
343,16033.06,Stress
344,15852.27,Stress
345,15231.05,Stress
346,15835.96,Stress
347,15387.48,Stress
348,15754.72,Stress
349,15340.35,Stress
350,15498.13,Stress
351,15122.7,Stress
352,15030.56,Stress
353,14833.23,Stress
354,14848.3,Stress
355,14848.3,Stress
356,15000,Stress
357,14653.82,Stress
358,14848.3,Stress
359,14375,Stress
360,14230.77,Stress
361,14579.83,Stress
362,14594.6,Stress
363,14506.28,Stress
364,14074.08,Stress
365,14003.52,Stress
366,13821.99,Stress
367,13697.92,Stress
368,14074.08,Stress
369,14939.1,Stress
370,15803.4,Stress
371,15246.61,Stress
372,15169.02,Stress
373,14713.34,Stress
374,14863.39,Stress
375,16677.53,Stress
376,17428,Stress
377,16283.7,Stress
378,16677.53,Stress
379,15901.33,Stress
380,15076.55,Stress
381,15482.27,Stress
382,16694.92,Stress
383,17446.38,Stress
384,16677.53,Stress
385,16677.53,Stress
386,15967.03,Stress
387,15819.67,Stress
388,15641.83,Stress
389,15690.09,Stress
390,15107.3,Stress
391,14833.23,Stress
392,15153.56,Stress
393,14565.09,Stress
394,14848.3,Stress
395,14743.2,Stress
396,14594.6,Stress
397,14594.6,Stress
