Time (s),Resistance (Ω),Stage
1,70136.98,Calibration
2,79410.48,Calibration
3,78064.52,Calibration
4,81406.25,Calibration
5,81406.25,Calibration
6,76210.53,Calibration
7,80198.24,Calibration
8,80198.24,Calibration
9,84791.67,Calibration
10,83493.15,Calibration
11,82437.92,Calibration
12,78254.31,Calibration
13,81406.25,Calibration
14,81610.73,Calibration
15,77500,Calibration
16,78064.52,Calibration
17,78254.31,Calibration
18,81000,Calibration
19,81406.25,Calibration
20,77127.66,Normal
21,80000,Normal
22,81406.25,Normal
23,77687.37,Normal
24,79410.48,Normal
25,78254.31,Normal
26,80597.34,Normal
27,84137.94,Normal
28,89393.2,Normal
29,87966.51,Normal
30,83922.02,Normal
31,82647.05,Normal
32,86808.51,Normal
33,84137.94,Normal
34,82022.48,Normal
35,83493.15,Normal
36,78254.31,Normal
37,83922.02,Normal
38,81816.14,Normal
39,79410.48,Normal
40,78828.63,Normal
41,81610.73,Normal
42,82022.48,Normal
43,80000,Normal
44,80000,Normal
45,80597.34,Normal
46,81406.25,Normal
47,78636.36,Normal
48,76392.41,Normal
49,80000,Normal
50,77127.66,Normal
51,79606.13,Normal
52,78254.31,Normal
53,76758.47,Normal
54,77127.66,Normal
55,77687.37,Normal
56,73231.7,Normal
57,72727.27,Normal
58,73062.88,Normal
59,76210.53,Normal
60,70928.85,Normal
61,71736.52,Normal
62,74607.44,Normal
63,72064.13,Normal
64,71411.53,Normal
65,70136.98,Normal
66,73571.42,Normal
67,70136.98,Normal
68,70136.98,Normal
69,67703.98,Normal
70,68000,Normal
71,72064.13,Normal
72,70928.85,Normal
73,66542.05,Normal
74,67556.82,Normal
75,71899.99,Normal
76,70136.98,Normal
77,72560.48,Normal
78,72394.36,Normal
79,72560.48,Normal
80,71089.11,Normal
81,67264.15,Normal
82,66115.24,Normal
83,67556.82,Normal
84,67264.15,Normal
85,70294.11,Normal
86,67556.82,Normal
87,67851.71,Normal
88,64590.16,Normal
89,65974.02,Normal
90,65974.02,Normal
91,63125,Normal
92,64454.55,Normal
93,64454.55,Normal
94,64184.79,Normal
95,60970.54,Normal
96,63255.82,Normal
97,63916.97,Normal
98,61341.46,Normal
99,61465.97,Normal
100,63916.97,Normal
101,62864.77,Normal
102,63255.82,Normal
103,64319.42,Normal
104,63125,Normal
105,60970.54,Normal
106,62477.87,Normal
107,59406.78,Normal
108,61716.29,Normal
109,61093.75,Normal
110,60360.82,Normal
111,57462.93,Normal
112,59289.34,Normal
113,60481.93,Normal
114,59055.65,Normal
115,59172.3,Normal
116,58823.53,Normal
117,58478.26,Normal
118,58136.44,Normal
119,59172.3,Normal
120,57462.93,Normal
121,57462.93,Normal
122,59055.65,Normal
123,56585.36,Normal
124,55730.34,Normal
125,58136.44,Normal
126,55836.02,Normal
127,57685.95,Normal
128,54386.79,Normal
129,56048.39,Normal
130,56262.14,Normal
131,55625,Normal
132,53685.85,Normal
133,55625,Normal
134,52519.08,Normal
135,54794.3,Normal
136,55000,Normal
137,55103.34,Normal
138,56369.53,Normal
139,54691.95,Normal
140,53685.85,Normal
141,55625,Normal
142,54488.19,Normal
143,54488.19,Normal
144,54184.95,Normal
145,54184.95,Normal
146,51486.49,Normal
147,53685.85,Normal
148,53390.09,Normal
149,50666.67,Normal
150,51119.4,Normal
151,50576.93,Normal
152,52234.04,Normal
153,50576.93,Normal
154,53000,Normal
155,53785.05,Normal
156,53984.37,Normal
157,54084.51,Normal
158,53488.37,Normal
159,55103.34,Normal
165,57021.27,Normal
165,56155.09,Normal
165,55625,Normal
165,56693.81,Normal
165,55836.02,Normal
166,54896.99,Normal
167,55836.02,Normal
168,56911.77,Normal
169,56369.53,Normal
170,56155.09,Normal
171,55625,Normal
172,56369.53,Normal
173,54896.99,Normal
174,56155.09,Normal
175,57241.38,Normal
176,57685.95,Normal
177,57131.15,Normal
178,54589.91,Normal
179,56369.53,Normal
180,57021.27,Normal
181,56585.36,Normal
182,55625,Normal
183,58023.26,Normal
184,61716.29,Normal
185,65414.37,Normal
186,67410.2,Normal
187,63916.97,Normal
188,66256.98,Normal
189,63125,Normal
190,63255.82,Normal
191,63387.1,Normal
192,63125,Normal
193,63651.08,Normal
194,65553.51,Normal
195,66542.05,Normal
196,63651.08,Normal
197,65693.16,Normal
198,64319.42,Normal
199,64590.16,Normal
200,65275.73,Normal
201,65275.73,Normal
202,63783.79,Normal
203,64726.28,Normal
204,65414.37,Normal
205,65275.73,Normal
206,67851.71,Normal
207,68000,Normal
208,70136.98,Normal
209,66542.05,Normal
210,67410.2,Normal
211,65275.73,Normal
212,63518.85,Normal
213,65974.02,Normal
214,66256.98,Normal
215,62606.38,Normal
216,64319.42,Normal
217,64862.89,Normal
218,64862.89,Normal
219,65000,Normal
220,64590.16,Normal
221,64862.89,Normal
222,64184.79,Normal
223,61217.39,Normal
224,63783.79,Normal
225,63125,Normal
226,63651.08,Normal
227,63255.82,Normal
228,63125,Normal
229,62349.82,Normal
230,61093.75,Normal
231,62735.35,Normal
232,59880.55,Normal
233,60481.93,Normal
234,59055.65,Normal
235,60847.75,Normal
236,60847.75,Normal
237,59172.3,Normal
238,60603.45,Normal
239,59761.5,Normal
240,57241.38,Normal
241,57574.26,Normal
242,58708.05,Normal
243,58939.39,Normal
244,55625,Normal
245,56802.61,Normal
246,55625,Normal
247,54184.95,Normal
248,56802.61,Normal
249,54285.71,Normal
250,54386.79,Normal
251,56155.09,Normal
252,55625,Normal
253,58939.39,Normal
259,100675.68,Normal
259,103121.55,Normal
259,97198.95,Normal
259,100975.61,Normal
259,105677.97,Normal
259,105352.12,Normal
260,101580.38,Stress
261,101580.38,Stress
262,96640.63,Stress
263,100675.68,Stress
264,123823.53,Stress
265,132187.5,Stress
266,158518.53,Stress
267,149960.94,Stress
268,166508.63,Stress
269,180465.11,Stress
270,167272.72,Stress
271,165751.08,Stress
272,162784.81,Stress
273,167272.72,Stress
274,173632.28,Stress
275,153147.41,Stress
276,160625,Stress
277,158518.53,Stress
278,204397.91,Stress
279,238181.81,Stress
280,225344.83,Stress
281,236686.75,Stress
282,215000,Stress
283,191724.13,Stress
284,208983.95,Stress
285,186875,Stress
286,215000,Stress
287,266689.19,Stress
288,245937.5,Stress
289,274375,Stress
290,355625,Stress
291,322926.81,Stress
292,280425.53,Stress
293,403636.38,Stress
294,566760.56,Stress
295,843125,Stress
296,528815.81,Stress
297,558750,Stress
298,536000,Stress
299,501875,Stress
300,575000,Stress
301,575000,Stress
302,629843.75,Stress
303,583478.25,Stress
304,515000,Stress
305,460689.66,Stress
306,610454.56,Stress
307,661311.5,Stress
308,1067631.62,Stress
309,2549375,Stress
310,3140000,Stress
311,6815000,Stress
312,1194411.75,Stress
313,1230909.12,Stress
314,2549375,Stress
315,1000000000,Stress
316,2549375,Stress
317,734545.44,Stress
318,843125,Stress
319,629843.75,Stress
320,620000,Stress
321,734545.44,Stress
322,843125,Stress
323,825714.25,Stress
324,601194.06,Stress
325,601194.06,Stress
326,543378.37,Stress
327,640000,Stress
328,629843.75,Stress
329,501875,Stress
330,501875,Stress
331,501875,Stress
332,501875,Stress
333,515000,Stress
334,508354.41,Stress
335,610454.56,Stress
336,489390.25,Stress
337,391470.59,Stress
338,412164.97,Stress
339,416562.5,Stress
340,349210.5,Stress
341,349210.5,Stress
342,349210.5,Stress
343,297894.75,Stress
344,325655.75,Stress
345,309921.88,Stress
346,305000,Stress
347,270479.44,Stress
348,264832.22,Stress
349,268571.44,Stress
350,309921.88,Stress
351,322926.81,Stress
352,280425.53,Stress
353,266689.19,Stress
354,247547.17,Stress
355,252500,Stress
356,261192.06,Stress
357,274375,Stress
358,270479.44,Stress
359,274375,Stress
360,257647.06,Stress
361,261192.06,Stress
362,222670.45,Stress
363,226705.2,Stress
364,215000,Stress
365,216243.09,Stress
366,268571.44,Stress
367,307441.88,Stress
368,272413.78,Stress
369,222670.45,Stress
370,228081.39,Stress
371,203281.25,Stress
372,216243.09,Stress
373,186875,Stress
374,192722.78,Stress
375,204397.91,Stress
376,220056.17,Stress
377,222670.45,Stress
378,210161.28,Stress
379,204397.91,Stress
380,204397.91,Stress
381,185000,Stress
382,189756.09,Stress
383,186875,Stress
384,229473.69,Stress
385,238181.81,Stress
386,215000,Stress
387,221355.94,Stress
388,186875,Stress
389,193731.34,Stress
390,197868.02,Stress
391,193731.34,Stress
392,192722.78,Stress
393,172812.5,Stress
394,186875,Stress
395,162058.83,Stress
396,172812.5,Stress
397,172000,Stress
398,168043.48,Stress
399,155789.47,Stress
400,159214.88,Stress
401,160625,Stress
402,165000,Stress
403,169605.25,Stress
404,157827.88,Stress
405,159214.88,Stress
406,161338.92,Stress
407,149960.94,Stress
408,148108.11,Stress
409,151857.7,Stress
410,160625,Stress
411,148720.94,Stress
412,148108.11,Stress
413,148108.11,Stress
414,145703.42,Stress
415,143947.38,Stress
416,143947.38,Stress
417,140551.47,Stress
418,142798.52,Stress
419,184075.83,Stress
420,186875,Stress
421,168043.48,Stress
422,157827.88,Stress
423,149960.94,Stress
424,156463.41,Stress
425,153147.41,Stress
426,160625,Stress
427,213770.48,Stress
428,193731.34,Stress
429,167272.72,Stress
430,172812.5,Stress
431,169605.25,Stress
432,159917.02,Stress
433,159917.02,Stress
434,159917.02,Stress
435,148108.11,Stress
436,150588.22,Stress
437,149960.94,Stress
438,155120.97,Stress
439,146297.72,Stress
440,158518.53,Relaxation
441,153799.98,Relaxation
442,146896.55,Relaxation
443,153147.41,Relaxation
444,149960.94,Relaxation
445,140551.47,Relaxation
446,156463.41,Relaxation
447,160625,Relaxation
448,160625,Relaxation
449,154457.84,Relaxation
450,149960.94,Relaxation
451,151857.7,Relaxation
452,153147.41,Relaxation
453,166508.63,Relaxation
454,175294.11,Relaxation
455,188786.41,Relaxation
456,208983.95,Relaxation
457,202176.17,Relaxation
458,196818.19,Relaxation
459,182253.52,Relaxation
460,226705.2,Relaxation
461,218770.94,Relaxation
462,203281.25,Relaxation
463,203281.25,Relaxation
464,186875,Relaxation
470,185000,Relaxation
470,175294.11,Relaxation
470,172812.5,Relaxation
470,173632.28,Relaxation
470,179583.34,Relaxation
471,181355.14,Relaxation
471,184075.83,Relaxation
472,183160.38,Relaxation
473,174459.45,Relaxation
474,180465.11,Relaxation
475,192722.78,Relaxation
476,208983.95,Relaxation
477,202176.17,Relaxation
478,182253.52,Relaxation
479,247547.17,Relaxation
480,274375,Relaxation
481,224000,Relaxation
482,211351.36,Relaxation
483,220056.17,Relaxation
484,215000,Relaxation
485,210161.28,Relaxation
486,203281.25,Relaxation
487,204397.91,Relaxation
488,200000,Relaxation
489,185933.02,Relaxation
490,180465.11,Relaxation
491,196818.19,Relaxation
492,189756.09,Relaxation
493,189756.09,Relaxation
494,180465.11,Relaxation
495,175294.11,Relaxation
496,168820.95,Relaxation
497,171194.69,Relaxation
498,166508.63,Relaxation
499,161338.92,Relaxation
