Time (s),Resistance (Ω),Stage
1,20720.18,Calibration
2,21597.22,Calibration
3,21427.47,Calibration
4,22448.49,Calibration
5,21475.79,Calibration
6,21307.34,Calibration
7,21670.54,Calibration
8,21283.42,Calibration
9,21867.71,Calibration
10,22067.34,Calibration
11,21117.02,Calibration
12,22168.11,Calibration
13,21451.61,Calibration
14,20835.84,Calibration
15,21140.69,Calibration
16,21967.21,Calibration
17,20952.38,Calibration
18,20929,Calibration
19,21597.22,Calibration
20,21597.22,Normal
21,20468.75,Normal
22,21283.42,Normal
23,21331.29,Normal
24,20266.07,Normal
25,21451.61,Normal
26,21355.28,Normal
27,21597.22,Normal
28,20975.79,Normal
29,21917.38,Normal
30,20582.52,Normal
31,21695.05,Normal
32,21597.22,Normal
33,20674.16,Normal
34,20355.82,Normal
35,20423.48,Normal
36,21597.22,Normal
37,21597.22,Normal
38,21211.89,Normal
39,20355.82,Normal
40,21379.31,Normal
41,21500,Normal
42,20468.75,Normal
43,21355.28,Normal
49,21548.54,Normal
49,21022.73,Normal
49,21572.86,Normal
50,20789.47,Normal
50,20882.35,Normal
50,21793.48,Normal
50,21597.22,Normal
51,21597.22,Normal
52,21500,Normal
53,21524.25,Normal
54,21283.42,Normal
55,20905.66,Normal
56,20835.84,Normal
57,21379.31,Normal
58,20266.07,Normal
59,21379.31,Normal
60,20221.4,Normal
61,20905.66,Normal
62,20743.24,Normal
63,20697.15,Normal
64,20110.29,Normal
65,20559.7,Normal
66,20582.52,Normal
67,20835.84,Normal
68,20582.52,Normal
69,20905.66,Normal
70,20674.16,Normal
71,20905.66,Normal
72,20355.82,Normal
73,20812.64,Normal
74,20674.16,Normal
75,20582.52,Normal
76,19652.43,Normal
77,20674.16,Normal
79,20423.48,Normal
79,19439.25,Normal
80,20400.89,Normal
81,20355.82,Normal
82,19333.81,Normal
83,19396.98,Normal
84,19978.04,Normal
85,19375.9,Normal
86,19439.25,Normal
87,19063.17,Normal
88,19781.82,Normal
90,19145.91,Normal
90,19890.51,Normal
91,19460.43,Normal
92,18878.7,Normal
93,19566.79,Normal
94,19418.1,Normal
95,19630.97,Normal
96,19545.46,Normal
97,19418.1,Normal
98,18516.71,Normal
99,19716.98,Normal
100,20154.64,Normal
101,20720.18,Normal
102,20468.75,Normal
103,20110.29,Normal
104,20132.45,Normal
105,20446.1,Normal
106,20446.1,Normal
107,20243.72,Normal
108,20378.34,Normal
109,19912.35,Normal
110,20000,Normal
111,19375.9,Normal
112,19166.67,Normal
113,19652.43,Normal
114,19695.43,Normal
115,19868.71,Normal
116,19868.71,Normal
117,19439.25,Normal
118,19418.1,Normal
119,18696.57,Normal
120,18878.7,Normal
121,19956.11,Normal
122,19825.2,Normal
123,19502.88,Normal
124,18757.02,Normal
125,18716.69,Normal
126,18716.69,Normal
127,19145.91,Normal
128,19375.9,Normal
129,19354.84,Normal
130,19354.84,Normal
131,19270.91,Normal
132,18556.48,Normal
133,19083.81,Normal
134,19125.18,Normal
135,18616.35,Normal
136,19187.46,Normal
137,19063.17,Normal
138,19083.81,Normal
139,18777.23,Normal
140,18757.02,Normal
141,18878.7,Normal
142,18417.77,Normal
143,18496.87,Normal
144,18477.05,Normal
145,18797.47,Normal
146,18716.69,Normal
147,17990.43,Normal
148,18716.69,Normal
149,17762.71,Normal
150,18125,Normal
151,17631.58,Normal
152,18378.38,Normal
153,18536.58,Normal
154,18516.71,Normal
155,18241.38,Normal
161,17483.22,Normal
161,17952.22,Normal
161,17446.38,Normal
161,18125,Normal
161,17800.41,Normal
161,17819.29,Normal
162,18067.17,Normal
163,17245.51,Normal
164,17318.21,Normal
165,17300,Normal
166,17191.24,Normal
167,17428,Normal
168,18009.58,Normal
169,17538.67,Normal
170,18009.58,Normal
171,17706.36,Normal
172,18009.58,Normal
173,17819.29,Normal
174,17501.68,Normal
175,17687.63,Normal
176,17501.68,Normal
177,17227.39,Normal
178,16870.08,Normal
179,17101.26,Normal
180,17483.22,Normal
181,17631.58,Normal
182,16940.79,Normal
183,16923.08,Normal
184,16887.72,Normal
185,17483.22,Normal
186,16923.08,Normal
187,17300,Normal
188,16747.22,Normal
189,17173.19,Normal
190,17336.45,Normal
191,16677.53,Normal
192,17318.21,Normal
193,16677.53,Normal
194,17173.19,Normal
195,16334.41,Normal
196,17137.18,Normal
197,16905.39,Normal
198,16677.53,Normal
