Time (s),Resistance (Ω),Stage
1,11305.93,Calibration
2,11655.21,Calibration
3,11655.21,Calibration
4,11632.33,Calibration
5,11609.5,Calibration
6,11439.79,Calibration
7,11361.5,Calibration
8,11758.77,Calibration
9,11394.98,Calibration
10,11541.29,Calibration
11,11484.79,Calibration
12,11632.33,Calibration
13,11712.62,Calibration
14,11575.34,Calibration
15,11701.11,Calibration
16,11305.93,Calibration
17,11428.57,Calibration
18,11439.79,Calibration
19,11541.29,Calibration
20,11507.35,Normal
21,11439.79,Normal
22,11747.21,Normal
23,11361.5,Normal
24,11451.02,Normal
25,11563.98,Normal
26,11724.14,Normal
27,11724.14,Normal
28,11372.65,Normal
29,11518.66,Normal
30,11828.36,Normal
31,11496.06,Normal
32,11724.14,Normal
33,11689.62,Normal
34,11484.79,Normal
35,11462.26,Normal
36,11701.11,Normal
37,11484.79,Normal
38,11724.14,Normal
39,11666.67,Normal
40,11724.14,Normal
41,11701.11,Normal
42,11394.98,Normal
43,11724.14,Normal
44,11724.14,Normal
45,11383.81,Normal
46,11507.35,Normal
47,11383.81,Normal
48,11678.14,Normal
49,11620.91,Normal
50,11361.5,Normal
51,11339.24,Normal
52,11678.14,Normal
53,11563.98,Normal
54,11609.5,Normal
55,11250.65,Normal
56,11473.52,Normal
57,11747.21,Normal
58,11632.33,Normal
59,11724.14,Normal
60,11632.33,Normal
61,11701.11,Normal
62,11428.57,Normal
63,11758.77,Normal
64,11701.11,Normal
65,11361.5,Normal
66,11701.11,Normal
67,11655.21,Normal
68,11689.62,Normal
69,11575.34,Normal
70,11678.14,Normal
71,11689.62,Normal
72,11666.67,Normal
73,11632.33,Normal
74,11328.12,Normal
75,11655.21,Normal
76,11620.91,Normal
77,11609.5,Normal
78,11383.81,Normal
79,11428.57,Normal
80,11305.93,Normal
81,11339.24,Normal
82,11294.85,Normal
83,11507.35,Normal
84,11484.79,Normal
85,11632.33,Normal
86,11518.66,Normal
87,11261.68,Normal
88,11372.65,Normal
89,11507.35,Normal
90,11496.06,Normal
91,11439.79,Normal
92,11151.86,Normal
93,11119.13,Normal
94,11473.52,Normal
95,11317.02,Normal
96,11317.02,Normal
97,11294.85,Normal
98,11261.68,Normal
99,11328.12,Normal
100,11162.79,Normal
101,11350.36,Normal
102,11305.93,Normal
103,11428.57,Normal
104,11151.86,Normal
105,11339.24,Normal
106,11328.12,Normal
107,11361.5,Normal
108,11261.68,Normal
109,11162.79,Normal
110,10967.74,Normal
111,11350.36,Normal
112,11162.79,Normal
113,11339.24,Normal
114,11075.66,Normal
115,11328.12,Normal
116,10989.24,Normal
117,11294.85,Normal
118,11272.73,Normal
119,11305.93,Normal
120,11294.85,Normal
121,11350.36,Normal
122,11328.12,Normal
123,11086.51,Normal
124,11361.5,Normal
125,11272.73,Normal
126,11294.85,Normal
127,11339.24,Normal
128,11294.85,Normal
129,11328.12,Normal
130,11294.85,Normal
131,11228.62,Normal
132,11294.85,Normal
133,11032.36,Normal
134,11305.93,Normal
135,11206.63,Normal
136,11086.51,Normal
137,11350.36,Normal
138,11010.78,Normal
139,11305.93,Normal
140,11217.62,Normal
141,11021.56,Normal
142,11328.12,Normal
143,11317.02,Normal
144,11305.93,Normal
145,10924.89,Normal
146,11162.79,Normal
147,11075.66,Normal
148,11272.73,Normal
149,11032.36,Normal
150,11043.17,Normal
151,11097.37,Normal
152,11250.65,Normal
153,11151.86,Normal
154,11162.79,Normal
155,11130.03,Normal
156,11053.98,Normal
157,11151.86,Normal
158,11140.94,Normal
159,10967.74,Normal
160,11162.79,Normal
161,11162.79,Normal
162,11162.79,Normal
163,11151.86,Normal
164,11206.63,Normal
165,11151.86,Normal
166,10924.89,Normal
167,11184.69,Normal
168,11173.73,Normal
169,11119.13,Normal
170,11097.37,Normal
171,11151.86,Normal
172,10924.89,Normal
173,11000,Normal
174,11108.25,Normal
175,11162.79,Normal
176,11108.25,Normal
177,11086.51,Normal
178,11000,Normal
179,11010.78,Normal
180,11228.62,Normal
181,10946.29,Normal
182,11151.86,Normal
183,11272.73,Normal
184,11261.68,Normal
185,11228.62,Normal
186,11250.65,Normal
187,11228.62,Normal
188,11228.62,Normal
189,10978.48,Normal
190,10989.24,Normal
191,11206.63,Normal
192,11097.37,Normal
193,11261.68,Normal
194,11305.93,Normal
195,11294.85,Normal
196,11317.02,Normal
197,11140.94,Normal
198,11250.65,Normal
199,11339.24,Normal
200,11317.02,Normal
201,11339.24,Normal
202,11151.86,Normal
203,11317.02,Normal
204,11272.73,Normal
205,11294.85,Normal
206,11097.37,Normal
207,11173.73,Normal
208,11328.12,Normal
209,11261.68,Normal
210,11305.93,Normal
212,11317.02,Normal
212,11305.93,Normal
213,11328.12,Normal
214,11305.93,Normal
215,11283.78,Normal
216,11250.65,Normal
217,11317.02,Normal
218,11272.73,Normal
219,11317.02,Normal
220,11097.37,Normal
221,11272.73,Normal
222,11317.02,Normal
223,11151.86,Normal
224,11294.85,Normal
225,11272.73,Normal
226,11000,Normal
227,11000,Normal
228,11206.63,Normal
229,11151.86,Normal
230,11406.17,Normal
231,11250.65,Normal
232,11294.85,Normal
233,11372.65,Normal
234,11451.02,Normal
235,11394.98,Normal
236,11361.5,Normal
237,11361.5,Normal
238,10967.74,Normal
239,11010.78,Normal
240,10967.74,Normal
241,11294.85,Normal
242,11250.65,Normal
243,10957.01,Normal
244,11151.86,Normal
245,11151.86,Normal
246,11119.13,Normal
247,11383.81,Normal
248,11305.93,Normal
249,11428.57,Normal
250,11496.06,Normal
251,11350.36,Normal
252,11339.24,Normal
253,11428.57,Normal
254,11184.69,Normal
255,11217.62,Normal
256,11451.02,Normal
257,11496.06,Normal
258,11473.52,Normal
259,11317.02,Normal
260,11173.73,Stress
261,11518.66,Stress
262,11609.5,Stress
263,11678.14,Stress
