df_hash,22ZHK4.QK206M
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.D6JC
person_label,V12
date_time_start,2025-05-22_10-41-54.002000_+03
date_time_start_unix,1747899714.002
date_time_end,2025-05-22_10-49-07.831000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.416,-0.805,0.602,-0.074
4.426,-0.803,0.602,-0.072
4.436,-0.799,0.600,-0.080
4.446,-0.797,0.602,-0.076
4.456,-0.803,0.600,-0.078
4.465,-0.801,0.604,-0.078
4.475,-0.801,0.604,-0.076
4.485,-0.801,0.607,-0.084
4.495,-0.805,0.611,-0.080
4.505,-0.805,0.607,-0.082
4.515,-0.803,0.607,-0.086
4.525,-0.805,0.609,-0.084
4.535,-0.805,0.604,-0.080
4.545,-0.801,0.607,-0.082
4.555,-0.803,0.605,-0.082
4.565,-0.799,0.600,-0.084
4.575,-0.795,0.592,-0.086
4.584,-0.797,0.590,-0.086
4.594,-0.795,0.594,-0.088
4.604,-0.801,0.600,-0.086
4.614,-0.811,0.609,-0.086
4.624,-0.811,0.607,-0.088
4.634,-0.812,0.613,-0.088
4.644,-0.811,0.613,-0.084
4.654,-0.807,0.605,-0.092
4.664,-0.803,0.602,-0.086
4.674,-0.807,0.604,-0.084
4.684,-0.811,0.604,-0.090
4.694,-0.812,0.604,-0.086
4.703,-0.812,0.604,-0.086
4.713,-0.812,0.602,-0.088
4.723,-0.814,0.605,-0.088
4.733,-0.816,0.605,-0.084
4.743,-0.818,0.604,-0.088
4.753,-0.818,0.602,-0.088
4.763,-0.816,0.598,-0.088
4.773,-0.816,0.602,-0.094
4.783,-0.812,0.602,-0.090
4.793,-0.814,0.604,-0.094
4.803,-0.811,0.604,-0.094
4.813,-0.809,0.602,-0.092
4.822,-0.805,0.602,-0.096
4.832,-0.801,0.602,-0.094
4.842,-0.797,0.602,-0.094
4.852,-0.795,0.600,-0.094
4.862,-0.797,0.602,-0.092
4.872,-0.805,0.605,-0.094
4.882,-0.809,0.613,-0.094
4.892,-0.814,0.611,-0.092
4.902,-0.816,0.607,-0.090
4.912,-0.814,0.602,-0.096
4.922,-0.807,0.596,-0.094
4.932,-0.805,0.594,-0.094
4.941,-0.803,0.596,-0.094
4.951,-0.803,0.596,-0.092
4.961,-0.809,0.602,-0.094
4.971,-0.812,0.602,-0.096
4.981,-0.809,0.600,-0.094
4.991,-0.807,0.604,-0.086
5.001,-0.805,0.607,-0.090
5.011,-0.803,0.605,-0.088
5.021,-0.803,0.596,-0.092
5.031,-0.807,0.596,-0.090
5.041,-0.809,0.602,-0.088
5.051,-0.811,0.605,-0.088
5.060,-0.812,0.602,-0.088
5.070,-0.812,0.604,-0.088
5.080,-0.809,0.602,-0.088
5.090,-0.811,0.600,-0.086
5.100,-0.809,0.600,-0.090
5.110,-0.811,0.598,-0.084
5.120,-0.807,0.602,-0.084
5.130,-0.807,0.604,-0.086
5.140,-0.803,0.604,-0.082
5.150,-0.803,0.602,-0.088
5.160,-0.807,0.605,-0.084
5.170,-0.811,0.604,-0.088
5.179,-0.809,0.598,-0.088
5.189,-0.809,0.596,-0.092
5.199,-0.807,0.602,-0.090
5.209,-0.801,0.605,-0.092
5.219,-0.805,0.605,-0.094
5.229,-0.807,0.605,-0.090
5.239,-0.811,0.604,-0.092
5.249,-0.809,0.611,-0.092
5.259,-0.801,0.611,-0.090
5.269,-0.801,0.607,-0.094
5.279,-0.795,0.600,-0.092
5.289,-0.791,0.602,-0.090
5.298,-0.793,0.604,-0.090
5.308,-0.797,0.604,-0.086
5.318,-0.803,0.609,-0.088
5.328,-0.805,0.611,-0.088
5.338,-0.799,0.607,-0.086
5.348,-0.799,0.605,-0.088
5.358,-0.801,0.602,-0.088
5.368,-0.801,0.596,-0.088
5.378,-0.801,0.600,-0.096
5.388,-0.807,0.602,-0.090
5.398,-0.812,0.604,-0.090
5.408,-0.811,0.604,-0.090
5.417,-0.812,0.598,-0.094
5.427,-0.809,0.598,-0.094
5.437,-0.803,0.598,-0.096
5.447,-0.799,0.598,-0.098
5.457,-0.797,0.604,-0.100
5.467,-0.799,0.609,-0.102
5.477,-0.803,0.611,-0.098
5.487,-0.807,0.615,-0.098
5.497,-0.797,0.617,-0.094
5.507,-0.801,0.613,-0.100
5.517,-0.801,0.607,-0.096
5.527,-0.803,0.607,-0.098
5.536,-0.803,0.605,-0.094
5.546,-0.805,0.605,-0.102
5.556,-0.811,0.604,-0.098
5.566,-0.811,0.607,-0.096
5.576,-0.814,0.607,-0.094
5.586,-0.811,0.605,-0.094
5.596,-0.807,0.600,-0.094
5.606,-0.805,0.598,-0.094
5.616,-0.803,0.600,-0.094
5.626,-0.803,0.600,-0.096
5.636,-0.797,0.602,-0.094
5.646,-0.797,0.598,-0.096
5.655,-0.791,0.592,-0.098
5.665,-0.793,0.596,-0.098
5.675,-0.795,0.609,-0.102
5.685,-0.803,0.617,-0.096
5.695,-0.807,0.611,-0.100
5.705,-0.805,0.609,-0.104
5.715,-0.803,0.607,-0.105
5.725,-0.799,0.615,-0.100
5.735,-0.793,0.611,-0.102
5.745,-0.789,0.609,-0.105
5.755,-0.789,0.607,-0.102
5.765,-0.789,0.604,-0.104
5.774,-0.791,0.607,-0.107
5.784,-0.791,0.611,-0.109
5.794,-0.797,0.613,-0.115
5.804,-0.799,0.609,-0.115
5.814,-0.801,0.611,-0.121
5.824,-0.793,0.611,-0.123
5.834,-0.793,0.617,-0.117
5.844,-0.789,0.623,-0.115
5.854,-0.791,0.627,-0.113
5.864,-0.793,0.627,-0.107
5.874,-0.799,0.621,-0.105
5.884,-0.803,0.609,-0.109
5.893,-0.803,0.609,-0.102
5.903,-0.799,0.607,-0.102
5.913,-0.795,0.602,-0.105
5.923,-0.797,0.592,-0.094
5.933,-0.787,0.598,-0.090
5.943,-0.783,0.604,-0.084
5.953,-0.783,0.602,-0.076
5.963,-0.789,0.602,-0.078
5.973,-0.801,0.596,-0.088
5.983,-0.812,0.586,-0.092
5.993,-0.814,0.576,-0.090
6.003,-0.795,0.578,-0.084
6.013,-0.777,0.584,-0.084
6.022,-0.777,0.594,-0.084
6.032,-0.787,0.598,-0.094
6.042,-0.791,0.592,-0.096
6.052,-0.787,0.594,-0.092
6.062,-0.775,0.596,-0.092
6.072,-0.775,0.596,-0.090
6.082,-0.787,0.594,-0.092
6.092,-0.797,0.584,-0.102
6.102,-0.807,0.582,-0.105
6.112,-0.814,0.586,-0.111
6.122,-0.818,0.588,-0.115
6.132,-0.826,0.594,-0.121
6.141,-0.834,0.598,-0.123
6.151,-0.846,0.604,-0.135
6.161,-0.854,0.602,-0.145
6.171,-0.855,0.594,-0.160
6.181,-0.854,0.594,-0.168
6.191,-0.850,0.596,-0.176
6.201,-0.844,0.602,-0.176
6.211,-0.838,0.615,-0.180
6.221,-0.818,0.625,-0.174
6.231,-0.809,0.627,-0.170
6.241,-0.795,0.615,-0.166
6.251,-0.787,0.607,-0.164
6.260,-0.787,0.609,-0.160
6.270,-0.787,0.604,-0.156
6.280,-0.785,0.602,-0.156
6.290,-0.787,0.602,-0.156
6.300,-0.789,0.596,-0.154
6.310,-0.789,0.590,-0.156
6.320,-0.785,0.586,-0.152
6.330,-0.781,0.584,-0.150
6.340,-0.781,0.596,-0.152
6.350,-0.785,0.604,-0.150
6.360,-0.789,0.605,-0.148
6.370,-0.787,0.613,-0.143
6.379,-0.789,0.615,-0.139
6.389,-0.789,0.621,-0.133
6.399,-0.789,0.615,-0.137
6.409,-0.793,0.617,-0.137
6.419,-0.805,0.613,-0.133
6.429,-0.816,0.617,-0.127
6.439,-0.816,0.613,-0.123
6.449,-0.814,0.607,-0.119
6.459,-0.812,0.598,-0.119
6.469,-0.805,0.586,-0.121
6.479,-0.797,0.582,-0.121
6.489,-0.785,0.580,-0.119
6.498,-0.783,0.582,-0.119
6.508,-0.779,0.588,-0.123
6.518,-0.785,0.592,-0.125
6.528,-0.791,0.592,-0.125
6.538,-0.793,0.594,-0.131
6.548,-0.797,0.588,-0.121
6.558,-0.779,0.592,-0.119
6.568,-0.768,0.604,-0.121
6.578,-0.770,0.617,-0.117
6.588,-0.771,0.617,-0.117
6.598,-0.781,0.623,-0.119
6.608,-0.787,0.627,-0.117
6.617,-0.789,0.617,-0.119
6.627,-0.793,0.602,-0.119
6.637,-0.777,0.596,-0.117
6.647,-0.762,0.594,-0.115
6.657,-0.752,0.600,-0.119
6.667,-0.754,0.598,-0.121
6.677,-0.762,0.600,-0.119
6.687,-0.777,0.609,-0.111
6.697,-0.781,0.621,-0.107
6.707,-0.777,0.629,-0.107
6.717,-0.785,0.635,-0.111
6.727,-0.783,0.625,-0.111
6.736,-0.777,0.607,-0.117
6.746,-0.764,0.598,-0.123
6.756,-0.756,0.600,-0.119
6.766,-0.754,0.607,-0.119
6.776,-0.756,0.619,-0.121
6.786,-0.760,0.621,-0.123
6.796,-0.756,0.611,-0.129
6.806,-0.748,0.596,-0.133
6.816,-0.736,0.598,-0.137
6.826,-0.721,0.602,-0.148
6.836,-0.721,0.602,-0.154
6.846,-0.717,0.600,-0.160
6.855,-0.711,0.598,-0.154
6.865,-0.699,0.592,-0.154
6.875,-0.693,0.592,-0.152
6.885,-0.684,0.590,-0.158
6.895,-0.680,0.588,-0.156
6.905,-0.684,0.578,-0.162
6.915,-0.682,0.568,-0.170
6.925,-0.686,0.574,-0.176
6.935,-0.693,0.588,-0.184
6.945,-0.715,0.605,-0.186
6.955,-0.740,0.600,-0.193
6.965,-0.760,0.582,-0.199
6.974,-0.770,0.570,-0.209
6.984,-0.768,0.557,-0.215
6.994,-0.750,0.551,-0.215
7.004,-0.732,0.555,-0.221
7.014,-0.727,0.549,-0.227
7.024,-0.732,0.541,-0.234
7.034,-0.764,0.537,-0.252
7.044,-0.785,0.545,-0.268
7.054,-0.809,0.545,-0.270
7.064,-0.826,0.537,-0.281
7.074,-0.844,0.541,-0.289
7.084,-0.867,0.539,-0.309
7.093,-0.896,0.533,-0.328
7.103,-0.938,0.533,-0.344
7.113,-0.961,0.525,-0.357
7.123,-0.973,0.521,-0.363
7.133,-0.969,0.521,-0.373
7.143,-0.951,0.510,-0.383
7.153,-0.953,0.510,-0.395
7.163,-0.969,0.520,-0.408
7.173,-0.963,0.527,-0.412
7.183,-0.934,0.516,-0.408
7.193,-0.898,0.506,-0.400
7.203,-0.875,0.494,-0.393
7.212,-0.855,0.486,-0.387
7.222,-0.838,0.473,-0.379
7.232,-0.816,0.455,-0.381
7.242,-0.803,0.445,-0.371
7.252,-0.791,0.430,-0.369
7.262,-0.783,0.402,-0.369
7.272,-0.783,0.385,-0.373
7.282,-0.791,0.406,-0.371
7.292,-0.787,0.422,-0.375
7.302,-0.791,0.434,-0.375
7.312,-0.803,0.436,-0.379
7.322,-0.812,0.428,-0.377
7.331,-0.828,0.430,-0.373
7.341,-0.844,0.432,-0.381
7.351,-0.865,0.434,-0.389
7.361,-0.881,0.443,-0.393
7.371,-0.887,0.445,-0.396
7.381,-0.891,0.441,-0.398
7.391,-0.896,0.438,-0.402
7.401,-0.895,0.443,-0.410
7.411,-0.879,0.443,-0.404
7.421,-0.861,0.445,-0.408
7.431,-0.840,0.447,-0.410
7.441,-0.832,0.453,-0.408
7.450,-0.820,0.453,-0.400
7.460,-0.811,0.445,-0.389
7.470,-0.814,0.439,-0.385
7.480,-0.812,0.436,-0.377
7.490,-0.812,0.439,-0.367
7.500,-0.814,0.443,-0.365
7.510,-0.826,0.447,-0.359
7.520,-0.828,0.453,-0.354
7.530,-0.826,0.451,-0.354
7.540,-0.830,0.453,-0.350
7.550,-0.828,0.449,-0.348
7.560,-0.828,0.443,-0.346
7.569,-0.834,0.447,-0.352
7.579,-0.838,0.457,-0.355
7.589,-0.846,0.467,-0.355
7.599,-0.850,0.455,-0.367
7.609,-0.867,0.447,-0.369
7.619,-0.885,0.455,-0.373
7.629,-0.902,0.475,-0.377
7.639,-0.918,0.488,-0.385
7.649,-0.934,0.500,-0.396
7.659,-0.955,0.512,-0.398
7.669,-0.969,0.500,-0.402
7.679,-0.961,0.479,-0.400
7.688,-0.941,0.475,-0.393
7.698,-0.922,0.473,-0.383
7.708,-0.904,0.469,-0.379
7.718,-0.891,0.469,-0.373
7.728,-0.889,0.475,-0.373
7.738,-0.889,0.477,-0.359
7.748,-0.883,0.463,-0.357
7.758,-0.875,0.453,-0.350
7.768,-0.873,0.463,-0.338
7.778,-0.859,0.467,-0.318
7.788,-0.842,0.473,-0.309
7.798,-0.826,0.486,-0.299
7.807,-0.812,0.500,-0.291
7.817,-0.797,0.496,-0.283
7.827,-0.787,0.496,-0.271
7.837,-0.785,0.510,-0.264
7.847,-0.779,0.516,-0.256
7.857,-0.771,0.518,-0.252
7.867,-0.775,0.521,-0.244
7.877,-0.783,0.529,-0.236
7.887,-0.785,0.521,-0.232
7.897,-0.781,0.523,-0.211
7.907,-0.770,0.523,-0.201
7.917,-0.756,0.533,-0.195
7.926,-0.742,0.547,-0.191
7.936,-0.758,0.553,-0.188
7.946,-0.775,0.557,-0.176
7.956,-0.789,0.547,-0.170
7.966,-0.789,0.549,-0.158
7.976,-0.795,0.555,-0.154
7.986,-0.791,0.562,-0.146
7.996,-0.779,0.572,-0.152
8.006,-0.787,0.568,-0.146
8.016,-0.783,0.574,-0.145
8.026,-0.779,0.582,-0.143
8.036,-0.783,0.596,-0.143
8.045,-0.783,0.602,-0.135
8.055,-0.777,0.605,-0.139
8.065,-0.768,0.605,-0.133
8.075,-0.766,0.604,-0.127
8.085,-0.756,0.600,-0.129
8.095,-0.744,0.602,-0.131
8.105,-0.746,0.604,-0.129
8.115,-0.750,0.605,-0.135
8.125,-0.752,0.611,-0.129
8.135,-0.756,0.619,-0.129
8.145,-0.760,0.627,-0.129
8.155,-0.754,0.625,-0.125
8.164,-0.750,0.623,-0.123
8.174,-0.730,0.621,-0.125
8.184,-0.719,0.623,-0.127
8.194,-0.711,0.625,-0.133
8.204,-0.717,0.633,-0.133
8.214,-0.717,0.637,-0.133
8.224,-0.719,0.641,-0.129
8.234,-0.727,0.654,-0.117
8.244,-0.723,0.662,-0.113
8.254,-0.719,0.668,-0.109
8.264,-0.713,0.666,-0.100
8.274,-0.713,0.658,-0.102
8.283,-0.713,0.648,-0.107
8.293,-0.705,0.637,-0.111
8.303,-0.707,0.633,-0.111
8.313,-0.705,0.635,-0.111
8.323,-0.715,0.646,-0.105
8.333,-0.729,0.654,-0.109
8.343,-0.736,0.666,-0.096
8.353,-0.744,0.674,-0.094
8.363,-0.738,0.680,-0.096
8.373,-0.736,0.676,-0.094
8.383,-0.736,0.670,-0.096
8.393,-0.738,0.662,-0.094
8.402,-0.736,0.662,-0.092
8.412,-0.742,0.666,-0.088
8.422,-0.742,0.662,-0.088
8.432,-0.754,0.658,-0.088
8.442,-0.760,0.656,-0.088
8.452,-0.760,0.650,-0.090
8.462,-0.750,0.650,-0.090
8.472,-0.756,0.645,-0.098
8.482,-0.762,0.643,-0.094
8.492,-0.766,0.646,-0.096
8.502,-0.764,0.650,-0.092
8.512,-0.771,0.654,-0.090
8.522,-0.775,0.654,-0.098
8.531,-0.770,0.654,-0.096
8.541,-0.764,0.648,-0.096
8.551,-0.762,0.646,-0.096
8.561,-0.760,0.646,-0.096
8.571,-0.760,0.652,-0.094
8.581,-0.764,0.656,-0.090
8.591,-0.766,0.656,-0.090
8.601,-0.768,0.654,-0.094
8.611,-0.764,0.650,-0.094
8.621,-0.760,0.648,-0.096
8.631,-0.756,0.641,-0.096
8.641,-0.748,0.645,-0.094
8.650,-0.748,0.645,-0.094
8.660,-0.746,0.641,-0.094
8.670,-0.748,0.643,-0.094
8.680,-0.740,0.639,-0.094
8.690,-0.736,0.639,-0.096
8.700,-0.738,0.643,-0.096
8.710,-0.740,0.646,-0.100
8.720,-0.746,0.648,-0.100
8.730,-0.752,0.654,-0.098
8.740,-0.760,0.656,-0.098
8.750,-0.771,0.658,-0.100
8.760,-0.777,0.664,-0.100
8.769,-0.783,0.660,-0.102
8.779,-0.785,0.660,-0.096
8.789,-0.777,0.652,-0.098
8.799,-0.771,0.646,-0.098
8.809,-0.770,0.641,-0.100
8.819,-0.768,0.639,-0.098
8.829,-0.770,0.646,-0.092
8.839,-0.764,0.650,-0.094
8.849,-0.771,0.648,-0.092
8.859,-0.773,0.646,-0.096
8.869,-0.773,0.643,-0.096
8.879,-0.775,0.646,-0.100
8.888,-0.775,0.643,-0.096
8.898,-0.775,0.643,-0.100
8.908,-0.777,0.641,-0.098
8.918,-0.775,0.641,-0.100
8.928,-0.773,0.641,-0.100
8.938,-0.773,0.641,-0.100
8.948,-0.766,0.643,-0.100
8.958,-0.766,0.645,-0.100
8.968,-0.762,0.645,-0.104
8.978,-0.758,0.643,-0.104
8.988,-0.760,0.643,-0.100
8.998,-0.764,0.637,-0.105
9.007,-0.768,0.641,-0.102
9.017,-0.770,0.639,-0.104
9.027,-0.773,0.639,-0.107
9.037,-0.775,0.643,-0.105
9.047,-0.777,0.646,-0.109
9.057,-0.777,0.645,-0.111
9.067,-0.779,0.646,-0.109
9.077,-0.773,0.643,-0.109
9.087,-0.768,0.643,-0.107
9.097,-0.764,0.643,-0.107
9.107,-0.766,0.646,-0.104
9.117,-0.764,0.645,-0.107
9.126,-0.766,0.639,-0.107
9.136,-0.762,0.629,-0.107
9.146,-0.764,0.637,-0.109
9.156,-0.760,0.643,-0.104
9.166,-0.762,0.643,-0.107
9.176,-0.764,0.639,-0.107
9.186,-0.766,0.637,-0.105
9.196,-0.773,0.643,-0.104
9.206,-0.775,0.646,-0.105
9.216,-0.770,0.646,-0.105
9.226,-0.773,0.643,-0.100
9.236,-0.773,0.641,-0.102
9.245,-0.775,0.639,-0.104
9.255,-0.770,0.637,-0.102
9.265,-0.775,0.635,-0.100
9.275,-0.771,0.635,-0.098
9.285,-0.771,0.639,-0.104
9.295,-0.771,0.639,-0.100
9.305,-0.773,0.641,-0.098
9.315,-0.779,0.641,-0.102
9.325,-0.783,0.645,-0.100
9.335,-0.783,0.646,-0.102
9.345,-0.773,0.637,-0.104
9.355,-0.773,0.637,-0.102
9.364,-0.770,0.637,-0.104
9.374,-0.771,0.643,-0.105
9.384,-0.770,0.646,-0.102
9.394,-0.764,0.639,-0.105
9.404,-0.756,0.643,-0.105
9.414,-0.744,0.643,-0.105
9.424,-0.740,0.641,-0.111
9.434,-0.730,0.635,-0.113
9.444,-0.730,0.645,-0.113
9.454,-0.740,0.652,-0.113
9.464,-0.746,0.658,-0.117
9.474,-0.752,0.656,-0.121
9.483,-0.756,0.658,-0.117
9.493,-0.754,0.662,-0.117
9.503,-0.754,0.668,-0.115
9.513,-0.758,0.670,-0.111
9.523,-0.764,0.668,-0.113
9.533,-0.766,0.664,-0.109
9.543,-0.771,0.654,-0.111
9.553,-0.768,0.645,-0.111
9.563,-0.768,0.646,-0.107
9.573,-0.766,0.650,-0.105
9.583,-0.764,0.645,-0.104
9.593,-0.760,0.637,-0.102
9.602,-0.754,0.633,-0.094
9.612,-0.744,0.637,-0.092
9.622,-0.746,0.643,-0.090
9.632,-0.754,0.641,-0.092
9.642,-0.758,0.635,-0.094
9.652,-0.760,0.635,-0.090
9.662,-0.752,0.621,-0.088
9.672,-0.740,0.621,-0.086
9.682,-0.729,0.619,-0.084
9.692,-0.723,0.623,-0.078
9.702,-0.734,0.629,-0.082
9.712,-0.748,0.637,-0.084
9.721,-0.756,0.633,-0.092
9.731,-0.760,0.627,-0.094
9.741,-0.760,0.621,-0.096
9.751,-0.752,0.629,-0.094
9.761,-0.748,0.629,-0.096
9.771,-0.754,0.627,-0.096
9.781,-0.762,0.629,-0.100
9.791,-0.754,0.623,-0.100
9.801,-0.756,0.621,-0.107
9.811,-0.758,0.621,-0.107
9.821,-0.758,0.617,-0.105
9.831,-0.756,0.617,-0.107
9.840,-0.756,0.617,-0.111
9.850,-0.760,0.615,-0.113
9.860,-0.766,0.615,-0.121
9.870,-0.773,0.611,-0.127
9.880,-0.771,0.598,-0.123
9.890,-0.758,0.592,-0.125
9.900,-0.756,0.602,-0.133
9.910,-0.764,0.598,-0.141
9.920,-0.771,0.596,-0.143
9.930,-0.771,0.600,-0.145
9.940,-0.783,0.605,-0.143
9.950,-0.785,0.602,-0.143
9.959,-0.779,0.604,-0.152
9.969,-0.789,0.605,-0.162
9.979,-0.795,0.600,-0.168
9.989,-0.803,0.592,-0.172
9.999,-0.805,0.594,-0.176
10.009,-0.811,0.598,-0.172
