df_hash,22ZHK4.PAAYSG
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.38QT
person_label,V48
date_time_start,2025-10-30_17-40-51.195000_+03
date_time_start_unix,1761831651.195
date_time_end,2025-10-30_17-49-01.529000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.516,168881,196,202957
5.521,168886,196,202952
5.526,168889,195,202969
5.531,168896,194,202961
5.536,168899,193,202966
5.541,168896,192,202968
5.545,168888,197,202967
5.550,168889,200,202966
5.555,168881,198,202969
5.560,168886,198,202962
5.565,168872,197,202952
5.570,168873,197,202951
5.575,168890,196,202949
5.580,168891,195,202964
5.585,168883,194,202948
5.590,168902,194,202959
5.595,168903,202,202947
5.600,168889,201,202951
5.605,168901,202,202945
5.610,168907,200,202949
5.615,168926,199,202948
5.620,168916,199,202938
5.625,168920,197,202955
5.630,168908,197,202960
5.635,168898,196,202958
5.640,168899,194,202949
5.645,168910,198,202968
5.650,168921,197,202961
5.655,168905,196,202960
5.660,168925,194,202952
5.665,168921,194,202962
5.670,168929,193,202957
5.675,168923,192,202966
5.680,168920,203,202965
5.685,168925,202,202960
5.690,168933,202,202937
5.694,168952,194,202958
5.699,168920,193,202947
5.704,168911,192,202940
5.709,168905,203,202928
5.714,168893,201,202939
5.719,168891,200,202934
5.724,168877,199,202919
5.729,168895,198,202924
5.734,168902,197,202930
5.739,168894,200,202845
5.744,168880,194,202913
5.749,168869,194,202902
5.754,168835,193,202894
5.759,168796,193,202902
5.764,168767,192,202906
5.769,168728,202,202906
5.774,168702,201,202898
5.779,168691,200,202887
5.784,168664,199,202894
5.789,168633,202,202896
5.794,168627,201,202870
5.799,168590,200,202858
5.804,168572,197,202863
5.809,168536,197,202854
5.814,168538,195,202842
5.819,168528,194,202849
5.824,168505,203,202836
5.829,168492,200,202825
5.834,168491,198,202814
5.839,168480,201,202815
5.844,168475,199,202803
5.848,168475,197,202805
5.853,168456,196,202812
5.858,168459,195,202802
5.863,168448,193,202797
5.868,168440,192,202796
5.873,168439,202,202782
5.878,168437,201,202770
5.883,168428,199,202766
5.888,168418,202,202773
5.893,168435,200,202783
5.898,168409,197,202772
5.903,168418,195,202765
5.908,168393,192,202753
5.913,168399,200,202751
5.918,168388,198,202746
5.923,168404,196,202756
5.928,168388,194,202753
5.933,168363,192,202744
5.938,168380,195,202746
5.943,168365,193,202734
5.948,168344,202,202745
5.953,168354,199,202726
5.958,168342,198,202757
5.963,168346,197,202736
5.968,168363,195,202735
5.973,168354,192,202739
5.978,168358,202,202731
5.983,168375,200,202731
5.988,168387,197,202703
5.993,168398,195,202701
5.997,168393,194,202718
6.002,168378,192,202699
6.007,168368,201,202721
6.012,168379,199,202708
6.017,168365,198,202711
6.022,168368,195,202717
6.027,168356,195,202709
6.032,168356,197,202701
6.037,168330,198,202685
6.042,168322,195,202681
6.047,168311,194,202675
6.052,168296,192,202684
6.057,168309,202,202678
6.062,168300,200,202668
6.067,168285,200,202657
6.072,168285,198,202648
6.077,168269,197,202657
6.082,168267,200,202670
6.087,168275,198,202644
6.092,168255,197,202639
6.097,168273,196,202663
6.102,168278,194,202648
6.107,168266,193,202659
6.112,168284,202,202656
6.117,168286,202,202643
6.122,168291,200,202666
6.127,168304,198,202654
6.132,168311,202,202648
6.137,168289,200,202655
6.142,168300,198,202657
6.146,168311,197,202676
6.151,168288,196,202639
6.156,168298,194,202653
6.161,168281,203,202679
6.166,168280,201,202660
6.171,168290,198,202657
6.176,168275,196,202657
6.181,168268,199,202632
6.186,168294,198,202646
6.191,168275,197,202654
6.196,168285,195,202640
6.201,168277,193,202654
6.206,168300,202,202645
6.211,168288,200,202633
6.216,168295,199,202645
6.221,168278,197,202663
6.226,168282,195,202651
6.231,168291,198,202659
6.236,168287,196,202652
6.241,168302,194,202649
6.246,168298,193,202651
6.251,168307,202,202648
6.256,168306,201,202658
6.261,168307,200,202652
6.266,168321,198,202667
6.271,168315,196,202672
6.276,168317,198,202595
6.281,168332,197,202672
6.286,168334,196,202661
6.291,168321,195,202669
6.295,168329,193,202657
6.300,168343,192,202653
6.305,168326,202,202666
6.310,168327,201,202652
6.315,168311,199,202638
6.320,168321,197,202638
6.325,168331,200,202650
6.330,168326,199,202654
6.335,168339,197,202645
6.340,168336,197,202645
6.345,168350,196,202646
6.350,168320,195,202632
6.355,168302,194,202643
6.360,168276,193,202640
6.365,168247,202,202635
6.370,168227,200,202630
6.375,168229,194,202657
6.380,168185,196,202662
6.385,168168,194,202646
6.390,168155,193,202633
6.395,168146,192,202619
6.400,168134,202,202613
6.405,168121,200,202632
6.410,168104,200,202598
6.415,168085,199,202609
6.420,168084,197,202616
6.425,168071,205,202593
6.430,168066,198,202608
6.435,168077,196,202605
6.440,168072,195,202606
6.444,168079,192,202587
6.449,168074,202,202587
6.454,168073,199,202587
6.459,168077,197,202602
6.464,168071,195,202578
6.469,168084,192,202590
6.474,168079,195,202595
6.479,168097,193,202598
6.484,168088,203,202595
6.489,168091,201,202582
6.494,168109,199,202589
6.499,168085,197,202580
6.504,168093,196,202568
6.509,168082,193,202581
6.514,168070,203,202573
6.519,168071,202,202575
6.524,168070,193,202567
6.529,168055,193,202578
6.534,168053,202,202572
6.539,168065,201,202571
6.544,168073,199,202563
6.549,168068,196,202568
6.554,168067,194,202573
6.559,168061,192,202584
6.564,168078,202,202582
6.569,168100,185,202575
6.574,168102,203,202586
6.579,168111,201,202602
6.584,168111,198,202570
6.589,168135,196,202574
6.593,168153,193,202583
6.598,168132,203,202592
6.603,168142,199,202596
6.608,168145,197,202596
6.613,168167,195,202623
6.618,168174,199,202636
6.623,168192,197,202634
6.628,168175,197,202644
6.633,168185,195,202643
6.638,168205,194,202652
6.643,168191,192,202634
6.648,168199,202,202642
6.653,168176,200,202648
6.658,168186,200,202636
6.663,168184,198,202658
6.668,168208,194,202684
6.673,168206,195,202679
6.678,168197,194,202683
6.683,168213,192,202685
6.688,168223,201,202703
6.693,168220,199,202711
6.698,168249,198,202722
6.703,168239,195,202735
6.708,168246,194,202730
6.713,168240,192,202735
6.718,168262,195,202736
6.723,168244,193,202738
6.728,168230,201,202725
6.733,168230,200,202741
6.738,168210,198,202724
6.742,168177,197,202721
6.747,168156,195,202692
6.752,168127,193,202698
6.757,168097,193,202665
6.762,168060,202,202642
6.767,167999,194,202608
6.772,167924,192,202594
6.777,167869,203,202569
6.782,167804,201,202541
6.787,167761,199,202530
6.792,167695,197,202505
6.797,167644,196,202493
6.802,167576,193,202491
6.807,167516,193,202468
6.812,167474,195,202475
6.817,167413,194,202436
6.822,167369,194,202413
6.827,167317,193,202417
6.832,167272,203,202387
6.837,167219,202,202382
6.842,167217,201,202387
6.847,167205,200,202361
6.852,167180,198,202365
6.857,167166,198,202356
6.862,167111,202,202359
6.867,167126,201,202353
6.872,167103,201,202340
6.877,167100,200,202341
6.882,167096,201,202354
6.887,167108,201,202355
6.891,167123,201,202351
6.896,167143,199,202365
6.901,167184,198,202370
6.906,167187,197,202374
6.911,167208,200,202387
6.916,167213,199,202391
6.921,167242,198,202387
6.926,167223,197,202400
6.931,167238,198,202390
6.936,167243,196,202416
6.941,167280,195,202390
6.946,167293,193,202408
6.951,167288,204,202398
6.956,167286,201,202395
6.961,167272,193,202393
6.966,167261,193,202401
6.971,167234,203,202404
6.976,167210,201,202418
6.981,167187,200,202397
6.986,167180,199,202393
6.991,167156,198,202415
6.996,167132,196,202414
7.001,167127,194,202383
7.006,167094,193,202377
7.011,167071,196,202376
7.016,167052,195,202401
7.021,167031,194,202369
7.026,167038,203,202378
7.031,167047,200,202357
7.036,167032,198,202368
7.040,167036,196,202363
7.045,167027,194,202372
7.050,167027,193,202353
7.055,167027,203,202365
7.060,167026,194,202348
7.065,167015,192,202351
7.070,167021,202,202339
7.075,167025,200,202350
7.080,167021,197,202341
7.085,167036,196,202357
7.090,167037,195,202350
7.095,167036,194,202333
7.100,167045,193,202340
7.105,167064,197,202340
7.110,167060,199,202342
7.115,167053,198,202332
7.120,167075,197,202341
7.125,167070,196,202348
7.130,167089,196,202330
7.135,167113,195,202347
7.140,167140,195,202339
7.145,167166,192,202370
7.150,167187,203,202361
7.155,167218,195,202372
7.160,167247,198,202398
7.165,167264,196,202395
7.170,167279,195,202419
7.175,167332,194,202419
