df_hash,22ZHK4.DWJ61Z
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SM8F
person_label,V70(5)
date_time_start,2025-11-03_12-30-35.585000_+03
date_time_start_unix,1762158635.585
date_time_end,2025-11-03_12-39-21.924000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.337,-0.369,0.941,0.344
4.347,-0.367,0.934,0.342
4.357,-0.371,0.941,0.344
4.367,-0.379,0.939,0.342
4.377,-0.371,0.947,0.346
4.386,-0.373,0.951,0.344
4.396,-0.377,0.947,0.342
4.406,-0.367,0.953,0.338
4.416,-0.355,0.949,0.342
4.426,-0.357,0.957,0.340
4.436,-0.354,0.945,0.338
4.446,-0.355,0.930,0.330
4.456,-0.354,0.924,0.334
4.466,-0.355,0.928,0.340
4.476,-0.359,0.928,0.342
4.486,-0.365,0.926,0.350
4.496,-0.363,0.932,0.350
4.506,-0.359,0.936,0.350
4.516,-0.355,0.947,0.357
4.525,-0.363,0.953,0.361
4.535,-0.359,0.955,0.354
4.545,-0.355,0.951,0.354
4.555,-0.359,0.949,0.357
4.565,-0.361,0.932,0.357
4.575,-0.361,0.926,0.355
4.585,-0.369,0.920,0.355
4.595,-0.369,0.926,0.361
4.605,-0.367,0.938,0.365
4.615,-0.367,0.953,0.361
4.625,-0.367,0.953,0.361
4.635,-0.359,0.957,0.363
4.645,-0.350,0.965,0.363
4.655,-0.342,0.961,0.357
4.664,-0.342,0.953,0.352
4.674,-0.344,0.949,0.354
4.684,-0.357,0.951,0.359
4.694,-0.363,0.953,0.359
4.704,-0.367,0.955,0.363
4.714,-0.377,0.939,0.363
4.724,-0.361,0.936,0.361
4.734,-0.354,0.941,0.369
4.744,-0.340,0.947,0.367
4.754,-0.334,0.943,0.359
4.764,-0.336,0.939,0.361
4.774,-0.344,0.934,0.361
4.784,-0.338,0.932,0.359
4.794,-0.344,0.938,0.365
4.803,-0.338,0.939,0.365
4.813,-0.338,0.943,0.373
4.823,-0.330,0.947,0.371
4.833,-0.326,0.943,0.371
4.843,-0.312,0.941,0.361
4.853,-0.305,0.930,0.367
4.863,-0.303,0.926,0.365
4.873,-0.312,0.926,0.371
4.883,-0.322,0.932,0.373
4.893,-0.330,0.939,0.377
4.903,-0.330,0.945,0.377
4.913,-0.326,0.951,0.381
4.923,-0.322,0.961,0.381
4.933,-0.316,0.957,0.377
4.942,-0.320,0.949,0.377
4.952,-0.318,0.943,0.375
4.962,-0.320,0.932,0.369
4.972,-0.322,0.930,0.375
4.982,-0.330,0.936,0.375
4.992,-0.330,0.943,0.377
5.002,-0.326,0.949,0.383
5.012,-0.332,0.951,0.381
5.022,-0.324,0.959,0.385
5.032,-0.324,0.955,0.379
5.042,-0.324,0.957,0.377
5.052,-0.318,0.957,0.379
5.062,-0.316,0.953,0.375
5.072,-0.318,0.947,0.375
5.082,-0.314,0.938,0.375
5.091,-0.311,0.938,0.377
5.101,-0.312,0.936,0.377
5.111,-0.314,0.939,0.383
5.121,-0.311,0.939,0.377
5.131,-0.307,0.938,0.377
5.141,-0.305,0.943,0.375
5.151,-0.303,0.947,0.373
5.161,-0.305,0.947,0.371
5.171,-0.307,0.947,0.369
5.181,-0.307,0.941,0.365
5.191,-0.309,0.947,0.367
5.201,-0.312,0.947,0.371
5.211,-0.316,0.955,0.373
5.221,-0.309,0.957,0.369
5.230,-0.301,0.959,0.365
5.240,-0.297,0.959,0.371
5.250,-0.293,0.969,0.369
5.260,-0.289,0.961,0.365
5.270,-0.281,0.951,0.365
5.280,-0.291,0.936,0.361
5.290,-0.295,0.930,0.363
5.300,-0.295,0.932,0.363
5.310,-0.295,0.943,0.373
5.320,-0.297,0.955,0.375
5.330,-0.297,0.961,0.375
5.340,-0.297,0.959,0.377
5.350,-0.297,0.955,0.375
5.360,-0.295,0.949,0.371
5.369,-0.295,0.947,0.371
5.379,-0.299,0.949,0.381
5.389,-0.307,0.941,0.379
5.399,-0.301,0.953,0.379
5.409,-0.297,0.955,0.375
5.419,-0.297,0.967,0.375
5.429,-0.297,0.969,0.367
5.439,-0.297,0.967,0.365
5.449,-0.289,0.967,0.363
5.459,-0.291,0.963,0.367
5.469,-0.293,0.965,0.363
5.479,-0.297,0.969,0.365
5.489,-0.311,0.971,0.367
5.499,-0.311,0.971,0.367
5.508,-0.309,0.973,0.361
5.518,-0.293,0.973,0.359
5.528,-0.287,0.965,0.350
5.538,-0.279,0.961,0.350
5.548,-0.275,0.965,0.350
5.558,-0.281,0.967,0.354
5.568,-0.270,0.977,0.355
5.578,-0.270,0.979,0.359
5.588,-0.268,0.980,0.359
5.598,-0.264,0.980,0.361
5.608,-0.260,0.979,0.363
5.618,-0.256,0.965,0.359
5.628,-0.250,0.959,0.359
5.638,-0.244,0.961,0.365
5.647,-0.252,0.959,0.369
5.657,-0.256,0.965,0.367
5.667,-0.256,0.963,0.375
5.677,-0.258,0.963,0.371
5.687,-0.254,0.965,0.375
5.697,-0.256,0.961,0.373
5.707,-0.262,0.951,0.377
5.717,-0.277,0.943,0.377
5.727,-0.279,0.941,0.383
5.737,-0.283,0.951,0.387
5.747,-0.289,0.955,0.393
5.757,-0.287,0.959,0.393
5.767,-0.281,0.953,0.385
5.777,-0.283,0.939,0.383
5.787,-0.291,0.936,0.387
5.796,-0.283,0.939,0.389
5.806,-0.283,0.936,0.387
5.816,-0.283,0.938,0.391
5.826,-0.289,0.945,0.391
5.836,-0.293,0.951,0.393
5.846,-0.279,0.955,0.387
5.856,-0.277,0.955,0.389
5.866,-0.268,0.955,0.385
5.876,-0.264,0.943,0.385
5.886,-0.266,0.939,0.379
5.896,-0.273,0.936,0.381
5.906,-0.277,0.939,0.383
5.916,-0.285,0.943,0.389
5.926,-0.291,0.949,0.389
5.935,-0.281,0.957,0.389
5.945,-0.275,0.963,0.393
5.955,-0.270,0.963,0.385
5.965,-0.266,0.949,0.383
5.975,-0.270,0.943,0.377
5.985,-0.279,0.939,0.373
5.995,-0.285,0.951,0.379
6.005,-0.289,0.963,0.383
6.015,-0.299,0.963,0.383
6.025,-0.297,0.965,0.381
6.035,-0.287,0.957,0.383
6.045,-0.299,0.951,0.375
6.055,-0.295,0.947,0.373
6.065,-0.303,0.941,0.371
6.074,-0.312,0.939,0.373
6.084,-0.312,0.949,0.377
6.094,-0.312,0.955,0.377
6.104,-0.305,0.957,0.371
6.114,-0.307,0.953,0.373
6.124,-0.316,0.939,0.369
6.134,-0.324,0.941,0.371
6.144,-0.326,0.941,0.369
6.154,-0.328,0.945,0.373
6.164,-0.322,0.949,0.371
6.174,-0.312,0.957,0.373
6.184,-0.309,0.967,0.375
6.194,-0.301,0.965,0.371
6.204,-0.295,0.961,0.363
6.213,-0.283,0.959,0.359
6.223,-0.277,0.959,0.359
6.233,-0.266,0.957,0.357
6.243,-0.256,0.947,0.357
6.253,-0.262,0.947,0.359
6.263,-0.264,0.959,0.365
6.273,-0.270,0.963,0.357
6.283,-0.258,0.979,0.357
6.293,-0.238,0.988,0.354
6.303,-0.229,0.975,0.346
6.313,-0.232,0.957,0.350
6.323,-0.244,0.951,0.352
6.333,-0.260,0.959,0.357
6.343,-0.254,0.975,0.359
6.352,-0.252,0.979,0.355
6.362,-0.223,0.994,0.350
6.372,-0.227,0.977,0.346
6.382,-0.240,0.959,0.340
6.392,-0.244,0.957,0.338
6.402,-0.248,0.963,0.340
6.412,-0.230,0.977,0.340
6.422,-0.232,0.975,0.338
6.432,-0.236,0.973,0.332
6.442,-0.221,0.973,0.322
6.452,-0.203,0.965,0.318
6.462,-0.215,0.961,0.322
6.472,-0.232,0.982,0.326
6.482,-0.244,0.994,0.326
6.492,-0.232,1.000,0.314
6.501,-0.203,0.998,0.314
6.511,-0.188,1.002,0.305
6.521,-0.178,0.994,0.293
6.531,-0.186,0.986,0.293
6.541,-0.189,1.000,0.289
6.551,-0.184,1.023,0.299
6.561,-0.172,1.025,0.301
6.571,-0.178,1.021,0.295
6.581,-0.172,1.016,0.293
6.591,-0.160,1.002,0.285
6.601,-0.164,0.990,0.277
6.611,-0.166,0.986,0.277
6.621,-0.166,0.996,0.283
6.631,-0.172,1.008,0.287
6.640,-0.168,1.018,0.285
6.650,-0.164,1.021,0.277
6.660,-0.145,1.014,0.273
6.670,-0.152,1.002,0.271
6.680,-0.164,1.000,0.271
6.690,-0.168,1.006,0.277
6.700,-0.166,1.012,0.271
6.710,-0.162,1.025,0.271
6.720,-0.164,1.023,0.275
6.730,-0.168,1.006,0.270
6.740,-0.166,1.000,0.270
6.750,-0.164,0.988,0.266
6.760,-0.172,0.980,0.264
6.770,-0.180,0.986,0.266
6.779,-0.180,1.000,0.270
6.789,-0.182,1.008,0.270
6.799,-0.182,1.012,0.262
6.809,-0.180,1.002,0.262
6.819,-0.188,0.996,0.260
6.829,-0.197,0.994,0.268
6.839,-0.203,1.004,0.266
6.849,-0.207,1.010,0.270
6.859,-0.205,1.016,0.270
6.869,-0.197,1.020,0.268
6.879,-0.189,1.012,0.264
6.889,-0.184,1.008,0.260
6.899,-0.186,1.004,0.264
6.909,-0.195,0.996,0.260
6.918,-0.201,0.994,0.262
6.928,-0.203,1.002,0.268
6.938,-0.205,1.004,0.270
6.948,-0.209,1.012,0.268
6.958,-0.197,1.008,0.262
6.968,-0.191,1.000,0.268
6.978,-0.189,0.992,0.264
6.988,-0.207,0.988,0.264
6.998,-0.219,0.990,0.270
7.008,-0.221,0.994,0.270
7.018,-0.227,1.002,0.271
7.028,-0.230,1.010,0.275
7.038,-0.227,1.006,0.275
7.048,-0.217,1.004,0.268
7.057,-0.205,0.996,0.268
7.067,-0.199,0.990,0.266
7.077,-0.203,0.988,0.271
7.087,-0.211,0.990,0.271
7.097,-0.219,0.996,0.271
7.107,-0.213,1.002,0.270
7.117,-0.215,1.004,0.268
7.127,-0.219,1.000,0.268
7.137,-0.217,1.004,0.266
7.147,-0.217,1.008,0.270
7.157,-0.223,1.000,0.266
7.167,-0.217,0.996,0.266
7.177,-0.225,0.994,0.271
7.187,-0.229,1.000,0.275
7.197,-0.234,0.996,0.271
7.206,-0.221,0.998,0.268
7.216,-0.209,0.992,0.270
7.226,-0.203,0.988,0.264
7.236,-0.199,0.988,0.270
7.246,-0.205,0.992,0.264
7.256,-0.223,0.994,0.270
7.266,-0.236,0.992,0.268
7.276,-0.225,1.000,0.268
7.286,-0.229,0.996,0.275
7.296,-0.230,0.998,0.268
7.306,-0.217,0.998,0.266
7.316,-0.217,0.990,0.270
7.326,-0.213,0.990,0.270
7.336,-0.213,0.990,0.277
7.345,-0.217,0.996,0.279
7.355,-0.223,1.000,0.273
7.365,-0.229,0.998,0.270
7.375,-0.209,0.998,0.262
7.385,-0.174,0.990,0.264
7.395,-0.152,0.979,0.262
7.405,-0.141,0.957,0.264
7.415,-0.168,0.945,0.271
7.425,-0.193,0.959,0.266
7.435,-0.178,0.971,0.242
7.445,-0.148,0.959,0.246
7.455,-0.129,0.957,0.250
7.465,-0.137,0.959,0.248
7.475,-0.170,0.965,0.238
7.484,-0.227,0.955,0.232
7.494,-0.271,0.947,0.217
7.504,-0.297,0.967,0.209
7.514,-0.311,0.971,0.199
7.524,-0.324,0.973,0.191
7.534,-0.361,0.949,0.172
7.544,-0.406,0.898,0.158
7.554,-0.459,0.873,0.135
7.564,-0.529,0.871,0.125
7.574,-0.547,0.951,0.135
7.584,-0.545,1.033,0.137
7.594,-0.533,1.086,0.137
7.604,-0.525,1.084,0.111
7.614,-0.498,1.057,0.088
7.623,-0.477,1.033,0.066
7.633,-0.430,1.037,0.043
7.643,-0.359,1.062,0.047
7.653,-0.301,1.084,0.039
7.663,-0.264,1.092,0.031
7.673,-0.225,1.094,0.023
7.683,-0.154,1.105,0.016
7.693,-0.082,1.121,0.020
7.703,-0.016,1.119,0.033
7.713,0.016,1.109,0.037
7.723,0.014,1.074,0.033
7.733,-0.033,1.031,0.021
7.743,-0.090,0.994,0.000
7.753,-0.123,0.988,-0.002
7.762,-0.145,1.002,0.010
7.772,-0.172,1.000,0.014
7.782,-0.209,0.986,0.010
7.792,-0.279,0.938,0.004
7.802,-0.357,0.891,0.010
7.812,-0.416,0.893,0.023
7.822,-0.457,0.902,0.051
7.832,-0.479,0.936,0.062
7.842,-0.482,0.961,0.061
7.852,-0.506,0.979,0.074
7.862,-0.555,0.982,0.072
7.872,-0.602,0.979,0.078
7.882,-0.617,0.984,0.066
7.892,-0.605,0.984,0.061
7.901,-0.572,0.996,0.061
7.911,-0.504,1.021,0.057
7.921,-0.434,1.029,0.053
7.931,-0.367,1.037,0.043
7.941,-0.295,1.041,0.039
7.951,-0.219,1.041,0.043
7.961,-0.156,1.033,0.043
7.971,-0.133,1.021,0.033
7.981,-0.125,0.998,0.027
7.991,-0.111,0.982,0.020
8.001,-0.104,0.975,0.020
8.011,-0.102,0.971,0.020
8.021,-0.098,0.971,0.018
8.031,-0.113,0.969,0.023
8.041,-0.166,0.965,0.018
8.050,-0.229,0.955,0.014
8.060,-0.303,0.943,0.020
8.070,-0.359,0.949,0.021
8.080,-0.381,0.969,0.033
8.090,-0.389,0.990,0.049
8.100,-0.398,1.002,0.057
8.110,-0.414,1.014,0.055
8.120,-0.430,1.012,0.051
8.130,-0.449,1.008,0.039
8.140,-0.494,0.982,0.027
8.150,-0.537,0.975,0.021
8.160,-0.541,1.004,0.027
8.170,-0.521,1.033,0.037
8.180,-0.488,1.043,0.045
8.189,-0.453,1.033,0.043
8.199,-0.414,1.029,0.037
8.209,-0.363,1.014,0.027
8.219,-0.318,0.992,0.023
8.229,-0.285,0.982,0.016
8.239,-0.250,0.969,0.020
8.249,-0.227,0.980,0.031
8.259,-0.180,1.012,0.039
8.269,-0.121,1.031,0.057
8.279,-0.100,1.020,0.041
8.289,-0.107,0.994,0.020
8.299,-0.150,0.961,0.014
8.309,-0.203,0.928,0.004
8.319,-0.234,0.920,0.006
8.328,-0.258,0.945,0.012
8.338,-0.301,0.973,0.023
8.348,-0.332,1.006,0.025
8.358,-0.373,1.020,0.035
8.368,-0.430,1.012,0.035
8.378,-0.469,1.002,0.037
8.388,-0.492,0.986,0.029
8.398,-0.504,0.980,0.029
8.408,-0.529,0.982,0.031
8.418,-0.541,0.998,0.041
8.428,-0.531,1.012,0.045
8.438,-0.521,1.012,0.043
8.448,-0.502,1.010,0.039
8.458,-0.471,0.996,0.027
8.467,-0.449,0.971,0.020
8.477,-0.422,0.963,0.006
8.487,-0.375,0.979,0.004
8.497,-0.346,1.008,0.025
8.507,-0.320,1.025,0.043
8.517,-0.285,1.055,0.064
8.527,-0.271,1.041,0.070
8.537,-0.236,1.018,0.051
8.547,-0.170,1.014,0.031
8.557,-0.146,0.990,0.037
8.567,-0.170,0.961,0.035
8.577,-0.180,0.943,0.041
8.587,-0.189,0.953,0.061
8.597,-0.211,0.975,0.074
8.606,-0.223,0.994,0.098
8.616,-0.254,1.023,0.102
8.626,-0.307,1.029,0.088
8.636,-0.363,0.998,0.068
8.646,-0.408,0.938,0.061
8.656,-0.461,0.908,0.066
8.666,-0.484,0.916,0.088
8.676,-0.506,0.930,0.119
8.686,-0.520,0.936,0.115
8.696,-0.477,0.975,0.104
8.706,-0.430,0.988,0.094
8.716,-0.436,0.967,0.080
8.726,-0.465,0.916,0.072
8.736,-0.461,0.900,0.057
8.746,-0.436,0.928,0.082
8.755,-0.371,0.994,0.107
8.765,-0.281,1.043,0.109
8.775,-0.205,1.051,0.098
8.785,-0.184,1.029,0.068
8.795,-0.162,1.008,0.045
8.805,-0.135,1.006,0.043
8.815,-0.125,1.020,0.049
8.825,-0.121,1.039,0.062
8.835,-0.127,1.062,0.078
8.845,-0.154,1.068,0.066
8.855,-0.209,1.031,0.043
8.865,-0.268,0.977,0.025
8.875,-0.326,0.938,0.014
8.885,-0.375,0.914,0.016
8.894,-0.408,0.918,0.025
8.904,-0.428,0.945,0.035
8.914,-0.451,0.979,0.051
8.924,-0.469,0.996,0.055
8.934,-0.465,1.000,0.053
8.944,-0.455,1.004,0.061
8.954,-0.473,1.002,0.078
8.964,-0.475,1.002,0.062
8.974,-0.408,1.025,0.059
8.984,-0.342,1.031,0.059
8.994,-0.297,1.033,0.061
9.004,-0.266,1.031,0.055
9.014,-0.240,1.041,0.053
9.024,-0.223,1.053,0.059
9.033,-0.213,1.047,0.064
9.043,-0.215,1.027,0.057
9.053,-0.217,1.043,0.066
9.063,-0.201,1.055,0.074
9.073,-0.201,1.057,0.070
9.083,-0.211,1.027,0.057
9.093,-0.270,0.971,0.062
9.103,-0.344,0.914,0.047
9.113,-0.361,0.932,0.033
9.123,-0.357,0.955,0.057
9.133,-0.383,0.969,0.078
9.143,-0.416,0.975,0.084
9.153,-0.439,0.975,0.080
9.163,-0.459,0.977,0.080
9.172,-0.467,0.973,0.084
9.182,-0.465,0.975,0.092
9.192,-0.451,0.982,0.109
9.202,-0.412,1.012,0.117
9.212,-0.377,1.037,0.125
9.222,-0.348,1.031,0.115
9.232,-0.322,1.014,0.107
9.242,-0.305,1.002,0.109
9.252,-0.283,1.000,0.109
9.262,-0.271,1.002,0.123
9.272,-0.250,1.016,0.129
9.282,-0.232,1.029,0.156
9.292,-0.225,1.035,0.148
9.302,-0.211,1.043,0.148
9.311,-0.223,1.014,0.135
9.321,-0.250,0.961,0.127
9.331,-0.262,0.914,0.127
9.341,-0.266,0.893,0.131
9.351,-0.264,0.883,0.146
9.361,-0.254,0.885,0.150
9.371,-0.250,0.871,0.150
9.381,-0.258,0.852,0.145
9.391,-0.287,0.865,0.148
9.401,-0.322,0.895,0.154
9.411,-0.359,0.914,0.156
9.421,-0.375,0.930,0.152
9.431,-0.379,0.955,0.156
9.441,-0.385,0.986,0.172
9.451,-0.383,1.027,0.186
9.460,-0.367,1.047,0.186
9.470,-0.359,1.057,0.184
9.480,-0.371,1.068,0.188
9.490,-0.387,1.027,0.176
9.500,-0.395,1.010,0.182
9.510,-0.408,1.033,0.199
9.520,-0.418,1.055,0.217
9.530,-0.406,1.090,0.240
9.540,-0.391,1.109,0.244
9.550,-0.383,1.109,0.246
9.560,-0.375,1.094,0.236
9.570,-0.365,1.059,0.221
9.580,-0.371,1.029,0.223
9.590,-0.383,1.006,0.221
9.599,-0.363,0.971,0.225
9.609,-0.326,0.951,0.227
9.619,-0.295,0.934,0.221
9.629,-0.273,0.898,0.205
9.639,-0.277,0.865,0.193
9.649,-0.279,0.842,0.186
9.659,-0.283,0.877,0.195
9.669,-0.281,0.926,0.207
9.679,-0.262,0.979,0.221
9.689,-0.252,1.018,0.225
9.699,-0.260,1.039,0.217
9.709,-0.277,1.068,0.213
9.719,-0.285,1.074,0.201
9.729,-0.281,1.068,0.195
9.738,-0.273,1.045,0.197
9.748,-0.264,1.014,0.205
9.758,-0.254,0.977,0.201
9.768,-0.227,0.963,0.201
9.778,-0.227,0.953,0.211
9.788,-0.230,0.941,0.203
9.798,-0.264,0.914,0.205
9.808,-0.297,0.910,0.201
9.818,-0.316,0.936,0.205
9.828,-0.311,0.977,0.225
9.838,-0.303,1.016,0.244
9.848,-0.303,1.025,0.242
9.858,-0.307,1.037,0.234
9.868,-0.295,1.033,0.223
9.877,-0.277,1.020,0.213
9.887,-0.254,1.010,0.203
9.897,-0.234,0.998,0.199
9.907,-0.219,0.986,0.199
9.917,-0.217,0.984,0.195
9.927,-0.215,0.988,0.203
9.937,-0.213,0.998,0.207
9.947,-0.227,0.996,0.209
9.957,-0.250,0.979,0.201
9.967,-0.256,0.988,0.209
9.977,-0.275,0.996,0.217
9.987,-0.283,1.004,0.225
9.997,-0.293,1.008,0.232
10.007,-0.293,1.012,0.236
10.016,-0.283,1.020,0.234
10.026,-0.260,1.008,0.221
10.036,-0.248,0.994,0.217
10.046,-0.242,0.994,0.215
10.056,-0.234,0.998,0.207
10.066,-0.236,1.006,0.213
10.076,-0.234,1.018,0.215
10.086,-0.246,1.035,0.221
10.096,-0.246,1.059,0.221
10.106,-0.227,1.068,0.225
10.116,-0.217,1.055,0.227
10.126,-0.215,1.018,0.227
10.136,-0.219,1.000,0.229
10.146,-0.225,1.004,0.232
10.156,-0.229,1.014,0.234
10.165,-0.234,1.012,0.229
10.175,-0.229,1.002,0.229
10.185,-0.230,0.977,0.229
10.195,-0.246,0.969,0.238
10.205,-0.266,0.973,0.254
10.215,-0.281,0.988,0.266
10.225,-0.291,1.002,0.275
10.235,-0.289,1.006,0.273
10.245,-0.289,0.996,0.275
10.255,-0.299,0.959,0.277
10.265,-0.295,0.943,0.277
10.275,-0.295,0.932,0.287
10.285,-0.297,0.943,0.293
10.295,-0.301,0.955,0.303
10.304,-0.297,0.963,0.309
10.314,-0.283,0.973,0.309
10.324,-0.273,0.979,0.309
10.334,-0.283,0.973,0.311
10.344,-0.295,0.961,0.314
10.354,-0.295,0.957,0.318
10.364,-0.295,0.965,0.328
10.374,-0.303,0.963,0.338
