Time (s),Resistance (Ω),Stage
213,21621.62,Normal
214,21524.25,Normal
215,20859.08,Normal
216,21307.34,Normal
217,20743.24,Normal
218,21046.25,Normal
219,20975.79,Normal
220,21283.42,Normal
221,20697.15,Normal
222,20835.84,Normal
223,20905.66,Normal
224,20835.84,Normal
225,21427.47,Normal
226,21427.47,Normal
227,20720.18,Normal
228,21992.19,Normal
229,22629.48,Normal
230,22371.54,Normal
231,22142.86,Normal
232,21967.21,Normal
233,21597.22,Normal
234,21818.18,Normal
235,21235.7,Normal
236,21524.25,Normal
237,20999.24,Normal
238,21818.18,Normal
239,21892.52,Normal
240,21818.18,Normal
241,21818.18,Normal
242,21548.54,Normal
243,21597.22,Normal
244,21355.28,Normal
245,21379.31,Normal
246,20835.84,Normal
247,23787.13,Normal
248,23955.22,Normal
249,24125,Normal
250,25059.93,Normal
251,24821.43,Normal
252,25240.96,Normal
253,25858.14,Normal
254,25362.69,Normal
255,25210.66,Normal
256,26047.54,Normal
257,24703.39,Normal
258,25921.05,Normal
259,26497.33,Normal
260,25150.21,Stress
261,25240.96,Stress
262,24153.46,Stress
263,24851.06,Stress
264,24556.96,Stress
265,24382.87,Stress
266,23731.46,Stress
267,23648.31,Stress
268,23675.99,Stress
269,23593.11,Stress
270,24096.59,Stress
271,23620.69,Stress
272,23538.08,Stress
273,23265.64,Stress
274,23648.31,Stress
275,23401.31,Stress
276,23238.64,Stress
277,23538.08,Stress
278,23131.07,Stress
279,23184.76,Stress
280,22838.81,Stress
281,23238.64,Stress
282,23104.28,Stress
283,23157.89,Stress
284,22812.5,Stress
285,22629.48,Stress
286,23238.64,Stress
287,23050.85,Stress
289,22629.48,Stress
290,22629.48,Stress
290,23238.64,Stress
291,23759.28,Stress
292,25120.07,Stress
293,24880.75,Stress
294,24556.96,Stress
295,24644.67,Stress
297,24940.27,Stress
297,24970.11,Stress
298,24732.82,Stress
299,24556.96,Stress
300,23731.46,Stress
301,24498.74,Stress
302,23815.03,Stress
303,24125,Stress
304,23983.4,Stress
305,23870.97,Stress
306,23620.69,Stress
307,23703.7,Stress
308,22918.01,Stress
309,23401.31,Stress
310,22838.81,Stress
311,24068.22,Stress
312,24910.49,Stress
313,24096.59,Stress
314,24096.59,Stress
315,24096.59,Stress
316,23455.88,Stress
317,23265.64,Stress
318,23759.28,Stress
319,23238.64,Stress
320,23050.85,Stress
321,23374.08,Stress
322,23510.64,Stress
323,23238.64,Stress
324,23374.08,Stress
325,23319.77,Stress
326,23104.28,Stress
327,23319.77,Stress
328,22865.17,Stress
329,23815.03,Stress
330,24181.97,Stress
331,24556.96,Stress
332,24125,Stress
333,23731.46,Stress
334,23703.7,Stress
335,23374.08,Stress
336,23050.85,Stress
337,22812.5,Stress
338,22786.23,Stress
339,23157.89,Stress
340,23104.28,Stress
341,22971.02,Stress
342,22320.44,Stress
343,22865.17,Stress
344,22577.56,Stress
345,22525.81,Stress
346,22117.65,Stress
347,22655.5,Stress
348,22707.67,Stress
349,22865.17,Stress
350,22655.5,Stress
351,22525.81,Stress
352,22525.81,Stress
353,23050.85,Stress
354,23157.89,Stress
355,22812.5,Stress
356,22422.8,Stress
357,22812.5,Stress
358,22891.57,Stress
359,22733.81,Stress
360,22397.15,Stress
361,22422.8,Stress
362,21917.38,Stress
363,22042.25,Stress
364,22422.8,Stress
365,22218.73,Stress
366,22042.25,Stress
367,21992.19,Stress
368,21524.25,Stress
369,21917.38,Stress
370,22320.44,Stress
371,22168.11,Stress
372,22117.65,Stress
373,22117.65,Stress
374,22142.86,Stress
375,21744.19,Stress
376,22168.11,Stress
377,22067.34,Stress
378,22345.97,Stress
379,22345.97,Stress
380,21475.79,Stress
381,21597.22,Stress
382,21259.54,Stress
383,21188.12,Stress
384,20905.66,Stress
385,21548.54,Stress
386,21235.7,Stress
387,21046.25,Stress
388,21235.7,Stress
389,20605.38,Stress
390,20697.15,Stress
391,21093.39,Stress
392,21867.71,Stress
393,21646.06,Stress
394,21992.19,Stress
395,23077.54,Stress
396,24039.9,Stress
397,25701.83,Stress
398,26015.83,Stress
399,26562.5,Stress
400,25485.27,Stress
401,24440.71,Stress
402,23759.28,Stress
403,23955.22,Stress
404,24354.03,Stress
405,23927.09,Stress
406,23620.69,Stress
407,23024.19,Stress
408,23238.64,Stress
409,22525.81,Stress
410,23157.89,Stress
411,22812.5,Stress
412,22320.44,Stress
413,22142.86,Stress
414,22397.15,Stress
415,21992.19,Stress
416,21967.21,Stress
417,21768.81,Stress
418,21744.19,Stress
419,22017.2,Stress
420,22042.25,Stress
421,21646.06,Stress
422,21621.62,Stress
423,22345.97,Stress
424,22117.65,Stress
425,21451.61,Stress
426,21992.19,Stress
427,21621.62,Stress
428,21992.19,Stress
429,21892.52,Stress
430,21572.86,Stress
431,21355.28,Stress
432,21646.06,Stress
433,21818.18,Stress
434,22017.2,Stress
435,22345.97,Stress
436,21524.25,Stress
437,22042.25,Stress
438,21967.21,Stress
439,21744.19,Stress
440,24125,Relaxation
441,25732.98,Relaxation
442,27431.45,Relaxation
443,27568.81,Relaxation
444,27058.82,Relaxation
445,27916.67,Relaxation
446,28235.29,Relaxation
447,26858.69,Relaxation
448,26015.83,Relaxation
449,26529.88,Relaxation
450,27058.82,Relaxation
451,28093.02,Relaxation
452,27159.71,Relaxation
453,26858.69,Relaxation
454,26400,Relaxation
455,26958.48,Relaxation
456,27193.46,Relaxation
457,27603.31,Relaxation
458,28450.7,Relaxation
459,28164.03,Relaxation
460,28306.83,Relaxation
461,28450.7,Relaxation
462,27568.81,Relaxation
463,27951.81,Relaxation
464,27397.26,Relaxation
465,26891.89,Relaxation
466,27092.39,Relaxation
467,27092.39,Relaxation
468,27811.63,Relaxation
469,27329.08,Relaxation
470,26726.46,Relaxation
471,27092.39,Relaxation
472,26759.43,Relaxation
473,26047.54,Relaxation
474,26047.54,Relaxation
480,27397.26,Relaxation
480,27534.37,Relaxation
480,27707.18,Relaxation
480,26925.16,Relaxation
480,27126.02,Relaxation
480,26991.87,Relaxation
481,27397.26,Relaxation
482,27092.39,Relaxation
483,26891.89,Relaxation
484,26759.43,Relaxation
485,26759.43,Relaxation
486,25826.77,Relaxation
487,26432.38,Relaxation
488,25826.77,Relaxation
489,25608.7,Relaxation
490,26142.98,Relaxation
491,26047.54,Relaxation
492,25826.77,Relaxation
493,25858.14,Relaxation
494,25332.18,Relaxation
495,25059.93,Relaxation
496,25858.14,Relaxation
497,25764.19,Relaxation
498,25826.77,Relaxation
499,25764.19,Relaxation
