Time (s),Resistance (Ω),Stage
1,11828.36,Calibration
2,11875,Calibration
3,11496.06,Calibration
5,12231.27,Calibration
6,12364.83,Calibration
7,12377.05,Calibration
8,12462.97,Calibration
9,12561.98,Calibration
10,12674.42,Calibration
11,12462.97,Calibration
12,12255.43,Calibration
13,12674.42,Calibration
14,12889.88,Calibration
15,12586.87,Calibration
16,12813.37,Calibration
17,13057.43,Calibration
18,12966.91,Calibration
19,12462.97,Calibration
20,12537.15,Normal
21,12389.28,Normal
22,12279.65,Normal
23,12267.54,Normal
24,12255.43,Normal
25,12364.83,Normal
26,12123.18,Normal
27,12195.12,Normal
28,12171.09,Normal
29,12219.21,Normal
30,12864.32,Normal
31,13057.43,Normal
32,12813.37,Normal
33,12537.15,Normal
34,12512.37,Normal
35,12364.83,Normal
36,13018.55,Normal
37,13174.87,Normal
38,13227.45,Normal
39,12649.34,Normal
40,12775.31,Normal
41,12611.82,Normal
42,13905.43,Normal
43,13697.92,Normal
44,13440.18,Normal
45,12762.65,Normal
46,13018.55,Normal
47,12864.32,Normal
48,13044.46,Normal
49,12661.87,Normal
52,12586.87,Normal
54,12851.56,Normal
54,12838.82,Normal
55,12561.98,Normal
52,12267.54,Normal
59,13044.46,Normal
59,13044.46,Normal
60,12979.8,Normal
56,12636.82,Normal
61,12450.66,Normal
62,12737.37,Normal
63,12649.34,Normal
66,12255.43,Normal
66,12624.31,Normal
68,12316.08,Normal
68,12377.05,Normal
68,12123.18,Normal
69,12377.05,Normal
70,12147.11,Normal
71,12087.38,Normal
72,12195.12,Normal
73,12171.09,Normal
74,11921.84,Normal
75,12099.3,Normal
76,11828.36,Normal
77,11933.58,Normal
78,11666.67,Normal
79,11875,Normal
80,11875,Normal
81,11863.32,Normal
82,11793.51,Normal
83,11339.24,Normal
86,11586.72,Normal
86,11563.98,Normal
86,11451.02,Normal
87,11620.91,Normal
88,11394.98,Normal
89,11586.72,Normal
90,11793.51,Normal
91,11886.69,Normal
92,12195.12,Normal
93,12195.12,Normal
94,12316.08,Normal
95,11980.68,Normal
96,12099.3,Normal
97,11689.62,Normal
98,11875,Normal
99,11863.32,Normal
101,11921.84,Normal
101,11898.4,Normal
102,11747.21,Normal
103,11689.62,Normal
104,11805.11,Normal
105,11933.58,Normal
106,11678.14,Normal
107,11875,Normal
108,11689.62,Normal
109,12063.58,Normal
110,12039.83,Normal
111,11840,Normal
112,11758.77,Normal
113,11851.65,Normal
114,11875,Normal
115,11712.62,Normal
116,11816.73,Normal
117,11747.21,Normal
118,11339.24,Normal
119,11620.91,Normal
120,11655.21,Normal
121,11328.12,Normal
122,11507.35,Normal
123,11217.62,Normal
124,11701.11,Normal
125,11875,Normal
126,11805.11,Normal
127,11724.14,Normal
128,11552.63,Normal
129,11383.81,Normal
130,11840,Normal
131,12051.7,Normal
132,12279.65,Normal
133,12426.07,Normal
134,12219.21,Normal
135,12087.38,Normal
136,11933.58,Normal
137,11886.69,Normal
139,11712.62,Normal
139,11473.52,Normal
140,11770.33,Normal
141,11678.14,Normal
142,11643.76,Normal
143,11350.36,Normal
144,11541.29,Normal
145,11529.97,Normal
146,11518.66,Normal
147,11261.68,Normal
148,11507.35,Normal
149,11328.12,Normal
150,11439.79,Normal
151,11394.98,Normal
152,11173.73,Normal
153,11350.36,Normal
154,11250.65,Normal
155,11217.62,Normal
156,11151.86,Normal
157,11140.94,Normal
159,10924.89,Normal
159,10839.69,Normal
160,11043.17,Normal
161,10702.73,Normal
162,10681.82,Normal
163,10946.29,Normal
164,10797.36,Normal
165,11053.98,Normal
166,10957.01,Normal
167,10903.52,Normal
168,10850.31,Normal
169,10734.18,Normal
170,10776.25,Normal
172,10807.93,Normal
172,10577.89,Normal
173,10776.25,Normal
174,10650.53,Normal
175,10765.72,Normal
176,10860.93,Normal
177,10660.95,Normal
178,10807.93,Normal
179,10807.93,Normal
180,10536.61,Normal
181,10475,Normal
182,10786.8,Normal
183,10485.24,Normal
184,10692.27,Normal
185,10681.82,Normal
186,10546.91,Normal
187,10671.38,Normal
188,10734.18,Normal
189,11140.94,Normal
190,11350.36,Normal
191,11173.73,Normal
192,11250.65,Normal
193,11484.79,Normal
194,11361.5,Normal
195,11151.86,Normal
196,11195.65,Normal
197,10989.24,Normal
198,11140.94,Normal
199,11032.36,Normal
200,10839.69,Normal
201,10807.93,Normal
202,10850.31,Normal
203,10903.52,Normal
204,10807.93,Normal
205,10871.56,Normal
206,10829.09,Normal
207,10702.73,Normal
208,10650.53,Normal
209,10744.68,Normal
210,10505.76,Normal
211,10640.12,Normal
212,10713.2,Normal
213,10671.38,Normal
214,10640.12,Normal
215,10744.68,Normal
216,10485.24,Normal
217,10776.25,Normal
218,10660.95,Normal
219,10807.93,Normal
220,10567.55,Normal
221,10755.2,Normal
222,10807.93,Normal
223,10903.52,Normal
224,10692.27,Normal
225,10829.09,Normal
226,10807.93,Normal
227,10588.24,Normal
228,10629.72,Normal
229,11151.86,Normal
233,11863.32,Normal
235,11678.14,Normal
235,11758.77,Normal
235,11875,Normal
235,11689.62,Normal
235,11933.58,Normal
236,11980.68,Normal
237,12051.7,Normal
238,12340.43,Normal
239,12123.18,Normal
240,11945.34,Normal
241,11875,Normal
242,11507.35,Normal
243,11793.51,Normal
244,11921.84,Normal
245,12111.23,Normal
246,12075.47,Normal
248,12255.43,Normal
248,12231.27,Normal
249,12954.04,Normal
250,13148.67,Normal
251,13386.64,Normal
252,12992.7,Normal
253,13933.37,Normal
255,13615.92,Normal
255,13989.46,Normal
256,13891.48,Normal
257,14230.77,Normal
258,14565.09,Normal
259,14404.05,Normal
260,14288.26,Stress
261,14418.6,Stress
262,14059.93,Stress
263,13919.39,Stress
264,13725.38,Stress
265,13643.19,Stress
266,14159.29,Stress
267,15371.75,Stress
268,15184.5,Stress
269,14609.37,Stress
270,14506.28,Stress
271,14216.44,Stress
273,15340.35,Stress
282,14638.99,Stress
282,14273.86,Stress
282,14462.37,Stress
282,14230.77,Stress
282,14594.6,Stress
282,14389.52,Stress
282,14743.2,Stress
282,14683.54,Stress
282,14579.83,Stress
282,14758.16,Stress
283,14331.55,Stress
284,14288.26,Stress
285,14609.37,Stress
286,14579.83,Stress
287,14088.24,Stress
288,13989.46,Stress
289,14159.29,Stress
290,14116.61,Stress
291,13561.57,Stress
292,13480.5,Stress
293,13725.38,Stress
294,13507.46,Stress
295,13400,Stress
296,14088.24,Stress
297,14045.8,Stress
298,13891.48,Stress
299,13835.85,Stress
300,13333.33,Stress
301,13697.92,Stress
302,13507.46,Stress
303,13227.45,Stress
304,13739.13,Stress
305,14535.65,Stress
306,14331.55,Stress
307,14159.29,Stress
308,13891.48,Stress
309,13684.21,Stress
310,13961.38,Stress
311,14331.55,Stress
312,14116.61,Stress
313,14102.41,Stress
314,14389.52,Stress
315,14360.5,Stress
316,14404.05,Stress
317,14375,Stress
318,14159.29,Stress
319,14535.65,Stress
320,14698.43,Stress
321,14773.14,Stress
322,14683.54,Stress
323,15561.8,Stress
324,15561.8,Stress
325,14939.1,Stress
326,14833.23,Stress
327,14833.23,Stress
328,15246.61,Stress
329,14848.3,Stress
330,14609.37,Stress
331,14506.28,Stress
332,14506.28,Stress
333,14245.11,Stress
336,13933.37,Stress
336,13947.37,Stress
336,13947.37,Stress
337,13905.43,Stress
339,13333.33,Stress
340,13711.64,Stress
341,13426.77,Stress
