df_hash,22ZHK4.KE15WD
513.845,99
514.577,99
515.308,99
516.087,99
516.526,99
519.645,99
520.488,99
521.155,99
521.887,99
522.471,99
526.370,99
527.200,99
527.902,99
528.770,99
529.635,98
530.314,99
531.216,99
531.878,99
532.609,99
533.487,99
534.170,99
534.998,99
535.705,99
536.462,99
537.194,99
538.072,99
539.445,99
540.365,99
540.924,99
541.880,99
542.558,99
543.290,99
544.801,99
545.923,99
547.093,99
547.839,99
548.653,99
550.067,99
550.990,99
551.627,99
552.704,99
556.064,99
556.846,99
558.406,99
559.091,99
559.916,99
560.549,99
561.289,99
562.012,99
562.841,99
564.352,99
565.131,99
565.912,99
566.837,99
567.570,99
568.253,99
569.177,99
569.911,99
570.640,99
571.325,99
572.005,99
576.687,99
577.416,99
578.242,99
578.440,98
588.093,98
589.749,98
590.330,98
591.015,98
591.353,98
592.190,98
592.674,98
593.209,98
593.794,98
594.491,98
595.062,98
597.011,98
597.450,98
598.278,98
599.250,98
599.935,98
600.426,98
601.105,98
601.797,98
602.714,98
603.444,98
604.030,98
604.806,98
609.099,98
610.076,98
610.610,99
611.244,99
612.072,99
614.362,99
615.093,99
616.800,99
619.921,99
621.578,99
622.307,99
622.990,99
624.552,99
625.231,98
626.013,99
626.841,99
633.566,99
634.932,98
635.564,98
636.246,98
636.733,98
637.623,98
640.076,98
641.513,98
647.703,98
653.940,98
663.346,98
666.079,98
667.005,98
667.735,98
668.808,98
669.494,98
670.371,98
671.881,98
672.711,98
673.398,98
674.315,98
675.196,98
676.026,98
676.905,98
677.734,98
678.415,98
679.536,98
681.047,98
682.031,98
682.852,98
683.632,99
684.656,98
686.247,98
687.296,99
688.069,99
688.851,99
689.824,99
692.409,99
694.063,99
694.992,99
695.923,99
697.487,99
698.408,98
699.237,98
700.065,98
700.791,98
701.720,98
702.553,98
703.427,98
704.253,98
704.984,98
706.353,98
707.080,98
707.958,98
708.790,98
710.599,98
711.474,98
712.345,98
713.129,98
713.957,98
716.251,98
717.811,98
720.733,98
723.222,98
724.095,98
726.340,98
729.656,98
730.581,99
731.556,99
732.288,99
733.214,99
735.655,99
737.460,99
742.089,99
743.646,99
746.182,99
747.156,99
749.056,99
749.837,99
750.811,99
751.689,99
752.470,99
753.299,99
754.175,99
755.150,99
756.029,99
756.905,99
757.782,99
758.855,99
764.168,99
767.351,99
768.117,99
768.946,99
769.971,99
771.680,99
773.475,99
774.307,99
775.235,99
777.189,99
782.157,99
