df_hash,22ZHK4.KE15WD
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1X32
person_label,V155
date_time_start,2026-06-08_19-32-32.863000_+03
date_time_start_unix,1780929152.863
date_time_end,2026-06-08_19-45-47.480000_+03
length_difference_noticed,no

time,acc_mag
127.722,1.021
127.752,1.023
127.782,1.023
127.812,1.028
127.842,1.024
127.872,1.017
127.902,1.021
127.932,1.027
127.962,1.023
127.992,1.022
128.022,1.022
128.052,1.025
128.082,1.020
128.112,1.024
128.142,1.021
128.172,1.024
128.202,1.025
128.232,1.021
128.262,1.023
128.292,1.021
128.322,1.024
128.352,1.025
128.382,1.021
128.412,1.024
128.442,1.021
128.472,1.019
128.502,1.023
128.532,1.023
128.562,1.021
128.592,1.016
128.622,1.017
128.652,1.021
128.682,1.023
128.712,1.026
128.742,1.021
128.772,1.021
128.802,1.020
128.832,1.028
128.862,1.022
128.892,1.023
128.922,1.022
128.952,1.022
128.982,1.023
129.012,1.025
129.042,1.019
129.072,1.019
129.102,1.021
129.132,1.019
129.162,1.023
129.192,1.021
129.222,1.024
129.252,1.024
129.282,1.021
129.312,1.021
129.342,1.023
129.372,1.021
129.402,1.021
129.432,1.022
129.462,1.018
129.492,1.018
129.522,1.022
129.552,1.024
129.582,1.025
129.612,1.027
129.642,1.017
129.672,1.019
129.702,1.027
129.732,1.019
129.762,1.020
129.792,1.023
129.822,1.021
129.852,1.021
129.882,1.021
129.912,1.025
129.942,1.018
129.972,1.021
130.002,1.023
130.032,1.027
130.062,1.021
130.092,1.021
130.122,1.021
130.152,1.019
130.182,1.023
130.212,1.025
130.242,1.027
130.272,1.019
130.302,1.017
130.332,1.021
130.362,1.024
130.392,1.026
130.422,1.020
130.452,1.023
130.482,1.019
130.512,1.026
130.542,1.021
130.572,1.020
130.602,1.023
130.632,1.021
130.662,1.023
130.692,1.023
130.722,1.022
130.752,1.024
130.782,1.023
130.812,1.021
130.842,1.022
130.872,1.021
130.902,1.023
130.932,1.023
130.962,1.023
130.992,1.023
131.022,1.019
131.052,1.026
131.082,1.022
131.112,1.017
131.142,1.023
131.172,1.023
131.202,1.022
131.232,1.023
131.262,1.026
131.292,1.020
131.322,1.023
131.352,1.023
131.382,1.020
131.412,1.019
131.442,1.024
131.472,1.022
131.502,1.021
131.532,1.022
131.562,1.025
131.592,1.021
131.622,1.020
131.652,1.022
131.682,1.021
131.712,1.021
131.742,1.023
131.772,1.023
131.802,1.023
131.832,1.021
131.862,1.023
131.892,1.025
131.922,1.025
131.952,1.016
131.982,1.021
132.012,1.025
132.042,1.023
132.072,1.023
132.102,1.024
132.132,1.020
132.162,1.020
132.192,1.027
132.222,1.025
132.252,1.021
132.282,1.023
132.312,1.022
132.342,1.022
132.372,1.022
132.402,1.021
132.432,1.024
132.462,1.022
132.492,1.021
132.522,1.026
132.552,1.022
132.582,1.021
132.612,1.021
132.642,1.023
132.672,1.020
132.702,1.017
132.732,1.023
132.762,1.025
132.792,1.026
132.822,1.017
132.852,1.018
132.882,1.025
132.912,1.025
132.942,1.023
132.972,1.023
133.002,1.020
133.032,1.016
133.062,1.025
133.092,1.024
133.122,1.020
133.152,1.022
133.182,1.023
133.212,1.020
133.242,1.021
133.272,1.021
133.302,1.022
133.332,1.023
133.362,1.023
133.392,1.023
133.422,1.022
133.452,1.021
133.482,1.023
133.512,1.022
133.542,1.024
133.572,1.023
133.602,1.020
133.632,1.023
133.662,1.026
133.692,1.023
133.722,1.017
133.752,1.021
133.782,1.023
133.812,1.022
133.842,1.021
133.872,1.028
133.902,1.016
133.932,1.021
133.962,1.025
133.992,1.021
134.022,1.017
134.052,1.023
134.082,1.022
134.112,1.020
134.142,1.025
134.172,1.021
134.202,1.021
134.232,1.022
134.262,1.023
134.292,1.027
134.322,1.019
134.352,1.022
134.382,1.020
134.412,1.026
134.442,1.021
134.472,1.022
134.502,1.020
134.532,1.021
134.562,1.024
134.592,1.024
134.622,1.015
134.652,1.021
134.682,1.024
134.712,1.022
134.742,1.023
134.772,1.028
134.802,1.021
134.832,1.026
134.862,1.025
134.892,1.020
134.922,1.023
134.952,1.026
134.982,1.023
135.012,1.021
135.042,1.022
135.072,1.022
135.102,1.020
135.132,1.021
135.162,1.021
135.192,1.025
135.222,1.026
135.252,1.021
135.282,1.026
135.312,1.026
135.342,1.026
135.372,1.020
135.402,1.017
135.432,1.022
135.462,1.025
135.492,1.021
135.522,1.028
135.552,1.026
135.582,1.019
135.612,1.023
135.642,1.022
135.672,1.021
135.702,1.028
135.732,1.021
135.762,1.023
135.792,1.021
135.822,1.019
135.852,1.018
135.882,1.016
135.912,1.032
135.942,1.022
135.972,1.021
136.002,1.032
136.032,1.021
136.062,1.025
136.092,1.021
136.122,1.015
136.152,1.028
136.182,1.025
136.212,1.024
136.242,1.024
136.272,1.018
136.302,1.018
136.332,1.023
136.362,1.022
136.392,1.021
136.422,1.017
136.452,1.021
136.482,1.023
136.512,1.019
136.542,1.014
136.572,1.026
136.602,1.035
136.632,1.021
136.662,1.027
136.692,1.024
136.722,1.023
136.752,1.025
136.782,1.021
136.812,1.021
136.842,1.021
136.872,1.021
136.902,1.026
136.932,1.021
136.962,1.025
136.992,1.021
137.022,1.024
137.052,1.033
137.082,1.023
137.112,1.026
137.142,1.020
137.172,1.023
137.202,1.024
137.232,1.023
137.262,1.022
137.292,1.019
137.322,1.026
137.352,1.023
137.382,1.021
137.412,1.018
137.442,1.026
137.472,1.030
137.502,1.027
137.532,1.026
137.562,1.018
137.592,1.019
137.622,1.026
137.652,1.022
137.682,1.027
137.712,1.024
137.742,1.028
137.772,1.021
137.802,1.026
137.832,1.027
137.862,1.021
137.892,1.021
137.922,1.022
137.952,1.021
137.982,1.021
138.012,1.022
138.042,1.021
138.072,1.021
138.102,1.026
138.132,1.021
138.162,1.026
138.192,1.021
138.222,1.026
138.252,1.023
138.282,1.021
138.312,1.027
138.342,1.021
138.372,1.025
138.402,1.021
138.432,1.013
138.462,1.020
138.492,1.024
138.522,1.021
138.552,1.024
138.582,1.021
138.612,1.017
138.642,1.027
138.672,1.028
138.702,1.021
138.732,1.022
138.762,1.024
138.792,1.022
138.822,1.022
138.852,1.020
138.882,1.021
138.912,1.020
138.942,1.022
138.972,1.021
139.002,1.022
139.032,1.022
139.062,1.024
139.092,1.023
139.122,1.021
139.152,1.022
139.182,1.021
139.212,1.023
139.242,1.022
139.272,1.022
139.302,1.021
139.332,1.027
139.362,1.028
139.392,1.018
139.422,1.021
139.452,1.020
139.482,1.022
139.512,1.022
139.542,1.023
139.572,1.021
139.602,1.019
139.632,1.026
139.662,1.024
139.692,1.021
139.722,1.022
139.752,1.023
139.782,1.021
139.812,1.021
139.842,1.021
139.872,1.025
139.902,1.021
139.932,1.025
139.962,1.024
139.992,1.024
140.022,1.023
140.052,1.025
140.082,1.023
140.112,1.022
140.142,1.021
140.172,1.022
140.202,1.021
140.232,1.021
140.262,1.017
140.292,1.025
140.322,1.026
140.352,1.017
140.382,1.021
140.412,1.024
140.442,1.021
140.472,1.024
140.502,1.027
140.532,1.022
140.562,1.019
140.592,1.023
140.622,1.025
140.652,1.021
140.682,1.023
140.712,1.025
140.742,1.025
140.772,1.024
140.802,1.025
140.832,1.022
140.862,1.022
140.892,1.023
140.922,1.022
140.952,1.019
140.982,1.024
141.012,1.024
141.042,1.024
141.072,1.021
141.102,1.027
141.132,1.024
141.162,1.016
141.192,1.025
141.222,1.023
141.252,1.025
141.282,1.019
141.312,1.018
141.342,1.026
141.372,1.022
141.402,1.023
141.432,1.026
141.462,1.022
141.492,1.021
141.522,1.022
141.552,1.022
141.582,1.020
141.612,1.023
141.642,1.023
141.672,1.023
141.702,1.021
141.732,1.021
141.762,1.022
141.792,1.021
141.822,1.023
141.852,1.022
141.882,1.020
141.912,1.020
141.942,1.022
141.972,1.021
142.002,1.023
142.032,1.024
142.062,1.024
142.092,1.024
142.122,1.021
142.152,1.030
142.182,1.023
142.212,1.018
142.242,1.024
142.272,1.025
142.302,1.023
142.332,1.026
142.362,1.026
142.392,1.016
142.422,1.020
142.452,1.027
142.482,1.021
142.512,1.023
142.542,1.021
142.572,1.021
142.602,1.025
142.632,1.023
142.662,1.021
142.692,1.020
142.722,1.021
142.752,1.025
142.782,1.021
142.812,1.023
142.842,1.022
142.872,1.021
142.902,1.025
142.932,1.021
142.962,1.021
142.992,1.022
143.022,1.023
143.052,1.028
143.082,1.021
143.112,1.018
143.142,1.021
143.172,1.021
143.202,1.025
143.232,1.026
143.262,1.024
143.292,1.016
143.322,1.025
143.352,1.024
143.382,1.021
143.412,1.021
143.442,1.022
143.472,1.023
143.502,1.025
143.532,1.022
143.562,1.023
143.592,1.022
143.622,1.025
143.652,1.023
143.682,1.022
143.712,1.021
143.742,1.023
143.772,1.022
143.802,1.024
143.832,1.023
143.862,1.020
143.892,1.023
143.922,1.029
143.952,1.026
143.982,1.015
144.012,1.019
144.042,1.027
144.072,1.023
144.102,1.023
144.132,1.028
144.162,1.017
144.192,1.020
144.222,1.024
144.252,1.023
144.282,1.021
144.312,1.020
144.342,1.024
144.372,1.022
144.402,1.021
144.432,1.020
144.462,1.023
144.492,1.025
144.522,1.022
144.552,1.024
144.582,1.021
144.612,1.022
144.642,1.024
144.672,1.022
144.702,1.026
144.732,1.023
144.762,1.021
144.792,1.029
144.822,1.021
144.852,1.017
144.882,1.021
144.912,1.025
144.942,1.023
144.972,1.025
145.002,1.025
145.032,1.016
145.062,1.023
145.092,1.024
145.122,1.021
145.152,1.023
145.182,1.024
145.212,1.024
145.242,1.021
145.272,1.024
145.302,1.023
145.332,1.024
145.362,1.024
145.392,1.021
145.422,1.021
145.452,1.021
145.482,1.026
145.512,1.026
145.542,1.023
145.572,1.019
145.602,1.024
145.632,1.027
145.662,1.024
145.692,1.016
145.722,1.020
145.752,1.025
145.782,1.025
145.812,1.025
145.842,1.031
145.872,1.017
145.902,1.024
145.932,1.026
145.962,1.020
145.992,1.022
146.022,1.025
146.052,1.024
146.082,1.026
146.112,1.021
146.142,1.024
146.172,1.022
146.202,1.024
146.232,1.021
146.262,1.021
146.292,1.025
146.322,1.023
146.352,1.024
146.382,1.020
146.412,1.021
146.442,1.024
146.472,1.023
146.502,1.017
146.532,1.023
146.562,1.025
146.592,1.024
146.622,1.021
146.652,1.025
146.682,1.019
146.712,1.026
146.742,1.025
146.772,1.022
146.802,1.025
146.832,1.023
146.862,1.020
146.892,1.023
146.922,1.028
146.952,1.023
146.982,1.022
147.012,1.022
147.042,1.021
147.072,1.023
147.102,1.022
147.132,1.025
147.162,1.023
147.192,1.022
147.222,1.027
147.252,1.024
147.282,1.018
147.312,1.021
147.342,1.025
147.372,1.021
147.402,1.025
147.432,1.026
147.462,1.018
147.492,1.022
147.522,1.023
147.552,1.021
147.582,1.021
147.612,1.025
147.642,1.021
147.672,1.023
147.702,1.023
147.732,1.024
147.762,1.020
147.792,1.021
147.822,1.021
147.852,1.024
147.882,1.021
147.912,1.023
147.942,1.023
147.972,1.021
148.002,1.022
148.032,1.021
148.062,1.027
148.092,1.023
148.122,1.019
148.152,1.027
148.182,1.023
148.212,1.024
148.242,1.025
148.272,1.025
148.302,1.014
148.332,1.023
148.362,1.027
148.392,1.024
148.422,1.027
148.452,1.022
148.482,1.023
148.512,1.025
148.542,1.026
148.572,1.021
148.602,1.021
148.632,1.025
148.662,1.023
148.692,1.021
148.722,1.024
148.752,1.025
148.782,1.026
148.812,1.021
148.842,1.021
148.872,1.021
148.902,1.024
148.932,1.025
148.962,1.016
148.992,1.017
149.022,1.026
149.052,1.022
149.082,1.023
149.112,1.026
149.142,1.021
149.172,1.021
149.202,1.028
149.232,1.020
149.262,1.023
149.292,1.021
149.322,1.023
149.352,1.022
149.382,1.025
149.412,1.025
149.442,1.023
149.472,1.023
149.502,1.021
149.532,1.023
149.562,1.024
149.592,1.022
149.622,1.023
149.652,1.022
149.682,1.024
149.712,1.025
149.742,1.025
149.772,1.015
149.802,1.021
149.832,1.027
149.862,1.023
149.892,1.024
149.922,1.029
149.952,1.020
149.982,1.024
150.012,1.022
150.042,1.021
150.072,1.021
150.102,1.024
150.132,1.024
150.162,1.021
150.192,1.024
150.222,1.021
150.252,1.021
150.282,1.024
150.312,1.026
150.342,1.024
150.372,1.023
150.402,1.025
150.432,1.021
150.462,1.024
150.492,1.020
150.522,1.018
150.552,1.027
150.582,1.024
150.612,1.025
150.642,1.022
150.672,1.024
150.702,1.015
150.732,1.028
150.762,1.023
150.792,1.020
150.822,1.021
150.852,1.024
150.882,1.021
150.912,1.021
150.942,1.025
150.972,1.023
151.002,1.022
151.032,1.026
151.062,1.021
151.092,1.021
151.122,1.021
151.152,1.022
151.182,1.026
151.212,1.023
151.242,1.015
151.272,1.024
151.302,1.024
151.332,1.024
151.362,1.028
151.392,1.028
151.422,1.016
151.452,1.023
151.482,1.023
151.512,1.023
151.542,1.022
151.572,1.024
151.602,1.026
151.632,1.022
151.662,1.024
151.692,1.024
151.722,1.022
151.752,1.024
151.782,1.022
151.812,1.024
151.842,1.022
151.872,1.030
151.902,1.026
151.932,1.021
151.962,1.027
151.992,1.022
152.022,1.019
152.052,1.024
152.082,1.025
152.112,1.023
152.142,1.026
152.172,1.025
152.202,1.021
152.232,1.022
152.262,1.025
152.292,1.021
152.322,1.024
152.352,1.021
152.382,1.024
152.412,1.022
152.442,1.024
152.472,1.021
152.502,1.025
152.532,1.021
152.562,1.021
152.592,1.023
152.622,1.021
152.652,1.023
152.682,1.022
152.712,1.021
152.742,1.023
152.772,1.018
152.802,1.024
152.832,1.026
152.862,1.024
152.892,1.019
152.922,1.021
152.952,1.024
152.982,1.020
153.012,1.026
153.042,1.023
153.072,1.022
153.102,1.021
153.132,1.024
153.162,1.024
153.192,1.024
153.222,1.021
153.252,1.023
153.282,1.024
153.312,1.024
153.342,1.022
153.372,1.022
153.402,1.021
153.432,1.022
153.462,1.021
153.492,1.024
153.522,1.024
153.552,1.023
153.582,1.022
153.612,1.022
153.642,1.023
153.672,1.025
153.702,1.021
153.732,1.024
153.762,1.025
153.792,1.029
153.822,1.021
153.852,1.018
153.882,1.025
153.912,1.024
153.942,1.024
153.972,1.026
154.002,1.026
154.032,1.016
154.062,1.026
154.092,1.023
154.122,1.023
154.152,1.022
154.182,1.025
154.212,1.024
154.242,1.024
154.272,1.024
154.302,1.022
154.332,1.023
154.362,1.023
154.392,1.022
154.422,1.023
154.452,1.021
154.482,1.021
154.512,1.025
154.542,1.024
154.572,1.024
154.602,1.025
154.632,1.025
154.662,1.020
154.692,1.022
154.722,1.029
154.752,1.021
154.782,1.017
154.812,1.024
154.842,1.026
154.872,1.023
154.902,1.027
154.932,1.024
154.962,1.015
154.992,1.021
155.022,1.028
155.052,1.023
155.082,1.023
155.112,1.027
155.142,1.022
155.172,1.023
155.202,1.024
155.232,1.022
155.262,1.023
155.292,1.022
155.322,1.023
155.352,1.021
155.382,1.020
155.412,1.022
155.442,1.024
155.472,1.024
155.502,1.021
155.532,1.023
155.562,1.021
155.592,1.022
155.622,1.026
155.652,1.029
155.682,1.018
155.712,1.018
155.742,1.025
155.772,1.025
155.802,1.024
155.832,1.028
155.862,1.024
155.892,1.015
155.922,1.025
155.952,1.024
155.982,1.024
156.012,1.023
156.042,1.023
156.072,1.021
156.102,1.022
156.132,1.026
156.162,1.024
156.192,1.025
156.222,1.024
156.252,1.023
156.282,1.025
156.312,1.024
156.342,1.022
156.372,1.023
156.402,1.022
156.432,1.023
156.462,1.023
156.492,1.021
156.522,1.024
156.552,1.025
156.582,1.026
156.612,1.015
156.642,1.020
156.672,1.028
156.702,1.027
156.732,1.028
156.762,1.024
156.792,1.018
156.822,1.020
156.852,1.026
156.882,1.023
156.912,1.024
156.942,1.023
156.972,1.021
157.002,1.021
157.032,1.021
157.062,1.021
157.092,1.023
157.122,1.023
157.152,1.026
157.182,1.024
157.212,1.022
157.242,1.023
157.272,1.023
157.302,1.021
157.332,1.021
157.362,1.021
157.392,1.019
157.422,1.023
157.452,1.027
157.482,1.025
157.512,1.019
157.542,1.018
157.572,1.026
157.602,1.022
157.632,1.027
157.662,1.023
157.692,1.019
157.722,1.018
157.752,1.030
157.782,1.022
157.812,1.022
157.842,1.023
157.872,1.021
157.902,1.022
157.932,1.025
157.962,1.024
157.992,1.021
158.022,1.021
158.052,1.025
158.082,1.024
158.112,1.026
158.142,1.021
158.172,1.023
158.202,1.028
158.232,1.023
158.262,1.024
158.292,1.021
158.322,1.023
158.352,1.026
158.382,1.025
158.412,1.017
158.442,1.023
158.472,1.028
158.502,1.023
158.532,1.025
158.562,1.021
158.592,1.019
158.622,1.028
158.652,1.021
158.682,1.021
158.712,1.025
158.742,1.024
158.772,1.025
158.802,1.025
158.832,1.026
158.862,1.022
158.892,1.025
158.922,1.024
158.952,1.027
158.982,1.023
159.012,1.023
159.042,1.025
159.072,1.026
159.102,1.021
159.132,1.023
159.162,1.025
159.192,1.021
159.222,1.021
159.252,1.021
159.282,1.026
159.312,1.028
159.342,1.026
159.372,1.027
159.402,1.019
159.432,1.023
159.462,1.025
159.492,1.022
159.522,1.022
159.552,1.024
159.582,1.021
159.612,1.021
159.642,1.026
159.672,1.025
159.702,1.021
159.732,1.026
159.762,1.022
159.792,1.022
159.822,1.022
159.852,1.024
159.882,1.020
159.912,1.021
159.942,1.022
159.972,1.021
160.002,1.028
160.032,1.024
160.062,1.019
160.092,1.027
160.122,1.026
160.152,1.024
160.182,1.028
160.212,1.024
160.242,1.020
160.272,1.020
160.302,1.028
160.332,1.020
160.362,1.024
160.392,1.024
160.422,1.022
160.452,1.024
160.482,1.025
160.512,1.024
160.542,1.024
160.572,1.026
160.602,1.022
160.632,1.024
160.662,1.026
160.692,1.021
160.722,1.023
160.752,1.025
160.782,1.025
160.812,1.024
160.842,1.024
160.872,1.024
160.902,1.030
160.932,1.023
160.962,1.021
160.992,1.025
161.022,1.025
161.052,1.023
161.082,1.025
161.112,1.022
161.142,1.019
161.172,1.021
161.202,1.027
161.232,1.026
161.262,1.022
161.292,1.020
161.322,1.023
161.352,1.024
161.382,1.023
161.412,1.025
161.442,1.022
161.472,1.024
161.502,1.023
161.532,1.021
161.562,1.020
161.592,1.023
161.622,1.024
161.652,1.027
161.682,1.024
161.712,1.027
161.742,1.019
161.772,1.021
161.802,1.029
161.832,1.025
161.862,1.019
161.892,1.021
161.922,1.027
161.952,1.024
161.982,1.025
162.012,1.021
162.042,1.019
162.072,1.021
162.102,1.028
162.132,1.025
162.162,1.021
162.192,1.025
162.222,1.025
162.252,1.023
162.282,1.023
162.312,1.026
162.342,1.024
162.372,1.023
162.402,1.023
162.432,1.025
162.462,1.021
162.492,1.023
162.522,1.022
162.552,1.022
162.582,1.023
162.612,1.021
162.642,1.021
162.672,1.021
162.702,1.024
162.732,1.028
162.762,1.020
162.792,1.021
162.822,1.025
162.852,1.023
162.882,1.022
162.912,1.026
162.942,1.026
162.972,1.019
163.002,1.026
163.032,1.023
163.062,1.023
163.092,1.024
163.122,1.021
163.152,1.024
163.182,1.024
163.212,1.020
163.242,1.021
163.272,1.021
163.302,1.024
163.332,1.021
163.362,1.021
163.392,1.026
163.422,1.024
163.452,1.023
163.482,1.026
163.512,1.027
163.542,1.022
163.572,1.027
163.602,1.020
163.632,1.020
163.662,1.024
163.692,1.025
163.722,1.027
163.752,1.025
163.782,1.019
163.812,1.020
163.842,1.023
163.872,1.024
163.902,1.021
163.932,1.024
163.962,1.026
163.992,1.023
164.022,1.022
164.052,1.021
164.082,1.021
164.112,1.023
164.142,1.021
164.172,1.021
164.202,1.026
164.232,1.027
164.262,1.023
164.292,1.023
164.322,1.024
164.352,1.026
164.382,1.021
164.412,1.017
164.442,1.020
164.472,1.026
164.502,1.021
164.532,1.026
164.562,1.026
164.592,1.020
164.622,1.024
164.652,1.029
164.682,1.023
164.712,1.025
164.742,1.027
164.772,1.024
164.802,1.023
164.832,1.023
164.862,1.024
164.892,1.021
164.922,1.026
164.952,1.023
164.982,1.025
165.012,1.024
165.042,1.024
165.072,1.024
165.102,1.024
165.132,1.021
165.162,1.026
165.192,1.024
165.222,1.024
165.252,1.018
165.282,1.022
165.312,1.023
165.342,1.022
165.372,1.026
165.402,1.024
165.432,1.022
165.462,1.021
165.492,1.026
165.522,1.023
165.552,1.022
165.582,1.021
165.612,1.022
165.642,1.024
165.672,1.026
165.702,1.021
165.732,1.020
165.762,1.023
165.792,1.021
165.822,1.021
165.852,1.023
165.882,1.022
165.912,1.023
165.942,1.022
165.972,1.024
166.002,1.023
166.032,1.021
166.062,1.025
166.092,1.023
166.122,1.027
166.152,1.021
166.182,1.022
166.212,1.025
166.242,1.024
166.272,1.032
166.302,1.030
166.332,1.026
166.362,1.017
166.392,1.028
166.422,1.026
166.452,1.019
166.482,1.025
166.512,1.024
166.542,1.023
166.572,1.023
166.602,1.026
166.632,1.021
166.662,1.024
166.692,1.022
166.722,1.025
166.752,1.023
166.782,1.027
166.812,1.020
166.842,1.023
166.872,1.026
166.902,1.024
166.932,1.019
166.962,1.028
166.992,1.026
167.022,1.026
167.052,1.019
167.082,1.021
167.112,1.026
167.142,1.026
167.172,1.026
167.202,1.024
167.232,1.020
167.262,1.021
167.292,1.024
167.322,1.022
167.352,1.021
167.382,1.025
167.412,1.023
167.442,1.023
167.472,1.027
167.502,1.024
167.532,1.025
167.562,1.028
167.592,1.023
167.622,1.025
167.652,1.025
167.682,1.023
167.712,1.021
167.742,1.026
167.772,1.026
167.802,1.025
167.832,1.020
167.862,1.022
167.892,1.027
167.922,1.023
167.952,1.025
167.982,1.027
168.012,1.020
168.042,1.028
168.072,1.025
168.102,1.023
168.132,1.021
168.162,1.021
168.192,1.021
168.222,1.022
168.252,1.022
168.282,1.022
168.312,1.022
168.342,1.026
168.372,1.025
168.402,1.021
168.432,1.025
168.462,1.026
168.492,1.022
168.522,1.024
168.552,1.020
168.582,1.021
168.612,1.026
168.642,1.026
168.672,1.027
168.702,1.029
168.732,1.017
168.762,1.020
168.792,1.029
168.822,1.024
168.852,1.023
168.882,1.025
168.912,1.022
168.942,1.022
168.972,1.022
169.002,1.023
169.032,1.022
169.062,1.024
169.092,1.026
169.122,1.025
169.152,1.026
169.182,1.021
169.212,1.027
169.242,1.030
169.272,1.029
169.302,1.021
169.332,1.022
169.362,1.024
169.392,1.021
169.422,1.025
169.452,1.023
169.482,1.020
169.512,1.021
169.542,1.027
169.572,1.024
169.602,1.024
169.632,1.025
169.662,1.025
169.692,1.023
169.722,1.023
169.752,1.024
169.782,1.022
169.812,1.023
169.842,1.023
169.872,1.023
169.902,1.023
169.932,1.027
169.962,1.024
169.992,1.020
170.022,1.021
170.052,1.027
170.082,1.025
170.112,1.018
170.142,1.022
170.172,1.024
170.202,1.024
170.232,1.026
170.262,1.027
170.292,1.024
170.322,1.021
170.352,1.024
170.382,1.024
170.412,1.025
170.442,1.025
170.472,1.026
170.502,1.024
170.532,1.021
170.562,1.023
170.592,1.021
170.622,1.024
170.652,1.023
170.682,1.022
170.712,1.025
170.742,1.022
170.772,1.025
170.802,1.023
170.832,1.026
170.862,1.025
170.892,1.021
170.922,1.021
170.952,1.025
170.982,1.023
171.012,1.021
171.042,1.021
171.072,1.024
171.102,1.023
171.132,1.027
171.162,1.026
171.192,1.016
171.222,1.021
171.252,1.028
171.282,1.027
171.312,1.023
171.342,1.023
171.372,1.023
171.402,1.023
171.432,1.025
171.462,1.023
171.492,1.025
171.522,1.023
171.552,1.022
171.582,1.021
171.612,1.025
171.642,1.025
171.672,1.025
171.702,1.024
171.732,1.025
171.762,1.026
171.792,1.026
171.822,1.023
171.852,1.023
171.882,1.031
171.912,1.026
171.942,1.019
171.972,1.024
172.002,1.027
172.032,1.022
172.062,1.029
172.092,1.030
172.122,1.014
172.152,1.021
172.182,1.027
172.212,1.025
172.242,1.025
172.272,1.025
172.302,1.029
172.332,1.025
172.362,1.029
172.392,1.023
172.422,1.022
172.452,1.025
172.482,1.026
172.512,1.022
172.542,1.025
172.572,1.023
172.602,1.023
172.632,1.026
172.662,1.023
172.692,1.024
172.722,1.021
172.752,1.028
172.782,1.027
172.812,1.029
172.842,1.017
172.872,1.019
172.902,1.023
172.932,1.024
172.962,1.024
172.992,1.027
173.022,1.017
173.052,1.020
173.082,1.030
173.112,1.024
173.142,1.022
173.172,1.024
173.202,1.023
173.232,1.023
173.262,1.025
173.292,1.027
173.322,1.023
173.352,1.026
173.382,1.025
173.412,1.022
173.442,1.023
173.472,1.021
173.502,1.024
173.532,1.024
173.562,1.025
173.592,1.022
173.622,1.021
173.652,1.021
173.682,1.030
173.712,1.028
173.742,1.018
173.772,1.021
173.802,1.026
173.832,1.023
173.862,1.025
173.892,1.028
173.922,1.018
173.952,1.025
173.982,1.024
174.012,1.022
174.042,1.026
174.072,1.026
174.102,1.021
174.132,1.025
174.162,1.023
174.192,1.022
174.222,1.023
174.252,1.024
174.282,1.021
174.312,1.026
174.342,1.025
174.372,1.022
174.402,1.024
174.432,1.028
174.462,1.024
174.492,1.025
174.522,1.021
174.552,1.020
174.582,1.030
174.612,1.028
174.642,1.026
174.672,1.028
174.702,1.019
174.732,1.021
174.762,1.028
174.792,1.021
174.822,1.024
174.852,1.025
174.882,1.024
174.912,1.023
174.942,1.026
174.972,1.024
175.002,1.027
175.032,1.024
175.062,1.025
175.092,1.023
175.122,1.024
175.152,1.026
175.182,1.026
175.212,1.020
175.242,1.021
175.272,1.025
175.302,1.028
175.332,1.021
175.362,1.019
175.392,1.028
175.422,1.022
175.452,1.028
175.482,1.027
175.512,1.024
175.542,1.020
175.572,1.026
175.602,1.025
175.632,1.025
175.662,1.024
175.692,1.024
175.722,1.024
175.752,1.023
175.782,1.021
175.812,1.024
175.842,1.023
175.872,1.023
175.902,1.023
175.932,1.026
175.962,1.025
175.992,1.023
176.022,1.028
176.052,1.023
176.082,1.023
176.112,1.022
176.142,1.023
176.172,1.025
176.202,1.020
176.232,1.021
176.262,1.026
176.292,1.026
176.322,1.024
176.352,1.028
176.382,1.026
176.412,1.017
176.442,1.026
176.472,1.024
176.502,1.023
176.532,1.023
176.562,1.026
176.592,1.024
176.622,1.023
176.652,1.024
176.682,1.025
176.712,1.024
176.742,1.028
176.772,1.023
176.802,1.024
176.832,1.026
176.862,1.023
176.892,1.024
176.922,1.025
176.952,1.027
176.982,1.023
177.012,1.023
177.042,1.021
177.072,1.028
177.102,1.025
177.132,1.015
177.162,1.023
177.192,1.024
177.222,1.024
177.252,1.025
177.282,1.027
177.312,1.016
177.342,1.022
177.372,1.028
177.402,1.024
177.432,1.023
177.462,1.023
177.492,1.021
177.522,1.022
177.552,1.025
177.582,1.023
177.612,1.024
177.642,1.026
177.672,1.021
177.702,1.023
177.732,1.024
177.762,1.023
177.792,1.024
177.822,1.026
177.852,1.027
177.882,1.026
177.912,1.021
177.942,1.022
177.972,1.030
178.002,1.024
178.032,1.016
178.062,1.025
178.092,1.026
178.122,1.024
178.152,1.026
178.182,1.029
178.212,1.014
178.242,1.024
178.272,1.026
178.302,1.021
178.332,1.025
178.362,1.026
178.392,1.024
178.422,1.021
178.452,1.026
178.482,1.021
178.512,1.021
178.542,1.029
178.572,1.024
178.602,1.021
178.632,1.024
178.662,1.023
178.692,1.021
178.722,1.024
178.752,1.024
178.782,1.025
178.812,1.022
178.842,1.024
178.872,1.023
178.902,1.019
178.932,1.022
178.962,1.026
178.992,1.025
179.022,1.026
179.052,1.027
179.082,1.020
179.112,1.029
179.142,1.024
179.172,1.018
179.202,1.021
179.232,1.022
179.262,1.023
179.292,1.024
179.322,1.023
179.352,1.024
179.382,1.025
179.412,1.023
179.442,1.026
179.472,1.026
179.502,1.023
179.532,1.021
179.562,1.022
179.592,1.023
