Time (s),Resistance (Ω),Stage
1,18797.47,Calibration
2,22218.73,Calibration
3,14848.3,Calibration
4,17047.55,Calibration
5,14331.55,Calibration
6,15107.3,Calibration
7,15015.27,Calibration
8,14375,Calibration
9,14803.15,Calibration
10,15262.18,Calibration
11,14743.2,Calibration
12,14579.83,Calibration
13,14609.37,Calibration
14,14683.54,Calibration
15,14773.14,Calibration
16,14462.37,Calibration
17,14848.3,Calibration
18,14848.3,Calibration
19,14848.3,Calibration
20,14833.23,Normal
21,15000,Normal
22,14833.23,Normal
23,14624.17,Normal
24,14833.23,Normal
25,15061.2,Normal
26,14848.3,Normal
27,14653.82,Normal
28,15184.5,Normal
29,14863.39,Normal
30,14609.37,Normal
31,15122.7,Normal
32,15340.35,Normal
48,17065.43,Normal
48,17354.71,Normal
48,17464.79,Normal
48,16677.53,Normal
48,16677.53,Normal
48,16677.53,Normal
48,17483.22,Normal
48,16694.92,Normal
48,17354.71,Normal
48,16764.71,Normal
48,17501.68,Normal
48,16677.53,Normal
48,16747.22,Normal
48,17245.51,Normal
48,17520.16,Normal
48,17501.68,Normal
49,17520.16,Normal
50,17428,Normal
51,17501.68,Normal
52,17354.71,Normal
53,17155.17,Normal
54,17428,Normal
55,17464.79,Normal
56,18241.38,Normal
57,18125,Normal
58,17245.51,Normal
59,17391.3,Normal
60,17687.63,Normal
61,15231.05,Normal
62,14788.14,Normal
63,14418.6,Normal
64,15231.05,Normal
65,15138.12,Normal
66,14535.65,Normal
67,14878.49,Normal
68,14404.05,Normal
69,14923.92,Normal
70,15231.05,Normal
71,15015.27,Normal
72,14683.54,Normal
73,15498.13,Normal
74,15030.56,Normal
75,14848.3,Normal
76,15015.27,Normal
77,14939.1,Normal
78,15514.02,Normal
79,15324.68,Normal
80,15498.13,Normal
81,14773.14,Normal
82,15000,Normal
83,15593.75,Normal
84,15545.85,Normal
85,15577.76,Normal
86,14848.3,Normal
87,15309.02,Normal
88,15324.68,Normal
89,15482.27,Normal
90,15657.89,Normal
91,15641.83,Normal
92,15482.27,Normal
93,15000,Normal
94,15015.27,Normal
95,17101.26,Normal
96,15107.3,Normal
97,15061.2,Normal
98,15868.6,Normal
99,15231.05,Normal
100,16199.62,Normal
101,16149.43,Normal
102,15371.75,Normal
103,16166.13,Normal
104,15754.72,Normal
105,16300.58,Normal
106,16199.62,Normal
107,15706.21,Normal
108,16166.13,Normal
109,16033.06,Normal
110,16132.74,Normal
111,15593.75,Normal
112,15722.36,Normal
113,15609.76,Normal
114,15324.68,Normal
115,15934.14,Normal
116,15371.75,Normal
117,16082.8,Normal
118,16149.43,Normal
119,16250,Normal
120,15706.21,Normal
121,16677.53,Normal
122,16677.53,Normal
123,16677.53,Normal
124,16334.41,Normal
125,16817.29,Normal
126,16764.71,Normal
127,16834.86,Normal
128,16334.41,Normal
129,16368.32,Normal
130,16677.53,Normal
131,16099.43,Normal
132,15819.67,Normal
133,16887.72,Normal
134,16677.53,Normal
135,16677.53,Normal
136,16266.84,Normal
137,16677.53,Normal
138,16677.53,Normal
139,16677.53,Normal
140,16694.92,Normal
141,16887.72,Normal
142,16677.53,Normal
143,16677.53,Normal
144,16940.79,Normal
145,16852.46,Normal
146,16033.06,Normal
147,16729.77,Normal
148,15835.96,Normal
149,15738.53,Normal
150,16199.62,Normal
151,15835.96,Normal
152,15901.33,Normal
153,16677.53,Normal
154,16116.07,Normal
155,16677.53,Normal
156,16677.53,Normal
157,16677.53,Normal
158,15673.98,Normal
159,16677.53,Normal
160,15852.27,Normal
161,16334.41,Normal
162,16216.39,Normal
163,16677.53,Normal
164,15738.53,Normal
165,15852.27,Normal
166,16677.53,Normal
167,16677.53,Normal
168,16116.07,Normal
169,16082.8,Normal
170,15770.92,Normal
171,15901.33,Normal
172,16049.62,Normal
173,15917.72,Normal
174,15673.98,Normal
175,16677.53,Normal
176,16066.2,Normal
177,16694.92,Normal
178,16694.92,Normal
179,15593.75,Normal
180,16677.53,Normal
181,15673.98,Normal
182,16033.06,Normal
183,16300.58,Normal
184,15577.76,Normal
185,16677.53,Normal
186,16132.74,Normal
187,16677.53,Normal
188,16216.39,Normal
189,15371.75,Normal
190,15529.93,Normal
191,16283.7,Normal
192,15434.78,Normal
193,15169.02,Normal
194,15706.21,Normal
195,16677.53,Normal
196,16834.86,Normal
197,17029.7,Normal
198,16887.72,Normal
199,16712.33,Normal
200,16066.2,Normal
201,16782.21,Normal
202,17191.24,Normal
203,16132.74,Normal
204,17227.39,Normal
205,17263.65,Normal
206,17336.45,Normal
207,17029.7,Normal
208,16677.53,Normal
209,17119.21,Normal
210,17173.19,Normal
211,17119.21,Normal
212,17191.24,Normal
213,16677.53,Normal
214,16817.29,Normal
215,16099.43,Normal
216,16782.21,Normal
217,16199.62,Normal
218,16334.41,Normal
219,16334.41,Normal
220,16677.53,Normal
221,16677.53,Normal
222,16677.53,Normal
223,16677.53,Normal
224,15852.27,Normal
225,15852.27,Normal
226,16887.72,Normal
227,16677.53,Normal
228,16677.53,Normal
229,16834.86,Normal
230,16033.06,Normal
231,16958.53,Normal
232,17191.24,Normal
233,17101.26,Normal
234,17119.21,Normal
235,17391.3,Normal
236,17029.7,Normal
237,17173.19,Normal
238,17612.95,Normal
239,16747.22,Normal
240,17557.2,Normal
241,16940.79,Normal
242,17800.41,Normal
243,17520.16,Normal
244,17446.38,Normal
245,16677.53,Normal
246,17668.92,Normal
247,17520.16,Normal
248,17650.24,Normal
249,17819.29,Normal
250,17101.26,Normal
251,17612.95,Normal
252,17065.43,Normal
253,17409.64,Normal
254,18125,Normal
255,18125,Normal
256,17800.41,Normal
257,18183.07,Normal
258,18163.69,Normal
259,18125,Normal
260,17990.43,Stress
261,18378.38,Stress
262,18516.71,Stress
263,17838.21,Stress
264,17762.71,Stress
265,18144.33,Stress
266,17612.95,Stress
267,18319.5,Stress
268,18797.47,Stress
269,18696.57,Stress
270,18878.7,Stress
271,18457.26,Stress
272,18757.02,Stress
273,17781.55,Stress
274,19021.97,Stress
275,18939.93,Stress
276,19083.81,Stress
277,18299.93,Stress
278,18817.73,Stress
279,18939.93,Stress
280,18358.73,Stress
281,17990.43,Stress
282,19063.17,Stress
283,18437.5,Stress
284,18299.93,Stress
285,18299.93,Stress
286,19418.1,Stress
287,18757.02,Stress
288,19333.81,Stress
289,19396.98,Stress
290,18299.93,Stress
291,19125.18,Stress
292,18378.38,Stress
293,18496.87,Stress
294,19042.55,Stress
295,18496.87,Stress
296,18339.1,Stress
297,19104.48,Stress
298,17990.43,Stress
299,19418.1,Stress
300,18716.69,Stress
301,18878.7,Stress
302,18757.02,Stress
303,19229.12,Stress
304,18067.17,Stress
305,19291.84,Stress
306,19481.64,Stress
307,18817.73,Stress
308,19291.84,Stress
309,18125,Stress
310,18536.58,Stress
311,18939.93,Stress
312,18398.06,Stress
313,18960.39,Stress
314,18457.26,Stress
315,18358.73,Stress
316,18417.77,Stress
317,18536.58,Stress
318,18757.02,Stress
319,19695.43,Stress
320,20088.17,Stress
321,19524.15,Stress
322,19460.43,Stress
323,19673.91,Stress
324,19566.79,Stress
325,18797.47,Stress
326,18757.02,Stress
327,19652.43,Stress
328,19825.2,Stress
329,19630.97,Stress
330,19439.25,Stress
331,19104.48,Stress
332,18817.73,Stress
333,19166.67,Stress
334,18576.41,Stress
335,19418.1,Stress
336,18536.58,Stress
337,19063.17,Stress
338,18241.38,Stress
339,19418.1,Stress
340,19229.12,Stress
341,18378.38,Stress
342,18878.7,Stress
343,19439.25,Stress
344,19418.1,Stress
345,19312.81,Stress
346,19042.55,Stress
347,18960.39,Stress
348,18241.38,Stress
349,18757.02,Stress
350,18858.35,Stress
351,18105.7,Stress
352,19021.97,Stress
353,19063.17,Stress
354,19208.27,Stress
355,18939.93,Stress
356,19166.67,Stress
357,23815.03,Stress
358,25271.32,Stress
359,18536.58,Stress
360,18299.93,Stress
361,18339.1,Stress
362,18086.42,Stress
363,17933.15,Stress
364,18339.1,Stress
365,18241.38,Stress
366,18241.38,Stress
367,18417.77,Stress
368,18067.17,Stress
369,18616.35,Stress
370,18656.4,Stress
371,17914.11,Stress
372,18398.06,Stress
373,17520.16,Stress
374,18280.39,Stress
375,17838.21,Stress
376,18241.38,Stress
377,17819.29,Stress
378,17762.71,Stress
379,17047.55,Stress
380,17173.19,Stress
381,17065.43,Stress
382,17391.3,Stress
383,16870.08,Stress
384,17520.16,Stress
385,17725.12,Stress
386,17575.76,Stress
387,17557.2,Stress
388,17191.24,Stress
389,18183.07,Stress
390,18536.58,Stress
391,18260.87,Stress
392,18777.23,Stress
393,18757.02,Stress
394,17819.29,Stress
395,17687.63,Stress
396,18477.05,Stress
397,18757.02,Stress
398,18696.57,Stress
399,17819.29,Stress
400,18299.93,Stress
401,18716.69,Stress
402,18757.02,Stress
403,18676.47,Stress
404,18899.08,Stress
405,17838.21,Stress
406,18696.57,Stress
407,19021.97,Stress
408,17857.14,Stress
409,18125,Stress
410,20491.44,Stress
411,22067.34,Stress
412,22397.15,Stress
413,21164.38,Stress
414,21379.31,Stress
415,21235.7,Stress
416,21235.7,Stress
417,21500,Stress
418,22142.86,Stress
419,21744.19,Stress
420,21992.19,Stress
421,22042.25,Stress
422,20999.24,Stress
423,21867.71,Stress
424,21331.29,Stress
425,21188.12,Stress
426,21164.38,Stress
427,21140.69,Stress
428,21475.79,Stress
429,21331.29,Stress
430,19978.04,Stress
431,20044.02,Stress
432,20999.24,Stress
433,20468.75,Stress
434,20423.48,Stress
435,20628.27,Stress
436,20514.16,Stress
437,20952.38,Stress
438,21140.69,Stress
439,21188.12,Stress
440,21093.39,Relaxation
441,20110.29,Relaxation
442,19695.43,Relaxation
443,20628.27,Relaxation
444,19630.97,Relaxation
445,20835.84,Relaxation
446,20310.88,Relaxation
447,20859.08,Relaxation
448,19803.49,Relaxation
449,20310.88,Relaxation
450,20975.79,Relaxation
451,20110.29,Relaxation
452,21188.12,Relaxation
453,21548.54,Relaxation
454,21597.22,Relaxation
455,21992.19,Relaxation
456,21572.86,Relaxation
457,21695.05,Relaxation
458,21451.61,Relaxation
459,20882.35,Relaxation
460,20310.88,Relaxation
461,20905.66,Relaxation
462,20132.45,Relaxation
463,20975.79,Relaxation
464,21211.89,Relaxation
465,19760.17,Relaxation
466,20355.82,Relaxation
467,19673.91,Relaxation
468,20859.08,Relaxation
469,20812.64,Relaxation
470,19652.43,Relaxation
471,20766.34,Relaxation
472,20766.34,Relaxation
473,19846.94,Relaxation
474,20514.16,Relaxation
475,19630.97,Relaxation
476,20468.75,Relaxation
477,19187.46,Relaxation
478,19166.67,Relaxation
479,19695.43,Relaxation
480,20110.29,Relaxation
481,20132.45,Relaxation
482,19890.51,Relaxation
483,20110.29,Relaxation
484,18939.93,Relaxation
485,20132.45,Relaxation
486,20088.17,Relaxation
487,19418.1,Relaxation
488,20044.02,Relaxation
489,19738.56,Relaxation
490,20110.29,Relaxation
491,19104.48,Relaxation
492,20110.29,Relaxation
493,19125.18,Relaxation
494,19375.9,Relaxation
495,19912.35,Relaxation
496,19166.67,Relaxation
497,20110.29,Relaxation
498,18777.23,Relaxation
499,19460.43,Relaxation
