df_hash,22ZHK4.QBUHEK
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.BF8U
person_label,V71
date_time_start,2025-11-03_12-44-51.526000_+03
date_time_start_unix,1762159491.526
date_time_end,2025-11-03_12-53-37.615000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.592,-0.568,0.855,0.205
4.602,-0.564,0.852,0.203
4.612,-0.568,0.854,0.205
4.622,-0.568,0.855,0.201
4.632,-0.572,0.863,0.207
4.642,-0.572,0.863,0.203
4.652,-0.570,0.863,0.207
4.662,-0.568,0.861,0.209
4.672,-0.568,0.861,0.209
4.682,-0.564,0.857,0.207
4.692,-0.568,0.861,0.207
4.702,-0.566,0.857,0.211
4.711,-0.561,0.857,0.207
4.721,-0.564,0.855,0.209
4.731,-0.561,0.854,0.207
4.741,-0.561,0.854,0.203
4.751,-0.561,0.854,0.207
4.761,-0.561,0.852,0.211
4.771,-0.562,0.854,0.203
4.781,-0.562,0.850,0.207
4.791,-0.562,0.852,0.203
4.801,-0.566,0.848,0.203
4.811,-0.564,0.852,0.201
4.821,-0.568,0.850,0.199
4.831,-0.564,0.854,0.201
4.841,-0.570,0.857,0.207
4.850,-0.572,0.861,0.203
4.860,-0.574,0.867,0.203
4.870,-0.572,0.865,0.203
4.880,-0.572,0.865,0.203
4.890,-0.566,0.863,0.203
4.900,-0.559,0.861,0.197
4.910,-0.555,0.861,0.199
4.920,-0.555,0.855,0.199
4.930,-0.562,0.854,0.205
4.940,-0.564,0.852,0.205
4.950,-0.562,0.857,0.209
4.960,-0.561,0.857,0.215
4.970,-0.566,0.859,0.209
4.979,-0.562,0.857,0.207
4.989,-0.559,0.857,0.203
4.999,-0.555,0.854,0.203
5.009,-0.564,0.857,0.209
5.019,-0.568,0.854,0.201
5.029,-0.572,0.857,0.207
5.039,-0.568,0.855,0.207
5.049,-0.570,0.854,0.207
5.059,-0.576,0.857,0.207
5.069,-0.574,0.863,0.203
5.079,-0.572,0.859,0.201
5.089,-0.570,0.859,0.205
5.099,-0.568,0.857,0.201
5.109,-0.568,0.855,0.199
5.118,-0.572,0.859,0.203
5.128,-0.572,0.859,0.201
5.138,-0.570,0.855,0.201
5.148,-0.572,0.863,0.203
5.158,-0.574,0.865,0.205
5.168,-0.574,0.859,0.203
5.178,-0.568,0.857,0.197
5.188,-0.570,0.855,0.197
5.198,-0.568,0.859,0.197
5.208,-0.570,0.861,0.195
5.218,-0.574,0.859,0.197
5.228,-0.566,0.859,0.197
5.238,-0.566,0.863,0.201
5.247,-0.568,0.863,0.201
5.257,-0.564,0.859,0.197
5.267,-0.562,0.859,0.197
5.277,-0.566,0.857,0.201
5.287,-0.566,0.861,0.197
5.297,-0.564,0.859,0.199
5.307,-0.564,0.857,0.199
5.317,-0.570,0.859,0.199
5.327,-0.568,0.859,0.199
5.337,-0.570,0.857,0.199
5.347,-0.570,0.857,0.199
5.357,-0.572,0.857,0.199
5.367,-0.566,0.857,0.199
5.377,-0.564,0.857,0.199
5.386,-0.561,0.857,0.203
5.396,-0.568,0.857,0.201
5.406,-0.570,0.855,0.203
5.416,-0.572,0.859,0.203
5.426,-0.570,0.859,0.205
5.436,-0.568,0.855,0.199
5.446,-0.570,0.855,0.205
5.456,-0.568,0.857,0.201
5.466,-0.574,0.854,0.203
5.476,-0.570,0.857,0.199
5.486,-0.564,0.857,0.201
5.496,-0.568,0.854,0.205
5.506,-0.568,0.859,0.203
5.515,-0.562,0.859,0.205
5.525,-0.564,0.855,0.205
5.535,-0.562,0.857,0.205
5.545,-0.564,0.857,0.205
5.555,-0.566,0.857,0.207
5.565,-0.566,0.857,0.207
5.575,-0.568,0.854,0.203
5.585,-0.568,0.855,0.205
5.595,-0.568,0.861,0.207
5.605,-0.568,0.859,0.203
5.615,-0.568,0.852,0.207
5.625,-0.564,0.857,0.203
5.635,-0.562,0.857,0.207
5.645,-0.561,0.859,0.207
5.654,-0.566,0.861,0.209
5.664,-0.566,0.863,0.209
5.674,-0.562,0.859,0.209
5.684,-0.561,0.855,0.209
5.694,-0.566,0.855,0.209
5.704,-0.564,0.852,0.209
5.714,-0.566,0.850,0.207
5.724,-0.568,0.852,0.207
5.734,-0.572,0.852,0.211
5.744,-0.572,0.855,0.203
5.754,-0.570,0.854,0.213
5.764,-0.576,0.855,0.211
5.774,-0.578,0.852,0.211
5.783,-0.576,0.850,0.209
5.793,-0.576,0.850,0.203
5.803,-0.576,0.850,0.209
5.813,-0.578,0.852,0.211
5.823,-0.576,0.850,0.207
5.833,-0.576,0.854,0.213
5.843,-0.576,0.854,0.209
5.853,-0.576,0.855,0.209
5.863,-0.572,0.855,0.209
5.873,-0.570,0.854,0.211
5.883,-0.568,0.859,0.215
5.893,-0.568,0.855,0.211
5.903,-0.564,0.857,0.213
5.913,-0.566,0.859,0.213
5.922,-0.566,0.852,0.213
5.932,-0.562,0.861,0.213
5.942,-0.564,0.859,0.211
5.952,-0.561,0.859,0.215
5.962,-0.561,0.857,0.213
5.972,-0.561,0.854,0.211
5.982,-0.564,0.854,0.213
5.992,-0.561,0.854,0.211
6.002,-0.562,0.855,0.215
6.012,-0.564,0.857,0.215
6.022,-0.562,0.855,0.215
6.032,-0.564,0.854,0.209
6.042,-0.566,0.852,0.213
6.051,-0.566,0.855,0.211
6.061,-0.566,0.854,0.213
6.071,-0.568,0.859,0.211
6.081,-0.566,0.857,0.211
6.091,-0.564,0.859,0.213
6.101,-0.562,0.855,0.211
6.111,-0.564,0.859,0.209
6.121,-0.562,0.857,0.209
6.131,-0.559,0.854,0.209
6.141,-0.562,0.855,0.209
6.151,-0.564,0.857,0.209
6.161,-0.562,0.855,0.209
6.171,-0.561,0.854,0.209
6.181,-0.562,0.855,0.205
6.190,-0.566,0.861,0.209
6.200,-0.568,0.859,0.205
6.210,-0.570,0.861,0.203
6.220,-0.568,0.861,0.205
6.230,-0.570,0.861,0.205
6.240,-0.566,0.857,0.205
6.250,-0.566,0.859,0.205
6.260,-0.568,0.859,0.205
6.270,-0.566,0.865,0.209
6.280,-0.566,0.865,0.207
6.290,-0.561,0.859,0.209
6.300,-0.564,0.857,0.205
6.310,-0.562,0.855,0.205
6.319,-0.559,0.855,0.207
6.329,-0.562,0.855,0.205
6.339,-0.562,0.859,0.205
6.349,-0.561,0.857,0.205
6.359,-0.561,0.859,0.203
6.369,-0.561,0.861,0.205
6.379,-0.559,0.863,0.207
6.389,-0.564,0.859,0.203
6.399,-0.564,0.861,0.205
6.409,-0.568,0.859,0.203
6.419,-0.568,0.857,0.205
6.429,-0.562,0.857,0.205
6.439,-0.566,0.857,0.205
6.449,-0.564,0.857,0.207
6.458,-0.568,0.861,0.207
6.468,-0.568,0.859,0.207
6.478,-0.566,0.861,0.207
6.488,-0.564,0.857,0.205
6.498,-0.564,0.855,0.205
6.508,-0.564,0.857,0.205
6.518,-0.562,0.859,0.203
6.528,-0.562,0.857,0.203
