df_hash,22ZHK4.724P3P
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YWVP
person_label,V66
date_time_start,2025-10-31_17-05-59.075000_+03
date_time_start_unix,1761915959.075
date_time_end,2025-10-31_17-14-45.320000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.937,-0.883,0.521,0.018
4.947,-0.879,0.521,0.016
4.957,-0.879,0.523,0.014
4.967,-0.881,0.523,0.014
4.976,-0.881,0.521,0.016
4.986,-0.879,0.518,0.016
4.996,-0.881,0.521,0.016
5.006,-0.881,0.521,0.016
5.016,-0.881,0.521,0.016
5.026,-0.887,0.521,0.016
5.036,-0.887,0.516,0.014
5.046,-0.887,0.516,0.018
5.056,-0.887,0.520,0.014
5.066,-0.891,0.520,0.018
5.076,-0.885,0.521,0.018
5.086,-0.883,0.523,0.016
5.096,-0.881,0.523,0.018
5.106,-0.883,0.520,0.018
5.116,-0.881,0.516,0.020
5.126,-0.883,0.516,0.020
5.136,-0.887,0.518,0.023
5.145,-0.887,0.523,0.018
5.155,-0.885,0.525,0.021
5.165,-0.885,0.521,0.018
5.175,-0.883,0.520,0.016
5.185,-0.885,0.516,0.016
5.195,-0.889,0.516,0.018
5.205,-0.889,0.514,0.018
5.215,-0.887,0.514,0.016
5.225,-0.887,0.514,0.016
5.235,-0.887,0.516,0.014
5.245,-0.889,0.520,0.018
5.255,-0.887,0.518,0.014
5.265,-0.883,0.521,0.016
5.275,-0.885,0.521,0.016
5.285,-0.881,0.521,0.016
5.295,-0.883,0.523,0.021
5.304,-0.883,0.518,0.016
5.314,-0.883,0.520,0.018
5.324,-0.881,0.521,0.014
5.334,-0.877,0.521,0.018
5.344,-0.879,0.529,0.018
5.354,-0.883,0.523,0.018
5.364,-0.883,0.518,0.020
5.374,-0.877,0.521,0.020
5.384,-0.879,0.518,0.018
5.394,-0.877,0.516,0.018
5.404,-0.877,0.516,0.018
5.414,-0.881,0.523,0.016
5.424,-0.881,0.516,0.021
5.434,-0.881,0.520,0.016
5.444,-0.883,0.523,0.014
5.454,-0.883,0.527,0.010
5.464,-0.885,0.529,0.012
5.473,-0.891,0.525,0.010
5.483,-0.887,0.529,0.010
5.493,-0.883,0.531,0.012
5.503,-0.885,0.525,0.012
5.513,-0.885,0.527,0.008
5.523,-0.883,0.525,0.010
5.533,-0.881,0.525,0.010
5.543,-0.879,0.527,0.010
5.553,-0.879,0.523,0.010
5.563,-0.879,0.525,0.010
5.573,-0.879,0.529,0.010
5.583,-0.877,0.525,0.012
5.593,-0.877,0.529,0.008
5.603,-0.883,0.525,0.012
5.613,-0.881,0.523,0.012
5.623,-0.879,0.525,0.008
5.632,-0.879,0.521,0.012
5.642,-0.879,0.523,0.012
5.652,-0.877,0.525,0.016
5.662,-0.877,0.523,0.016
5.672,-0.881,0.523,0.012
5.682,-0.881,0.520,0.016
5.692,-0.883,0.518,0.016
5.702,-0.881,0.520,0.018
5.712,-0.883,0.521,0.014
5.722,-0.883,0.518,0.018
5.732,-0.885,0.521,0.018
5.742,-0.885,0.521,0.018
5.752,-0.887,0.521,0.016
5.762,-0.887,0.518,0.016
5.772,-0.889,0.516,0.014
5.782,-0.891,0.518,0.014
5.792,-0.889,0.516,0.018
5.801,-0.891,0.518,0.012
5.811,-0.887,0.525,0.016
