df_hash,22ZHK4.J6TT4M
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.YU3D
person_label,V78
date_time_start,2025-11-03_14-27-12.158000_+03
date_time_start_unix,1762165632.158
date_time_end,2025-11-03_14-36-02.613000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
1.411,-0.691,0.689,-0.023
1.421,-0.693,0.691,-0.023
1.431,-0.701,0.699,-0.025
1.441,-0.713,0.709,-0.025
1.451,-0.723,0.725,-0.027
1.461,-0.734,0.732,-0.027
1.471,-0.742,0.742,-0.029
1.481,-0.746,0.750,-0.023
1.490,-0.752,0.742,-0.031
1.500,-0.750,0.742,-0.033
1.510,-0.752,0.750,-0.029
1.520,-0.754,0.754,-0.031
1.530,-0.754,0.744,-0.037
1.540,-0.754,0.734,-0.041
1.550,-0.746,0.742,-0.043
1.560,-0.742,0.748,-0.037
1.570,-0.732,0.746,-0.041
1.580,-0.736,0.744,-0.037
1.590,-0.730,0.734,-0.039
1.600,-0.723,0.721,-0.045
1.610,-0.717,0.717,-0.047
1.620,-0.717,0.719,-0.049
1.630,-0.727,0.717,-0.051
1.639,-0.715,0.717,-0.053
1.649,-0.711,0.719,-0.045
1.659,-0.707,0.717,-0.049
1.669,-0.707,0.730,-0.045
1.679,-0.699,0.727,-0.045
1.689,-0.695,0.723,-0.047
1.699,-0.695,0.723,-0.047
1.709,-0.695,0.732,-0.041
1.719,-0.699,0.742,-0.035
1.729,-0.697,0.746,-0.033
1.739,-0.691,0.738,-0.029
1.749,-0.691,0.730,-0.031
1.759,-0.688,0.721,-0.029
1.769,-0.686,0.713,-0.027
1.779,-0.686,0.705,-0.025
1.788,-0.689,0.701,-0.027
1.798,-0.699,0.703,-0.027
1.808,-0.703,0.693,-0.027
1.818,-0.705,0.691,-0.025
1.828,-0.709,0.693,-0.023
1.838,-0.713,0.693,-0.021
1.848,-0.715,0.693,-0.020
1.858,-0.717,0.695,-0.016
1.868,-0.719,0.693,-0.014
1.878,-0.727,0.689,-0.016
1.888,-0.727,0.686,-0.016
1.898,-0.727,0.680,-0.016
1.908,-0.732,0.682,-0.014
1.918,-0.740,0.680,-0.018
1.928,-0.740,0.676,-0.023
1.937,-0.742,0.680,-0.021
1.947,-0.740,0.680,-0.020
1.957,-0.738,0.686,-0.016
1.967,-0.738,0.686,-0.020
1.977,-0.730,0.686,-0.018
1.987,-0.729,0.691,-0.016
1.997,-0.734,0.693,-0.014
2.007,-0.738,0.695,-0.010
2.017,-0.738,0.705,-0.010
2.027,-0.742,0.715,-0.004
2.037,-0.756,0.713,-0.010
2.047,-0.756,0.715,-0.006
2.057,-0.758,0.725,-0.006
2.067,-0.764,0.721,-0.004
2.077,-0.762,0.727,-0.004
2.086,-0.758,0.711,-0.006
2.096,-0.746,0.715,-0.008
2.106,-0.736,0.713,-0.002
2.116,-0.744,0.703,-0.012
2.126,-0.744,0.703,-0.014
2.136,-0.760,0.701,-0.012
2.146,-0.773,0.713,-0.027
2.156,-0.781,0.719,-0.031
2.166,-0.791,0.725,-0.031
2.176,-0.789,0.729,-0.027
2.186,-0.783,0.734,-0.023
