Time (s),Resistance (Ω),Stage
1,10713.2,Calibration
2,10619.33,Calibration
3,10588.24,Calibration
4,10850.31,Calibration
5,10588.24,Calibration
6,10924.89,Calibration
7,10755.2,Calibration
8,11000,Calibration
9,10850.31,Calibration
10,10807.93,Calibration
11,10882.2,Calibration
12,10935.58,Calibration
13,10882.2,Calibration
14,10914.2,Calibration
15,10860.93,Calibration
16,10734.18,Calibration
17,10860.93,Calibration
18,10786.8,Calibration
19,10818.5,Calibration
20,10776.25,Normal
21,10786.8,Normal
22,10671.38,Normal
23,10807.93,Normal
24,10776.25,Normal
25,10619.33,Normal
26,10829.09,Normal
27,10818.5,Normal
28,10495.5,Normal
29,10829.09,Normal
30,10807.93,Normal
31,10640.12,Normal
32,10860.93,Normal
33,10903.52,Normal
34,10692.27,Normal
35,10946.29,Normal
36,11021.56,Normal
37,10650.53,Normal
38,11010.78,Normal
39,10807.93,Normal
40,10957.01,Normal
41,10882.2,Normal
42,10829.09,Normal
43,10903.52,Normal
44,10860.93,Normal
45,10650.53,Normal
46,10839.69,Normal
47,10797.36,Normal
48,10734.18,Normal
49,10744.68,Normal
50,10776.25,Normal
51,10860.93,Normal
52,10588.24,Normal
53,10776.25,Normal
54,10807.93,Normal
55,10807.93,Normal
56,10797.36,Normal
57,10818.5,Normal
58,10797.36,Normal
59,10818.5,Normal
60,10776.25,Normal
61,10660.95,Normal
62,10567.55,Normal
63,10744.68,Normal
64,10744.68,Normal
65,10619.33,Normal
66,10640.12,Normal
67,10744.68,Normal
68,10744.68,Normal
69,10734.18,Normal
70,10485.24,Normal
71,10744.68,Normal
72,10692.27,Normal
73,10567.55,Normal
74,10723.68,Normal
75,10692.27,Normal
76,10526.32,Normal
77,10671.38,Normal
78,10713.2,Normal
79,10786.8,Normal
80,10776.25,Normal
81,10619.33,Normal
82,10744.68,Normal
83,10413.76,Normal
84,10526.32,Normal
85,10786.8,Normal
86,10423.94,Normal
87,10797.36,Normal
88,10546.91,Normal
89,10475,Normal
90,10640.12,Normal
91,10403.59,Normal
92,10744.68,Normal
93,10702.73,Normal
94,10744.68,Normal
95,10713.2,Normal
96,10640.12,Normal
97,10464.77,Normal
98,10526.32,Normal
99,10608.96,Normal
100,10755.2,Normal
101,10629.72,Normal
102,10619.33,Normal
103,10681.82,Normal
104,10640.12,Normal
105,10671.38,Normal
106,10383.27,Normal
107,10629.72,Normal
108,10640.12,Normal
109,10640.12,Normal
110,10546.91,Normal
111,10434.13,Normal
112,10629.72,Normal
113,10423.94,Normal
114,10546.91,Normal
115,10413.76,Normal
116,10292.37,Normal
117,10475,Normal
118,10302.43,Normal
119,10650.53,Normal
120,10640.12,Normal
121,10322.58,Normal
122,10546.91,Normal
123,10302.43,Normal
124,10567.55,Normal
125,10475,Normal
126,10454.54,Normal
127,10302.43,Normal
128,10262.25,Normal
129,10526.32,Normal
130,10577.89,Normal
131,10475,Normal
132,10444.33,Normal
133,10475,Normal
134,10262.25,Normal
135,10332.67,Normal
136,10475,Normal
137,10485.24,Normal
138,10516.03,Normal
139,10526.32,Normal
140,10485.24,Normal
141,10505.76,Normal
142,10475,Normal
143,10526.32,Normal
144,10526.32,Normal
145,10202.27,Normal
146,10546.91,Normal
147,10342.77,Normal
148,10495.5,Normal
149,10454.54,Normal
150,10202.27,Normal
151,10485.24,Normal
152,10475,Normal
153,10526.32,Normal
154,10262.25,Normal
155,10363,Normal
156,10403.59,Normal
157,10403.59,Normal
158,10475,Normal
159,10413.76,Normal
160,10588.24,Normal
161,10516.03,Normal
162,10536.61,Normal
163,10526.32,Normal
164,10454.54,Normal
165,10454.54,Normal
166,10692.27,Normal
167,10505.76,Normal
168,10526.32,Normal
169,10681.82,Normal
170,10567.55,Normal
171,10557.23,Normal
172,10650.53,Normal
173,10765.72,Normal
174,10619.33,Normal
175,10755.2,Normal
176,10807.93,Normal
177,10640.12,Normal
178,10598.59,Normal
179,10495.5,Normal
180,10797.36,Normal
181,10702.73,Normal
182,10373.13,Normal
183,10723.68,Normal
184,10475,Normal
185,10403.59,Normal
186,10454.54,Normal
187,10640.12,Normal
188,10765.72,Normal
189,10797.36,Normal
190,10807.93,Normal
191,10567.55,Normal
192,10475,Normal
193,10807.93,Normal
194,10839.69,Normal
195,10516.03,Normal
196,10818.5,Normal
197,10829.09,Normal
198,10765.72,Normal
199,10882.2,Normal
200,10671.38,Normal
201,10924.89,Normal
202,10924.89,Normal
203,10871.56,Normal
204,10903.52,Normal
205,10619.33,Normal
206,10640.12,Normal
207,10914.2,Normal
208,10903.52,Normal
209,10807.93,Normal
210,10776.25,Normal
211,10807.93,Normal
217,10734.18,Normal
217,10807.93,Normal
217,10829.09,Normal
217,10786.8,Normal
217,10640.12,Normal
217,10598.59,Normal
218,10744.68,Normal
219,10640.12,Normal
220,10946.29,Normal
221,10924.89,Normal
222,10957.01,Normal
223,10871.56,Normal
224,10671.38,Normal
225,10871.56,Normal
226,10903.52,Normal
227,10871.56,Normal
228,10914.2,Normal
229,10860.93,Normal
230,10797.36,Normal
231,10871.56,Normal
232,10608.96,Normal
233,10924.89,Normal
234,10734.18,Normal
235,10946.29,Normal
236,10924.89,Normal
237,10702.73,Normal
238,10734.18,Normal
239,10924.89,Normal
240,10702.73,Normal
241,10829.09,Normal
242,10903.52,Normal
243,10786.8,Normal
244,10755.2,Normal
245,10713.2,Normal
246,10978.48,Normal
247,10839.69,Normal
248,10797.36,Normal
249,10660.95,Normal
250,10807.93,Normal
251,10967.74,Normal
252,10882.2,Normal
253,10734.18,Normal
254,10383.27,Normal
255,10505.76,Normal
256,10914.2,Normal
257,10702.73,Normal
258,10903.52,Normal
259,11086.51,Normal
260,11140.94,Stress
261,10946.29,Stress
262,10807.93,Stress
263,10978.48,Stress
264,11000,Stress
265,10650.53,Stress
266,10914.2,Stress
267,10692.27,Stress
268,10850.31,Stress
269,10681.82,Stress
270,10818.5,Stress
271,10914.2,Stress
272,10797.36,Stress
273,10567.55,Stress
274,10629.72,Stress
275,10475,Stress
276,10475,Stress
277,10871.56,Stress
278,10744.68,Stress
279,10577.89,Stress
280,10629.72,Stress
281,10829.09,Stress
282,10914.2,Stress
283,10957.01,Stress
284,10744.68,Stress
285,10744.68,Stress
286,10903.52,Stress
287,10946.29,Stress
288,10516.03,Stress
289,10734.18,Stress
290,10629.72,Stress
291,10924.89,Stress
292,10640.12,Stress
293,10903.52,Stress
294,10755.2,Stress
295,10755.2,Stress
296,10505.76,Stress
297,10807.93,Stress
298,10839.69,Stress
299,10807.93,Stress
300,10588.24,Stress
301,10629.72,Stress
302,10882.2,Stress
303,10860.93,Stress
304,10640.12,Stress
305,10914.2,Stress
306,10660.95,Stress
307,10660.95,Stress
308,10776.25,Stress
309,10989.24,Stress
310,11010.78,Stress
311,10640.12,Stress
312,10692.27,Stress
313,10776.25,Stress
314,10924.89,Stress
315,10914.2,Stress
316,10671.38,Stress
317,10692.27,Stress
318,10903.52,Stress
319,10818.5,Stress
320,10914.2,Stress
321,10860.93,Stress
322,10650.53,Stress
323,10786.8,Stress
324,10903.52,Stress
325,10588.24,Stress
326,10924.89,Stress
327,10807.93,Stress
328,10807.93,Stress
329,10924.89,Stress
330,10640.12,Stress
331,10978.48,Stress
332,10818.5,Stress
333,10829.09,Stress
334,10577.89,Stress
335,10485.24,Stress
336,10640.12,Stress
337,10444.33,Stress
338,10423.94,Stress
339,10475,Stress
340,10660.95,Stress
341,10577.89,Stress
342,10495.5,Stress
343,10475,Stress
344,10475,Stress
345,10444.33,Stress
346,10588.24,Stress
347,10650.53,Stress
348,10577.89,Stress
349,10640.12,Stress
350,10505.76,Stress
351,10577.89,Stress
352,10475,Stress
353,10660.95,Stress
354,10660.95,Stress
355,10640.12,Stress
356,10640.12,Stress
357,10475,Stress
358,10608.96,Stress
359,10342.77,Stress
360,10403.59,Stress
361,10475,Stress
362,10577.89,Stress
363,10650.53,Stress
364,10342.77,Stress
365,10588.24,Stress
366,10629.72,Stress
367,10608.96,Stress
368,10536.61,Stress
369,10577.89,Stress
370,10322.58,Stress
371,10475,Stress
372,10142.65,Stress
373,10485.24,Stress
374,10567.55,Stress
375,10526.32,Stress
376,10454.54,Stress
377,10485.24,Stress
378,10172.42,Stress
379,10475,Stress
380,10485.24,Stress
381,10485.24,Stress
382,10312.5,Stress
383,10475,Stress
384,10242.21,Stress
385,10485.24,Stress
386,10242.21,Stress
387,10464.77,Stress
388,10485.24,Stress
389,10292.37,Stress
390,10444.33,Stress
391,10393.43,Stress
392,10444.33,Stress
393,10363,Stress
394,10619.33,Stress
395,10588.24,Stress
396,10505.76,Stress
397,10526.32,Stress
398,10526.32,Stress
399,10475,Stress
400,10598.59,Stress
401,10536.61,Stress
402,10536.61,Stress
403,10292.37,Stress
404,10495.5,Stress
405,10475,Stress
406,10373.13,Stress
407,10242.21,Stress
408,10332.67,Stress
409,10495.5,Stress
410,10505.76,Stress
411,10262.25,Stress
412,10383.27,Stress
413,10363,Stress
414,10403.59,Stress
415,10363,Stress
416,10242.21,Stress
417,10475,Stress
418,10505.76,Stress
419,10242.21,Stress
420,10262.25,Stress
421,10495.5,Stress
422,10182.36,Stress
423,10272.28,Stress
424,10252.23,Stress
425,10475,Stress
426,10262.25,Stress
427,10434.13,Stress
428,10132.74,Stress
429,10152.56,Stress
430,10212.24,Stress
431,10004.88,Stress
432,10202.27,Stress
433,9927.01,Stress
434,10202.27,Stress
