Time (s),Resistance (Ω),Conductance (µS),Stage
121,79.1339,12636.809256210045,Normal stage
122,79.6053,12561.977657266538,Normal stage
123,74.6269,13399.993836002834,Normal stage
124,74.9252,13346.644386668302,Normal stage
125,75.2246,13293.523661142764,Normal stage
126,75.2246,13293.523661142764,Normal stage
127,75,13333.333333333334,Normal stage
128,74.8506,13359.946346455474,Normal stage
129,76.129,13135.598786270672,Normal stage
130,77.8888,12838.816363841785,Normal stage
131,76.4326,13083.422518663503,Normal stage
132,79.0555,12649.341285552555,Normal stage
133,78.8991,12674.41580448953,Normal stage
134,76.4326,13083.422518663503,Normal stage
135,76.2048,13122.532963802803,Normal stage
136,75.9021,13174.866044549492,Normal stage
137,74.4781,13426.765720392974,Normal stage
138,77.5802,12889.886852573209,Normal stage
139,79.8419,12524.752041221464,Normal stage
140,79.1339,12636.809256210045,Normal stage
141,80.2377,12462.96940216382,Normal stage
142,78.821,12686.974283503127,Normal stage
143,79.5265,12574.424877242178,Normal stage
144,81.1947,12316.074817691304,Normal stage
145,77.3495,12928.331792707128,Normal stage
146,76.7372,13031.489290722102,Normal stage
147,76.7372,13031.489290722102,Normal stage
148,79.5265,12574.424877242178,Normal stage
149,80.1584,12475.29890816184,Normal stage
150,80.7149,12389.286240830379,Normal stage
151,80.0791,12487.652833261112,Normal stage
152,77.9661,12826.087235349722,Normal stage
153,78.821,12686.974283503127,Normal stage
154,77.9661,12826.087235349722,Normal stage
155,76.5847,13057.438365626555,Normal stage
156,76.5847,13057.438365626555,Normal stage
157,78.276,12775.307884920028,Normal stage
158,79.3693,12599.329967632322,Normal stage
159,81.7577,12231.263844261764,Normal stage
160,80.476,12426.06491376311,Normal stage
161,79.763,12537.141281045095,Normal stage
162,77.9661,12826.087235349722,Normal stage
163,78.0435,12813.366904354623,Normal stage
164,78.821,12686.974283503127,Normal stage
165,78.3537,12762.639160626748,Normal stage
166,77.9661,12826.087235349722,Normal stage
167,78.7429,12699.5576744062,Normal stage
168,81.5965,12255.427622508318,Normal stage
169,79.2907,12611.819545041222,Normal stage
170,81.5965,12255.427622508318,Normal stage
171,81.7577,12231.263844261764,Normal stage
172,79.6053,12561.977657266538,Normal stage
173,81.4355,12279.656906386035,Normal stage
174,79.1339,12636.809256210045,Normal stage
175,80.3965,12438.352415838997,Normal stage
176,77.5802,12889.886852573209,Normal stage
177,79.1339,12636.809256210045,Normal stage
178,81.677,12243.348800763984,Normal stage
179,80.8746,12364.821587989307,Normal stage
180,80.0791,12487.652833261112,Normal stage
181,82.3241,12147.11123474171,Normal stage
182,80.8746,12364.821587989307,Normal stage
183,77.4263,12915.508037966429,Normal stage
184,79.1339,12636.809256210045,Normal stage
185,78.5092,12737.360716960558,Normal stage
186,81.1947,12316.074817691304,Normal stage
187,80.2377,12462.96940216382,Normal stage
188,80.317,12450.66424293736,Normal stage
189,79.2907,12611.819545041222,Normal stage
190,77.9661,12826.087235349722,Normal stage
191,80.317,12450.66424293736,Normal stage
192,81.9192,12207.150460453715,Normal stage
193,79.1339,12636.809256210045,Normal stage
194,82.1619,12171.091466969483,Normal stage
195,80.5556,12413.786254462755,Normal stage
196,80.476,12426.06491376311,Normal stage
197,78.6649,12712.1498915018,Normal stage
198,80.7149,12389.286240830379,Normal stage
199,78.5092,12737.360716960558,Normal stage
200,80.6352,12401.531837212533,Normal stage
201,79.5265,12574.424877242178,Normal stage
202,80.1584,12475.29890816184,Normal stage
203,77.9661,12826.087235349722,Normal stage
204,81.3552,12291.7772926623,Normal stage
205,82.7309,12087.382102696814,Normal stage
206,81.677,12243.348800763984,Normal stage
207,78.587,12724.750913000878,Normal stage
208,76.8898,13005.62623390879,Normal stage
209,78.9773,12661.866131154142,Normal stage
210,76.129,13135.598786270672,Normal stage
211,76.5086,13070.426069749023,Normal stage
212,79.0555,12649.341285552555,Normal stage
213,77.5802,12889.886852573209,Normal stage
214,80.476,12426.06491376311,Normal stage
215,82,12195.121951219513,Normal stage
216,81.1947,12316.074817691304,Normal stage
217,83.1395,12027.977074675697,Normal stage
218,78.6649,12712.1498915018,Normal stage
219,81.5965,12255.427622508318,Normal stage
220,81.3552,12291.7772926623,Normal stage
221,80.8746,12364.821587989307,Normal stage
222,82.7309,12087.382102696814,Normal stage
223,80.8746,12364.821587989307,Normal stage
224,77.8888,12838.816363841785,Normal stage
225,78.3537,12762.639160626748,Normal stage
226,76.5086,13070.426069749023,Normal stage
227,79.2123,12624.3020339013,Normal stage
228,76.129,13135.598786270672,Normal stage
229,81.1947,12316.074817691304,Normal stage
230,81.3552,12291.7772926623,Normal stage
231,77.4263,12915.508037966429,Normal stage
232,76.5847,13057.438365626555,Normal stage
233,77.3495,12928.331792707128,Normal stage
234,74.1812,13480.504494400197,Normal stage
235,77.3495,12928.331792707128,Normal stage
236,78.0435,12813.366904354623,Normal stage
237,77.9661,12826.087235349722,Normal stage
238,81.2749,12303.921628940792,Normal stage
239,81.1146,12328.236840223586,Normal stage
240,80.0791,12487.652833261112,Normal stage
241,77.1194,12966.905862856816,Normal stage
242,79.0555,12649.341285552555,Normal stage
243,79.0555,12649.341285552555,Normal stage
244,79.0555,12649.341285552555,Normal stage
245,77.8116,12851.554266973048,Normal stage
246,77.6573,12877.089468729919,Normal stage
247,78.6649,12712.1498915018,Normal stage
248,78.276,12775.307884920028,Normal stage
249,78.3537,12762.639160626748,Normal stage
250,78.821,12686.974283503127,Normal stage
251,77.4263,12915.508037966429,Normal stage
252,81.0345,12340.422906292999,Normal stage
253,81.7577,12231.263844261764,Normal stage
254,79.8419,12524.752041221464,Normal stage
255,81.677,12243.348800763984,Normal stage
256,78.587,12724.750913000878,Normal stage
257,78.276,12775.307884920028,Normal stage
258,80.7947,12377.049484681544,Normal stage
259,80.1584,12475.29890816184,Normal stage
260,80.1584,12475.29890816184,Stress
261,83.4677,11980.682347782436,Stress
262,80.317,12450.66424293736,Stress
263,79.2123,12624.3020339013,Stress
264,80.5556,12413.786254462755,Stress
265,77.5802,12889.886852573209,Stress
266,76.5847,13057.438365626555,Stress
267,79.8419,12524.752041221464,Stress
268,78.7429,12699.5576744062,Stress
269,82.0809,12183.10228079858,Stress
270,78.1209,12800.671779254975,Stress
271,75.5251,13240.63126033597,Stress
272,77.7344,12864.317470772272,Stress
273,75.6757,13214.2814668381,Stress
274,76.8135,13018.544917234602,Stress
275,79.0555,12649.341285552555,Stress
276,75.2997,13280.26539282361,Stress
277,78.8991,12674.41580448953,Stress
278,76.5086,13070.426069749023,Stress
279,79.0555,12649.341285552555,Stress
280,75.9777,13161.756673339678,Stress
281,84.0449,11898.401925637369,Stress
282,86.3905,11575.346826329283,Stress
283,86.1364,11609.493779633232,Stress
284,88.1893,11339.244103309586,Stress
285,89.759,11140.944083601644,Stress
286,77.3495,12928.331792707128,Stress
287,73.0038,13697.917094726576,Stress
288,78.8991,12674.41580448953,Stress
289,75.2246,13293.523661142764,Stress
290,85.0429,11758.77116137855,Stress
291,71.1957,14045.792091376305,Stress
292,77.7344,12864.317470772272,Stress
293,80.7947,12377.049484681544,Stress
294,75.8265,13188.001556184185,Stress
295,59.9609,16677.53486021724,Stress
296,66.1932,15107.29198769662,Stress
297,64.9879,15387.479823167083,Stress
298,48.7468,20514.167083788063,Stress
299,61.0303,16385.303693411308,Stress
300,59.6491,16764.712292389995,Stress
301,59.2765,16870.091857650168,Stress
302,68.3799,14624.180497485371,Stress
303,71.4824,13989.457544794242,Stress
304,81.677,12243.348800763984,Stress
305,75.6757,13214.2814668381,Stress
306,75.5251,13240.63126033597,Stress
307,74.1812,13480.504494400197,Stress
308,64.3918,15529.927723716371,Stress
309,71.1241,14059.931865570179,Stress
310,71.3389,14017.597692142715,Stress
311,58.1081,17209.304726879727,Stress
312,66.1932,15107.29198769662,Stress
313,65.321,15309.01241560907,Stress
314,78.1209,12800.671779254975,Stress
315,75,13333.333333333334,Stress
316,76.5847,13057.438365626555,Stress
317,74.5524,13413.384411501173,Stress
318,76.9663,12992.6994022059,Stress
319,76.5086,13070.426069749023,Stress
320,72.7848,13739.132346314065,Stress
321,70.2703,14230.76321006172,Stress
322,76.8898,13005.62623390879,Stress
323,75.5251,13240.63126033597,Stress
324,68.4492,14609.374543457045,Stress
325,71.6981,13947.370990305184,Stress
326,77.5802,12889.886852573209,Stress
327,68.5879,14579.831136395778,Stress
328,75.6003,13227.460737589665,Stress
329,67.7591,14758.165323919591,Stress
330,67.4847,14818.173600831002,Stress
331,73.0769,13684.214847646796,Stress
332,76.6609,13044.459431078947,Stress
333,75.8265,13188.001556184185,Stress
334,77.8888,12838.816363841785,Stress
335,79.6841,12549.555055525507,Stress
336,80.1584,12475.29890816184,Stress
337,80.7149,12389.286240830379,Stress
338,77.5033,12902.676402166102,Stress
339,77.0428,12979.798242016126,Stress
340,80.317,12450.66424293736,Stress
341,77.4263,12915.508037966429,Stress
342,76.3566,13096.44483908398,Stress
343,77.7344,12864.317470772272,Stress
344,80.2377,12462.96940216382,Stress
345,77.0428,12979.798242016126,Stress
346,79.6053,12561.977657266538,Stress
347,79.9209,12512.371607426843,Stress
348,76.5847,13057.438365626555,Stress
349,78.1984,12787.985431926994,Stress
350,76.5847,13057.438365626555,Stress
351,77.5802,12889.886852573209,Stress
352,76.5847,13057.438365626555,Stress
353,79.2123,12624.3020339013,Stress
354,77.8116,12851.554266973048,Stress
355,78.6649,12712.1498915018,Stress
356,78.3537,12762.639160626748,Stress
357,80.0791,12487.652833261112,Stress
358,78.8991,12674.41580448953,Stress
359,80.0791,12487.652833261112,Stress
360,79.2123,12624.3020339013,Stress
361,81.5965,12255.427622508318,Stress
362,80.317,12450.66424293736,Stress
363,82.7309,12087.382102696814,Stress
364,78.8991,12674.41580448953,Stress
365,79.2907,12611.819545041222,Stress
366,79.3693,12599.329967632322,Stress
367,79.0555,12649.341285552555,Stress
368,81.677,12243.348800763984,Stress
369,80.317,12450.66424293736,Stress
370,78.821,12686.974283503127,Stress
371,82.0809,12183.10228079858,Stress
372,77.9661,12826.087235349722,Stress
373,81.516,12267.530300799843,Stress
374,78.276,12775.307884920028,Stress
375,77.8888,12838.816363841785,Stress
376,82.8125,12075.471698113208,Stress
377,81.677,12243.348800763984,Stress
378,83.8797,11921.835676570136,Stress
379,82.9759,12051.692117831804,Stress
380,80.3965,12438.352415838997,Stress
381,80.476,12426.06491376311,Stress
382,77.6573,12877.089468729919,Stress
383,79.2907,12611.819545041222,Stress
384,78.7429,12699.5576744062,Stress
385,79.2907,12611.819545041222,Stress
386,81.3552,12291.7772926623,Stress
387,81.0345,12340.422906292999,Stress
388,82.8941,12063.584742460562,Stress
389,79.0555,12649.341285552555,Stress
390,80.317,12450.66424293736,Stress
391,81.3552,12291.7772926623,Stress
392,81.5965,12255.427622508318,Stress
393,83.4677,11980.682347782436,Stress
394,82.4053,12135.141793064282,Stress
395,80.317,12450.66424293736,Stress
396,82.9759,12051.692117831804,Stress
397,82.4053,12135.141793064282,Stress
398,83.7147,11945.333376336534,Stress
399,82.8941,12063.584742460562,Stress
400,81.7577,12231.263844261764,Stress
401,83.3856,11992.478317599203,Stress
402,82.7309,12087.382102696814,Stress
403,81.2749,12303.921628940792,Stress
404,84.2105,11875.003710938661,Stress
405,83.9623,11910.10727433622,Stress
406,80.7149,12389.286240830379,Stress
407,83.7971,11933.587200511713,Stress
408,79.9209,12512.371607426843,Stress
409,84.2105,11875.003710938661,Stress
410,82.7309,12087.382102696814,Stress
411,85.1266,11747.20945039506,Stress
412,85.1266,11747.20945039506,Stress
413,82.8125,12075.471698113208,Stress
414,81.2749,12303.921628940792,Stress
415,85.6301,11678.13654310809,Stress
416,82,12195.121951219513,Stress
417,81.516,12267.530300799843,Stress
418,82.1619,12171.091466969483,Stress
419,82,12195.121951219513,Stress
420,84.3764,11851.655202165533,Stress
421,83.9623,11910.10727433622,Stress
422,82.4866,12123.18121973751,Stress
423,80.1584,12475.29890816184,Stress
424,83.4677,11980.682347782436,Stress
425,80.8746,12364.821587989307,Stress
426,79.0555,12649.341285552555,Stress
427,79.2123,12624.3020339013,Stress
428,81.4355,12279.656906386035,Stress
429,78.276,12775.307884920028,Stress
430,78.6649,12712.1498915018,Stress
431,81.7577,12231.263844261764,Stress
432,82.1619,12171.091466969483,Stress
433,79.4479,12586.865102790633,Stress
434,78.821,12686.974283503127,Stress
435,79.2907,12611.819545041222,Stress
436,80.0791,12487.652833261112,Stress
437,81.1947,12316.074817691304,Stress
438,82.4053,12135.141793064282,Stress
439,82.8125,12075.471698113208,Stress
440,78.821,12686.974283503127,Relaxation
441,71.9144,13905.420889279476,Relaxation
442,76.4326,13083.422518663503,Relaxation
443,78.3537,12762.639160626748,Relaxation
444,75.9021,13174.866044549492,Relaxation
445,68.7268,14550.364632137682,Relaxation
446,86.1364,11609.493779633232,Relaxation
447,84.0449,11898.401925637369,Relaxation
448,77.6573,12877.089468729919,Relaxation
449,86.7305,11529.969272631886,Relaxation
450,81.7577,12231.263844261764,Relaxation
451,79.0555,12649.341285552555,Relaxation
452,78.5092,12737.360716960558,Relaxation
453,82.0809,12183.10228079858,Relaxation
454,79.763,12537.141281045095,Relaxation
455,68.866,14520.953736241396,Relaxation
456,71.1957,14045.792091376305,Relaxation
457,73.9592,13520.968317667039,Relaxation
458,75.3747,13267.051145808871,Relaxation
459,75.9021,13174.866044549492,Relaxation
460,73.517,13602.296067576208,Relaxation
461,71.8422,13919.39556416702,Relaxation
462,71.3389,14017.597692142715,Relaxation
463,74.7014,13386.62996945171,Relaxation
464,75.4499,13253.828036882753,Relaxation
465,74.1812,13480.504494400197,Relaxation
466,74.9252,13346.644386668302,Relaxation
467,74.7014,13386.62996945171,Relaxation
468,73.37,13629.54886193267,Relaxation
469,71.0526,14074.080329220888,Relaxation
470,72.9307,13711.646809916812,Relaxation
471,70.6961,14145.051848687552,Relaxation
472,70.3411,14216.439606432086,Relaxation
473,71.9144,13905.420889279476,Relaxation
474,74.2553,13467.052183480506,Relaxation
475,71.6261,13961.391168861632,Relaxation
476,71.4824,13989.457544794242,Relaxation
477,70.5539,14173.560922925593,Relaxation
478,71.3389,14017.597692142715,Relaxation
479,70.412,14202.124637845822,Relaxation
480,70.1288,14259.47684831339,Relaxation
481,70.1995,14245.115705952321,Relaxation
482,71.3389,14017.597692142715,Relaxation
483,69.4249,14404.053876923123,Relaxation
484,73.517,13602.296067576208,Relaxation
485,70.9812,14088.237448789258,Relaxation
486,74.1812,13480.504494400197,Relaxation
487,74.4037,13440.191818417632,Relaxation
488,74.0331,13507.471657947592,Relaxation
489,74.6269,13399.993836002834,Relaxation
490,69.2848,14433.18014918135,Relaxation
491,73.0769,13684.214847646796,Relaxation
492,69.4249,14404.053876923123,Relaxation
493,72.3485,13821.986634138924,Relaxation
494,70.3411,14216.439606432086,Relaxation
495,68.4492,14609.374543457045,Relaxation
496,69.9875,14288.265761743169,Relaxation
497,68.2416,14653.818198869896,Relaxation
498,67.6904,14773.143606774373,Relaxation
499,64.7887,15434.790326090815,Relaxation
