Time (s),Resistance (Ω),Stage
1,40806.45,Calibration
2,42232.14,Calibration
3,41444.73,Calibration
4,41187.5,Calibration
5,42232.14,Calibration
6,43181.82,Calibration
7,42838.71,Calibration
8,42838.71,Calibration
9,41251.56,Calibration
10,41059.85,Calibration
11,40493.21,Calibration
12,42165.61,Calibration
13,41187.5,Calibration
14,44527.3,Calibration
15,45040.32,Calibration
16,46019.15,Calibration
17,46875,Calibration
18,46875,Calibration
19,47676.06,Calibration
20,48002.84,Normal
21,47514.04,Normal
22,48583.69,Normal
23,49433.96,Normal
24,48333.34,Normal
25,50309.28,Normal
26,51858,Normal
27,53097.07,Normal
28,54285.71,Normal
29,53884.55,Normal
30,52139.61,Normal
31,51951.59,Normal
32,52328.77,Normal
33,49520.35,Normal
34,50756.68,Normal
35,50309.28,Normal
36,49606.98,Normal
37,48167.61,Normal
38,48920.86,Normal
39,46954.1,Normal
40,48167.61,Normal
41,47676.06,Normal
42,46875,Normal
43,45714.29,Normal
44,46019.15,Normal
45,45188.68,Normal
46,44819.28,Normal
47,44454.79,Normal
48,43952.57,Normal
49,43112.84,Normal
50,41574.3,Normal
51,42906.98,Normal
52,42033.04,Normal
53,40431.03,Normal
54,41123.59,Normal
55,40743.49,Normal
56,40183.82,Normal
57,40183.82,Normal
58,39696.6,Normal
59,39456.52,Normal
60,39159.66,Normal
61,38404.25,Normal
62,37177.42,Normal
63,37671.71,Normal
64,37231.83,Normal
65,37068.97,Normal
66,35805.37,Normal
67,35703.12,Normal
68,35959.6,Normal
69,35703.12,Normal
70,35550.61,Normal
71,34901.31,Normal
72,34127.16,Normal
73,33610.23,Normal
74,33937.77,Normal
75,33984.96,Normal
76,33379.23,Normal
77,32879.58,Normal
78,32969.57,Normal
79,32656.25,Normal
80,32347.46,Normal
81,32043.12,Normal
82,32129.63,Normal
88,30786.85,Normal
88,30504.45,Normal
88,30225.94,Normal
88,30625,Normal
88,30625,Normal
89,30107.74,Normal
90,29565.22,Normal
91,30225.94,Normal
92,30029.33,Normal
93,29641.82,Normal
94,28815.17,Normal
95,28705.1,Normal
96,29186.6,Normal
97,29186.6,Normal
98,28523.05,Normal
99,28093.02,Normal
100,28559.32,Normal
101,27707.18,Normal
102,28199.63,Normal
103,27811.63,Normal
104,27951.81,Normal
105,27603.31,Normal
106,27092.39,Normal
107,27193.46,Normal
113,25701.83,Normal
113,25764.19,Normal
113,25639.69,Normal
113,26047.54,Normal
113,25732.98,Normal
113,25608.7,Normal
114,26079.29,Normal
115,25984.18,Normal
116,25764.19,Normal
117,25732.98,Normal
118,25608.7,Normal
119,25546.88,Normal
120,25059.93,Normal
121,25210.66,Normal
122,24762.31,Normal
123,24498.74,Normal
124,24267.78,Normal
125,24411.76,Normal
126,23815.03,Normal
127,23648.31,Normal
128,23703.7,Normal
129,23842.98,Normal
130,23815.03,Normal
131,23703.7,Normal
132,22944.49,Normal
133,22838.81,Normal
134,23131.07,Normal
135,22786.23,Normal
136,23157.89,Normal
137,22944.49,Normal
138,22865.17,Normal
139,22422.8,Normal
140,22397.15,Normal
141,22345.97,Normal
142,22117.65,Normal
143,22042.25,Normal
144,22042.25,Normal
145,21818.18,Normal
146,21235.7,Normal
147,21572.86,Normal
148,21500,Normal
149,21331.29,Normal
150,20952.38,Normal
151,20720.18,Normal
152,20559.7,Normal
153,20423.48,Normal
154,20835.84,Normal
155,20812.64,Normal
156,20628.27,Normal
157,19890.51,Normal
158,20000,Normal
159,20066.08,Normal
160,20088.17,Normal
161,20088.17,Normal
162,19781.82,Normal
163,19291.84,Normal
164,19418.1,Normal
165,19418.1,Normal
166,19083.81,Normal
167,19333.81,Normal
168,19312.81,Normal
169,19229.12,Normal
170,19187.46,Normal
171,18556.48,Normal
172,19042.55,Normal
173,19083.81,Normal
174,18536.58,Normal
175,18899.08,Normal
176,18696.57,Normal
177,18696.57,Normal
178,18260.87,Normal
179,18221.91,Normal
180,18477.05,Normal
181,18398.06,Normal
182,18241.38,Normal
183,18221.91,Normal
184,17876.11,Normal
185,18086.42,Normal
186,18009.58,Normal
187,17557.2,Normal
188,17391.3,Normal
189,17612.95,Normal
190,17446.38,Normal
191,17155.17,Normal
192,17501.68,Normal
193,17263.65,Normal
194,17409.64,Normal
195,16747.22,Normal
196,16905.39,Normal
197,16747.22,Normal
198,17101.26,Normal
199,16923.08,Normal
200,16677.53,Normal
201,16334.41,Normal
202,16712.33,Normal
203,16782.21,Normal
204,16182.86,Normal
205,16066.2,Normal
206,16677.53,Normal
207,16677.53,Normal
208,16677.53,Normal
209,15868.6,Normal
210,15852.27,Normal
211,16677.53,Normal
212,16082.8,Normal
213,16082.8,Normal
214,17687.63,Normal
215,16677.53,Normal
216,16677.53,Normal
217,16694.92,Normal
218,16082.8,Normal
219,16334.41,Normal
220,16166.13,Normal
221,16266.84,Normal
222,16677.53,Normal
223,16000,Normal
224,16677.53,Normal
225,15950.57,Normal
226,16368.32,Normal
227,16132.74,Normal
228,15593.75,Normal
229,15641.83,Normal
230,15901.33,Normal
231,15884.96,Normal
232,15852.27,Normal
233,15852.27,Normal
234,15418.99,Normal
235,15434.78,Normal
236,15015.27,Normal
237,15514.02,Normal
238,15434.78,Normal
239,15262.18,Normal
240,15184.5,Normal
241,15231.05,Normal
242,15076.55,Normal
243,15356.04,Normal
244,14848.3,Normal
245,16033.06,Normal
246,16677.53,Normal
247,16283.7,Normal
248,15967.03,Normal
249,15819.67,Normal
250,16677.53,Normal
251,16940.79,Normal
252,17706.36,Normal
253,17895.1,Normal
254,18477.05,Normal
255,19588.15,Normal
256,20491.44,Normal
257,20882.35,Normal
258,21500,Normal
259,21597.22,Normal
260,23265.64,Stress
261,23759.28,Stress
262,26015.83,Stress
263,26858.69,Stress
264,27092.39,Stress
265,27881.59,Stress
266,28559.32,Stress
267,28632.08,Stress
268,30029.33,Stress
269,30625,Stress
270,30909.09,Stress
271,31658.19,Stress
272,33517.53,Stress
273,36640.09,Stress
274,41509.43,Stress
275,41835.44,Stress
276,42432.78,Stress
277,43112.84,Stress
278,43320.31,Stress
279,42232.14,Stress
280,43599.48,Stress
281,45412.72,Stress
282,45714.29,Stress
283,45188.68,Stress
284,44745.99,Stress
285,46095.89,Stress
286,47920.79,Stress
287,51486.49,Stress
288,55311,Stress
289,54896.99,Stress
290,52519.08,Stress
291,51210.76,Stress
292,51858,Stress
293,49520.35,Stress
294,50756.68,Stress
295,51394.3,Stress
296,50846.95,Stress
297,49176.3,Stress
298,49433.96,Stress
299,49520.35,Stress
300,48167.61,Stress
301,51210.76,Stress
302,50756.68,Stress
303,50846.95,Stress
304,51394.3,Stress
305,49261.94,Stress
306,51119.4,Stress
307,55520,Stress
308,55730.34,Stress
309,53685.85,Stress
310,52423.78,Stress
311,53984.37,Stress
312,54488.19,Stress
313,53884.55,Stress
314,53292.12,Stress
315,53488.37,Stress
316,54184.95,Stress
317,54084.51,Stress
318,53984.37,Stress
319,54184.95,Stress
320,54084.51,Stress
321,52423.78,Stress
322,51764.71,Stress
323,52328.77,Stress
324,52423.78,Stress
325,51578.95,Stress
326,50756.68,Stress
327,52234.04,Stress
328,53685.85,Stress
329,53292.12,Stress
330,56693.81,Stress
331,57462.93,Stress
332,54386.79,Stress
333,52903.23,Stress
334,54184.95,Stress
335,52423.78,Stress
336,51858,Stress
337,52423.78,Stress
338,52328.77,Stress
339,50487.45,Stress
340,49520.35,Stress
341,49956.07,Stress
342,48583.69,Stress
343,49347.82,Stress
344,49347.82,Stress
345,52423.78,Stress
346,57910.45,Stress
347,60725.39,Stress
348,57462.93,Stress
349,54691.95,Stress
350,61093.75,Stress
351,63518.85,Stress
352,63916.97,Stress
353,63125,Stress
354,62735.35,Stress
355,62477.87,Stress
356,59172.3,Stress
357,59406.78,Stress
358,56585.36,Stress
359,55625,Stress
360,56369.53,Stress
361,55836.02,Stress
362,52903.23,Stress
363,54084.51,Stress
364,50576.93,Stress
365,49693.87,Stress
366,52139.61,Stress
367,53000,Stress
368,52614.68,Stress
369,56693.81,Stress
370,58478.26,Stress
371,63125,Stress
372,72228.92,Stress
373,76942.67,Stress
374,75135.13,Stress
375,72894.73,Stress
376,78636.36,Stress
377,92375,Stress
378,93148.61,Stress
379,93148.61,Stress
380,87037.91,Stress
381,79215.69,Stress
382,79410.48,Stress
383,76575.05,Stress
384,78064.52,Stress
385,75849.05,Stress
386,84791.67,Stress
387,90862.06,Stress
388,88913.04,Stress
389,82647.05,Stress
390,84137.94,Stress
391,85232.55,Stress
392,84354.84,Stress
393,81406.25,Stress
394,77500,Stress
395,77313.43,Stress
396,72560.48,Stress
397,72228.92,Stress
398,70294.11,Stress
399,72560.48,Stress
400,76392.41,Stress
401,73062.88,Stress
402,82022.48,Stress
