df_hash,22ZHK4.TRV2GV
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.PCK3
person_label,v118
date_time_start,2026-03-10_17-31-48.958000_+03
date_time_start_unix,1773149508.958
date_time_end,2026-03-10_17-40-36.666000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.658,-0.080,0.895,0.350
4.667,-0.080,0.895,0.352
4.677,-0.076,0.895,0.348
4.687,-0.076,0.895,0.348
4.697,-0.074,0.895,0.346
4.707,-0.072,0.896,0.348
4.717,-0.072,0.896,0.344
4.727,-0.072,0.893,0.344
4.737,-0.074,0.893,0.348
4.747,-0.074,0.893,0.348
4.757,-0.076,0.889,0.344
4.767,-0.072,0.895,0.346
4.777,-0.074,0.891,0.342
4.787,-0.074,0.885,0.344
4.797,-0.074,0.895,0.342
4.807,-0.072,0.896,0.346
4.816,-0.074,0.891,0.346
4.826,-0.076,0.896,0.346
4.836,-0.078,0.893,0.346
4.846,-0.078,0.889,0.346
4.856,-0.076,0.891,0.350
4.866,-0.074,0.893,0.346
4.876,-0.074,0.893,0.344
4.886,-0.072,0.896,0.342
4.896,-0.074,0.895,0.344
4.906,-0.072,0.893,0.344
4.916,-0.074,0.895,0.340
4.926,-0.074,0.895,0.344
4.936,-0.076,0.893,0.344
4.946,-0.076,0.893,0.344
4.955,-0.076,0.893,0.342
4.965,-0.076,0.893,0.342
4.975,-0.076,0.891,0.342
4.985,-0.078,0.895,0.342
4.995,-0.080,0.893,0.344
5.005,-0.082,0.893,0.344
5.015,-0.082,0.895,0.344
5.025,-0.080,0.896,0.346
5.035,-0.080,0.893,0.346
5.045,-0.080,0.891,0.346
5.055,-0.078,0.893,0.346
5.065,-0.078,0.887,0.344
5.075,-0.078,0.895,0.342
5.085,-0.076,0.893,0.342
5.095,-0.072,0.895,0.342
5.104,-0.074,0.893,0.346
5.114,-0.076,0.895,0.342
5.124,-0.076,0.893,0.346
5.134,-0.074,0.891,0.344
5.144,-0.074,0.891,0.346
5.154,-0.074,0.893,0.344
5.164,-0.070,0.893,0.346
5.174,-0.076,0.893,0.346
5.184,-0.076,0.895,0.346
5.194,-0.074,0.895,0.348
5.204,-0.074,0.893,0.346
5.214,-0.074,0.891,0.350
5.224,-0.074,0.893,0.346
5.234,-0.076,0.891,0.346
5.244,-0.074,0.893,0.346
5.253,-0.070,0.893,0.348
5.263,-0.074,0.893,0.350
5.273,-0.074,0.895,0.348
5.283,-0.072,0.895,0.348
5.293,-0.072,0.893,0.350
5.303,-0.074,0.895,0.350
5.313,-0.072,0.893,0.352
5.323,-0.074,0.893,0.350
5.333,-0.072,0.891,0.346
5.343,-0.074,0.893,0.346
5.353,-0.074,0.895,0.348
5.363,-0.076,0.895,0.350
5.373,-0.076,0.893,0.346
5.383,-0.076,0.891,0.344
5.393,-0.074,0.891,0.346
5.402,-0.076,0.889,0.346
5.412,-0.074,0.889,0.346
5.422,-0.076,0.893,0.348
5.432,-0.074,0.896,0.342
5.442,-0.076,0.895,0.348
5.452,-0.080,0.891,0.346
5.462,-0.076,0.893,0.348
5.472,-0.080,0.889,0.348
5.482,-0.078,0.893,0.350
5.492,-0.076,0.896,0.344
5.502,-0.078,0.896,0.348
5.512,-0.078,0.904,0.348
5.522,-0.076,0.904,0.342
5.532,-0.076,0.898,0.342
5.541,-0.074,0.893,0.342
5.551,-0.080,0.887,0.348
5.561,-0.076,0.885,0.346
5.571,-0.076,0.887,0.338
5.581,-0.080,0.891,0.344
5.591,-0.076,0.889,0.342
5.601,-0.076,0.889,0.340
5.611,-0.074,0.889,0.344
5.621,-0.076,0.891,0.344
5.631,-0.076,0.893,0.344
5.641,-0.082,0.895,0.350
5.651,-0.078,0.893,0.346
5.661,-0.076,0.895,0.346
5.671,-0.070,0.895,0.346
5.681,-0.068,0.896,0.342
5.690,-0.066,0.896,0.340
5.700,-0.068,0.898,0.338
5.710,-0.068,0.896,0.342
5.720,-0.070,0.898,0.342
5.730,-0.070,0.895,0.346
5.740,-0.068,0.895,0.344
5.750,-0.072,0.893,0.342
5.760,-0.068,0.889,0.342
5.770,-0.072,0.889,0.346
5.780,-0.072,0.889,0.348
5.790,-0.070,0.893,0.342
5.800,-0.070,0.900,0.340
5.810,-0.070,0.898,0.344
5.820,-0.072,0.893,0.344
5.830,-0.074,0.891,0.348
5.839,-0.076,0.889,0.346
5.849,-0.076,0.891,0.346
5.859,-0.074,0.893,0.344
5.869,-0.076,0.896,0.348
5.879,-0.076,0.896,0.342
5.889,-0.070,0.895,0.342
5.899,-0.072,0.895,0.342
5.909,-0.074,0.896,0.340
5.919,-0.076,0.898,0.344
5.929,-0.078,0.896,0.344
5.939,-0.074,0.898,0.346
5.949,-0.078,0.893,0.346
5.959,-0.074,0.893,0.340
5.969,-0.074,0.893,0.346
5.978,-0.072,0.893,0.342
5.988,-0.074,0.896,0.342
5.998,-0.076,0.898,0.340
6.008,-0.074,0.893,0.344
6.018,-0.078,0.893,0.344
6.028,-0.078,0.895,0.344
6.038,-0.078,0.895,0.346
6.048,-0.078,0.891,0.342
6.058,-0.076,0.889,0.342
6.068,-0.080,0.891,0.344
6.078,-0.076,0.895,0.344
6.088,-0.076,0.895,0.344
6.098,-0.074,0.893,0.342
6.108,-0.076,0.895,0.342
6.118,-0.074,0.893,0.344
6.127,-0.074,0.893,0.342
6.137,-0.074,0.895,0.344
6.147,-0.076,0.896,0.340
6.157,-0.074,0.896,0.346
6.167,-0.072,0.896,0.342
6.177,-0.074,0.895,0.344
6.187,-0.072,0.895,0.342
6.197,-0.072,0.896,0.344
6.207,-0.072,0.893,0.342
6.217,-0.074,0.898,0.340
6.227,-0.074,0.895,0.342
6.237,-0.076,0.896,0.344
6.247,-0.076,0.895,0.344
6.257,-0.078,0.896,0.340
6.267,-0.076,0.893,0.342
6.276,-0.076,0.895,0.338
6.286,-0.080,0.893,0.340
6.296,-0.078,0.891,0.338
6.306,-0.078,0.895,0.338
6.316,-0.082,0.895,0.342
6.326,-0.080,0.893,0.346
6.336,-0.078,0.891,0.344
6.346,-0.084,0.896,0.342
6.356,-0.082,0.895,0.340
6.366,-0.084,0.895,0.344
6.376,-0.080,0.896,0.342
6.386,-0.078,0.895,0.340
6.396,-0.078,0.898,0.342
6.406,-0.080,0.895,0.342
6.416,-0.080,0.893,0.340
6.425,-0.076,0.891,0.342
6.435,-0.076,0.889,0.346
6.445,-0.074,0.889,0.340
6.455,-0.076,0.895,0.344
6.465,-0.076,0.896,0.340
6.475,-0.078,0.902,0.342
6.485,-0.080,0.906,0.346
6.495,-0.082,0.902,0.346
6.505,-0.080,0.896,0.342
6.515,-0.082,0.895,0.342
6.525,-0.080,0.891,0.342
6.535,-0.080,0.891,0.344
6.545,-0.080,0.887,0.342
6.555,-0.080,0.891,0.340
6.564,-0.080,0.885,0.340
6.574,-0.082,0.889,0.344
6.584,-0.078,0.889,0.344
6.594,-0.084,0.895,0.342
6.604,-0.080,0.896,0.344
6.614,-0.080,0.898,0.344
6.624,-0.082,0.898,0.340
6.634,-0.080,0.896,0.340
6.644,-0.078,0.896,0.340
6.654,-0.078,0.896,0.342
6.664,-0.080,0.895,0.340
6.674,-0.080,0.898,0.338
6.684,-0.078,0.893,0.340
6.694,-0.080,0.895,0.344
6.704,-0.078,0.896,0.340
6.713,-0.078,0.891,0.342
6.723,-0.076,0.891,0.342
6.733,-0.078,0.891,0.338
