df_hash,22ZHK4.V1TMJW
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.NQB8
person_label,V52
date_time_start,2025-10-30_18-35-51.808000_+03
date_time_start_unix,1761834951.808
date_time_end,2025-10-30_18-44-06.305000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.678,-0.838,-0.600,-0.125
4.688,-0.836,-0.596,-0.125
4.698,-0.832,-0.602,-0.127
4.708,-0.818,-0.594,-0.127
4.718,-0.826,-0.602,-0.125
4.728,-0.836,-0.605,-0.121
4.738,-0.832,-0.596,-0.115
4.748,-0.838,-0.596,-0.121
4.758,-0.834,-0.592,-0.121
4.768,-0.861,-0.607,-0.123
4.777,-0.848,-0.607,-0.123
4.787,-0.842,-0.598,-0.123
4.797,-0.838,-0.594,-0.119
4.807,-0.846,-0.594,-0.125
4.817,-0.846,-0.598,-0.121
4.827,-0.840,-0.598,-0.119
4.837,-0.842,-0.600,-0.119
4.847,-0.844,-0.602,-0.121
4.857,-0.834,-0.598,-0.121
4.867,-0.848,-0.615,-0.123
4.877,-0.842,-0.609,-0.129
4.887,-0.842,-0.609,-0.119
4.897,-0.834,-0.605,-0.125
4.907,-0.836,-0.602,-0.123
4.917,-0.834,-0.600,-0.121
4.926,-0.834,-0.598,-0.121
4.936,-0.812,-0.602,-0.119
4.946,-0.854,-0.613,-0.129
4.956,-0.834,-0.609,-0.127
4.966,-0.834,-0.609,-0.127
4.976,-0.832,-0.604,-0.127
4.986,-0.834,-0.600,-0.125
4.996,-0.832,-0.604,-0.127
5.006,-0.836,-0.600,-0.127
5.016,-0.838,-0.602,-0.125
5.026,-0.838,-0.602,-0.125
5.036,-0.848,-0.602,-0.129
5.046,-0.840,-0.598,-0.123
5.056,-0.838,-0.596,-0.127
5.066,-0.842,-0.594,-0.127
5.075,-0.838,-0.596,-0.125
5.085,-0.795,-0.572,-0.111
5.095,-0.855,-0.604,-0.121
5.105,-0.838,-0.598,-0.127
5.115,-0.838,-0.598,-0.125
5.125,-0.840,-0.596,-0.127
5.135,-0.838,-0.594,-0.123
5.145,-0.785,-0.555,-0.113
5.155,-0.865,-0.609,-0.123
5.165,-0.846,-0.592,-0.127
5.175,-0.846,-0.594,-0.121
5.185,-0.850,-0.590,-0.125
5.195,-0.846,-0.592,-0.117
5.205,-0.818,-0.576,-0.113
5.215,-0.869,-0.604,-0.119
5.224,-0.850,-0.592,-0.125
5.234,-0.848,-0.596,-0.121
5.244,-0.846,-0.590,-0.121
5.254,-0.848,-0.592,-0.121
5.264,-0.840,-0.586,-0.119
5.274,-0.842,-0.596,-0.123
5.284,-0.855,-0.611,-0.127
5.294,-0.832,-0.604,-0.131
5.304,-0.836,-0.600,-0.125
5.314,-0.838,-0.586,-0.115
5.324,-0.840,-0.588,-0.121
5.334,-0.846,-0.590,-0.121
5.344,-0.795,-0.564,-0.107
5.354,-0.883,-0.615,-0.119
5.364,-0.848,-0.590,-0.125
5.373,-0.846,-0.592,-0.115
5.383,-0.846,-0.588,-0.119
5.393,-0.846,-0.588,-0.113
5.403,-0.844,-0.588,-0.119
5.413,-0.844,-0.592,-0.123
5.423,-0.848,-0.590,-0.121
5.433,-0.846,-0.594,-0.119
5.443,-0.844,-0.594,-0.121
5.453,-0.844,-0.598,-0.121
5.463,-0.838,-0.594,-0.125
5.473,-0.842,-0.594,-0.123
5.483,-0.838,-0.592,-0.119
5.493,-0.773,-0.535,-0.105
5.503,-0.881,-0.615,-0.125
5.513,-0.844,-0.596,-0.133
5.523,-0.842,-0.596,-0.125
5.532,-0.842,-0.596,-0.127
5.542,-0.844,-0.590,-0.121
5.552,-0.840,-0.586,-0.119
5.562,-0.848,-0.586,-0.123
5.572,-0.850,-0.588,-0.123
5.582,-0.852,-0.590,-0.127
5.592,-0.850,-0.594,-0.121
5.602,-0.846,-0.592,-0.123
5.612,-0.848,-0.592,-0.123
5.622,-0.844,-0.588,-0.121
5.632,-0.846,-0.590,-0.123
5.642,-0.844,-0.592,-0.123
5.652,-0.842,-0.590,-0.123
5.662,-0.777,-0.562,-0.109
5.672,-0.877,-0.621,-0.125
5.681,-0.842,-0.596,-0.129
5.691,-0.838,-0.594,-0.125
5.701,-0.842,-0.594,-0.121
5.711,-0.842,-0.594,-0.123
5.721,-0.844,-0.594,-0.121
5.731,-0.842,-0.594,-0.121
5.741,-0.844,-0.592,-0.119
5.751,-0.848,-0.588,-0.119
5.761,-0.846,-0.592,-0.119
5.771,-0.842,-0.586,-0.117
5.781,-0.826,-0.582,-0.117
5.791,-0.893,-0.611,-0.121
5.801,-0.848,-0.590,-0.123
5.811,-0.842,-0.588,-0.117
5.821,-0.848,-0.594,-0.117
5.830,-0.842,-0.586,-0.119
5.840,-0.842,-0.588,-0.125
5.850,-0.844,-0.600,-0.125
5.860,-0.844,-0.596,-0.121
5.870,-0.844,-0.592,-0.119
5.880,-0.844,-0.584,-0.117
5.890,-0.854,-0.586,-0.119
5.900,-0.855,-0.586,-0.119
5.910,-0.855,-0.590,-0.123
5.920,-0.855,-0.588,-0.115
5.930,-0.852,-0.588,-0.119
5.940,-0.848,-0.586,-0.117
5.950,-0.848,-0.584,-0.117
5.960,-0.850,-0.584,-0.121
5.970,-0.848,-0.582,-0.119
5.979,-0.846,-0.586,-0.117
5.989,-0.848,-0.584,-0.121
5.999,-0.846,-0.588,-0.123
6.009,-0.846,-0.586,-0.123
6.019,-0.846,-0.588,-0.121
6.029,-0.846,-0.588,-0.117
6.039,-0.844,-0.584,-0.121
6.049,-0.840,-0.582,-0.127
6.059,-0.881,-0.594,-0.119
6.069,-0.852,-0.584,-0.119
6.079,-0.852,-0.590,-0.127
6.089,-0.848,-0.590,-0.121
6.099,-0.848,-0.588,-0.123
