Time (s),Resistance (Ω),Conductance (µS),Stage
158,86.1364,11609.493779633232,Normal stage
159,88.2759,11328.12013244838,Normal stage
160,88.0165,11361.50608124613,Normal stage
161,85.9673,11632.329967324786,Normal stage
162,87.0717,11484.78782428734,Normal stage
163,88.7097,11272.724403306516,Normal stage
164,86.901,11507.347441341297,Normal stage
165,85.1266,11747.20945039506,Normal stage
166,85.0429,11758.77116137855,Normal stage
167,84.3764,11851.655202165533,Normal stage
168,84.1277,11886.691303815509,Normal stage
169,85.378,11712.619175900114,Normal stage
170,85.2941,11724.140356718694,Normal stage
171,85.1266,11747.20945039506,Normal stage
172,87.7579,11394.985522670893,Normal stage
173,86.8157,11518.653884032496,Normal stage
174,83.8797,11921.835676570136,Normal stage
175,87.9302,11372.656948352216,Normal stage
176,84.4595,11839.994316802728,Normal stage
177,83.6323,11957.102698359366,Normal stage
178,84.2105,11875.003710938661,Normal stage
179,86.8157,11518.653884032496,Normal stage
180,85.9673,11632.329967324786,Normal stage
181,86.4754,11563.982357988516,Normal stage
182,85.2941,11724.140356718694,Normal stage
183,88.2759,11328.12013244838,Normal stage
189,85.8829,11643.761447272971,Normal stage
189,86.901,11507.347441341297,Normal stage
189,88.1893,11339.244103309586,Normal stage
189,87.7579,11394.985522670893,Normal stage
189,86.7305,11529.969272631886,Normal stage
189,87.0717,11484.78782428734,Normal stage
190,87.3284,11451.028531382688,Normal stage
191,88.0165,11361.50608124613,Normal stage
192,86.901,11507.347441341297,Normal stage
193,86.3905,11575.346826329283,Normal stage
194,85.9673,11632.329967324786,Normal stage
195,85.546,11689.617281930188,Normal stage
196,87.1572,11473.52140729624,Normal stage
197,85.7143,11666.664722222547,Normal stage
198,88.3625,11317.017965766021,Normal stage
199,86.901,11507.347441341297,Normal stage
200,87.3284,11451.028531382688,Normal stage
201,85.1266,11747.20945039506,Normal stage
202,86.901,11507.347441341297,Normal stage
203,88.4492,11305.924756809558,Normal stage
204,88.4492,11305.924756809558,Normal stage
205,86.7305,11529.969272631886,Normal stage
206,87.6719,11406.163206226855,Normal stage
207,85.462,11701.106924715079,Normal stage
208,85.7985,11655.215417518953,Normal stage
209,84.2105,11875.003710938661,Normal stage
210,85.7985,11655.215417518953,Normal stage
211,86.5604,11552.626836290035,Normal stage
212,87.3284,11451.028531382688,Normal stage
213,88.1893,11339.244103309586,Normal stage
214,88.3625,11317.017965766021,Normal stage
215,87.6719,11406.163206226855,Normal stage
216,85.9673,11632.329967324786,Normal stage
217,84.7924,11793.509795689235,Normal stage
218,86.8157,11518.653884032496,Normal stage
219,85.462,11701.106924715079,Normal stage
220,84.6258,11816.727286477646,Normal stage
221,86.3905,11575.346826329283,Normal stage
222,84.4595,11839.994316802728,Normal stage
223,86.5604,11552.626836290035,Normal stage
224,88.7097,11272.724403306516,Normal stage
225,88.1893,11339.244103309586,Normal stage
226,84.3764,11851.655202165533,Normal stage
227,88.0165,11361.50608124613,Normal stage
228,86.8157,11518.653884032496,Normal stage
229,86.4754,11563.982357988516,Normal stage
230,85.378,11712.619175900114,Normal stage
231,87.844,11383.816766085334,Normal stage
232,87.7579,11394.985522670893,Normal stage
233,86.7305,11529.969272631886,Normal stage
234,84.2105,11875.003710938661,Normal stage
235,85.0429,11758.77116137855,Normal stage
236,82.9759,12051.692117831804,Normal stage
237,81.5965,12255.427622508318,Normal stage
238,80.7947,12377.049484681544,Normal stage
239,81.8384,12219.20272146083,Normal stage
240,82,12195.121951219513,Normal stage
241,82.1619,12171.091466969483,Normal stage
242,84.4595,11839.994316802728,Normal stage
243,85.462,11701.106924715079,Normal stage
244,85.546,11689.617281930188,Normal stage
245,84.4595,11839.994316802728,Normal stage
246,83.3856,11992.478317599203,Normal stage
247,82.3241,12147.11123474171,Normal stage
248,82.8125,12075.471698113208,Normal stage
249,81.8384,12219.20272146083,Normal stage
250,82,12195.121951219513,Normal stage
251,83.2215,12016.125640609698,Normal stage
252,85.2941,11724.140356718694,Normal stage
253,84.9594,11770.3279448772,Normal stage
254,83.7147,11945.333376336534,Normal stage
255,82.6494,12099.301386337953,Normal stage
256,85.0429,11758.77116137855,Normal stage
257,81.677,12243.348800763984,Normal stage
258,81.5965,12255.427622508318,Normal stage
259,81.1146,12328.236840223586,Normal stage
260,81.7577,12231.263844261764,Stress
261,81.0345,12340.422906292999,Stress
262,84.2105,11875.003710938661,Stress
263,84.2105,11875.003710938661,Stress
264,83.3856,11992.478317599203,Stress
265,83.7971,11933.587200511713,Stress
266,81.0345,12340.422906292999,Stress
267,82,12195.121951219513,Stress
268,80.5556,12413.786254462755,Stress
269,81.1947,12316.074817691304,Stress
270,83.4677,11980.682347782436,Stress
271,82.8125,12075.471698113208,Stress
272,82,12195.121951219513,Stress
273,83.1395,12027.977074675697,Stress
274,83.7971,11933.587200511713,Stress
275,84.0449,11898.401925637369,Stress
276,82.1619,12171.091466969483,Stress
277,80.7947,12377.049484681544,Stress
278,80.6352,12401.531837212533,Stress
279,80.3965,12438.352415838997,Stress
280,83.1395,12027.977074675697,Stress
281,81.5965,12255.427622508318,Stress
282,82.4866,12123.18121973751,Stress
283,82.7309,12087.382102696814,Stress
284,79.0555,12649.341285552555,Stress
285,79.3693,12599.329967632322,Stress
286,79.2123,12624.3020339013,Stress
287,77.5033,12902.676402166102,Stress
288,77.5033,12902.676402166102,Stress
289,75.6003,13227.460737589665,Stress
290,74.9252,13346.644386668302,Stress
291,75.5251,13240.63126033597,Stress
292,72.4937,13794.302125564014,Stress
293,69.4249,14404.053876923123,Stress
294,64.3258,15545.861847034937,Stress
295,63.0175,15868.607926369657,Stress
296,61.8577,16166.136147965412,Stress
297,57.0771,17520.161325645484,Stress
298,57.8643,17281.81279303474,Stress
299,56.9567,17557.1969583912,Stress
300,56.5367,17687.62591378697,Stress
301,56.8965,17575.773553733536,Stress
302,56.1785,17800.40406917237,Stress
303,51.8354,19291.83530946033,Stress
304,51.4983,19418.116714532323,Stress
305,52.5708,19021.966566991563,Stress
306,51.7791,19312.811539791153,Stress
307,51.7791,19312.811539791153,Stress
308,53.0269,18858.353024596952,Stress
309,53.7162,18616.35782129041,Stress
310,50.9399,19630.97689630329,Stress
311,52.4004,19083.823787604677,Stress
312,55.1136,18144.341868431748,Stress
313,52.2871,19125.176190685655,Stress
314,53.4282,18716.707656256433,Stress
315,55.8812,17895.106046398432,Stress
316,53.256,18777.226979119725,Stress
317,53.3708,18736.837371746347,Stress
318,53.8895,18556.490596498392,Stress
319,54.5866,18319.514313036532,Stress
320,54.1792,18457.267733742836,Stress
321,54.1792,18457.267733742836,Stress
322,52.4572,19063.160061917144,Stress
323,52.5708,19021.966566991563,Stress
324,51.107,19566.79124190424,Stress
325,46.3022,21597.245919200384,Stress
326,46.6165,21451.631932899294,Stress
327,50.6068,19760.19033015326,Stress
328,46.25,21621.621621621623,Stress
329,48.531,20605.386247965216,Stress
330,47.9942,20835.85099866234,Stress
331,48.4233,20651.215427283973,Stress
332,44.6485,22397.168997838675,Stress
333,41.9411,23842.960723490804,Stress
334,42.2863,23648.321087444398,Stress
335,42.2863,23648.321087444398,Stress
336,43.0818,23211.657823025038,Stress
337,43.3322,23077.52664300451,Stress
338,44.3426,22551.677168231003,Stress
339,41.3531,24181.98393832627,Stress
340,40.9153,24440.734884016492,Stress
341,43.0818,23211.657823025038,Stress
342,42.2369,23675.980008002483,Stress
343,39.1437,25546.89515809696,Stress
344,42.9319,23292.70309490146,Stress
345,40.5285,24673.99484313508,Stress
346,40.5767,24644.685250402323,Stress
347,37.2779,26825.545430402464,Stress
348,37.0482,26991.86465199389,Stress
349,38.4381,26015.854061465056,Stress
350,40.9153,24440.734884016492,Stress
351,42.5836,23483.218891779936,Stress
352,42.5836,23483.218891779936,Stress
353,40.9153,24440.734884016492,Stress
354,42.2369,23675.980008002483,Stress
355,41.1096,24325.218440461595,Stress
356,41.2556,24239.13359640873,Stress
357,42.2369,23675.980008002483,Stress
358,44.6485,22397.168997838675,Stress
359,44.0887,22681.54878687736,Stress
360,45.2128,22117.630405548873,Stress
361,42.4843,23538.107018357372,Stress
362,42.9319,23292.70309490146,Stress
363,43.7346,22865.191404517245,Stress
364,41.4508,24124.9867312573,Stress
365,40.1917,24880.7589626714,Stress
366,39.1437,25546.89515809696,Stress
367,39.0492,25608.719256732533,Stress
368,38.0182,26303.191629272293,Stress
369,39.0965,25577.73713759544,Stress
370,40.77,24527.83909737552,Stress
371,39.9043,25059.955944597452,Stress
372,39.428,25362.686415745156,Stress
373,38.3913,26047.568068807253,Stress
374,40.1917,24880.7589626714,Stress
375,40.6733,24586.15357003243,Stress
376,42.7327,23401.282858326293,Stress
377,43.1318,23184.749998840765,Stress
378,41.7445,23955.251590029824,Stress
379,41.2556,24239.13359640873,Stress
380,40.8669,24469.68084195278,Stress
381,40.9639,24411.73814016732,Stress
382,40.2397,24851.079903677215,Stress
383,43.3322,23077.52664300451,Stress
384,41.6955,23983.403484788527,Stress
385,43.0318,23238.628177301438,Stress
386,39.8566,25089.947461650016,Stress
387,41.3043,24210.554349062935,Stress
388,40.4803,24703.374233886607,Stress
389,40.8669,24469.68084195278,Stress
390,39.0965,25577.73713759544,Stress
391,38.2512,26142.97067804409,Stress
392,38.2045,26174.927037390884,Stress
393,40.6733,24586.15357003243,Stress
394,40.384,24762.28209191759,Stress
395,42.4843,23538.107018357372,Stress
396,41.9903,23815.02394600658,Stress
397,38.485,25984.14966870209,Stress
398,37.9252,26367.692194108404,Stress
399,35.4615,28199.596745766536,Stress
400,37.1859,26891.91333274171,Stress
401,36.0465,27741.9444328853,Stress
402,37.0023,27025.347073019788,Stress
403,36.9107,27092.414936590205,Stress
404,36.1822,27637.899298550117,Stress
405,35.2825,28342.66279316942,Stress
406,35.5511,28128.52485577099,Stress
407,37.5546,26627.896449436288,Stress
408,36.5,27397.260273972603,Stress
409,36.2729,27568.791025807146,Stress
410,34.1304,29299.392916578767,Stress
411,33.7798,29603.490843640284,Stress
412,33.8235,29565.243100211388,Stress
413,32.696,30584.78101296795,Stress
414,33.0842,30225.90843967815,Stress
415,31.9691,31280.204947902817,Stress
416,32.0542,31197.159810570844,Stress
417,34.1304,29299.392916578767,Stress
418,32.1821,31073.17421796589,Stress
419,32.1821,31073.17421796589,Stress
420,29.5066,33890.72275355345,Stress
421,30.2481,33059.92773099798,Stress
422,28.8546,34656.519237833825,Stress
423,29.9587,33379.28548301495,Stress
424,29.8351,33517.56823338953,Stress
425,30.8307,32435.202574057672,Stress
426,30.3725,32924.52053666969,Stress
427,29.9175,33425.25277847413,Stress
428,29.4248,33984.937875533564,Stress
429,29.017,34462.55643243616,Stress
430,27.095,36907.17844620779,Stress
431,26.467,37782.89945970454,Stress
432,26,38461.53846153846,Stress
433,26.0388,38404.22753736732,Stress
434,26.8195,37286.30287663826,Stress
435,27.9288,35805.33356248747,Stress
436,27.7293,36062.93703771823,Stress
437,29.6707,33703.28303680061,Stress
438,29.4248,33984.937875533564,Stress
439,28.8952,34607.82413688087,Stress
440,27.8489,35908.06100061403,Relaxation
441,27.8888,35856.68798944379,Relaxation
442,25.8838,38634.20363316051,Relaxation
443,25.6135,39041.91149198665,Relaxation
444,24.3925,40996.207850773804,Relaxation
445,25.1528,39757.00518431348,Relaxation
446,26.3889,37894.72088643331,Relaxation
447,28.5311,35049.47233019407,Relaxation
448,28.6522,34901.33392898276,Relaxation
449,27.6496,36166.8884902494,Relaxation
450,29.7528,33610.28205748703,Relaxation
451,27.4907,36375.93804450232,Relaxation
452,27.6496,36166.8884902494,Relaxation
453,27.6496,36166.8884902494,Relaxation
454,28.9764,34510.84330696705,Relaxation
455,28.7736,34754.08012900715,Relaxation
456,30.9143,32347.489673063923,Relaxation
457,30.4556,32834.68393333245,Relaxation
458,30.8307,32435.202574057672,Relaxation
459,31.04,32216.494845360827,Relaxation
460,29.8763,33471.34685352604,Relaxation
461,30.7054,32567.56140613703,Relaxation
462,29.7528,33610.28205748703,Relaxation
463,30.1239,33196.232891491476,Relaxation
464,30.2481,33059.92773099798,Relaxation
465,31.7992,31447.332008352412,Relaxation
466,32.4814,30786.85032049111,Relaxation
467,32.696,30584.78101296795,Relaxation
468,31.9265,31321.94258687924,Relaxation
469,32.0116,31238.675979957265,Relaxation
470,32.4386,30827.470975936074,Relaxation
471,32.6531,30624.963632855684,Relaxation
472,32.5243,30746.242040566594,Relaxation
473,32.2247,31032.09649740727,Relaxation
474,31.5874,31658.19282372085,Relaxation
475,33.1274,30186.49214849339,Relaxation
476,34.3063,29149.165022167937,Relaxation
477,33.3008,30029.30860519867,Relaxation
478,34.8814,28668.574082462284,Relaxation
479,35.1039,28486.863282997045,Relaxation
480,35.4615,28199.596745766536,Relaxation
481,34.0864,29337.213668794593,Relaxation
482,35.0594,28523.020930192764,Relaxation
483,34.0426,29374.959609430538,Relaxation
484,33.1274,30186.49214849339,Relaxation
485,33.0842,30225.90843967815,Relaxation
486,35.596,28093.044162265425,Relaxation
487,36.1822,27637.899298550117,Relaxation
488,36.2729,27568.791025807146,Relaxation
489,35.5511,28128.52485577099,Relaxation
490,36.865,27126.00027126,Relaxation
491,36.6822,27261.17844622187,Relaxation
492,35.4615,28199.596745766536,Relaxation
493,36.7735,27193.495315920434,Relaxation
494,38.2512,26142.97067804409,Relaxation
495,38.1113,26238.937008183926,Relaxation
496,38.6256,25889.565469533158,Relaxation
497,38.2979,26111.09225310004,Relaxation
498,37.37,26759.432700026762,Relaxation
499,39.4755,25332.168053602873,Relaxation
